p,q,type,variable,value,se,pval
0,5,coef,ma_L1,1.155202719528298,.0157115299279242,0
0,5,coef,ma_L2,1.036582530020527,.0207927036350701,0
0,5,coef,ma_L3,.8045505877812201,.014508600433936,0
0,5,coef,ma_L4,.5220477958663107,.0114451539083789,0
0,5,coef,ma_L5,.2331859395158867,.0098789146802293,0
0,5,var_coef,omega,-11.3736390504472,2.42983511683096,2.85719270754e-06
0,5,var_coef,arch1,.1804052017551702,.0322732651001662,2.27164858035e-08
0,5,var_coef,garch1,.6470204824818819,.0610984992395784,0
0,5,var_coef,het_wind_log,-.034214793147248,.0443149944568464,.4400660816574054
0,5,var_coef,het_hydro_log_ds,-.9076319382468461,.8704048295194522,.2970548851330166
0,5,var_coef,het_consump_log_ds,-.5627921394783599,.6778482493162673,.4063902539801056
0,5,var_coef,het_oil_log,1.197428209622072,.8189407500202609,.1436954288371106
0,5,var_coef,het_gas_log,.5381611554617028,.3608795787006847,.1358962462878797
0,5,var_coef,het_netexch_dk1,-.0002590089601478,.0001068987221003,.0153955602286853
0,5,var_coef,het_netexch_fi,-.0001559720098723,.0000616772330903,.0114439360420151
0,5,var_coef,het_netexch_no1,.0000637263191071,.0000731830596229,.3838744782093029
0,5,var_coef,het_netexch_se2,-.000100813142514,.0000478305878867,.03505583909304
0,5,var_coef,het_netexch_se4,.0002062267628992,.0000520687129713,.0000747411234423
0,5,var_coef,persistence,.8274256842370521,,
1,0,fit,N,8736,,
1,0,fit,ll,6568.690135882156,,
1,0,fit,AIC,-13087.38027176431,,
1,0,fit,BIC,-12910.5000793147,,
1,0,lbq_std,L1,51.82661163919229,,6.06245380868e-13
1,0,lbq_sq,L1,3.42250595517171,,.0643133176139978
1,0,lbq_std,L2,79.59817387497891,,5.19369160586e-18
1,0,lbq_sq,L2,5.119885121546439,,.0773091808953441
1,0,lbq_std,L3,128.3283544223025,,1.23964925102e-27
1,0,lbq_sq,L3,5.124260409298645,,.1629210599599562
1,0,lbq_std,L4,145.113347187174,,2.26808389207e-30
1,0,lbq_sq,L4,15.23040827874411,,.0042464345656663
1,0,lbq_std,L5,156.1513065095889,,6.54076491652e-32
1,0,lbq_sq,L5,15.23332139879425,,.0094105553140863
1,0,lbq_std,L10,198.0120162103778,,4.19173780214e-37
1,0,lbq_sq,L10,38.08778184614605,,.0000366392714905
1,0,lbq_std,L15,201.0538443951803,,1.29757688486e-34
1,0,lbq_sq,L15,69.70111563313237,,5.04941298033e-09
1,0,lbq_std,L20,205.9815060144743,,7.35167297697e-33
1,0,lbq_sq,L20,78.31296851079458,,7.57691570410e-09
1,0,coef,_cons,1.644551045256049,1.056831282841325,.1196807411962788
1,0,coef,wind_log,-.1126656424456682,.0112098562895386,0
1,0,coef,hydro_log_ds,-.4104563448248674,.2880440208317271,.1541636086960192
1,0,coef,consump_log_ds,1.281185859149741,.1255458361024811,0
1,0,coef,oil_log,-.1755018761176824,.31518775133479,.5776525153685934
1,0,coef,gas_log,-.0094602032546806,.1576877546631283,.9521609987716324
1,0,coef,netexch_dk1,-.000064766127456,8.56829474367e-06,4.06341627013e-14
1,0,coef,netexch_fi,-.0000219313821682,6.58141391891e-06,.0008612493140492
1,0,coef,netexch_no1,-.0000482768040165,5.24445045289e-06,0
1,0,coef,netexch_se2,-.0000504207275229,4.81359370077e-06,0
1,0,coef,netexch_se4,-.0000468300278265,4.07591914388e-06,0
1,0,coef,ar_L1,.9631886330328324,.003275786170083,0
1,0,var_coef,omega,-10.49644567556158,2.324451381298191,6.31181310551e-06
1,0,var_coef,arch1,.1826262301484133,.0479828183910186,.0001411892909362
1,0,var_coef,garch1,.4860223039667274,.0966541871593905,4.94418886943e-07
1,0,var_coef,het_wind_log,-.0753544498778281,.0447514715764758,.0922120243845173
1,0,var_coef,het_hydro_log_ds,.161003842640474,.8386863300504225,.8477645580739834
1,0,var_coef,het_consump_log_ds,-1.514944555249905,.6521668465245188,.0201823676055759
1,0,var_coef,het_oil_log,1.088266924823551,.791528462678454,.1691646267461093
1,0,var_coef,het_gas_log,.5701670056719456,.3657811089454451,.1190518715327051
1,0,var_coef,het_netexch_dk1,-.0001004743122557,.0000978939663292,.3047225943266276
1,0,var_coef,het_netexch_fi,-.0000939494843329,.0000590267050722,.111464781041227
1,0,var_coef,het_netexch_no1,.0000635653162784,.0000813747070625,.4347181518842922
1,0,var_coef,het_netexch_se2,-7.39350784270e-06,.000050336235184,.8832248312729936
1,0,var_coef,het_netexch_se4,.0003404025126059,.0000524420215191,8.52538040164e-11
1,0,var_coef,persistence,.6686485341151407,,
1,1,fit,N,8736,,
1,1,fit,ll,6660.199083830543,,
1,1,fit,AIC,-13268.39816766109,,
1,1,fit,BIC,-13084.44276751348,,
1,1,lbq_std,L1,7.312104546925799,,.0068491666055275
1,1,lbq_sq,L1,3.241419638338289,,.071798400096061
1,1,lbq_std,L2,19.58244526083262,,.0000559404609349
1,1,lbq_sq,L2,5.162966964227945,,.0756616779806106
1,1,lbq_std,L3,50.50398305804192,,6.23964017477e-11
