p,q,type,variable,value,se,pval
0,0,fit,N,8736,,
0,0,fit,ll,8587.372500772446,,
0,0,fit,AIC,-17134.74500154489,,
0,0,fit,BIC,-16993.2408475852,,
0,0,lbq_std,L1,3659.197047638652,,0
0,0,lbq_sq,L1,.0907709290211139,,.7631993573653165
0,0,lbq_std,L2,6158.216857939725,,0
0,0,lbq_sq,L2,1.0371946504344,,.5953550520828024
0,0,lbq_std,L3,8065.91527971555,,0
0,0,lbq_sq,L3,1.902154188566295,,.5929611630537134
0,0,lbq_std,L4,9649.962014308381,,0
0,0,lbq_sq,L4,3.296549677558728,,.5094791166897521
0,0,lbq_std,L5,11003.43565623053,,0
0,0,lbq_sq,L5,3.447563416072512,,.6313363792686884
0,0,lbq_std,L10,16738.19535184386,,0
0,0,lbq_sq,L10,6.738398539961758,,.7498893403595597
0,0,lbq_std,L15,21063.57514794754,,0
0,0,lbq_sq,L15,8.852252248008883,,.8851150688413528
0,0,lbq_std,L20,23825.05858260519,,0
0,0,lbq_sq,L20,11.12873757774237,,.9428153715951344
0,0,coef,_cons,.0511021632656089,.1692049178935636,.7626417996514214
0,0,coef,wind_log,-.0397753624397431,.0018009100426269,0
0,0,coef,hydro_log_ds,-.0379259133805775,.0392468796805468,.333873010268817
0,0,coef,consump_log_ds,.4665643570729867,.0687716215528425,1.16684439888e-11
0,0,coef,oil_log,-.0052013003676785,.0537905308068644,.9229682416753022
0,0,coef,gas_log,.0375761775625174,.0231483812846943,.1045307334678065
0,0,coef,netexch_fi,-.0000190865381524,2.61782601163e-06,3.07753822426e-13
0,0,coef,netexch_no4,-.0000111063957789,5.49231280165e-06,.0431586870809464
0,0,coef,netexch_se2,-.000033796590632,3.28240676253e-06,0
0,0,var_coef,omega,10.9602667615083,4.763856208370975,.021407848669174
0,0,var_coef,arch1,1.561806698164773,.0238211740688545,0
0,0,var_coef,garch1,.0050044035190728,.0055097689730308,.3637312117960128
0,0,var_coef,het_wind_log,-.3322735399310299,.0635088060751756,1.67750534574e-07
0,0,var_coef,het_hydro_log_ds,2.858269287978003,1.403667270933025,.0417215536214319
0,0,var_coef,het_consump_log_ds,.3187239459525127,1.699115946914324,.8512041630826575
0,0,var_coef,het_oil_log,-3.673242996187812,1.566207879609463,.01901126564457
0,0,var_coef,het_gas_log,-.5081323823731652,.6992374441423987,.4674127926230311
0,0,var_coef,het_netexch_fi,-.0008112904238295,.0000980221423669,2.22044604925e-16
0,0,var_coef,het_netexch_no4,-.0005671224691436,.0001999786683338,.0045694631395845
0,0,var_coef,het_netexch_se2,-.0005289183732449,.0000941339024869,1.92302447299e-08
0,0,var_coef,persistence,1.566811101683846,,
0,1,fit,N,8736,,
0,1,fit,ll,11352.40236249986,,
0,1,fit,AIC,-22662.80472499971,,
0,1,fit,BIC,-22514.22536334203,,
0,1,lbq_std,L1,1741.458417703983,,0
0,1,lbq_sq,L1,.3405149164553263,,.5595321530902828
0,1,lbq_std,L2,4388.013354674527,,0
0,1,lbq_sq,L2,.3595467288048777,,.8354595348276627
0,1,lbq_std,L3,5444.968337322721,,0
0,1,lbq_sq,L3,.9155643484901543,,.8216702415127061
0,1,lbq_std,L4,6980.88951692348,,0
0,1,lbq_sq,L4,1.280732773178478,,.8646359192569101
0,1,lbq_std,L5,7826.668009969404,,0
0,1,lbq_sq,L5,1.531876584199121,,.9093622095402447
0,1,lbq_std,L10,12371.79977806607,,0
0,1,lbq_sq,L10,2.633395016331073,,.9887859867249653
0,1,lbq_std,L15,15726.86092069528,,0
0,1,lbq_sq,L15,2.904244857420836,,.9996713355989683
0,1,lbq_std,L20,17884.85885189865,,0
0,1,lbq_sq,L20,3.71385098621722,,.9999748445819721
0,1,coef,_cons,.293836160261295,.1830307055029587,.1084074077896207
0,1,coef,wind_log,-.0423688922074494,.0025831209110006,0
0,1,coef,hydro_log_ds,.0196537728638821,.0492594157782732,.6899041841253912
