UTC,Open,High,Low,Close,Volume
21.12.2021 00:00:00.000 UTC,69.187,69.222,68.972,69.002,0.219641
21.12.2021 01:00:00.000 UTC,69.007,69.292,68.747,69.236,0.712872
21.12.2021 02:00:00.000 UTC,69.237,69.472,69.132,69.242,0.397044
21.12.2021 03:00:00.000 UTC,69.232,69.412,69.217,69.292,0.279419
21.12.2021 04:00:00.000 UTC,69.283,69.362,69.252,69.262,0.128891
21.12.2021 05:00:00.000 UTC,69.267,69.632,69.267,69.611,0.269662
21.12.2021 06:00:00.000 UTC,69.602,69.752,69.402,69.408,0.397332
21.12.2021 07:00:00.000 UTC,69.407,69.611,68.962,69.062,0.574625
21.12.2021 08:00:00.000 UTC,69.057,69.212,68.538,68.872,0.985328
21.12.2021 09:00:00.000 UTC,68.861,69.206,68.552,68.767,0.894719
21.12.2021 10:00:00.000 UTC,68.763,69.622,68.722,69.587,0.767727
21.12.2021 11:00:00.000 UTC,69.592,69.882,69.452,69.736,0.665783
21.12.2021 12:00:00.000 UTC,69.742,69.861,69.472,69.627,0.596931
21.12.2021 13:00:00.000 UTC,69.632,69.912,69.352,69.462,0.985715
21.12.2021 14:00:00.000 UTC,69.453,70.652,69.327,70.202,1.682733
21.12.2021 15:00:00.000 UTC,70.212,70.592,70.012,70.282,1.494761
21.12.2021 16:00:00.000 UTC,70.273,71.012,70.182,70.832,1.145381
21.12.2021 17:00:00.000 UTC,70.823,71.367,70.823,71.332,1.009343
21.12.2021 18:00:00.000 UTC,71.337,71.472,71.202,71.222,0.740596
21.12.2021 19:00:00.000 UTC,71.232,71.361,71.032,71.361,0.744793
21.12.2021 20:00:00.000 UTC,71.357,71.462,71.337,71.452,0.223039
21.12.2021 21:00:00.000 UTC,71.447,71.522,71.247,71.247,0.20078
21.12.2021 23:00:00.000 UTC,71.247,71.322,71.152,71.232,0.174036
22.12.2021 00:00:00.000 UTC,71.242,71.292,71.162,71.282,0.175907
22.12.2021 01:00:00.000 UTC,71.272,71.702,71.232,71.657,0.48236
22.12.2021 02:00:00.000 UTC,71.662,71.752,71.402,71.422,0.411122
22.12.2021 03:00:00.000 UTC,71.417,71.477,71.302,71.382,0.326507
22.12.2021 04:00:00.000 UTC,71.377,71.412,71.342,71.352,0.100373
22.12.2021 05:00:00.000 UTC,71.343,71.367,71.132,71.232,0.344686
22.12.2021 06:00:00.000 UTC,71.242,71.387,71.182,71.217,0.440035
22.12.2021 07:00:00.000 UTC,71.222,71.292,71.092,71.192,0.318656
22.12.2021 08:00:00.000 UTC,71.197,71.512,70.942,71.337,0.725527
22.12.2021 09:00:00.000 UTC,71.342,71.622,71.272,71.407,0.589701
22.12.2021 10:00:00.000 UTC,71.402,71.647,71.357,71.611,0.493523
22.12.2021 11:00:00.000 UTC,71.612,71.627,71.232,71.422,0.45143
22.12.2021 12:00:00.000 UTC,71.412,71.462,71.012,71.172,0.454009
22.12.2021 13:00:00.000 UTC,71.152,71.392,70.832,71.357,0.862737
22.12.2021 14:00:00.000 UTC,71.357,71.437,71.012,71.262,1.21906
22.12.2021 15:00:00.000 UTC,71.267,71.922,71.212,71.552,1.551665
22.12.2021 16:00:00.000 UTC,71.552,72.037,71.382,71.912,1.050959
22.12.2021 17:00:00.000 UTC,71.917,72.252,71.852,72.142,0.636852
22.12.2021 18:00:00.000 UTC,72.162,72.552,72.102,72.492,0.615229
22.12.2021 19:00:00.000 UTC,72.486,73.002,72.292,72.852,0.881125
22.12.2021 20:00:00.000 UTC,72.857,72.942,72.723,72.932,0.278627
22.12.2021 21:00:00.000 UTC,72.937,73.102,72.882,72.997,0.17372
22.12.2021 23:00:00.000 UTC,72.992,73.197,72.932,73.057,0.158598
23.12.2021 00:00:00.000 UTC,73.053,73.062,72.852,72.897,0.139355
23.12.2021 01:00:00.000 UTC,72.902,73.242,72.822,73.052,0.588456
23.12.2021 02:00:00.000 UTC,73.062,73.162,72.986,73.111,0.305856
23.12.2021 03:00:00.000 UTC,73.112,73.162,72.861,72.872,0.221936
23.12.2021 04:00:00.000 UTC,72.892,72.982,72.882,72.932,0.094071
23.12.2021 05:00:00.000 UTC,72.937,73.052,72.902,72.902,0.203539
23.12.2021 06:00:00.000 UTC,72.907,73.012,72.782,72.827,0.39991
23.12.2021 07:00:00.000 UTC,72.823,72.842,72.632,72.752,0.289821
23.12.2021 08:00:00.000 UTC,72.757,72.792,72.262,72.492,0.641819
23.12.2021 09:00:00.000 UTC,72.497,72.692,72.407,72.562,0.482638
