UTC,Open,High,Low,Close,Volume
23.01.2022 23:00:00.000 UTC,84.882,85.847,84.732,85.817,0.918433
24.01.2022 00:00:00.000 UTC,85.813,85.922,85.672,85.807,0.683699
24.01.2022 01:00:00.000 UTC,85.812,86.052,85.737,85.987,1.197685
24.01.2022 02:00:00.000 UTC,85.997,86.057,85.702,85.792,0.582372
24.01.2022 03:00:00.000 UTC,85.782,85.852,85.667,85.777,0.379157
24.01.2022 04:00:00.000 UTC,85.772,85.902,85.722,85.812,0.143504
24.01.2022 05:00:00.000 UTC,85.807,85.882,85.732,85.762,0.217493
24.01.2022 06:00:00.000 UTC,85.757,85.782,85.532,85.612,0.384625
24.01.2022 07:00:00.000 UTC,85.617,85.772,85.452,85.667,0.424326
24.01.2022 08:00:00.000 UTC,85.662,85.742,85.392,85.402,0.769405
24.01.2022 09:00:00.000 UTC,85.407,85.442,85.122,85.402,0.776779
24.01.2022 10:00:00.000 UTC,85.397,85.413,84.532,84.922,0.885654
24.01.2022 11:00:00.000 UTC,84.912,85.472,84.712,85.332,0.764129
24.01.2022 12:00:00.000 UTC,85.337,85.342,84.843,84.982,0.834908
24.01.2022 13:00:00.000 UTC,84.977,85.012,83.611,83.611,1.297497
24.01.2022 14:00:00.000 UTC,83.617,83.937,82.832,82.837,2.176724
24.01.2022 15:00:00.000 UTC,82.837,83.462,82.142,83.062,2.287126
24.01.2022 16:00:00.000 UTC,83.067,83.082,82.022,82.422,1.908342
24.01.2022 17:00:00.000 UTC,82.412,83.312,81.892,83.212,1.826454
24.01.2022 18:00:00.000 UTC,83.202,83.582,83.132,83.502,1.540628
24.01.2022 19:00:00.000 UTC,83.492,83.642,82.611,83.047,1.651819
24.01.2022 20:00:00.000 UTC,83.052,83.792,83.052,83.762,1.007014
24.01.2022 21:00:00.000 UTC,83.752,84.122,83.722,84.042,0.315552
24.01.2022 23:00:00.000 UTC,84.157,84.212,83.872,84.162,0.328638
25.01.2022 00:00:00.000 UTC,84.172,84.192,83.557,83.583,0.431057
25.01.2022 01:00:00.000 UTC,83.582,83.822,83.412,83.732,0.854431
25.01.2022 02:00:00.000 UTC,83.728,83.861,83.432,83.842,0.54765
25.01.2022 03:00:00.000 UTC,83.833,83.861,83.492,83.677,0.437416
25.01.2022 04:00:00.000 UTC,83.682,83.822,83.522,83.652,0.29397
25.01.2022 05:00:00.000 UTC,83.647,83.852,83.527,83.682,0.465583
25.01.2022 06:00:00.000 UTC,83.687,84.002,83.667,83.933,0.484812
25.01.2022 07:00:00.000 UTC,83.937,84.102,83.602,83.857,0.864227
25.01.2022 08:00:00.000 UTC,83.857,83.992,83.442,83.692,1.107148
25.01.2022 09:00:00.000 UTC,83.712,84.512,83.452,84.382,1.024631
25.01.2022 10:00:00.000 UTC,84.382,84.462,83.908,83.997,0.78333
25.01.2022 11:00:00.000 UTC,84.002,84.192,83.672,83.812,0.705802
25.01.2022 12:00:00.000 UTC,83.817,83.842,82.968,83.347,0.888487
25.01.2022 13:00:00.000 UTC,83.361,83.792,83.032,83.757,1.073246
25.01.2022 14:00:00.000 UTC,83.732,84.192,83.202,84.002,1.744735
25.01.2022 15:00:00.000 UTC,84.007,84.672,83.622,84.602,1.693914
25.01.2022 16:00:00.000 UTC,84.582,85.111,84.452,84.937,1.319964
25.01.2022 17:00:00.000 UTC,84.933,85.327,84.912,85.127,0.984863
25.01.2022 18:00:00.000 UTC,85.132,85.352,85.022,85.212,0.754671
25.01.2022 19:00:00.000 UTC,85.192,85.682,85.042,85.262,0.705128
25.01.2022 20:00:00.000 UTC,85.252,85.432,85.097,85.402,0.698515
25.01.2022 21:00:00.000 UTC,85.397,85.402,85.012,85.147,0.279212
25.01.2022 23:00:00.000 UTC,85.227,85.452,85.102,85.317,0.483789
26.01.2022 00:00:00.000 UTC,85.322,85.322,85.122,85.172,0.453942
26.01.2022 01:00:00.000 UTC,85.177,85.382,85.092,85.217,0.543469
26.01.2022 02:00:00.000 UTC,85.236,85.372,85.072,85.077,0.405941
26.01.2022 03:00:00.000 UTC,85.082,85.212,84.982,85.187,0.388768
26.01.2022 04:00:00.000 UTC,85.192,85.242,85.152,85.232,0.176759
26.01.2022 05:00:00.000 UTC,85.223,85.312,85.102,85.292,0.299874
26.01.2022 06:00:00.000 UTC,85.288,85.602,85.232,85.502,0.444029
26.01.2022 07:00:00.000 UTC,85.507,85.852,85.442,85.742,0.492726
26.01.2022 08:00:00.000 UTC,85.732,85.932,85.687,85.842,0.767183
26.01.2022 09:00:00.000 UTC,85.832,86.102,85.782,86.102,0.610793
26.01.2022 10:00:00.000 UTC,86.102,86.222,85.972,86.062,0.541772
26.01.2022 11:00:00.000 UTC,86.072,86.236,85.892,86.082,0.412251
26.01.2022 12:00:00.000 UTC,86.072,86.512,86.032,86.367,0.515014
26.01.2022 13:00:00.000 UTC,86.372,87.172,86.342,86.867,0.889479
26.01.2022 14:00:00.000 UTC,86.872,87.262,86.267,87.222,1.215827
26.01.2022 15:00:00.000 UTC,87.212,87.512,86.831,87.472,1.42636
26.01.2022 16:00:00.000 UTC,87.463,87.861,87.242,87.692,1.102725
