UTC,Open,High,Low,Close,Volume
27.12.2016 00:00:00.000 UTC,53.155,53.205,53.115,53.12,0.006195
27.12.2016 01:00:00.000 UTC,53.115,53.14,53.009,53.115,0.011741
27.12.2016 02:00:00.000 UTC,53.11,53.16,53.049,53.09,0.008496
27.12.2016 03:00:00.000 UTC,53.085,53.115,53.069,53.075,0.004838
27.12.2016 04:00:00.000 UTC,53.079,53.115,53.079,53.115,0.003776
27.12.2016 05:00:00.000 UTC,53.11,53.11,53.049,53.05,0.004784
27.12.2016 06:00:00.000 UTC,53.045,53.075,53.019,53.04,0.00435
27.12.2016 07:00:00.000 UTC,53.025,53.215,53.005,53.175,0.02369
27.12.2016 08:00:00.000 UTC,53.19,53.345,53.16,53.23,0.040401
27.12.2016 09:00:00.000 UTC,53.235,53.265,53.114,53.179,0.026914
27.12.2016 10:00:00.000 UTC,53.184,53.245,53.074,53.185,0.019605
27.12.2016 11:00:00.000 UTC,53.18,53.18,53.075,53.135,0.018639
27.12.2016 12:00:00.000 UTC,53.144,53.235,53.099,53.14,0.01862
27.12.2016 13:00:00.000 UTC,53.13,53.33,53.079,53.29,0.043187
27.12.2016 14:00:00.000 UTC,53.289,53.635,53.235,53.579,0.081908
27.12.2016 15:00:00.000 UTC,53.579,53.71,53.504,53.644,0.055941
27.12.2016 16:00:00.000 UTC,53.644,53.939,53.639,53.88,0.070412
27.12.2016 17:00:00.000 UTC,53.879,53.895,53.659,53.839,0.050862
27.12.2016 18:00:00.000 UTC,53.84,53.945,53.789,53.895,0.041218
27.12.2016 19:00:00.000 UTC,53.89,54.065,53.779,53.779,0.062354
27.12.2016 20:00:00.000 UTC,53.78,53.855,53.765,53.784,0.013978
27.12.2016 21:00:00.000 UTC,53.784,53.865,53.779,53.84,0.0132
27.12.2016 23:00:00.000 UTC,53.89,53.89,53.795,53.825,0.01038
28.12.2016 00:00:00.000 UTC,53.82,53.83,53.735,53.775,0.0129
28.12.2016 01:00:00.000 UTC,53.774,53.795,53.714,53.775,0.01242
28.12.2016 02:00:00.000 UTC,53.784,53.825,53.744,53.775,0.01122
28.12.2016 03:00:00.000 UTC,53.774,53.805,53.765,53.775,0.00504
28.12.2016 04:00:00.000 UTC,53.784,53.785,53.729,53.755,0.00636
28.12.2016 05:00:00.000 UTC,53.75,53.83,53.734,53.805,0.01128
28.12.2016 06:00:00.000 UTC,53.804,53.855,53.784,53.784,0.01194
28.12.2016 07:00:00.000 UTC,53.785,53.894,53.739,53.885,0.022016
28.12.2016 08:00:00.000 UTC,53.874,54.194,53.845,54.104,0.065978
28.12.2016 09:00:00.000 UTC,54.114,54.205,54.044,54.154,0.041814
28.12.2016 10:00:00.000 UTC,54.155,54.254,54.119,54.215,0.037458
28.12.2016 11:00:00.000 UTC,54.21,54.21,54.08,54.13,0.027678
28.12.2016 12:00:00.000 UTC,54.125,54.125,53.764,53.785,0.05272
28.12.2016 13:00:00.000 UTC,53.785,53.874,53.535,53.764,0.070704
28.12.2016 14:00:00.000 UTC,53.765,54.215,53.739,54.109,0.105616
28.12.2016 15:00:00.000 UTC,54.11,54.165,53.884,54.085,0.104426
28.12.2016 16:00:00.000 UTC,54.085,54.215,54.044,54.155,0.064745
28.12.2016 17:00:00.000 UTC,54.165,54.175,54.019,54.104,0.046462
28.12.2016 18:00:00.000 UTC,54.114,54.329,54.099,54.245,0.054702
28.12.2016 19:00:00.000 UTC,54.244,54.304,53.909,53.949,0.078861
28.12.2016 20:00:00.000 UTC,53.95,53.995,53.854,53.89,0.023549
28.12.2016 21:00:00.000 UTC,53.88,53.915,53.589,53.605,0.01708
28.12.2016 23:00:00.000 UTC,53.64,53.655,53.444,53.6,0.015494
29.12.2016 00:00:00.000 UTC,53.595,53.705,53.579,53.65,0.006649
29.12.2016 01:00:00.000 UTC,53.649,53.77,53.649,53.72,0.009028
29.12.2016 02:00:00.000 UTC,53.715,53.815,53.699,53.79,0.007564
29.12.2016 03:00:00.000 UTC,53.794,53.84,53.775,53.819,0.007076
29.12.2016 04:00:00.000 UTC,53.82,53.824,53.709,53.729,0.007015
29.12.2016 05:00:00.000 UTC,53.734,53.77,53.66,53.71,0.006466
29.12.2016 06:00:00.000 UTC,53.704,53.835,53.704,53.79,0.006893
29.12.2016 07:00:00.000 UTC,53.79,53.865,53.715,53.715,0.019502
29.12.2016 08:00:00.000 UTC,53.714,54.035,53.714,53.944,0.055428
29.12.2016 09:00:00.000 UTC,53.939,53.955,53.73,53.854,0.032327
29.12.2016 10:00:00.000 UTC,53.864,53.985,53.83,53.874,0.029699
29.12.2016 11:00:00.000 UTC,53.884,53.9,53.735,53.85,0.027833
29.12.2016 12:00:00.000 UTC,53.879,54.025,53.85,53.944,0.031951
29.12.2016 13:00:00.000 UTC,53.95,54.015,53.79,53.86,0.037236
29.12.2016 14:00:00.000 UTC,53.849,54.005,53.839,53.965,0.055207
29.12.2016 15:00:00.000 UTC,53.964,54.135,53.83,54.004,0.062235
29.12.2016 16:00:00.000 UTC,54.044,54.175,53.694,53.734,0.281715
29.12.2016 17:00:00.000 UTC,53.754,53.809,53.55,53.77,0.163416
29.12.2016 18:00:00.000 UTC,53.794,53.84,53.61,53.685,0.117653
29.12.2016 19:00:00.000 UTC,53.684,53.835,53.65,53.694,0.10772
29.12.2016 20:00:00.000 UTC,53.684,53.76,53.635,53.724,0.052742
29.12.2016 21:00:00.000 UTC,53.734,53.845,53.719,53.809,0.031059
29.12.2016 23:00:00.000 UTC,53.8,53.95,53.784,53.919,0.028304
30.12.2016 00:00:00.000 UTC,53.924,53.985,53.885,53.984,0.034587
30.12.2016 01:00:00.000 UTC,53.974,53.974,53.854,53.914,0.03843
30.12.2016 02:00:00.000 UTC,53.915,53.925,53.724,53.755,0.038979
30.12.2016 03:00:00.000 UTC,53.754,53.905,53.735,53.899,0.03904
30.12.2016 04:00:00.000 UTC,53.9,53.965,53.849,53.91,0.052887
30.12.2016 05:00:00.000 UTC,53.914,53.965,53.875,53.914,0.030256
30.12.2016 06:00:00.000 UTC,53.92,54.01,53.884,53.989,0.04575
30.12.2016 07:00:00.000 UTC,53.974,54.034,53.915,53.944,0.062585
30.12.2016 08:00:00.000 UTC,53.939,53.995,53.885,53.945,0.113743
30.12.2016 09:00:00.000 UTC,53.945,54.029,53.915,53.964,0.095445
30.12.2016 10:00:00.000 UTC,53.984,54.004,53.784,53.804,0.056937
30.12.2016 11:00:00.000 UTC,53.805,53.85,53.699,53.785,0.076151
30.12.2016 12:00:00.000 UTC,53.78,53.804,53.605,53.684,0.116662
30.12.2016 13:00:00.000 UTC,53.685,53.765,53.545,53.595,0.108941
30.12.2016 14:00:00.000 UTC,53.599,53.654,53.385,53.619,0.171653
30.12.2016 15:00:00.000 UTC,53.624,53.714,53.494,53.534,0.15324
30.12.2016 16:00:00.000 UTC,53.529,53.709,53.475,53.669,0.103004
30.12.2016 17:00:00.000 UTC,53.674,53.71,53.525,53.605,0.10069
30.12.2016 18:00:00.000 UTC,53.605,53.63,53.524,53.574,0.10615
30.12.2016 19:00:00.000 UTC,53.575,53.745,53.444,53.635,0.141432
30.12.2016 20:00:00.000 UTC,53.635,53.75,53.594,53.735,0.038461
30.12.2016 21:00:00.000 UTC,53.744,53.835,53.704,53.795,0.0201
03.01.2017 00:00:00.000 UTC,54,54.06,53.924,54,0.016134
03.01.2017 01:00:00.000 UTC,53.995,54.125,53.955,54.005,0.025602
03.01.2017 02:00:00.000 UTC,54.009,54.055,53.995,54.035,0.01224
03.01.2017 03:00:00.000 UTC,54.034,54.045,53.945,54.015,0.009333
03.01.2017 04:00:00.000 UTC,54.024,54.035,53.995,54.025,0.002397
03.01.2017 05:00:00.000 UTC,54.024,54.045,53.99,54.005,0.006681
03.01.2017 06:00:00.000 UTC,54.009,54.03,53.975,53.975,0.006987
03.01.2017 07:00:00.000 UTC,53.955,54.025,53.909,53.925,0.005039
03.01.2017 08:00:00.000 UTC,53.935,54.275,53.885,54.255,0.012285
03.01.2017 09:00:00.000 UTC,54.255,55.205,54.219,54.96,0.019132
03.01.2017 10:00:00.000 UTC,54.959,54.965,54.809,54.865,0.012872
03.01.2017 11:00:00.000 UTC,54.874,55.055,54.854,54.875,0.009034
03.01.2017 12:00:00.000 UTC,54.874,55.01,54.8,54.98,0.009111
03.01.2017 13:00:00.000 UTC,54.975,55.035,54.674,54.785,0.012401
03.01.2017 14:00:00.000 UTC,54.785,55.135,54.77,54.905,0.024002
03.01.2017 15:00:00.000 UTC,54.905,55.055,54.215,54.225,0.023899
03.01.2017 16:00:00.000 UTC,54.214,54.244,52.56,52.755,0.055186
03.01.2017 17:00:00.000 UTC,52.754,52.87,52.224,52.444,0.046117
03.01.2017 18:00:00.000 UTC,52.445,52.604,52.29,52.429,0.025781
03.01.2017 19:00:00.000 UTC,52.43,52.64,52.125,52.199,0.027648
03.01.2017 20:00:00.000 UTC,52.2,52.515,52.164,52.489,0.010805
03.01.2017 21:00:00.000 UTC,52.49,52.505,52.384,52.449,0.026267
03.01.2017 23:00:00.000 UTC,52.425,52.605,52.424,52.599,0.025602
04.01.2017 00:00:00.000 UTC,52.6,52.615,52.52,52.6,0.019329
04.01.2017 01:00:00.000 UTC,52.595,52.645,52.554,52.635,0.019584
04.01.2017 02:00:00.000 UTC,52.63,52.64,52.599,52.625,0.01326
04.01.2017 03:00:00.000 UTC,52.629,52.715,52.619,52.695,0.013107
04.01.2017 04:00:00.000 UTC,52.694,52.725,52.675,52.705,0.009231
04.01.2017 05:00:00.000 UTC,52.709,52.715,52.675,52.695,0.008721
04.01.2017 06:00:00.000 UTC,52.694,52.71,52.675,52.695,0.011343
