UTC,Open,High,Low,Close,Volume
21.04.2019 22:00:00.000 UTC,64.065,64.33,64.065,64.289,0.255402
21.04.2019 23:00:00.000 UTC,64.289,64.496,64.289,64.46,0.195804
22.04.2019 00:00:00.000 UTC,64.465,64.798,64.455,64.735,0.18392
22.04.2019 01:00:00.000 UTC,64.739,65.222,64.739,65.146,0.318626
22.04.2019 02:00:00.000 UTC,65.146,65.962,65.146,65.906,0.673719
22.04.2019 03:00:00.000 UTC,65.905,65.945,65.486,65.525,0.387798
22.04.2019 04:00:00.000 UTC,65.515,65.766,65.505,65.725,0.194166
22.04.2019 05:00:00.000 UTC,65.715,65.715,65.485,65.525,0.29862
22.04.2019 06:00:00.000 UTC,65.519,65.555,65.427,65.437,0.329248
22.04.2019 07:00:00.000 UTC,65.435,65.775,65.435,65.575,0.527748
22.04.2019 08:00:00.000 UTC,65.585,65.655,65.495,65.565,0.309912
22.04.2019 09:00:00.000 UTC,65.565,65.585,65.435,65.515,0.201045
22.04.2019 10:00:00.000 UTC,65.525,65.605,65.455,65.455,0.158489
22.04.2019 11:00:00.000 UTC,65.455,65.465,65.285,65.445,0.386521
22.04.2019 12:00:00.000 UTC,65.445,65.825,65.385,65.535,0.944937
22.04.2019 13:00:00.000 UTC,65.535,65.605,65.255,65.485,1.031188
22.04.2019 14:00:00.000 UTC,65.495,65.735,65.465,65.605,0.758805
22.04.2019 15:00:00.000 UTC,65.605,65.925,65.4,65.915,0.736631
22.04.2019 16:00:00.000 UTC,65.905,65.945,65.765,65.775,0.438416
22.04.2019 17:00:00.000 UTC,65.785,65.865,65.555,65.685,0.45409
22.04.2019 18:00:00.000 UTC,65.695,65.725,65.405,65.655,0.654666
22.04.2019 19:00:00.000 UTC,65.665,65.785,65.645,65.705,0.16087
22.04.2019 20:00:00.000 UTC,65.705,65.725,65.605,65.645,0.140667
22.04.2019 22:00:00.000 UTC,65.755,65.865,65.735,65.765,0.111799
22.04.2019 23:00:00.000 UTC,65.775,65.815,65.735,65.745,0.037144
23.04.2019 00:00:00.000 UTC,65.765,65.835,65.705,65.705,0.086412
23.04.2019 01:00:00.000 UTC,65.715,65.875,65.685,65.855,0.102526
23.04.2019 02:00:00.000 UTC,65.865,65.915,65.835,65.845,0.06982
23.04.2019 03:00:00.000 UTC,65.835,65.885,65.815,65.815,0.049506
23.04.2019 04:00:00.000 UTC,65.825,65.845,65.805,65.825,0.019039
23.04.2019 05:00:00.000 UTC,65.835,66.035,65.825,65.965,0.096904
23.04.2019 06:00:00.000 UTC,65.955,66.155,65.945,66.125,0.196562
23.04.2019 07:00:00.000 UTC,66.115,66.125,65.865,65.945,0.299858
23.04.2019 08:00:00.000 UTC,65.935,66.135,65.825,66.055,0.320821
23.04.2019 09:00:00.000 UTC,66.065,66.115,65.945,65.995,0.221288
23.04.2019 10:00:00.000 UTC,66,66.025,65.895,65.995,0.220179
23.04.2019 11:00:00.000 UTC,66.005,66.025,65.585,65.625,0.370984
23.04.2019 12:00:00.000 UTC,65.615,65.785,65.545,65.765,0.42619
23.04.2019 13:00:00.000 UTC,65.755,66.275,65.625,66.125,0.933262
23.04.2019 14:00:00.000 UTC,66.125,66.515,66.055,66.435,0.71208
23.04.2019 15:00:00.000 UTC,66.445,66.565,66.225,66.355,0.713026
23.04.2019 16:00:00.000 UTC,66.365,66.395,66.075,66.195,0.486616
23.04.2019 17:00:00.000 UTC,66.205,66.275,66.115,66.215,0.482492
23.04.2019 18:00:00.000 UTC,66.205,66.345,66.175,66.295,0.46902
23.04.2019 19:00:00.000 UTC,66.295,66.345,66.255,66.265,0.0761
23.04.2019 20:00:00.000 UTC,66.265,66.315,66.075,66.155,0.321163
23.04.2019 22:00:00.000 UTC,66.125,66.135,66.045,66.085,0.096948
23.04.2019 23:00:00.000 UTC,66.095,66.115,65.955,66.005,0.06977
24.04.2019 00:00:00.000 UTC,65.995,65.995,65.855,65.995,0.113072
24.04.2019 01:00:00.000 UTC,66.005,66.005,65.885,65.915,0.104371
24.04.2019 02:00:00.000 UTC,65.925,65.935,65.845,65.895,0.107863
24.04.2019 03:00:00.000 UTC,65.885,65.955,65.865,65.895,0.073743
24.04.2019 04:00:00.000 UTC,65.885,65.915,65.875,65.915,0.031756
24.04.2019 05:00:00.000 UTC,65.925,66.025,65.915,66.005,0.051698
24.04.2019 06:00:00.000 UTC,65.995,66.005,65.855,65.855,0.077159
24.04.2019 07:00:00.000 UTC,65.865,65.905,65.755,65.825,0.236191
24.04.2019 08:00:00.000 UTC,65.815,65.985,65.805,65.975,0.411764
24.04.2019 09:00:00.000 UTC,65.965,66.095,65.905,66.025,0.236189
24.04.2019 10:00:00.000 UTC,66.025,66.095,65.895,65.955,0.154048
24.04.2019 11:00:00.000 UTC,65.945,66.175,65.855,66.175,0.257709
24.04.2019 12:00:00.000 UTC,66.165,66.345,66.115,66.265,0.47317
24.04.2019 13:00:00.000 UTC,66.275,66.395,66.095,66.295,0.715966
24.04.2019 14:00:00.000 UTC,66.285,66.355,65.72,65.72,1.322921
24.04.2019 15:00:00.000 UTC,65.725,65.945,65.65,65.825,0.919971
24.04.2019 16:00:00.000 UTC,65.835,65.895,65.65,65.865,0.367127
24.04.2019 17:00:00.000 UTC,65.855,65.865,65.725,65.855,0.375423
24.04.2019 18:00:00.000 UTC,65.845,66.025,65.715,65.805,0.573839
24.04.2019 19:00:00.000 UTC,65.805,65.815,65.695,65.725,0.11853
24.04.2019 20:00:00.000 UTC,65.735,65.785,65.695,65.755,0.111813
24.04.2019 22:00:00.000 UTC,65.755,65.785,65.705,65.715,0.079043
24.04.2019 23:00:00.000 UTC,65.705,65.735,65.695,65.725,0.018788
25.04.2019 00:00:00.000 UTC,65.715,65.755,65.515,65.605,0.136188
25.04.2019 01:00:00.000 UTC,65.595,65.595,65.525,65.585,0.087286
25.04.2019 02:00:00.000 UTC,65.595,65.725,65.585,65.715,0.089226
25.04.2019 03:00:00.000 UTC,65.725,65.805,65.695,65.775,0.080827
25.04.2019 04:00:00.000 UTC,65.765,65.825,65.755,65.765,0.033218
25.04.2019 05:00:00.000 UTC,65.775,65.925,65.765,65.905,0.079921
25.04.2019 06:00:00.000 UTC,65.915,66.015,65.885,65.925,0.108308
25.04.2019 07:00:00.000 UTC,65.935,66.085,65.815,66.065,0.259013
25.04.2019 08:00:00.000 UTC,66.075,66.175,65.955,66.115,0.38562
25.04.2019 09:00:00.000 UTC,66.125,66.215,66.045,66.125,0.316617
25.04.2019 10:00:00.000 UTC,66.125,66.245,66.055,66.095,0.298866
25.04.2019 11:00:00.000 UTC,66.105,66.215,66.005,66.105,0.272342
25.04.2019 12:00:00.000 UTC,66.115,66.155,65.885,65.885,0.388133
25.04.2019 13:00:00.000 UTC,65.875,65.965,65.695,65.885,0.774743
25.04.2019 14:00:00.000 UTC,65.885,65.905,65.645,65.795,0.685097
25.04.2019 15:00:00.000 UTC,65.785,65.865,65.715,65.755,0.511907
25.04.2019 16:00:00.000 UTC,65.765,65.785,65.685,65.725,0.238989
25.04.2019 17:00:00.000 UTC,65.715,65.795,65.675,65.765,0.207013
25.04.2019 18:00:00.000 UTC,65.755,65.765,64.875,65.095,0.918865
25.04.2019 19:00:00.000 UTC,65.085,65.115,64.935,64.945,0.162139
25.04.2019 20:00:00.000 UTC,64.945,65.085,64.945,65.075,0.121066
25.04.2019 22:00:00.000 UTC,65.095,65.135,64.995,65.005,0.12111
25.04.2019 23:00:00.000 UTC,65.015,65.015,64.915,64.955,0.067536
26.04.2019 00:00:00.000 UTC,64.935,64.935,64.685,64.805,0.198366
26.04.2019 01:00:00.000 UTC,64.815,64.915,64.735,64.785,0.132116
26.04.2019 02:00:00.000 UTC,64.775,64.865,64.715,64.805,0.084034
26.04.2019 03:00:00.000 UTC,64.795,64.87,64.785,64.87,0.033814
26.04.2019 04:00:00.000 UTC,64.87,64.905,64.87,64.885,0.019505
26.04.2019 05:00:00.000 UTC,64.875,64.935,64.87,64.875,0.063739
26.04.2019 06:00:00.000 UTC,64.87,64.905,64.775,64.875,0.130811
26.04.2019 07:00:00.000 UTC,64.885,64.945,64.795,64.915,0.323989
26.04.2019 08:00:00.000 UTC,64.925,65.035,64.245,64.355,0.853655
26.04.2019 09:00:00.000 UTC,64.365,64.435,63.825,64.105,0.715677
26.04.2019 10:00:00.000 UTC,64.115,64.225,63.985,64.035,0.389721
26.04.2019 11:00:00.000 UTC,64.025,64.085,63.885,64.005,0.481305
26.04.2019 12:00:00.000 UTC,63.985,64.105,63.585,64.025,0.988605
26.04.2019 13:00:00.000 UTC,64.025,64.315,63.685,63.795,1.534031
26.04.2019 14:00:00.000 UTC,63.785,63.795,62.525,62.615,2.251924
26.04.2019 15:00:00.000 UTC,62.605,63.135,62.255,62.675,1.849761
26.04.2019 16:00:00.000 UTC,62.685,62.875,62.555,62.585,0.774764
26.04.2019 17:00:00.000 UTC,62.585,62.995,62.555,62.965,0.656425
26.04.2019 18:00:00.000 UTC,62.955,63.335,62.815,62.965,1.074915
26.04.2019 19:00:00.000 UTC,62.975,63.045,62.695,62.855,0.346325
26.04.2019 20:00:00.000 UTC,62.845,62.855,62.745,62.755,0.047231
28.04.2019 22:00:00.000 UTC,62.845,62.985,62.795,62.865,0.316434
28.04.2019 23:00:00.000 UTC,62.875,62.915,62.765,62.805,0.129343
29.04.2019 00:00:00.000 UTC,62.815,62.925,62.805,62.905,0.08553
29.04.2019 01:00:00.000 UTC,62.915,63.075,62.875,62.885,0.154791
29.04.2019 02:00:00.000 UTC,62.885,62.975,62.845,62.945,0.070571
29.04.2019 03:00:00.000 UTC,62.955,62.985,62.915,62.915,0.061656
29.04.2019 04:00:00.000 UTC,62.925,62.945,62.895,62.915,0.029908
29.04.2019 05:00:00.000 UTC,62.925,62.955,62.835,62.875,0.047747
