UTC,Open,High,Low,Close,Volume
26.05.2022 00:00:00.000 UTC,110.688,111.162,110.687,110.972,0.341583
26.05.2022 01:00:00.000 UTC,110.977,110.977,110.257,110.292,0.613295
26.05.2022 02:00:00.000 UTC,110.272,111.002,110.272,110.947,0.5145
26.05.2022 03:00:00.000 UTC,110.957,111.047,110.759,110.907,0.326442
26.05.2022 04:00:00.000 UTC,110.917,110.957,110.762,110.784,0.171761
26.05.2022 05:00:00.000 UTC,110.807,111.002,110.618,110.822,0.473268
26.05.2022 06:00:00.000 UTC,110.827,110.957,110.473,110.887,0.575718
26.05.2022 07:00:00.000 UTC,110.892,111.272,110.637,111.202,0.626264
26.05.2022 08:00:00.000 UTC,111.207,111.272,110.857,110.912,0.693245
26.05.2022 09:00:00.000 UTC,110.922,111.437,110.912,111.282,0.491968
26.05.2022 10:00:00.000 UTC,111.277,111.402,111.152,111.307,0.448963
26.05.2022 11:00:00.000 UTC,111.312,111.342,111.019,111.197,0.41221
26.05.2022 12:00:00.000 UTC,111.193,111.222,110.736,111.157,0.610986
26.05.2022 13:00:00.000 UTC,111.157,113.027,110.907,112.777,1.555541
26.05.2022 14:00:00.000 UTC,112.802,114.222,112.733,114.099,1.487879
26.05.2022 15:00:00.000 UTC,114.107,114.452,113.849,114.317,1.182984
26.05.2022 16:00:00.000 UTC,114.307,114.792,114.082,114.118,0.741223
26.05.2022 17:00:00.000 UTC,114.122,114.372,113.907,114.317,0.850687
26.05.2022 18:00:00.000 UTC,114.302,114.702,113.867,114.159,0.923568
26.05.2022 19:00:00.000 UTC,114.154,114.157,113.749,113.887,0.485702
26.05.2022 20:00:00.000 UTC,113.902,114.322,113.743,114.237,0.238648
26.05.2022 22:00:00.000 UTC,114.157,114.332,113.997,114.084,0.103375
26.05.2022 23:00:00.000 UTC,114.102,114.287,114.027,114.027,0.079333
27.05.2022 00:00:00.000 UTC,114.002,114.127,113.792,113.884,0.352243
27.05.2022 01:00:00.000 UTC,113.892,114.717,113.704,114.282,0.81557
27.05.2022 02:00:00.000 UTC,114.293,114.347,113.879,113.997,0.499959
