UTC,Open,High,Low,Close,Volume
25.09.2019 00:00:00.000 UTC,56.796,56.886,56.746,56.816,0.048399
25.09.2019 01:00:00.000 UTC,56.826,56.926,56.816,56.816,0.053794
25.09.2019 02:00:00.000 UTC,56.826,56.936,56.786,56.896,0.04127
25.09.2019 03:00:00.000 UTC,56.885,56.996,56.885,56.926,0.04604
25.09.2019 04:00:00.000 UTC,56.936,56.946,56.896,56.906,0.016273
25.09.2019 05:00:00.000 UTC,56.896,56.976,56.886,56.926,0.021131
25.09.2019 06:00:00.000 UTC,56.916,56.926,56.766,56.836,0.068606
25.09.2019 07:00:00.000 UTC,56.831,56.876,56.551,56.596,0.16582
25.09.2019 08:00:00.000 UTC,56.606,56.646,56.4,56.426,0.241881
25.09.2019 09:00:00.000 UTC,56.416,56.586,56.4,56.576,0.12624
25.09.2019 10:00:00.000 UTC,56.566,56.606,56.336,56.455,0.11264
25.09.2019 11:00:00.000 UTC,56.466,56.516,56.115,56.196,0.167683
25.09.2019 12:00:00.000 UTC,56.186,56.426,56.165,56.356,0.199971
25.09.2019 13:00:00.000 UTC,56.366,56.396,55.641,55.716,0.436835
25.09.2019 14:00:00.000 UTC,55.711,56.276,55.616,56.191,0.585851
25.09.2019 15:00:00.000 UTC,56.186,56.516,56.095,56.256,0.463879
25.09.2019 16:00:00.000 UTC,56.266,56.306,56.005,56.146,0.188166
25.09.2019 17:00:00.000 UTC,56.136,56.236,55.705,56.186,0.294403
25.09.2019 18:00:00.000 UTC,56.165,56.646,56.075,56.546,0.300573
25.09.2019 19:00:00.000 UTC,56.536,56.596,56.426,56.526,0.066912
25.09.2019 20:00:00.000 UTC,56.516,56.646,56.455,56.625,0.024516
25.09.2019 22:00:00.000 UTC,56.656,56.716,56.606,56.646,0.022466
25.09.2019 23:00:00.000 UTC,56.636,56.716,56.586,56.696,0.013036
26.09.2019 00:00:00.000 UTC,56.686,56.725,56.566,56.606,0.031925
26.09.2019 01:00:00.000 UTC,56.596,56.616,56.496,56.546,0.042359
26.09.2019 02:00:00.000 UTC,56.536,56.546,56.436,56.526,0.034443
26.09.2019 03:00:00.000 UTC,56.516,56.566,56.465,56.546,0.022406
26.09.2019 04:00:00.000 UTC,56.556,56.556,56.485,56.536,0.017585
26.09.2019 05:00:00.000 UTC,56.526,56.536,56.395,56.436,0.047973
26.09.2019 06:00:00.000 UTC,56.426,56.436,56.305,56.386,0.050151
26.09.2019 07:00:00.000 UTC,56.396,56.455,56.211,56.246,0.136348
26.09.2019 08:00:00.000 UTC,56.236,56.636,56.156,56.626,0.218915
26.09.2019 09:00:00.000 UTC,56.636,56.816,56.586,56.696,0.181903
26.09.2019 10:00:00.000 UTC,56.686,56.716,56.426,56.455,0.154491
26.09.2019 11:00:00.000 UTC,56.446,56.546,56.325,56.526,0.125263
26.09.2019 12:00:00.000 UTC,56.516,56.526,56.006,56.036,0.253759
26.09.2019 13:00:00.000 UTC,56.046,56.121,55.745,55.841,0.41482
26.09.2019 14:00:00.000 UTC,55.846,56.066,55.396,55.556,0.417823
26.09.2019 15:00:00.000 UTC,55.546,55.955,55.435,55.926,0.507079
26.09.2019 16:00:00.000 UTC,55.946,56.081,55.846,56.016,0.22821
26.09.2019 17:00:00.000 UTC,56.026,56.186,55.646,55.816,0.208108
26.09.2019 18:00:00.000 UTC,55.806,56.626,55.756,56.455,0.484921
26.09.2019 19:00:00.000 UTC,56.446,56.586,56.415,56.496,0.118679
26.09.2019 20:00:00.000 UTC,56.501,56.546,56.455,56.515,0.032591
26.09.2019 22:00:00.000 UTC,56.496,56.516,56.316,56.336,0.017203
26.09.2019 23:00:00.000 UTC,56.326,56.346,56.246,56.255,0.017125
27.09.2019 00:00:00.000 UTC,56.266,56.316,56.205,56.306,0.036345
27.09.2019 01:00:00.000 UTC,56.316,56.366,56.125,56.146,0.046765
27.09.2019 02:00:00.000 UTC,56.136,56.196,56.085,56.106,0.04704
27.09.2019 03:00:00.000 UTC,56.096,56.166,56.046,56.066,0.033334
27.09.2019 04:00:00.000 UTC,56.056,56.106,56.036,56.066,0.023034
27.09.2019 05:00:00.000 UTC,56.076,56.176,56.065,56.116,0.047518
27.09.2019 06:00:00.000 UTC,56.106,56.186,56.046,56.066,0.065872
27.09.2019 07:00:00.000 UTC,56.056,56.256,55.99,56.226,0.143449
27.09.2019 08:00:00.000 UTC,56.236,56.576,56.216,56.521,0.217154
27.09.2019 09:00:00.000 UTC,56.526,56.596,56.365,56.406,0.150544
27.09.2019 10:00:00.000 UTC,56.416,56.546,55.556,55.816,0.291013
27.09.2019 11:00:00.000 UTC,55.806,55.896,55.725,55.816,0.137368
27.09.2019 12:00:00.000 UTC,55.826,55.921,54.736,55.406,0.586933
27.09.2019 13:00:00.000 UTC,55.396,55.936,55.241,55.726,0.513876
27.09.2019 14:00:00.000 UTC,55.716,56.386,55.596,56.186,0.495257
27.09.2019 15:00:00.000 UTC,56.166,56.726,55.766,56.116,0.694646
27.09.2019 16:00:00.000 UTC,56.096,56.176,55.746,55.795,0.326562
27.09.2019 17:00:00.000 UTC,55.786,55.786,55.336,55.556,0.350636
27.09.2019 18:00:00.000 UTC,55.546,55.946,55.446,55.916,0.38258
27.09.2019 19:00:00.000 UTC,55.921,55.955,55.695,55.866,0.113873
27.09.2019 20:00:00.000 UTC,55.856,55.916,55.795,55.916,0.009415
29.09.2019 22:00:00.000 UTC,56.301,56.391,56.026,56.106,0.047073
29.09.2019 23:00:00.000 UTC,56.096,56.156,55.981,56.035,0.024875
30.09.2019 00:00:00.000 UTC,56.026,56.096,55.996,56.016,0.021592
30.09.2019 01:00:00.000 UTC,56.006,56.066,55.926,56.036,0.061966
30.09.2019 02:00:00.000 UTC,56.046,56.116,56.016,56.016,0.038877
30.09.2019 03:00:00.000 UTC,56.026,56.096,55.996,56.016,0.022919
30.09.2019 04:00:00.000 UTC,55.996,56.036,55.806,55.806,0.032382
30.09.2019 05:00:00.000 UTC,55.816,55.866,55.736,55.826,0.050821
30.09.2019 06:00:00.000 UTC,55.836,55.886,55.705,55.756,0.06748
30.09.2019 07:00:00.000 UTC,55.746,55.806,55.616,55.646,0.136832
30.09.2019 08:00:00.000 UTC,55.626,55.796,55.476,55.606,0.242768
30.09.2019 09:00:00.000 UTC,55.616,55.616,55.096,55.236,0.201565
30.09.2019 10:00:00.000 UTC,55.241,55.366,55.155,55.266,0.120908
30.09.2019 11:00:00.000 UTC,55.276,55.446,55.146,55.296,0.128616
30.09.2019 12:00:00.000 UTC,55.286,55.396,54.925,55.046,0.242568
30.09.2019 13:00:00.000 UTC,55.036,55.366,54.916,55.136,0.398504
30.09.2019 14:00:00.000 UTC,55.135,55.596,55.096,55.466,0.432388
30.09.2019 15:00:00.000 UTC,55.476,55.526,55.006,55.205,0.427894
30.09.2019 16:00:00.000 UTC,55.216,55.306,54.955,55.096,0.176991
30.09.2019 17:00:00.000 UTC,55.106,55.106,54.616,54.705,0.268383
30.09.2019 18:00:00.000 UTC,54.686,54.686,53.966,54.106,0.424188
30.09.2019 19:00:00.000 UTC,54.099,54.296,54.076,54.276,0.108623
30.09.2019 20:00:00.000 UTC,54.266,54.365,54.166,54.205,0.036041
30.09.2019 22:00:00.000 UTC,54.231,54.296,54.156,54.245,0.014634
30.09.2019 23:00:00.000 UTC,54.266,54.296,54.216,54.216,0.011381
01.10.2019 00:00:00.000 UTC,54.211,54.336,54.196,54.336,0.031375
01.10.2019 01:00:00.000 UTC,54.346,54.516,54.346,54.446,0.057819
01.10.2019 02:00:00.000 UTC,54.436,54.546,54.396,54.546,0.032813
01.10.2019 03:00:00.000 UTC,54.536,54.546,54.485,54.516,0.01279
01.10.2019 04:00:00.000 UTC,54.526,54.576,54.496,54.536,0.017647
01.10.2019 05:00:00.000 UTC,54.526,54.546,54.386,54.396,0.02417
01.10.2019 06:00:00.000 UTC,54.386,54.446,54.266,54.296,0.075944
01.10.2019 07:00:00.000 UTC,54.286,54.506,54.216,54.486,0.13795
01.10.2019 08:00:00.000 UTC,54.496,54.801,54.486,54.616,0.247976
01.10.2019 09:00:00.000 UTC,54.626,54.816,54.536,54.616,0.206677
01.10.2019 10:00:00.000 UTC,54.606,54.696,54.515,54.646,0.16541
01.10.2019 11:00:00.000 UTC,54.656,54.766,54.405,54.406,0.150731
01.10.2019 12:00:00.000 UTC,54.405,54.686,54.335,54.676,0.203403
01.10.2019 13:00:00.000 UTC,54.686,54.756,54.405,54.626,0.40233
01.10.2019 14:00:00.000 UTC,54.616,54.616,54.116,54.225,0.582306
01.10.2019 15:00:00.000 UTC,54.216,54.276,53.575,53.636,0.59334
01.10.2019 16:00:00.000 UTC,53.626,53.636,53.196,53.446,0.363803
01.10.2019 17:00:00.000 UTC,53.436,53.541,53.216,53.261,0.209643
