UTC,Open,High,Low,Close,Volume
19.05.2024 22:00:00.000 UTC,79.513,79.693,79.478,79.503,0.075051
19.05.2024 23:00:00.000 UTC,79.508,79.533,79.313,79.333,0.040078
20.05.2024 00:00:00.000 UTC,79.328,79.533,79.248,79.533,0.087459
20.05.2024 01:00:00.000 UTC,79.543,79.793,79.373,79.673,0.2612
20.05.2024 02:00:00.000 UTC,79.683,79.803,79.573,79.583,0.132481
20.05.2024 03:00:00.000 UTC,79.588,79.663,79.503,79.648,0.09005
20.05.2024 04:00:00.000 UTC,79.653,79.683,79.563,79.567,0.037104
20.05.2024 05:00:00.000 UTC,79.573,79.843,79.568,79.823,0.080121
20.05.2024 06:00:00.000 UTC,79.818,79.913,79.773,79.893,0.184557
20.05.2024 07:00:00.000 UTC,79.883,79.933,79.693,79.918,0.278535
20.05.2024 08:00:00.000 UTC,79.923,79.943,79.473,79.528,0.327162
20.05.2024 09:00:00.000 UTC,79.523,79.578,79.253,79.268,0.273896
20.05.2024 10:00:00.000 UTC,79.273,79.458,79.193,79.333,0.227692
20.05.2024 11:00:00.000 UTC,79.348,79.418,79.213,79.317,0.223892
20.05.2024 12:00:00.000 UTC,79.313,79.363,78.883,79.003,0.516888
20.05.2024 13:00:00.000 UTC,78.998,79.578,78.743,79.543,0.940587
20.05.2024 14:00:00.000 UTC,79.553,80.088,79.413,79.513,0.994393
20.05.2024 15:00:00.000 UTC,79.503,79.643,79.173,79.283,0.745301
20.05.2024 16:00:00.000 UTC,79.288,79.328,78.913,79.013,0.521766
20.05.2024 17:00:00.000 UTC,79.023,79.103,78.653,78.893,0.484585
20.05.2024 18:00:00.000 UTC,78.913,79.333,78.893,79.263,0.600147
20.05.2024 19:00:00.000 UTC,79.253,79.273,79.083,79.223,0.131577
20.05.2024 20:00:00.000 UTC,79.2,79.215,79.11,79.165,0.275728
20.05.2024 22:00:00.000 UTC,79.168,79.243,79.163,79.203,0.01854
20.05.2024 23:00:00.000 UTC,79.213,79.253,79.208,79.253,0.030208
21.05.2024 00:00:00.000 UTC,79.263,79.273,79.103,79.133,0.052909
21.05.2024 01:00:00.000 UTC,79.123,79.268,79.008,79.048,0.155675
21.05.2024 02:00:00.000 UTC,79.043,79.053,78.723,78.743,0.147851
21.05.2024 03:00:00.000 UTC,78.738,78.883,78.728,78.848,0.083179
21.05.2024 04:00:00.000 UTC,78.843,78.853,78.763,78.763,0.035385
21.05.2024 05:00:00.000 UTC,78.758,78.848,78.703,78.798,0.083233
21.05.2024 06:00:00.000 UTC,78.803,78.853,78.643,78.703,0.17548
21.05.2024 07:00:00.000 UTC,78.693,78.858,78.443,78.643,0.332976
21.05.2024 08:00:00.000 UTC,78.653,78.883,78.443,78.713,0.441033
21.05.2024 09:00:00.000 UTC,78.718,78.973,78.493,78.528,0.356591
21.05.2024 10:00:00.000 UTC,78.533,78.613,78.073,78.103,0.310898
21.05.2024 11:00:00.000 UTC,78.113,78.153,77.743,77.833,0.46025
21.05.2024 12:00:00.000 UTC,77.843,78.183,77.633,78.163,0.642813
21.05.2024 13:00:00.000 UTC,78.158,78.673,77.948,78.383,1.281252
21.05.2024 14:00:00.000 UTC,78.378,78.948,78.208,78.683,0.935472
