UTC,Open,High,Low,Close,Volume
03.01.2023 00:00:00.000 UTC,80.442,80.517,80.179,80.217,0.545482
03.01.2023 01:00:00.000 UTC,80.212,80.347,79.357,79.574,2.465598
03.01.2023 02:00:00.000 UTC,79.569,79.927,79.297,79.914,1.496899
03.01.2023 03:00:00.000 UTC,79.917,80.112,79.777,80.017,0.925897
03.01.2023 04:00:00.000 UTC,80.012,80.038,79.862,79.867,0.416964
03.01.2023 05:00:00.000 UTC,79.859,80.427,79.757,80.387,0.948887
03.01.2023 06:00:00.000 UTC,80.383,80.527,80.262,80.522,1.033915
03.01.2023 07:00:00.000 UTC,80.513,80.897,80.432,80.877,1.531841
03.01.2023 08:00:00.000 UTC,80.887,81.467,80.427,80.717,3.822515
03.01.2023 09:00:00.000 UTC,80.712,80.842,80.244,80.402,2.52264
03.01.2023 10:00:00.000 UTC,80.407,80.452,78.807,78.864,2.615944
03.01.2023 11:00:00.000 UTC,78.859,79.502,78.757,79.112,2.402798
03.01.2023 12:00:00.000 UTC,79.104,79.592,79.012,79.192,1.95538
03.01.2023 13:00:00.000 UTC,79.188,79.747,79.087,79.462,3.555299
03.01.2023 14:00:00.000 UTC,79.452,79.747,78.122,79.202,5.377875
03.01.2023 15:00:00.000 UTC,79.177,79.662,78.347,78.982,3.630858
03.01.2023 16:00:00.000 UTC,78.978,79.262,77.257,77.407,5.464633
03.01.2023 17:00:00.000 UTC,77.399,78.037,77.307,77.932,3.681395
03.01.2023 18:00:00.000 UTC,77.937,78.072,77.562,77.689,3.228543
03.01.2023 19:00:00.000 UTC,77.687,77.717,76.592,76.902,4.45738
03.01.2023 20:00:00.000 UTC,76.897,77.277,76.892,77.194,1.360352
03.01.2023 21:00:00.000 UTC,77.187,77.227,77.077,77.192,0.037744
03.01.2023 23:00:00.000 UTC,77.222,77.222,76.837,77.059,0.408547
04.01.2023 00:00:00.000 UTC,77.057,77.202,77.012,77.117,0.386279
04.01.2023 01:00:00.000 UTC,77.112,77.367,76.569,76.757,1.852585
04.01.2023 02:00:00.000 UTC,76.762,77.062,76.722,76.849,0.8828
04.01.2023 03:00:00.000 UTC,76.848,76.947,76.633,76.732,0.731881
04.01.2023 04:00:00.000 UTC,76.727,76.768,76.597,76.649,0.466126
04.01.2023 05:00:00.000 UTC,76.647,76.782,76.222,76.377,1.035923
04.01.2023 06:00:00.000 UTC,76.369,76.637,76.202,76.437,1.279528
04.01.2023 07:00:00.000 UTC,76.433,76.647,76.222,76.454,1.488406
04.01.2023 08:00:00.000 UTC,76.453,76.453,75.132,75.503,3.936041
04.01.2023 09:00:00.000 UTC,75.502,75.607,75.147,75.412,2.638315
04.01.2023 10:00:00.000 UTC,75.407,75.462,74.867,74.962,2.41916
04.01.2023 11:00:00.000 UTC,74.957,75.177,74.827,74.912,2.023945
04.01.2023 12:00:00.000 UTC,74.907,74.932,74.229,74.337,2.472014
04.01.2023 13:00:00.000 UTC,74.333,75.268,74.237,75.037,4.416113
04.01.2023 14:00:00.000 UTC,75.027,75.147,73.749,74.079,5.212474
04.01.2023 15:00:00.000 UTC,74.078,74.272,73.167,73.247,3.594377
04.01.2023 16:00:00.000 UTC,73.239,73.902,72.872,73.457,3.118162
04.01.2023 17:00:00.000 UTC,73.477,73.922,73.318,73.542,2.029382
04.01.2023 18:00:00.000 UTC,73.533,73.807,73.322,73.612,1.903136
04.01.2023 19:00:00.000 UTC,73.587,73.747,72.722,73.142,2.606483
04.01.2023 20:00:00.000 UTC,73.152,73.192,72.952,73.162,0.603648
04.01.2023 21:00:00.000 UTC,73.144,73.217,73.059,73.187,0.776386
04.01.2023 23:00:00.000 UTC,73.217,73.512,73.132,73.347,0.278758
05.01.2023 00:00:00.000 UTC,73.337,73.472,73.257,73.448,0.240512
05.01.2023 01:00:00.000 UTC,73.447,73.772,73.359,73.727,0.794236
05.01.2023 02:00:00.000 UTC,73.719,73.802,73.613,73.664,0.715342
05.01.2023 03:00:00.000 UTC,73.672,73.722,73.564,73.582,0.464412
05.01.2023 04:00:00.000 UTC,73.587,73.782,73.579,73.728,0.308992
05.01.2023 05:00:00.000 UTC,73.732,73.907,73.562,73.897,0.434516
05.01.2023 06:00:00.000 UTC,73.902,74.057,73.669,73.669,0.810376
05.01.2023 07:00:00.000 UTC,73.677,73.787,73.237,73.352,1.024698
05.01.2023 08:00:00.000 UTC,73.357,73.762,73.232,73.702,1.854249
05.01.2023 09:00:00.000 UTC,73.712,74.892,73.589,74.692,1.716754
05.01.2023 10:00:00.000 UTC,74.702,74.817,74.479,74.602,1.309844
05.01.2023 11:00:00.000 UTC,74.612,74.622,74.228,74.252,0.974908
05.01.2023 12:00:00.000 UTC,74.244,74.552,74.179,74.187,0.812125
05.01.2023 13:00:00.000 UTC,74.192,74.422,73.362,73.399,2.184618
05.01.2023 14:00:00.000 UTC,73.382,73.392,72.442,73.122,3.453716
05.01.2023 15:00:00.000 UTC,73.142,73.662,72.832,73.392,3.14203
05.01.2023 16:00:00.000 UTC,73.397,74.577,73.327,74.107,3.446523
05.01.2023 17:00:00.000 UTC,74.103,74.227,73.432,73.852,1.808793
05.01.2023 18:00:00.000 UTC,73.844,74.882,73.819,74.432,1.519792
05.01.2023 19:00:00.000 UTC,74.432,74.492,73.552,73.739,1.765755
05.01.2023 20:00:00.000 UTC,73.747,73.822,73.619,73.697,0.529772
05.01.2023 21:00:00.000 UTC,73.674,73.907,73.659,73.907,0.634484
05.01.2023 23:00:00.000 UTC,73.917,74.052,73.769,73.942,0.175276
06.01.2023 00:00:00.000 UTC,73.933,74.077,73.892,74.047,0.186284
06.01.2023 01:00:00.000 UTC,74.043,74.462,74.007,74.367,0.710142
06.01.2023 02:00:00.000 UTC,74.363,74.522,74.292,74.477,0.4443
06.01.2023 03:00:00.000 UTC,74.482,74.717,74.457,74.517,0.542502
06.01.2023 04:00:00.000 UTC,74.522,74.592,74.442,74.507,0.236806
06.01.2023 05:00:00.000 UTC,74.503,74.512,74.079,74.144,0.559644
06.01.2023 06:00:00.000 UTC,74.152,74.412,74.014,74.367,0.638782
06.01.2023 07:00:00.000 UTC,74.372,74.422,73.759,73.782,0.905294
06.01.2023 08:00:00.000 UTC,73.792,73.997,73.479,73.807,1.5117
06.01.2023 09:00:00.000 UTC,73.812,74.352,73.293,74.198,1.184656
06.01.2023 10:00:00.000 UTC,74.197,74.502,74.009,74.059,1.079482
06.01.2023 11:00:00.000 UTC,74.053,74.117,73.329,73.552,1.122048
06.01.2023 12:00:00.000 UTC,73.557,73.672,73.222,73.397,1.011756
06.01.2023 13:00:00.000 UTC,73.393,75.072,73.297,74.832,2.909588
06.01.2023 14:00:00.000 UTC,74.832,75.442,73.859,74.002,3.60664
06.01.2023 15:00:00.000 UTC,74.027,75.342,74.027,74.912,3.065832
06.01.2023 16:00:00.000 UTC,74.892,75.072,74.442,74.657,2.522688
06.01.2023 17:00:00.000 UTC,74.672,74.962,74.289,74.379,1.65675
06.01.2023 18:00:00.000 UTC,74.378,74.512,73.279,73.282,1.984954
06.01.2023 19:00:00.000 UTC,73.272,73.962,73.229,73.832,1.749419
06.01.2023 20:00:00.000 UTC,73.837,73.912,73.557,73.654,0.538633
06.01.2023 21:00:00.000 UTC,73.647,73.734,73.587,73.672,0.622114
08.01.2023 23:00:00.000 UTC,73.627,74.127,73.567,74.077,0.456442
09.01.2023 00:00:00.000 UTC,74.092,74.242,74.029,74.234,0.393464
09.01.2023 01:00:00.000 UTC,74.229,74.447,74.112,74.367,0.995116
09.01.2023 02:00:00.000 UTC,74.363,74.742,74.332,74.692,0.68148
09.01.2023 03:00:00.000 UTC,74.687,74.847,74.472,74.612,0.487468
09.01.2023 04:00:00.000 UTC,74.604,74.772,74.588,74.712,0.23239
09.01.2023 05:00:00.000 UTC,74.708,74.862,74.559,74.812,0.452932
