UTC,Open,High,Low,Close,Volume
25.08.2019 22:00:00.000 UTC,53.245,53.395,52.935,53.025,1.10285
25.08.2019 23:00:00.000 UTC,53.025,53.185,53.025,53.085,0.442837
26.08.2019 00:00:00.000 UTC,53.085,53.315,53.055,53.135,0.53165
26.08.2019 01:00:00.000 UTC,53.135,53.485,53.135,53.415,0.912975
26.08.2019 02:00:00.000 UTC,53.405,53.645,53.365,53.595,0.503125
26.08.2019 03:00:00.000 UTC,53.585,53.705,53.505,53.555,0.29155
26.08.2019 04:00:00.000 UTC,53.555,53.565,53.435,53.435,0.288225
26.08.2019 05:00:00.000 UTC,53.455,53.585,53.395,53.525,0.37275
26.08.2019 06:00:00.000 UTC,53.525,53.865,53.495,53.845,0.8519
26.08.2019 07:00:00.000 UTC,53.845,54.215,53.785,54.095,2.36845
26.08.2019 08:00:00.000 UTC,54.105,54.645,54.005,54.575,1.616475
26.08.2019 09:00:00.000 UTC,54.575,54.965,54.455,54.525,1.73425
26.08.2019 10:00:00.000 UTC,54.535,54.695,54.395,54.575,1.331225
26.08.2019 11:00:00.000 UTC,54.565,54.865,54.495,54.705,0.946925
26.08.2019 12:00:00.000 UTC,54.705,55.145,54.635,55.115,1.277325
26.08.2019 13:00:00.000 UTC,55.125,55.225,54.565,54.735,2.576875
26.08.2019 14:00:00.000 UTC,54.735,54.935,54.205,54.275,2.5403
26.08.2019 15:00:00.000 UTC,54.305,54.435,54.055,54.125,2.234553
26.08.2019 16:00:00.000 UTC,54.125,54.145,53.645,53.795,1.339545
26.08.2019 17:00:00.000 UTC,53.795,53.995,53.585,53.735,0.942025
26.08.2019 18:00:00.000 UTC,53.735,53.825,53.555,53.745,1.119125
26.08.2019 19:00:00.000 UTC,53.735,53.805,53.635,53.775,0.35455
26.08.2019 20:00:00.000 UTC,53.765,53.805,53.715,53.765,0.2065
26.08.2019 22:00:00.000 UTC,53.755,53.925,53.745,53.865,0.183136
26.08.2019 23:00:00.000 UTC,53.865,53.875,53.755,53.755,0.11445
27.08.2019 00:00:00.000 UTC,53.755,53.875,53.705,53.825,0.33495
27.08.2019 01:00:00.000 UTC,53.825,54.055,53.825,53.965,0.416325
27.08.2019 02:00:00.000 UTC,53.975,54.025,53.885,54.005,0.266
27.08.2019 03:00:00.000 UTC,54.005,54.005,53.895,53.945,0.105525
27.08.2019 04:00:00.000 UTC,53.945,53.955,53.905,53.945,0.071225
27.08.2019 05:00:00.000 UTC,53.945,53.955,53.795,53.825,0.196175
27.08.2019 06:00:00.000 UTC,53.815,53.945,53.745,53.885,0.47915
27.08.2019 07:00:00.000 UTC,53.895,53.955,53.695,53.925,0.90195
27.08.2019 08:00:00.000 UTC,53.945,54.205,53.855,53.985,0.9912
27.08.2019 09:00:00.000 UTC,53.985,54.225,53.945,54.195,1.113
27.08.2019 10:00:00.000 UTC,54.195,54.325,54.135,54.245,0.6489
27.08.2019 11:00:00.000 UTC,54.245,54.425,54.185,54.225,0.618275
27.08.2019 12:00:00.000 UTC,54.235,54.485,54.115,54.485,0.713825
