UTC,Open,High,Low,Close,Volume
14.02.2016 23:00:00.000 UTC,29.035,29.158,28.937,29.046,0.020358
15.02.2016 00:00:00.000 UTC,29.06,29.133,28.984,29.005,0.02214
15.02.2016 01:00:00.000 UTC,29.027,29.137,28.934,29.017,0.024138
15.02.2016 02:00:00.000 UTC,29.027,29.107,28.974,29.076,0.01161
15.02.2016 03:00:00.000 UTC,29.068,29.248,29.053,29.203,0.01377
15.02.2016 04:00:00.000 UTC,29.213,29.269,29.087,29.164,0.013446
15.02.2016 05:00:00.000 UTC,29.177,29.359,29.175,29.335,0.011718
15.02.2016 06:00:00.000 UTC,29.349,29.467,29.203,29.223,0.02025
15.02.2016 07:00:00.000 UTC,29.235,29.4,29.213,29.307,0.094088
15.02.2016 08:00:00.000 UTC,29.305,29.32,28.985,29.148,0.161026
15.02.2016 09:00:00.000 UTC,29.136,29.6,29.09,29.519,0.136517
15.02.2016 10:00:00.000 UTC,29.516,29.96,29.474,29.905,0.142784
15.02.2016 11:00:00.000 UTC,29.906,30.119,29.799,29.826,0.1279
15.02.2016 12:00:00.000 UTC,29.817,30.095,29.804,29.979,0.099167
15.02.2016 13:00:00.000 UTC,29.977,30.028,29.624,29.666,0.166034
15.02.2016 14:00:00.000 UTC,29.658,29.829,29.574,29.755,0.198698
15.02.2016 15:00:00.000 UTC,29.768,29.82,29.635,29.789,0.128108
15.02.2016 16:00:00.000 UTC,29.776,29.849,29.666,29.666,0.126217
15.02.2016 17:00:00.000 UTC,29.669,29.766,29.576,29.749,0.087248
15.02.2016 18:00:00.000 UTC,29.738,29.738,29.738,29.738,0.000053
15.02.2016 23:00:00.000 UTC,30.005,30.669,30.005,30.576,0.037136
16.02.2016 00:00:00.000 UTC,30.583,30.903,30.555,30.745,0.024752
16.02.2016 01:00:00.000 UTC,30.755,30.755,30.538,30.638,0.027196
16.02.2016 02:00:00.000 UTC,30.645,30.729,30.604,30.664,0.013052
16.02.2016 03:00:00.000 UTC,30.658,30.904,30.604,30.877,0.014947
16.02.2016 04:00:00.000 UTC,30.847,30.899,30.664,30.727,0.01643
16.02.2016 05:00:00.000 UTC,30.733,30.814,30.663,30.706,0.010335
16.02.2016 06:00:00.000 UTC,30.695,30.795,30.579,30.754,0.015794
16.02.2016 07:00:00.000 UTC,30.767,31.118,30.733,31.118,0.095326
16.02.2016 08:00:00.000 UTC,31.107,31.426,30.723,30.874,0.165337
16.02.2016 09:00:00.000 UTC,30.857,30.86,29.568,29.783,0.293457
16.02.2016 10:00:00.000 UTC,29.794,29.953,29.468,29.76,0.12587
16.02.2016 11:00:00.000 UTC,29.751,29.872,29.562,29.851,0.08664
16.02.2016 12:00:00.000 UTC,29.874,30.159,29.674,29.948,0.09842
16.02.2016 13:00:00.000 UTC,29.939,29.972,29.228,29.469,0.20463
16.02.2016 14:00:00.000 UTC,29.492,29.674,29.029,29.085,0.254033
16.02.2016 15:00:00.000 UTC,29.073,29.222,28.744,28.931,0.265715
16.02.2016 16:00:00.000 UTC,28.944,29.265,28.679,29.179,0.148004
16.02.2016 17:00:00.000 UTC,29.185,29.38,28.935,29.078,0.092988
16.02.2016 18:00:00.000 UTC,29.089,29.134,28.718,28.844,0.087318
16.02.2016 19:00:00.000 UTC,28.836,29.117,28.723,29.074,0.114912
16.02.2016 20:00:00.000 UTC,29.089,29.163,29.034,29.09,0.028098
16.02.2016 21:00:00.000 UTC,29.097,29.163,29.057,29.086,0.008631
16.02.2016 23:00:00.000 UTC,29.095,29.223,29.045,29.215,0.012285
17.02.2016 00:00:00.000 UTC,29.227,29.347,29.114,29.279,0.015939
17.02.2016 01:00:00.000 UTC,29.287,29.343,29.193,29.338,0.018144
17.02.2016 02:00:00.000 UTC,29.347,29.437,29.283,29.326,0.013986
17.02.2016 03:00:00.000 UTC,29.318,29.327,29.093,29.157,0.018081
17.02.2016 04:00:00.000 UTC,29.169,29.255,29.027,29.177,0.017073
17.02.2016 05:00:00.000 UTC,29.17,29.229,29.105,29.118,0.013851
17.02.2016 06:00:00.000 UTC,29.124,29.124,28.843,28.877,0.01749
17.02.2016 07:00:00.000 UTC,28.884,28.919,28.707,28.905,0.033552
17.02.2016 08:00:00.000 UTC,28.893,29.199,28.813,29.196,0.062634
17.02.2016 09:00:00.000 UTC,29.205,29.539,29.06,29.508,0.060852
17.02.2016 10:00:00.000 UTC,29.51,29.894,29.492,29.713,0.083358
17.02.2016 11:00:00.000 UTC,29.706,29.805,29.563,29.703,0.039468
17.02.2016 12:00:00.000 UTC,29.713,29.917,29.493,29.905,0.036102
17.02.2016 13:00:00.000 UTC,29.9,29.95,29.593,29.765,0.103356
17.02.2016 14:00:00.000 UTC,29.783,30.279,29.364,29.538,0.197882
17.02.2016 15:00:00.000 UTC,29.525,30.796,29.469,30.625,0.229364
17.02.2016 16:00:00.000 UTC,30.617,31.055,30.373,30.744,0.189584
17.02.2016 17:00:00.000 UTC,30.739,31.069,30.724,30.893,0.133076
17.02.2016 18:00:00.000 UTC,30.887,31.09,30.404,30.633,0.109684
17.02.2016 19:00:00.000 UTC,30.643,31.047,30.503,30.628,0.118116
17.02.2016 20:00:00.000 UTC,30.644,30.656,30.434,30.649,0.024548
17.02.2016 21:00:00.000 UTC,30.637,31.445,30.454,31.409,0.05135
17.02.2016 22:00:00.000 UTC,31.362,31.362,31.362,31.362,0.000067
17.02.2016 23:00:00.000 UTC,31.349,31.667,31.224,31.413,0.02948
18.02.2016 00:00:00.000 UTC,31.424,31.454,31.116,31.205,0.022141
18.02.2016 01:00:00.000 UTC,31.214,31.328,31.055,31.084,0.020215
18.02.2016 02:00:00.000 UTC,31.093,31.255,31.065,31.24,0.010725
18.02.2016 03:00:00.000 UTC,31.229,31.288,31.168,31.264,0.0104
18.02.2016 04:00:00.000 UTC,31.255,31.299,31.177,31.236,0.01105
18.02.2016 05:00:00.000 UTC,31.246,31.349,31.116,31.116,0.018135
18.02.2016 06:00:00.000 UTC,31.124,31.268,31.054,31.094,0.01872
18.02.2016 07:00:00.000 UTC,31.088,31.32,31.073,31.289,0.035815
18.02.2016 08:00:00.000 UTC,31.293,31.424,30.989,31.094,0.054535
18.02.2016 09:00:00.000 UTC,31.088,31.407,31.064,31.355,0.039845
18.02.2016 10:00:00.000 UTC,31.345,31.539,31.194,31.524,0.04966
18.02.2016 11:00:00.000 UTC,31.536,31.669,31.304,31.378,0.04628
18.02.2016 12:00:00.000 UTC,31.37,31.586,31.266,31.55,0.047775
18.02.2016 13:00:00.000 UTC,31.539,31.908,31.314,31.83,0.08229
18.02.2016 14:00:00.000 UTC,31.846,31.939,31.334,31.609,0.124124
