UTC,Open,High,Low,Close,Volume
08.10.2020 00:00:00.000 UTC,40.02,40.045,39.87,39.93,1.5881
08.10.2020 01:00:00.000 UTC,39.925,40.035,39.73,40.025,1.377717
08.10.2020 02:00:00.000 UTC,40.03,40.065,39.93,40.02,1.70742
08.10.2020 03:00:00.000 UTC,40.03,40.035,39.89,39.915,0.733205
08.10.2020 04:00:00.000 UTC,39.92,39.975,39.88,39.96,0.471912
08.10.2020 05:00:00.000 UTC,39.955,40.035,39.92,39.995,0.439631
08.10.2020 06:00:00.000 UTC,40,40.255,39.93,40.23,1.910056
08.10.2020 07:00:00.000 UTC,40.24,40.405,40.18,40.38,4.052217
08.10.2020 08:00:00.000 UTC,40.395,40.495,40.19,40.41,3.976235
08.10.2020 09:00:00.000 UTC,40.4,40.595,40.35,40.425,3.137809
08.10.2020 10:00:00.000 UTC,40.415,40.56,40.37,40.535,2.247726
08.10.2020 11:00:00.000 UTC,40.545,40.725,40.51,40.565,1.943347
08.10.2020 12:00:00.000 UTC,40.575,40.86,40.55,40.795,3.591456
08.10.2020 13:00:00.000 UTC,40.805,41.1,40.63,41.045,5.093248
08.10.2020 14:00:00.000 UTC,41.055,41.135,40.61,40.66,6.060562
08.10.2020 15:00:00.000 UTC,40.655,41.115,40.58,40.905,6.537151
08.10.2020 16:00:00.000 UTC,40.915,41.175,40.795,41.17,3.882003
08.10.2020 17:00:00.000 UTC,41.195,41.315,41.13,41.14,3.428631
08.10.2020 18:00:00.000 UTC,41.15,41.275,41.1,41.21,3.34202
08.10.2020 19:00:00.000 UTC,41.225,41.275,41.16,41.225,0.675556
08.10.2020 20:00:00.000 UTC,41.235,41.285,41.2,41.24,0.639505
08.10.2020 22:00:00.000 UTC,41.325,41.405,41.26,41.38,0.945766
08.10.2020 23:00:00.000 UTC,41.39,41.445,41.18,41.215,1.144297
09.10.2020 00:00:00.000 UTC,41.2,41.23,41.04,41.195,1.707994
09.10.2020 01:00:00.000 UTC,41.205,41.295,41.06,41.14,2.388349
09.10.2020 02:00:00.000 UTC,41.13,41.145,40.95,41.05,1.124687
09.10.2020 03:00:00.000 UTC,41.045,41.085,40.99,41.02,0.62813
09.10.2020 04:00:00.000 UTC,41.015,41.165,40.96,41.11,0.571866
09.10.2020 05:00:00.000 UTC,41.105,41.135,40.995,41,0.805532
09.10.2020 06:00:00.000 UTC,40.99,41.195,40.96,41.055,1.833778
09.10.2020 07:00:00.000 UTC,41.06,41.355,41.05,41.27,2.792799
09.10.2020 08:00:00.000 UTC,41.285,41.325,40.77,40.84,4.705199
09.10.2020 09:00:00.000 UTC,40.855,40.905,40.66,40.815,2.473801
09.10.2020 10:00:00.000 UTC,40.8,40.845,40.63,40.765,2.232934
09.10.2020 11:00:00.000 UTC,40.76,40.855,40.68,40.8,2.524119
09.10.2020 12:00:00.000 UTC,40.81,41.045,40.75,40.895,2.716756
09.10.2020 13:00:00.000 UTC,40.885,41.135,40.77,41.015,5.647385
09.10.2020 14:00:00.000 UTC,41.02,41.085,40.84,41.015,4.223416
09.10.2020 15:00:00.000 UTC,41.005,41.38,40.935,41.285,4.235983
09.10.2020 16:00:00.000 UTC,41.29,41.325,40.57,40.605,5.262239
09.10.2020 17:00:00.000 UTC,40.625,40.67,40.365,40.615,3.946606
09.10.2020 18:00:00.000 UTC,40.61,40.745,40.445,40.45,5.005312
09.10.2020 19:00:00.000 UTC,40.46,40.525,40.41,40.51,1.382337
09.10.2020 20:00:00.000 UTC,40.505,40.585,40.49,40.51,0.590744
11.10.2020 22:00:00.000 UTC,40.35,40.425,40.225,40.27,1.651304
11.10.2020 23:00:00.000 UTC,40.28,40.295,40.14,40.195,1.098626
12.10.2020 00:00:00.000 UTC,40.205,40.205,39.91,40.1,1.952714
12.10.2020 01:00:00.000 UTC,40.1,40.365,40.01,40.31,2.399211
12.10.2020 02:00:00.000 UTC,40.315,40.325,40.205,40.28,1.196787
12.10.2020 03:00:00.000 UTC,40.295,40.325,40.16,40.16,1.105925
12.10.2020 04:00:00.000 UTC,40.17,40.21,40.12,40.145,0.339331
12.10.2020 05:00:00.000 UTC,40.14,40.275,40.13,40.23,0.755164
12.10.2020 06:00:00.000 UTC,40.22,40.245,40.11,40.12,1.518454
12.10.2020 07:00:00.000 UTC,40.12,40.235,39.97,40.03,2.626389
12.10.2020 08:00:00.000 UTC,40.03,40.065,39.78,39.855,4.335304
12.10.2020 09:00:00.000 UTC,39.85,40.125,39.84,39.95,2.957527
12.10.2020 10:00:00.000 UTC,39.95,40.085,39.86,40.08,2.348118
12.10.2020 11:00:00.000 UTC,40.085,40.115,39.955,40.025,2.451535
12.10.2020 12:00:00.000 UTC,40.01,40.065,39.9,39.965,2.621093
12.10.2020 13:00:00.000 UTC,39.95,40.065,39.02,39.305,7.431817
12.10.2020 14:00:00.000 UTC,39.285,39.55,39.17,39.36,6.311894
12.10.2020 15:00:00.000 UTC,39.36,39.455,39.21,39.31,4.55003
12.10.2020 16:00:00.000 UTC,39.325,39.505,39.19,39.2,2.725055
12.10.2020 17:00:00.000 UTC,39.21,39.405,39.09,39.375,2.809657
12.10.2020 18:00:00.000 UTC,39.38,39.615,39.28,39.32,4.088861
12.10.2020 19:00:00.000 UTC,39.33,39.595,39.3,39.5,1.195841
12.10.2020 20:00:00.000 UTC,39.495,39.555,39.38,39.47,0.672873
12.10.2020 22:00:00.000 UTC,39.495,39.555,39.46,39.495,0.5682
12.10.2020 23:00:00.000 UTC,39.49,39.58,39.49,39.565,0.5771
13.10.2020 00:00:00.000 UTC,39.575,39.615,39.35,39.455,2.517649
13.10.2020 01:00:00.000 UTC,39.45,39.505,39.35,39.4,1.845321
13.10.2020 02:00:00.000 UTC,39.4,39.54,39.385,39.52,1.444061
13.10.2020 03:00:00.000 UTC,39.51,39.515,39.43,39.445,0.927634
13.10.2020 04:00:00.000 UTC,39.455,39.525,39.41,39.44,0.556042
13.10.2020 05:00:00.000 UTC,39.44,39.855,39.42,39.78,1.786418
13.10.2020 06:00:00.000 UTC,39.795,39.835,39.61,39.635,2.612062
13.10.2020 07:00:00.000 UTC,39.62,39.635,39.33,39.475,4.175338
13.10.2020 08:00:00.000 UTC,39.47,40.005,39.45,39.98,4.675929
13.10.2020 09:00:00.000 UTC,39.99,40.195,39.905,40.19,3.392321
13.10.2020 10:00:00.000 UTC,40.175,40.255,40.06,40.085,3.163826
13.10.2020 11:00:00.000 UTC,40.095,40.415,40.04,40.29,3.938679
13.10.2020 12:00:00.000 UTC,40.295,40.355,39.9,39.94,4.88595
13.10.2020 13:00:00.000 UTC,39.95,40.225,39.865,40.17,8.441781
13.10.2020 14:00:00.000 UTC,40.18,40.275,39.87,40.06,6.806865
