UTC,Open,High,Low,Close,Volume
27.06.2022 00:00:00.000 UTC,106.457,106.772,105.562,105.847,1.003375
27.06.2022 01:00:00.000 UTC,105.842,107.682,105.792,107.482,2.149458
27.06.2022 02:00:00.000 UTC,107.472,108.317,107.337,108.082,1.363014
27.06.2022 03:00:00.000 UTC,108.077,108.092,107.507,107.642,0.854983
27.06.2022 04:00:00.000 UTC,107.647,107.752,107.422,107.602,0.390957
27.06.2022 05:00:00.000 UTC,107.612,107.702,107.132,107.492,1.063919
27.06.2022 06:00:00.000 UTC,107.487,107.702,107.152,107.512,1.223313
27.06.2022 07:00:00.000 UTC,107.502,108.217,107.202,108.132,1.706583
27.06.2022 08:00:00.000 UTC,108.117,108.117,106.792,106.852,2.001791
27.06.2022 09:00:00.000 UTC,106.877,107.917,106.812,107.887,1.477824
27.06.2022 10:00:00.000 UTC,107.892,107.967,107.612,107.832,1.590669
27.06.2022 11:00:00.000 UTC,107.822,108.242,107.712,108.122,1.606824
27.06.2022 12:00:00.000 UTC,108.127,108.247,107.662,107.797,2.212971
27.06.2022 13:00:00.000 UTC,107.789,108.767,106.017,106.627,5.762426
27.06.2022 14:00:00.000 UTC,106.637,109.387,106.619,109.347,3.283078
27.06.2022 15:00:00.000 UTC,109.352,109.642,108.797,109.057,2.337182
27.06.2022 16:00:00.000 UTC,109.052,110.427,108.642,110.279,2.213337
27.06.2022 17:00:00.000 UTC,110.297,110.482,109.662,110.217,1.745913
27.06.2022 18:00:00.000 UTC,110.222,110.227,109.232,109.257,1.929381
27.06.2022 19:00:00.000 UTC,109.262,109.962,109.247,109.797,0.845816
27.06.2022 20:00:00.000 UTC,109.792,109.902,109.647,109.802,0.49503
27.06.2022 22:00:00.000 UTC,110.067,110.187,109.762,110.032,0.25779
27.06.2022 23:00:00.000 UTC,110.037,110.292,110.012,110.292,0.17882
28.06.2022 00:00:00.000 UTC,110.283,110.736,110.154,110.357,0.686775
28.06.2022 01:00:00.000 UTC,110.361,110.802,110.332,110.669,1.343656
28.06.2022 02:00:00.000 UTC,110.663,110.972,110.544,110.902,0.976855
28.06.2022 03:00:00.000 UTC,110.898,110.934,110.582,110.769,0.706518
28.06.2022 04:00:00.000 UTC,110.777,110.942,110.727,110.757,0.339423
28.06.2022 05:00:00.000 UTC,110.762,110.937,110.478,110.632,0.721208
28.06.2022 06:00:00.000 UTC,110.628,111.527,110.554,111.417,1.247953
28.06.2022 07:00:00.000 UTC,111.422,111.682,110.579,110.827,1.458554
28.06.2022 08:00:00.000 UTC,110.852,111.242,110.437,111.004,1.476041
28.06.2022 09:00:00.000 UTC,111.027,111.361,110.834,111.267,1.175918
28.06.2022 10:00:00.000 UTC,111.272,111.677,111.129,111.507,1.18157
28.06.2022 11:00:00.000 UTC,111.503,111.572,111.072,111.302,1.22734
28.06.2022 12:00:00.000 UTC,111.298,111.572,110.767,111.307,1.730248
28.06.2022 13:00:00.000 UTC,111.282,111.407,110.307,110.664,2.856028
28.06.2022 14:00:00.000 UTC,110.677,111.517,109.611,110.137,3.508701
28.06.2022 15:00:00.000 UTC,110.137,111.272,110.074,110.807,3.043131
28.06.2022 16:00:00.000 UTC,110.817,112.187,110.472,111.943,2.236865
28.06.2022 17:00:00.000 UTC,111.942,112.087,111.236,111.802,2.067086
28.06.2022 18:00:00.000 UTC,111.817,111.997,111.257,111.783,1.897336
28.06.2022 19:00:00.000 UTC,111.782,111.907,111.547,111.668,0.7345
28.06.2022 20:00:00.000 UTC,111.644,112.132,111.559,111.832,0.84986
28.06.2022 22:00:00.000 UTC,111.869,111.934,111.664,111.874,0.32763
28.06.2022 23:00:00.000 UTC,111.882,111.979,111.809,111.839,0.227585
29.06.2022 00:00:00.000 UTC,111.834,112.467,111.813,111.972,0.69274
29.06.2022 01:00:00.000 UTC,111.958,111.997,111.228,111.322,1.52174
29.06.2022 02:00:00.000 UTC,111.327,111.427,110.944,111.139,1.182303
29.06.2022 03:00:00.000 UTC,111.147,111.207,110.758,111.044,0.862855
29.06.2022 04:00:00.000 UTC,111.052,111.317,111.043,111.164,0.438864
29.06.2022 05:00:00.000 UTC,111.172,111.447,110.844,111.353,1.151985
29.06.2022 06:00:00.000 UTC,111.357,111.772,110.888,110.986,1.441667
29.06.2022 07:00:00.000 UTC,110.982,111.777,110.887,111.767,1.494438
29.06.2022 08:00:00.000 UTC,111.763,112.042,111.337,111.477,1.717825
29.06.2022 09:00:00.000 UTC,111.492,112.427,111.427,112.052,1.376798
29.06.2022 10:00:00.000 UTC,112.057,112.652,112.022,112.569,1.080798
29.06.2022 11:00:00.000 UTC,112.568,113.242,112.509,113.134,1.073441
