UTC,Open,High,Low,Close,Volume
07.05.2023 22:00:00.000 UTC,71.348,71.883,71.328,71.538,0.116238
07.05.2023 23:00:00.000 UTC,71.533,71.628,71.363,71.393,0.071166
08.05.2023 00:00:00.000 UTC,71.388,71.453,71.308,71.373,0.132615
08.05.2023 01:00:00.000 UTC,71.383,71.508,71.017,71.098,0.26278
08.05.2023 02:00:00.000 UTC,71.093,71.593,71.083,71.477,0.161013
08.05.2023 03:00:00.000 UTC,71.483,71.523,71.358,71.423,0.103625
08.05.2023 04:00:00.000 UTC,71.413,71.773,71.413,71.753,0.107436
08.05.2023 05:00:00.000 UTC,71.748,71.873,71.703,71.843,0.131748
08.05.2023 06:00:00.000 UTC,71.833,72.143,71.723,72.063,0.23876
08.05.2023 07:00:00.000 UTC,72.073,72.378,71.973,72.313,0.450965
08.05.2023 08:00:00.000 UTC,72.323,72.808,72.273,72.503,0.572902
08.05.2023 09:00:00.000 UTC,72.508,72.863,72.453,72.783,0.329727
08.05.2023 10:00:00.000 UTC,72.788,73.113,72.788,73.063,0.299903
08.05.2023 11:00:00.000 UTC,73.073,73.383,73.013,73.313,0.324935
08.05.2023 12:00:00.000 UTC,73.303,73.423,72.883,72.983,0.505546
08.05.2023 13:00:00.000 UTC,72.978,73.663,72.713,72.843,1.260331
08.05.2023 14:00:00.000 UTC,72.853,73.083,72.593,72.973,1.098029
08.05.2023 15:00:00.000 UTC,72.953,73.193,72.843,73.143,0.869886
08.05.2023 16:00:00.000 UTC,73.138,73.263,72.913,73.003,0.632821
08.05.2023 17:00:00.000 UTC,73.008,73.383,72.938,73.283,0.590609
08.05.2023 18:00:00.000 UTC,73.293,73.383,72.983,73.063,0.673295
08.05.2023 19:00:00.000 UTC,73.058,73.063,72.763,72.803,0.224409
08.05.2023 20:00:00.000 UTC,72.797,72.827,72.732,72.777,0.32211
08.05.2023 22:00:00.000 UTC,72.808,72.997,72.798,72.907,0.126487
08.05.2023 23:00:00.000 UTC,72.918,72.988,72.918,72.953,0.03465
09.05.2023 00:00:00.000 UTC,72.948,73.003,72.868,72.953,0.103925
09.05.2023 01:00:00.000 UTC,72.958,72.973,72.603,72.713,0.174506
09.05.2023 02:00:00.000 UTC,72.718,73.058,72.713,72.963,0.145892
09.05.2023 03:00:00.000 UTC,72.958,72.963,72.818,72.923,0.090484
09.05.2023 04:00:00.000 UTC,72.933,72.933,72.833,72.843,0.047355
09.05.2023 05:00:00.000 UTC,72.833,72.868,72.453,72.473,0.17132
09.05.2023 06:00:00.000 UTC,72.468,72.783,72.468,72.533,0.272765
09.05.2023 07:00:00.000 UTC,72.523,72.883,72.143,72.173,0.53957
09.05.2023 08:00:00.000 UTC,72.183,72.568,72.113,72.343,0.643582
09.05.2023 09:00:00.000 UTC,72.333,72.793,72.333,72.483,0.468745
09.05.2023 10:00:00.000 UTC,72.478,72.713,72.363,72.533,0.33126
09.05.2023 11:00:00.000 UTC,72.537,72.573,72.283,72.373,0.316237
09.05.2023 12:00:00.000 UTC,72.363,72.643,72.218,72.613,0.565483
09.05.2023 13:00:00.000 UTC,72.633,72.873,72.043,72.413,1.248644
09.05.2023 14:00:00.000 UTC,72.418,72.603,71.823,72.373,1.215472
09.05.2023 15:00:00.000 UTC,72.393,72.443,71.323,71.923,1.147229
09.05.2023 16:00:00.000 UTC,71.913,72.678,71.858,72.593,1.058627
09.05.2023 17:00:00.000 UTC,72.613,73.688,72.463,73.533,0.966797
09.05.2023 18:00:00.000 UTC,73.533,73.753,73.333,73.573,0.733816
09.05.2023 19:00:00.000 UTC,73.583,73.623,73.443,73.443,0.180978
09.05.2023 20:00:00.000 UTC,73.42,73.547,73.395,73.485,0.516806
