timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,d_congested,north_wind_cong,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2023-01-01 00:00:00,-0.5665359619720567,6.156978985585555,-0.1349109074411592,8.51699317141357,0.0,0.0,638.8,506.5,0.0,643.0
2023-01-01 01:00:00,-0.5485217582076283,6.169610732491456,-0.13259343903558474,8.513385953073284,0.0,0.0,609.4,506.5,0.0,405.5
2023-01-01 02:00:00,-0.5572822798562846,6.214608098422191,-0.14818220388725045,8.516793111394898,0.0,0.0,582.2,506.5,0.0,384.2
2023-01-01 03:00:00,-0.5036003057636274,6.257667587882639,-0.1490854394860328,8.517193191416238,0.0,0.0,787.2,506.5,0.0,370.2
2023-01-01 04:00:00,-0.507437209381365,6.295266001439646,-0.15232279501417434,8.515191188745565,0.0,0.0,820.8,506.5,0.0,216.6
2023-01-01 05:00:00,-0.49214095517768985,6.333279628139691,-0.15371519664428668,8.516593011344206,0.0,0.0,1084.1,506.5,0.0,211.2
2023-01-01 06:00:00,-0.5230262984109721,6.395261598115449,-0.15171192650549248,8.518592212329946,0.0,0.0,1108.3,506.5,0.0,220.8
2023-01-01 07:00:00,-0.5575615774367018,6.467698726104354,-0.16014626374867014,8.512783482927537,0.0,0.0,1234.9,506.5,0.0,0.0
2023-01-01 08:00:00,-0.6004923828112352,6.566672429803241,-0.17901853883654884,8.518991573357617,0.0,0.0,1349.2,506.5,0.0,-86.1
2023-01-01 09:00:00,-0.6487110270771987,6.655440350367647,-0.20109950428638612,8.547334348328224,0.0,0.0,1284.5,506.5,0.0,-114.0
2023-01-01 10:00:00,-0.6481324495503262,6.755768921984255,-0.189594839993247,8.52377150677636,0.0,0.0,1243.0,506.5,0.0,-360.9
2023-01-01 11:00:00,-0.6199078675897356,6.8679744089702925,-0.16623865507584767,8.494333897270154,0.0,0.0,1113.6,506.5,131.4,-580.5
2023-01-01 12:00:00,-0.5786194917352434,6.97166860472579,-0.15059564418703797,8.461469042643875,0.0,0.0,1067.1,506.5,227.6,-742.8
2023-01-01 13:00:00,-0.5654479135786827,7.0431599159883405,-0.1455795162967588,8.434028950155469,0.0,0.0,1097.9,506.5,401.8,-992.0
2023-01-01 14:00:00,-0.3190986078113589,7.083387847625295,-0.13226216697868765,8.411165786770708,0.0,0.0,1123.2,506.5,98.2,-673.5
2023-01-01 15:00:00,-0.4108281625288299,7.097548850614793,-0.13600526228879684,8.393216011596527,0.0,0.0,1049.6,419.7,198.6,-518.6
2023-01-01 16:00:00,-0.383355593276244,7.085901464365611,-0.13946336443274632,8.369157112588834,0.0,0.0,314.0,0.0,-401.4,1744.1
2023-01-01 17:00:00,-0.37778730744395883,7.026426808699636,-0.16227580244122386,8.344980368770571,0.0,0.0,-956.5,0.0,-189.4,2422.8
2023-01-01 18:00:00,-0.32090738151893916,6.964135612418245,-0.16869451803805635,8.316055720364643,0.0,0.0,-1261.0,-56.0,-600.0,3376.1
2023-01-01 19:00:00,-0.31035574022938484,6.90875477931522,-0.16067931037722172,8.281470857895167,0.0,0.0,-1261.0,-303.4,-600.0,3579.0
2023-01-01 20:00:00,-0.2959701602617395,6.843749949006225,-0.1679486516756734,8.253227645581772,0.0,0.0,-1261.0,-304.3,-600.0,3527.1
2023-01-01 21:00:00,-0.2544715668698947,6.773080375655535,-0.16860312170998792,8.211754397375197,0.0,0.0,-1261.0,0.0,-268.9,2858.5
2023-01-01 22:00:00,-0.16839443752497196,6.714170529909472,-0.16751540585647184,8.161089512845797,0.0,0.0,-854.3,0.0,-600.0,2904.5
2023-01-01 23:00:00,-0.20191034551347897,6.666956792429207,-0.1636051785291075,8.121183242078828,0.0,0.0,-845.9,0.0,-307.0,2596.2
2023-01-02 00:00:00,0.03260122655514497,6.516193076042964,-0.1686032932512278,8.159660737063376,0.0,0.0,-991.1,0.0,-600.0,2974.4
2023-01-02 01:00:00,0.010505151935130463,6.4692503167957724,-0.17983493098437187,8.168486417126681,0.0,0.0,-840.1,0.0,-600.0,2788.2
2023-01-02 02:00:00,0.04240982781352454,6.39024066706535,-0.18185391427993558,8.160518247477505,0.0,0.0,-990.7,0.0,-600.0,2960.5
2023-01-02 03:00:00,-0.020187364980039035,6.306275286948016,-0.1909874640704592,8.15908865466791,0.0,0.0,-201.5,0.0,-600.0,2431.1
2023-01-02 04:00:00,-0.0061517767626009245,6.212606095751519,-0.1884250801963372,8.169336395928386,0.0,0.0,-882.8,0.0,0.0,2623.3
2023-01-02 05:00:00,0.07923551627375502,6.1463292576688975,-0.19340572539600842,8.158802490694002,0.0,0.0,-449.9,0.0,-549.0,3052.9
2023-01-02 06:00:00,0.13083299783958413,6.07073772800249,-0.19646663533704523,8.138272638530186,0.0,0.0,-1248.0,-5.3,-600.0,4145.5
2023-01-02 07:00:00,0.1477510299757112,5.963579343618446,-0.19062262349280967,8.094073148069352,0.0,0.0,-1248.0,0.0,-600.0,4447.0
2023-01-02 08:00:00,0.1153266674892306,5.823045895483019,-0.1721818186680979,8.040768994367578,0.0,0.0,-1248.0,0.0,-383.3,4380.4
2023-01-02 09:00:00,0.10600602865544495,5.726847747587197,-0.1639379411658064,7.974188669286011,0.0,0.0,-971.1,0.0,216.7,3447.2
2023-01-02 10:00:00,0.12070368991823255,5.648974238161206,-0.15911753738036882,7.874358824729881,0.0,0.0,-238.7,0.0,600.0,2378.1
2023-01-02 11:00:00,0.13452758725215475,5.583496308781699,-0.14749914113617457,7.757906208351747,0.0,0.0,-194.8,0.0,600.0,2494.5
2023-01-02 12:00:00,0.15225686859691656,5.552959584921617,-0.14466742032251823,7.6246189861593985,0.0,0.0,-30.3,0.0,600.0,2344.5
2023-01-02 13:00:00,0.1318854529232878,5.564520407322694,-0.13883014605437705,7.486613313139955,0.0,0.0,7.5,0.0,600.0,2316.3
2023-01-02 14:00:00,0.10091579471882728,5.605802066295998,-0.1326038542609247,7.356918242356021,0.0,0.0,-242.0,0.0,600.0,2479.3
2023-01-02 15:00:00,0.08900307276426389,5.720311776607412,-0.1244636187135999,7.257707677160043,0.0,0.0,345.1,0.0,0.0,2575.6
2023-01-02 16:00:00,0.1573680700278839,5.846438775057725,-0.125738314010019,7.183111701743281,0.0,0.0,667.3,0.0,-600.0,2873.7
2023-01-02 17:00:00,0.1512941131249148,5.8944028342648505,-0.14383975516675473,7.142827401161621,0.0,0.0,713.9,0.0,-600.0,2785.6
2023-01-02 18:00:00,0.20951547221854128,6.0473721790462776,-0.14329537912368817,7.154615356913663,0.0,0.0,-361.9,0.0,-600.0,3717.3
2023-01-02 19:00:00,0.24289974180762375,6.2166061010848646,-0.1365748861097087,7.174724309836376,0.0,0.0,-1152.6,0.0,0.0,3643.3
2023-01-02 20:00:00,0.26928750006310853,6.366470447731438,-0.1408742266555043,7.206377291472252,0.0,0.0,-717.5,0.0,-600.0,3755.2
2023-01-02 21:00:00,0.29982340726711776,6.511745329644728,-0.14108101620067792,7.2868764117507,0.0,0.0,-411.6,0.0,-600.0,3265.3
2023-01-02 22:00:00,0.3667647149835691,6.654152520183219,-0.13469188606239868,7.385230923066573,0.0,0.0,-772.1,-152.4,-600.0,3586.5
2023-01-02 23:00:00,0.39275137357178735,6.773080375655535,-0.1387140211576936,7.504942068396171,0.0,0.0,-587.4,-615.0,-600.0,3650.5
2023-01-03 00:00:00,0.15258849399753416,7.105786129481271,-0.17361712355243508,7.825644732219989,0.0,0.0,-62.1,-615.0,-420.0,2467.0
2023-01-03 01:00:00,0.14960360575883236,7.134093721192866,-0.17439295322433868,7.928406026180535,0.0,0.0,-44.5,-615.0,-420.0,2371.8
2023-01-03 02:00:00,0.1885061370973915,7.143617602704121,-0.16457225756329752,8.016317898503415,0.0,0.0,-33.1,-615.0,-420.0,2336.5
2023-01-03 03:00:00,0.19542860583320287,7.132497551660044,-0.1627779370022786,8.097730573664219,0.0,0.0,-69.9,-615.0,-420.0,2383.4
2023-01-03 04:00:00,0.16489715574546437,7.095893221097532,-0.1526562320162146,8.159660737063376,0.0,0.0,-11.4,-615.0,-500.0,2450.3
2023-01-03 05:00:00,0.10904230241229218,7.018401799069201,-0.15110801407745988,8.20631072579402,0.0,0.0,-111.8,-615.0,-500.0,2715.5
2023-01-03 06:00:00,0.06312975099399054,6.921658184151129,-0.15042084399055788,8.23880116587155,0.0,0.0,-337.1,-615.0,-600.0,3392.1
2023-01-03 07:00:00,0.16404656012016527,6.810142450115136,-0.14574563303979904,8.254788926148725,0.0,0.0,-413.5,-615.0,-600.0,3837.2
2023-01-03 08:00:00,0.16126225164348096,6.695798917058491,-0.1238468177851253,8.253748343328501,0.0,0.0,-484.3,-615.0,-600.0,4086.9
2023-01-03 09:00:00,0.16916900288737224,6.6039438246004725,-0.11211184330785784,8.251142139090751,0.0,0.0,-493.9,-275.7,-600.0,3845.8
2023-01-03 10:00:00,0.18447975466403843,6.535241271013659,-0.10359743534487542,8.23827262463303,0.0,0.0,-150.1,0.0,-600.0,3297.9
2023-01-03 11:00:00,0.20292682407478768,6.45833828334479,-0.0901017777098243,8.207401833376355,0.0,0.0,93.2,0.0,-600.0,3152.5
2023-01-03 12:00:00,0.2162224229712475,6.371611847231857,-0.08598575385449791,8.174984532943087,0.0,0.0,77.3,0.0,-600.0,3197.6
2023-01-03 13:00:00,0.20492749044223224,6.2766434893416445,-0.08497740076014004,8.13622555490846,0.0,0.0,15.6,0.0,-600.0,3308.0
2023-01-03 14:00:00,0.18635144682081872,6.154858094016418,-0.07413174550670476,8.107720061910534,0.0,0.0,-35.6,0.0,-600.0,3433.9
2023-01-03 15:00:00,0.2217152117837049,6.008813185442595,-0.09317746791855619,8.081475040137052,0.0,0.0,-152.3,0.0,-600.0,3680.9
2023-01-03 16:00:00,0.1452452257227712,5.877735781779639,-0.055918691211154226,8.043342170441608,0.0,0.0,-307.8,0.0,-600.0,3900.2
2023-01-03 17:00:00,0.13027957574305038,5.793013608384144,-0.06486042948312232,7.972810784121404,0.0,0.0,-453.1,0.0,-600.0,4111.8
2023-01-03 18:00:00,0.16678896037066604,5.746203190540153,-0.05442730103391291,7.896924656268864,0.0,0.0,-411.5,0.0,-600.0,4020.0
2023-01-03 19:00:00,0.19314348530266123,5.703782474656201,-0.05122467011949183,7.815207062189088,0.0,0.0,-308.2,0.0,-600.0,3873.0
2023-01-03 20:00:00,0.20774800092277257,5.683579767338681,-0.04971223732164809,7.740229524763182,0.0,0.0,135.6,0.0,-600.0,3328.7
2023-01-03 21:00:00,0.1989333258556023,5.6937321388027,-0.04747523991010194,7.664346632098617,0.0,0.0,913.4,0.0,-600.0,2428.2
2023-01-03 22:00:00,0.23947163961097395,5.717027701406222,-0.045426158580316844,7.585281078639126,0.0,0.0,671.8,0.0,-600.0,2543.5
2023-01-03 23:00:00,0.22771373684816876,5.799092654460526,-0.045356017689645256,7.493317248862145,0.0,0.0,861.5,0.0,-600.0,2221.3
2023-01-04 00:00:00,0.17073876810927047,5.69035945432406,-0.06411000474365292,7.382124365737512,0.0,0.0,1106.7,156.8,-600.0,1740.9
2023-01-04 01:00:00,0.1914871235335962,5.855071922202427,-0.06660193772263501,7.267525427828172,0.0,0.0,1134.7,506.5,-600.0,1256.3
2023-01-04 02:00:00,0.15011069500526553,6.07073772800249,-0.0638564507414241,7.153833801578843,0.0,0.0,1275.8,506.5,0.0,289.3
2023-01-04 03:00:00,0.1384272219171354,6.255750041753367,-0.07740329929809242,7.088408778675395,0.0,0.0,1374.7,506.5,0.0,177.1
2023-01-04 04:00:00,0.12863059277153166,6.410174881966167,-0.0768746370081983,7.085064293952548,0.0,0.0,1408.2,506.5,-441.7,555.9
2023-01-04 05:00:00,0.135146616579215,6.580639137284949,-0.0855079392720226,7.116394144093465,0.0,0.0,1340.4,506.5,-600.0,774.5
2023-01-04 06:00:00,-0.018282572518949713,6.754604099487962,-0.10195048827326225,7.188412736496954,0.0,0.0,1324.3,506.5,-600.0,928.1
2023-01-04 07:00:00,-0.1771799613901086,6.88653164253051,-0.11362856614432015,7.259819610363186,0.0,0.0,1183.5,506.5,-600.0,1199.6
2023-01-04 08:00:00,-0.18951222345645213,6.983789965258135,-0.10243525423641131,7.325807502595773,0.0,0.0,1156.4,345.1,-600.0,1368.5
2023-01-04 09:00:00,-0.22207219600074524,7.087573705557973,-0.09249887219601405,7.3796321526095525,0.0,0.0,1192.0,9.0,-600.0,1563.8
2023-01-04 10:00:00,-0.2602043061584789,7.155396301896734,-0.08964150002471882,7.416378479192928,0.0,0.0,1141.5,506.5,-500.0,960.5
2023-01-04 11:00:00,-0.18915789388053383,7.1770187659099,-0.07745718233148402,7.455298485683291,0.0,0.0,1042.8,26.5,-500.0,1541.5
2023-01-04 12:00:00,-0.15621895475737357,7.1592919047975645,-0.06476720063921704,7.5126175446745105,0.0,0.0,766.6,0.0,-420.0,1736.6
2023-01-04 13:00:00,-0.1893047640188099,7.107425474110705,-0.0645427265803189,7.600902459542082,0.0,0.0,778.9,0.0,-420.0,1785.1
2023-01-04 14:00:00,-0.23207478416685756,7.048386408721883,-0.07469821068243832,7.706162970199576,0.0,0.0,658.8,0.0,-420.0,1970.7
2023-01-04 15:00:00,-0.2554153441419631,7.005789019253503,-0.07790765402645938,7.80057265467065,0.0,0.0,781.5,0.0,-420.0,1911.8
2023-01-04 16:00:00,-0.263481490454347,6.9726062513017535,-0.09586215111212582,7.88193748927207,0.0,0.0,444.6,0.0,-300.0,2161.1
2023-01-04 17:00:00,-0.2828088387737786,6.9726062513017535,-0.11641384483707107,7.939515260662406,0.0,0.0,-194.3,0.0,-300.0,2796.4
2023-01-04 18:00:00,-0.33715145356269804,6.977281341630747,-0.12067217959658016,7.989899374942939,0.0,0.0,702.1,0.0,-200.0,1707.5
2023-01-04 19:00:00,-0.32768312203671535,6.977281341630747,-0.12271112068313528,8.026496938945412,0.0,0.0,1325.2,0.0,-200.0,1031.2
2023-01-04 20:00:00,-0.28437890035650426,6.97166860472579,-0.13990224386340966,8.052614818815567,0.0,0.0,1399.8,506.5,-200.0,362.6
2023-01-04 21:00:00,-0.21426782607221462,6.957497370876951,-0.1473109496602536,8.071218539969863,0.0,0.0,1433.8,506.5,-200.0,221.8
2023-01-04 22:00:00,-0.2847119751891869,6.9411900550683745,-0.1490280190930635,8.083328608786376,0.0,0.0,1511.3,506.5,-200.0,38.5
2023-01-04 23:00:00,-0.2655716121716507,6.9363427358340495,-0.14710110077102545,8.085794701281568,0.0,0.0,1521.0,506.5,-200.0,-106.2
2023-01-05 00:00:00,-0.2387066829946063,6.822197390620491,-0.11135751926908721,7.987864096085687,0.0,0.0,1343.8,506.5,-200.0,17.4
2023-01-05 01:00:00,-0.2285114757079576,6.852242569051878,-0.11259886559802901,7.972121128921655,0.0,0.0,1377.4,506.5,-200.0,-87.7
2023-01-05 02:00:00,-0.20968078600814533,6.876264611890766,-0.11169480708243196,7.949091499830517,0.0,0.0,1401.4,506.5,-200.0,-172.8
2023-01-05 03:00:00,-0.19068764773747038,6.910750787961936,-0.10481513415161903,7.931284761525891,0.0,0.0,1444.1,506.5,-200.0,-224.4
2023-01-05 04:00:00,-0.2121320581229833,6.957497370876951,-0.09473878412301584,7.90100705199242,0.0,0.0,1594.6,506.5,-200.0,-387.6
2023-01-05 05:00:00,-0.16911231220848855,6.9975959829819265,-0.08703931977071466,7.866722285136729,0.0,0.0,1650.0,506.5,-200.0,-367.7
2023-01-05 06:00:00,-0.1307033522218548,7.057897937411856,-0.08317308198634255,7.826443135456014,0.0,0.0,1128.1,506.5,-300.0,401.0
2023-01-05 07:00:00,-0.10805618916785953,7.101675971619444,-0.07841792642001799,7.762170607138205,0.0,0.0,-267.4,0.0,-300.0,2520.4
2023-01-05 08:00:00,-0.11197259343379162,7.113142108707088,-0.05704828370813253,7.68662133494462,0.0,0.0,-578.9,-316.5,-420.0,3332.3
2023-01-05 09:00:00,-0.05617676617421363,7.109062135687172,-0.03915029227302114,7.60688453121963,0.0,0.0,-543.4,-615.0,-420.0,3641.9
2023-01-05 10:00:00,0.05511086113327579,7.083387847625295,-0.03134844619107291,7.524021415206125,0.0,0.0,-568.8,-503.6,-420.0,3655.6
2023-01-05 11:00:00,0.13985431407971394,7.030857476116121,-0.022317104405541244,7.421177528595393,0.0,0.0,-583.5,-330.6,-420.0,3587.6
2023-01-05 12:00:00,0.15764820592570317,6.960347729101308,-0.009600589330899467,7.30854279753919,0.0,0.0,-686.8,0.0,-420.0,3428.9
2023-01-05 13:00:00,0.15265973204911276,6.879355804460439,-0.005124155735288127,7.231287004327616,0.0,0.0,-743.2,0.0,-420.0,3581.5
2023-01-05 14:00:00,0.16513324075241886,6.776506992372183,0.00022959006317435637,7.173958319756794,0.0,0.0,-997.9,0.0,-420.0,3936.8
2023-01-05 15:00:00,0.1525618620578406,6.669498089857879,-0.003930337799456396,7.145196134997171,0.0,0.0,-1192.3,-600.0,-500.0,4900.0
2023-01-05 16:00:00,0.2239272786346822,6.546785410760524,0.002302016492890857,7.10085190894405,0.0,0.0,-1261.0,-188.2,-600.0,4734.8
2023-01-05 17:00:00,0.25884904294269795,6.415096959171596,-0.0055381890111103615,7.030857476116121,0.0,0.0,-1261.0,-162.0,-600.0,4594.5
2023-01-05 18:00:00,0.3052912689586629,6.263398262591624,-0.00420691027169795,6.959398512133975,0.0,0.0,-1261.0,-169.0,-600.0,4680.0
2023-01-05 19:00:00,0.27222707690863945,6.124683390894205,-0.004139313472377282,6.906754778648554,0.0,0.0,-1261.0,-354.0,-600.0,4804.7
2023-01-05 20:00:00,0.2962235595773377,5.991464547107982,0.008606254571004612,6.863803391452954,0.0,0.0,-1261.0,-433.6,-600.0,4900.0
2023-01-05 21:00:00,0.2981438882882621,5.872117789475416,0.010048676877847385,6.8308742346461795,0.0,0.0,-1261.0,0.0,-600.0,4610.2
2023-01-05 22:00:00,0.36140853382435356,5.771441123130016,0.02315026533761344,6.828712071641684,0.0,0.0,-1261.0,-436.6,-600.0,4865.8
2023-01-05 23:00:00,0.4127800745636865,5.733341276897746,0.03584696680585786,6.846943139585379,0.0,0.0,-698.3,0.0,-600.0,3683.5
2023-01-06 00:00:00,0.501306751147693,5.872117789475416,0.14792999618776026,6.7650389767805414,0.0,0.0,-610.3,0.0,-600.0,3541.5
2023-01-06 01:00:00,0.49831681051274845,5.996452088619021,0.1509204200736205,6.822197390620491,0.0,0.0,-474.3,0.0,-600.0,3296.2
2023-01-06 02:00:00,0.49858048831656543,6.186208623900494,0.15476764291812373,6.873163834212518,0.0,0.0,-493.1,0.0,-528.9,2798.4
2023-01-06 03:00:00,0.4310618993371733,6.403574197934815,0.14871956813446996,6.960347729101308,0.0,0.0,680.4,0.0,-600.0,1947.8
2023-01-06 04:00:00,0.39430000373949436,6.597145701886651,0.14414843798162114,7.066466970136958,0.0,0.0,789.3,0.0,-600.0,1832.2
2023-01-06 05:00:00,0.3502857551697831,6.778784897685177,0.10192031578926386,7.1785454837637,0.0,0.0,169.1,0.0,-600.0,2361.0
2023-01-06 06:00:00,0.3278156692979559,6.945051063725834,0.024763997306671115,7.3031700512368,0.0,0.0,-103.4,0.0,-600.0,2556.8
2023-01-06 07:00:00,0.20215088801769987,7.083387847625295,-0.03507363042561096,7.418180822726788,0.0,0.0,-516.8,-417.3,-600.0,3324.0
2023-01-06 08:00:00,0.15414142572672684,7.200424892944957,-0.030284648717013418,7.5256399750415355,0.0,0.0,-653.5,-615.0,-600.0,3567.7
2023-01-06 09:00:00,0.11609442511321788,7.292337176173877,0.0009932574304585273,7.619233416226805,0.0,0.0,-679.1,-615.0,-600.0,3504.7
2023-01-06 10:00:00,0.12652031948444975,7.359467638255621,0.016256135454600695,7.668093709082406,0.0,0.0,-752.1,-542.6,-600.0,3470.0
2023-01-06 11:00:00,0.1560360793661495,7.402451520818244,0.04674135084303899,7.676473646389156,0.0,0.0,-766.8,-547.1,-600.0,3480.5
2023-01-06 12:00:00,0.16658795763463097,7.409741954080923,0.061128790365877705,7.679713639966372,0.0,0.0,-736.9,-615.0,-600.0,3523.1
2023-01-06 13:00:00,0.14688298946363254,7.371489295214277,0.07281358081874778,7.716015266642587,0.0,0.0,-753.9,-615.0,-600.0,3548.9
2023-01-06 14:00:00,0.178253464578221,7.27931883541462,0.06419107331583795,7.804251383528112,0.0,0.0,-731.5,-615.0,-600.0,3657.6
2023-01-06 15:00:00,0.21160846809305056,7.154615356913663,0.08216577649510448,7.862112211662748,0.0,0.0,-807.8,-356.6,-600.0,3676.6
2023-01-06 16:00:00,0.3078587670881836,7.003065458786462,0.09244366768399104,7.908019444632471,0.0,0.0,-860.3,-615.0,-600.0,4210.0
2023-01-06 17:00:00,0.38579013667135076,6.831953565565855,0.08100742429539665,7.955775781534187,0.0,0.0,-957.1,-615.0,-600.0,4500.7
2023-01-06 18:00:00,0.4200403601554594,6.682108597449809,0.09037539787535032,8.000684784514748,0.0,0.0,-985.2,-615.0,-600.0,4593.5
2023-01-06 19:00:00,0.3482656963148818,6.558197802812269,0.10407419803841655,8.041091003708633,0.0,0.0,-1018.8,-615.0,-600.0,4578.7
2023-01-06 20:00:00,0.3254388032119371,6.453624998892692,0.10816592025972671,8.087640287778983,0.0,0.0,-1019.5,-615.0,-600.0,4484.3
2023-01-06 21:00:00,0.3489783974437328,6.368187186350492,0.11062321799190844,8.133293861222633,0.0,0.0,-1171.2,-615.0,-600.0,4682.5
2023-01-06 22:00:00,0.23756084963425295,6.278521424165844,0.10427825280380265,8.169053149927343,0.0,0.0,-1250.5,-615.0,-600.0,4528.2
2023-01-06 23:00:00,0.29310922283288043,6.194405391104672,0.10418552552652915,8.19450550976564,0.0,0.0,-1261.0,-615.0,-600.0,4384.3
2023-01-07 00:00:00,0.16097282655563472,6.208590026096629,0.03004953030285673,8.33758794211651,0.0,0.0,-1177.5,-615.0,-600.0,4548.6
