timestamp,price_ds,wind_log,consump_log_ds,d_congested,wind_cong,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2025-05-19 10:00:00,-0.19884320506284414,7.786136437783072,-0.05960464058369652,1.0,7.786136437783072,-716.9,0.0,474.1,-4765.0
2025-05-19 11:00:00,-0.2128368984137854,7.798933310041217,-0.06997995120777478,1.0,7.798933310041217,-1301.9,0.0,227.3,-3446.4
2025-05-19 12:00:00,-0.20613108815590886,7.87777633327726,-0.07231978932453487,0.0,0.0,-652.3,0.0,175.2,-4124.5
2025-05-19 13:00:00,-0.18705707948762607,7.930925372483388,-0.07096019230174377,0.0,0.0,-245.8,0.0,432.6,-4910.0
2025-05-19 14:00:00,-0.21014485173834263,7.996317231796746,-0.07181331216525777,0.0,0.0,-841.1,0.0,18.4,-4021.7
2025-05-19 15:00:00,-0.22156573574828453,7.984121958702927,-0.07016864261912659,1.0,7.984121958702927,-1270.9,0.0,204.9,-3539.8
2025-05-19 16:00:00,-0.21714341424893258,8.053887083618223,-0.06618527928425166,1.0,8.053887083618223,-607.2,0.0,477.3,-4802.2
2025-05-19 17:00:00,-0.3079761579285649,8.107720061910534,-0.06344406105113709,1.0,8.107720061910534,0.0,267.4,465.3,-5788.8
2025-05-19 18:00:00,-0.33863127861988174,8.190908881182514,-0.06544972013261763,1.0,8.190908881182514,0.0,964.2,721.2,-6803.9
2025-05-19 19:00:00,-0.34743288859475463,8.236685322712457,-0.07260700828330702,1.0,8.236685322712457,0.0,1146.2,529.9,-7017.1
2025-05-19 20:00:00,-0.3693827401767096,8.261009786023827,-0.06898867123542551,1.0,8.261009786023827,0.0,1120.2,489.1,-7027.0
2025-05-19 21:00:00,-0.37869973247955313,8.227909837597483,-0.06853581022050825,1.0,8.227909837597483,0.0,992.0,892.2,-6965.4
2025-05-19 22:00:00,-0.3520511354976761,8.138856750696325,-0.06122005861033486,1.0,8.138856750696325,0.0,351.3,1074.6,-5867.4
2025-05-19 23:00:00,-0.29149992389693224,8.153061946801051,-0.05882925009426909,1.0,8.153061946801051,-517.4,0.0,750.6,-4634.8
2025-05-20 00:00:00,-0.28574205930687846,8.0519780789023,-0.07532090549118475,1.0,8.0519780789023,-680.2,0.0,434.7,-3765.2
2025-05-20 01:00:00,-0.34769048210179054,7.86940171257709,-0.08262991795331498,1.0,7.86940171257709,-789.6,0.0,350.3,-2965.5
2025-05-20 02:00:00,-0.3731837922687049,7.86940171257709,-0.0843445186237819,1.0,7.86940171257709,-946.8,0.0,229.8,-2583.3
2025-05-20 03:00:00,-0.38767554673384064,7.865187954187467,-0.08182219204151142,1.0,7.865187954187467,-939.3,0.0,247.2,-2595.1
2025-05-20 04:00:00,-0.42950020453466564,7.741967899820685,-0.08131289372235795,1.0,7.741967899820685,-821.9,0.0,341.1,-2579.5
2025-05-20 05:00:00,-0.5090510418067806,7.661527081358517,-0.08351707359224037,1.0,7.661527081358517,-249.6,0.0,372.0,-2920.8
2025-05-20 06:00:00,-0.5154597018434988,7.765569081097317,-0.07236989038495434,1.0,7.765569081097317,0.0,305.6,1181.5,-4397.0
2025-05-20 07:00:00,-0.5642343347476988,7.853993087224244,-0.05194363046849215,1.0,7.853993087224244,0.0,526.3,1866.0,-5562.2
2025-05-20 08:00:00,-0.5667479222225218,7.776535028185241,-0.04949979304552077,1.0,7.776535028185241,0.0,0.0,2005.4,-5036.9
2025-05-20 09:00:00,-0.4994067931663979,7.675546002537848,-0.049996907866406204,1.0,7.675546002537848,-403.3,0.0,1740.7,-4189.1
2025-05-20 10:00:00,-0.4187779222289181,7.577633832602728,-0.05405838295700427,1.0,7.577633832602728,-863.9,0.0,1406.5,-3072.1
2025-05-20 11:00:00,-0.34785415645634377,7.555905093611346,-0.05583629571394422,1.0,7.555905093611346,-1068.9,0.0,1281.6,-2735.2
2025-05-20 12:00:00,-0.3121055375765258,7.553810852008231,-0.051346944393180216,0.0,0.0,-779.9,0.0,1564.7,-3430.9
2025-05-20 13:00:00,-0.26560481224531785,7.590852123688581,-0.048787646172809396,0.0,0.0,-398.1,0.0,1678.3,-4025.9
2025-05-20 14:00:00,-0.2958596851289159,7.579678823090456,-0.04724102483578463,0.0,0.0,-901.8,0.0,1532.1,-3182.6
2025-05-20 15:00:00,-0.3135970842073852,7.540090320145325,-0.04263020108964888,0.0,0.0,-1044.9,0.0,1474.1,-2883.2
