type,variable,value,se,pval,stars
fit,AIC,-32902.8742954731,,,
fit,BIC,-32740.14451841945,,,
coef,_cons,.1642947401217002,.0301369182726973,4.99156900258e-08,***
coef,wind_log,-.0193958601895856,.003828114772431,4.04798607745e-07,***
coef,consump_log_ds,-.0760021604882885,.0541669310391935,.1605840513198038,
coef,north_wind_log,-.0084041379758679,.0025344917460549,.0009134634361394,***
coef,d_congested,.4994287859863006,.3138989716879977,.1115984476701688,
coef,north_wind_cong,-.0640308837913229,.0452062245383723,.1566533274716719,
coef,netexch_no3,.0000498321140315,5.30374222597e-06,0,***
coef,netexch_no4,.0000187928317558,.0000129357327809,.1462836038003394,
coef,netexch_se1,.0000243814944453,3.26445928301e-06,8.10462807976e-14,***
coef,netexch_se3,-6.34434891081e-06,2.19248990417e-06,.0038076443099151,***
