type,variable,value,se,pval,stars
fit,AIC,-21441.63032507989,,,
fit,BIC,-21279.09089394023,,,
coef,_cons,.3856848371473119,.0637746555795039,1.47001810724e-09,***
coef,wind_log,-.0789271551319149,.0082524403336479,0,***
coef,consump_log_ds,.2006498687517712,.0840617060784394,.0169894726253335,**
coef,north_wind_log,-.013793881943643,.0052156236835246,.0081757720806739,***
coef,d_congested,.0593648384852363,.0272553652082333,.0293987905332407,**
coef,north_wind_cong,-.0088554578708256,.0040319596526063,.028069326660257,**
coef,netexch_no3,-.0000561785069083,3.29150063850e-06,0,***
coef,netexch_no4,-.0000584776853551,3.69124810441e-06,0,***
coef,netexch_se1,-.0000510665176787,3.45451895905e-06,0,***
coef,netexch_se3,-.0000488736361764,3.02008778814e-06,0,***
