type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,15516.63563574839,,,
fit,AIC,-30989.27127149678,,,
fit,BIC,-30833.61670214112,,,
lbq_std,L24,643.5738634752698,,1.7654866308e-120,***
lbq_sq,L24,314.3587496057942,,2.12985199730e-52,***
coef,_cons,-1.324093972273189,.531094585740021,.0126618362047966,**
coef,wind_log,-.0148424372064818,.0034466318297113,.0000165962935605,***
coef,hydro_log_ds,-.0242894829056853,.0808901767375552,.7639656558070069,
coef,consump_log_ds,.128360228847138,.0678620583902637,.0585593104720603,*
coef,oil_log,.272528154831188,.1245269145862809,.0286326156387358,**
coef,gas_log,.0423375257368326,.0479811140408473,.3775719071164558,
coef,netexch_fi,-.000019659510374,3.33773730116e-06,3.86029253008e-09,***
coef,netexch_no4,-.0000389319615939,8.82827589652e-06,.0000103410374426,***
coef,netexch_se2,-.0000206144074536,3.12117777402e-06,3.98354682574e-11,***
coef,ar_L1,.9598436044013272,.0088610822624057,0,***
coef,ma_L1,.2298192296313321,.0249554728648766,0,***
var_coef,omega,2.540343582782566,4.16968136105226,.5423642722019388,
var_coef,arch1,.989742246798738,.1248725353722675,2.22044604925e-15,***
var_coef,garch1,.1613549383943699,.0417055428056692,.0001093235552148,***
var_coef,het_wind_log,-.4699531050881794,.0586414428218808,1.11022302463e-15,***
var_coef,het_hydro_log_ds,.7189362157099837,1.146703021280988,.5306858616835957,
var_coef,het_consump_log_ds,5.690523591771081,1.594646436638538,.000359006984485,***
var_coef,het_oil_log,-1.464957165158454,1.397407619551808,.2944823619378176,
var_coef,het_gas_log,-.6405247882142751,.6062649295474815,.2907354045180792,
var_coef,het_netexch_fi,-.0008224389525958,.0000967174858949,0,***
var_coef,het_netexch_no4,-.0005518015162692,.0004100498647545,.1784013216602607,
var_coef,het_netexch_se2,-.0006942980823086,.0001136313906719,9.95746596288e-10,***
var_coef,persistence,1.151097185193108,,,
