type,variable,value,se,pval,stars
fit,N,17519,,,
fit,ll,29858.52171762961,,,
fit,AIC,-59669.04343525922,,,
fit,BIC,-59482.53844441356,,,
lbq_std,L24,996.3144022836054,,5.4029193616e-195,***
lbq_sq,L24,115.4310778933796,,6.27015670228e-14,***
coef,_cons,.9464024556441466,.3301602812959315,.0041504606541389,***
coef,wind_log,-.0720174413626364,.0061808252899855,0,***
coef,hydro_log_ds,-.075681154866899,.0380530829790878,.046719848841366,**
coef,consump_log_ds,.5462916360392444,.027632047583717,0,***
coef,oil_log,.1791730063727052,.0727603084508894,.0137968223839899,**
coef,gas_log,-.372433568306263,.0467871383976829,1.77635683940e-15,***
coef,netexch_no3,-.0000326500369591,2.30628782752e-06,0,***
coef,netexch_no4,-.0000314865515367,2.54969946108e-06,0,***
coef,netexch_se1,-.0000221338782426,2.12870581259e-06,0,***
coef,netexch_se3,-.0000278806801333,1.93753786274e-06,0,***
coef,ar_L1,.9449084012047229,.0060860259433147,0,***
coef,ma_L1,.2060917911991255,.011774911391306,0,***
var_coef,omega,.5974914059276559,2.495152287413404,.8107482138616782,
var_coef,arch1,.4844460412769154,.0493163716152901,0,***
var_coef,garch1,.4326481090623112,.0448900088954115,0,***
var_coef,het_wind_log,-.5919351952732903,.0693660154594877,0,***
var_coef,het_hydro_log_ds,-.0125012363266331,.2625421771396485,.9620221952792001,
var_coef,het_consump_log_ds,1.140132960499262,.7866647297981746,.1472468067828512,
var_coef,het_oil_log,-.9782509870879292,.5078931710412381,.0540923924445393,*
var_coef,het_gas_log,.0089626056849328,.4416446493312904,.9838090784181823,
var_coef,het_netexch_no3,.000180723117629,.0000808313238957,.0253645152543496,**
var_coef,het_netexch_no4,.000389038952275,.0003279045722373,.2354487617085868,
var_coef,het_netexch_se1,-.0002722833814818,.000094950548699,.004135541903594,***
var_coef,het_netexch_se3,-.0000818901960774,.0000527986382651,.120903916518742,
var_coef,persistence,.9170941503392265,,,
