type,variable,value,se,pval,stars
fit,N,96398,,,
fit,ll,150590.3356912962,,,
fit,AIC,-301136.6713825924,,,
fit,BIC,-300928.1940864555,,,
lbq_std,L24,5742.997830535743,,0,***
lbq_sq,L24,250.4504692735171,,1.34399267274e-39,***
coef,_cons,.1116828609952011,.3828855831098666,.7705257222055903,
coef,wind_log,-.0069957947500266,.0018446550767429,.0001491576712189,***
coef,hydro_log_ds,-.0177495109855597,.037869464187446,.6392823290474907,
coef,consump_log_ds,.0514639342804863,.0540729926226465,.3412241270459515,
coef,oil_log,.0039582486016159,.0657765326437771,.9520144919533242,
coef,gas_log,-.0309299133545238,.0592473587912788,.6016375193800956,
coef,netexch_fi,.0000108769464327,2.31343659926e-06,2.58080012872e-06,***
coef,netexch_no4,.0000122587362995,4.88246122760e-06,.0120468219229519,**
coef,netexch_se2,-9.11652352598e-06,3.06691524445e-06,.0029534820223731,***
coef,ar_L1,.9813157921562488,.0025602684520998,0,***
coef,ma_L1,.2656023110592378,.0115502053604909,0,***
var_coef,omega,-10.9347392034238,3.682840077579123,.0029866843886965,***
var_coef,arch1,.1760372996449953,.1358348361936298,.1949872741481713,
var_coef,garch1,.8522637913603303,.0579523025783764,0,***
var_coef,het_wind_log,.1173387332281211,.3274809461105566,.7201135393344764,
var_coef,het_hydro_log_ds,-1.113376776098658,1.281849886398209,.3850821899380841,
var_coef,het_consump_log_ds,.1314492362815576,8.989692677732712,.9883335746164239,
var_coef,het_oil_log,.9909303705513863,3.287459926604134,.7630886327665423,
var_coef,het_gas_log,-1.057528871079356,3.441176640844876,.758602807347148,
var_coef,het_netexch_fi,-.0001399145126164,.0014212687114615,.921580220314862,
var_coef,het_netexch_no4,-.0001947997991224,.0011224362154504,.8622184338043701,
var_coef,het_netexch_se2,.0005183641368993,.0011068019278692,.6395385466101531,
var_coef,persistence,1.028301091005325,,,
