type,variable,value,se,pval,stars
fit,N,17519,,,
fit,ll,21495.12589238906,,,
fit,AIC,-42938.25178477811,,,
fit,BIC,-42736.20471136198,,,
lbq_std,L24,952.9792504664758,,8.5258716627e-186,***
lbq_sq,L24,521.586173763651,,5.44179642079e-95,***
coef,_cons,1.116626688269724,.4392043955729427,.0110098810026411,**
coef,wind_log,-.075085035198195,.0066216399499449,0,***
coef,hydro_log_ds,-.1485921240501195,.0806866449461839,.0655344090656993,*
coef,consump_log_ds,.5708445918749574,.044608409807322,0,***
coef,oil_log,.0238141668331926,.0970464607663123,.8061549831705164,
coef,gas_log,-.2074139418162292,.0572658035144464,.0002923893649818,***
coef,netexch_dk1,-.000033560390015,4.67836963155e-06,7.30970839413e-13,***
coef,netexch_fi,-8.95308392488e-06,4.06887487249e-06,.0277797185379858,**
coef,netexch_no1,-.0000290888961412,3.48857684059e-06,0,***
coef,netexch_se2,-.0000205848862405,3.08424688481e-06,2.48581155660e-11,***
coef,netexch_se4,-.0000345636781045,2.86718007440e-06,0,***
coef,ar_L1,.9357965063922393,.0048834029041748,0,***
coef,ma_L1,.2229624448187038,.0100257622858593,0,***
var_coef,omega,-5.992575926299533,1.366688835846918,.0000116124110676,***
var_coef,arch1,.3656723703056433,.0319355331329195,0,***
var_coef,garch1,.2287359577095611,.0396564589532672,8.02477817530e-09,***
var_coef,het_wind_log,-.0587121470330171,.0312258689353755,.0600752925140535,*
var_coef,het_hydro_log_ds,-.5519396310117888,.3223908679276316,.0868929729023769,*
var_coef,het_consump_log_ds,-1.143761848124153,.5280458581686025,.0303090858534898,**
var_coef,het_oil_log,-.6550880371197586,.3035463934418551,.0309188886727121,**
var_coef,het_gas_log,.9078856779843874,.1608615899401952,1.66246958422e-08,***
var_coef,het_netexch_dk1,-.0000251518424512,.0000839653173513,.764520140358117,
var_coef,het_netexch_fi,.0000576576085258,.0000518233303311,.2658887904564242,
var_coef,het_netexch_no1,.0003465661640749,.0000446666811387,8.65973959208e-15,***
var_coef,het_netexch_se2,.000158420969126,.0000281061226793,1.73512058055e-08,***
var_coef,het_netexch_se4,.0002480589631382,.0000403831724407,8.11652300925e-10,***
var_coef,persistence,.5944083280152044,,,
