type,variable,value,se,pval,stars
fit,N,17519,,,
fit,ll,15856.46111354977,,,
fit,AIC,-31664.92222709955,,,
fit,BIC,-31478.41723625388,,,
lbq_std,L24,515.1598337133994,,1.18090814383e-93,***
lbq_sq,L24,233.0823442365577,,3.62716237295e-36,***
coef,_cons,.4306649213740764,.4575746796373917,.346607266779591,
coef,wind_log,-.0796443226795651,.006806521135324,0,***
coef,hydro_log_ds,-.1829467305120036,.0788215691503422,.0202855644740896,**
coef,consump_log_ds,.6354341354100188,.0513668777101819,0,***
coef,oil_log,.0500357287794772,.0941631457604898,.5951605078684918,
coef,gas_log,-.0495454818545393,.0528696336882572,.3486940064085664,
coef,netexch_dk2,-7.21948759180e-06,4.12942970755e-06,.0804118571203025,*
coef,netexch_ger,-.0000129505934191,6.32473829100e-06,.0405982900053077,**
coef,netexch_pl,-.0000197022108413,6.85829738947e-06,.0040690903091005,***
coef,netexch_se3,6.50026601350e-06,3.07804861694e-06,.034702410149313,**
coef,ar_L1,.9164928697096659,.0054963770174206,0,***
coef,ma_L1,.1565162908594187,.0111683658629781,0,***
var_coef,omega,-12.72212880632805,3.517407101120813,.0002981461834146,***
var_coef,arch1,.0551242889549922,.0078289392422675,1.90736315631e-12,***
var_coef,garch1,.9291990197266562,.0097163468957161,0,***
var_coef,het_wind_log,-.3153000546410373,.0704794559734546,7.68974269638e-06,***
var_coef,het_hydro_log_ds,1.679808553871255,.6799132197641853,.01348783061715,**
var_coef,het_consump_log_ds,-1.756773587070696,.9310665505420614,.0591818525728767,*
var_coef,het_oil_log,1.445683974975884,.7175467884504346,.0439298886319159,**
var_coef,het_gas_log,.2403438027776253,.3890620195674015,.5367388929285193,
var_coef,het_netexch_dk2,-.0002979389224916,.0002345597333576,.2040116529382956,
var_coef,het_netexch_ger,-.0008497949669245,.0005229206513777,.1041426314320406,
var_coef,het_netexch_pl,-.0000472371664863,.0003242253567838,.8841642307298063,
var_coef,het_netexch_se3,-.000455611867687,.0000980593784433,3.37965203356e-06,***
var_coef,persistence,.9843233086816484,,,
