type,variable,value,se,pval,stars
fit,N,96398,,,
fit,ll,143869.2217119903,,,
fit,AIC,-287696.4434239806,,,
fit,BIC,-287497.4423685772,,,
lbq_std,L24,5428.846429749318,,0,***
lbq_sq,L24,615.7761792707612,,1.1825349377e-114,***
coef,_cons,.0841481311344753,.2120130558021412,.6914406849370462,
coef,wind_log,-.0228617551832891,.0139938618979755,.1023221135744472,
coef,hydro_log_ds,-.0461966433041531,.0274348724478436,.0922076081203536,*
coef,consump_log_ds,.0604259438120405,.053783025618729,.2612195613920254,
coef,oil_log,.0407617326800248,.0653447223627966,.5327620066756507,
coef,gas_log,-.03041498263296,.0525325191808858,.5626064615693165,
coef,netexch_no3,3.69841741573e-06,2.26501333331e-06,.1025014403385043,
coef,netexch_no4,-4.69636732033e-07,.0000219419353788,.9829236900622451,
coef,netexch_se1,3.15061170129e-06,4.25577212698e-06,.459108915697342,
coef,netexch_se3,-1.60172890333e-06,3.04494703007e-06,.5988684088162286,
coef,ar_L1,.9784700721927277,.0140257895930169,0,***
coef,ma_L1,.2894557012740683,.0504416405057874,9.55596068941e-09,***
var_coef,omega,-10.37804526032423,0,,
var_coef,arch1,.2939406790848644,.7684524067409915,.7020831621410784,
var_coef,garch1,.7603462783553689,.5474738419038282,.1648854601370338,
var_coef,het_wind_log,.0866301689217385,.6871254387402492,.8996716013782895,
var_coef,het_hydro_log_ds,.8276029097376798,.7789058661903829,.287999771503566,
var_coef,het_consump_log_ds,-2.402298766352772,3.083557598202421,.4359400955252015,
var_coef,het_oil_log,.9292172783118635,0,,
var_coef,het_gas_log,-.737955437386288,0,,
var_coef,het_netexch_no3,.000047935563878,.0009958023237507,.9616065564992731,
var_coef,het_netexch_no4,.0004759333414533,.0007100643974793,.5026870540843174,
var_coef,het_netexch_se1,-.0003940975047619,.0001119477845719,.0004309468918837,***
var_coef,het_netexch_se3,.0000739911175348,.0003029611278972,.8070554512814803,
var_coef,persistence,1.054286957440233,,,
