type,variable,value,se,pval,stars
fit,N,96398,,,
fit,ll,104580.0241204166,,,
fit,AIC,-209108.0482408332,,,
fit,BIC,-208861.6659817623,,,
lbq_std,L24,6464.309451150536,,0,***
lbq_sq,L24,342.9747691840906,,3.37273049451e-58,***
coef,_cons,.4215849503836105,.1997522430761035,.0348119336100969,**
coef,wind_log,-.049579212310827,.0033091455962415,0,***
coef,hydro_log_ds,-.2447912577977938,.0705742221631606,.0005232464589298,***
coef,consump_log_ds,.4213663270534486,.0280655473267233,0,***
coef,oil_log,-.0603381885794229,.0544714671577701,.26799025406674,
coef,gas_log,.073081691359994,.0251086540715298,.003607151510558,***
coef,netexch_dk1,-.0000701399827375,2.22878407285e-06,0,***
coef,netexch_fi,-.000028638911692,2.32393713708e-06,0,***
coef,netexch_no1,-.0000736318506395,1.93515301782e-06,0,***
coef,netexch_se2,-.0000593251106963,1.70065394891e-06,0,***
coef,netexch_se4,-.0000638955278312,2.05910614302e-06,0,***
coef,ar_L1,.9593186616649116,.002415302343752,0,***
coef,ma_L1,.2261883667608356,.0054960784581531,0,***
var_coef,omega,-8.024795894850286,1.966168309851997,.000044757737524,***
var_coef,arch1,.0785797776358036,.0102662885043418,1.95399252334e-14,***
var_coef,garch1,.9216845407953537,.0099485809383553,0,***
var_coef,het_wind_log,.2651163823960756,.1281563846409642,.0385747824522631,**
var_coef,het_hydro_log_ds,2.276778637543857,.7428290210127798,.0021766246469268,***
var_coef,het_consump_log_ds,-1.407831366998907,2.292015559611908,.5390614347699507,
var_coef,het_oil_log,-1.289668846944529,.6002809127001004,.0316786431275848,**
var_coef,het_gas_log,.4809497489364931,.3423723437353089,.1600937212809641,
var_coef,het_netexch_dk1,-.0006556508500038,.0001937286444408,.0007133986533023,***
var_coef,het_netexch_fi,-.0004127690795413,.0001615383534739,.0106114948959355,**
var_coef,het_netexch_no1,-.0003685636338373,.0001216266459161,.002443215185373,***
var_coef,het_netexch_se2,.0001202922219254,.0000743930199943,.1058820280852193,
var_coef,het_netexch_se4,.0000337142930634,.0001153576373798,.7700887014863083,
var_coef,persistence,1.000264318431157,,,
