type,variable,value,se,pval,stars
fit,N,17519,,,
fit,ll,32340.00967553753,,,
fit,AIC,-64636.01935107505,,,
fit,BIC,-64465.05644279987,,,
lbq_std,L24,1144.354716224918,,1.7645247190e-226,***
lbq_sq,L24,314.3521918971359,,2.13635995497e-52,***
coef,_cons,.1326106141520202,.3197361036314991,.6783247763658804,
coef,wind_log,-.0195074720985488,.002793901241828,2.90678592307e-12,***
coef,hydro_log_ds,-.0242908240396616,.0230687035908084,.2923513399917299,
coef,consump_log_ds,.3591818481327546,.0283664869571949,0,***
coef,oil_log,.1914754142489041,.0706829604964084,.0067499940409863,***
coef,gas_log,-.2488037149057506,.0428481100825849,6.37375130452e-09,***
coef,netexch_fi,-.0000282677347879,2.17352569106e-06,0,***
coef,netexch_no4,-.0000195138913329,7.58479852968e-06,.0100890180101467,**
coef,netexch_se2,-.0000423017401091,3.71488687543e-06,0,***
coef,ar_L1,.9576432617228106,.0057785435747062,0,***
coef,ma_L1,.1997890356521309,.0174734066194697,0,***
var_coef,omega,-4.29035116285916,1.956221735064303,.0282942370177186,**
var_coef,arch1,.398927683376049,.0616043734573443,9.44115896573e-11,***
var_coef,garch1,.4120347572050675,.0925256771387738,8.46023893719e-06,***
var_coef,het_wind_log,-.3191297443918941,.0468693964888793,9.83368941831e-12,***
var_coef,het_hydro_log_ds,.1236815748347221,.2233577910691942,.5797585378547478,
var_coef,het_consump_log_ds,3.020190707046438,.9272418125691324,.0011252624151412,***
var_coef,het_oil_log,-.4883658952629052,.434592134875966,.261125949363668,
var_coef,het_gas_log,.0164458833277427,.2842452246430518,.9538616734006613,
var_coef,het_netexch_fi,-.0005255024723774,.000078555663351,2.23849827563e-11,***
var_coef,het_netexch_no4,-.0004434874726807,.0001698590681511,.0090300515591051,***
var_coef,het_netexch_se2,-.000220113195197,.0000690952952445,.0014443088695018,***
var_coef,persistence,.8109624405811166,,,
