timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2
2018-01-01 00:00:00,0.2651992255131024,5.4510384535657,0.07577514595941892,-0.04694092604639799,4.0977554053441825,2.960726664355176,-315.0,-58.6,5.0
2018-01-01 01:00:00,0.3100400196761357,5.5093883366279774,0.07577514595941892,-0.054063796050916935,4.0977554053441825,2.960726664355176,-57.6,-38.0,0.0
2018-01-01 02:00:00,0.33437231101602727,5.616771097666572,0.07577514595941892,-0.06669243981767625,4.0977554053441825,2.960726664355176,0.0,-72.7,0.0
2018-01-01 03:00:00,0.2582012312270727,5.545177444479562,0.07577514595941892,-0.07256789461963642,4.0977554053441825,2.960726664355176,0.0,-206.0,189.6
2018-01-01 04:00:00,0.18399938538023708,5.424950017481403,0.07577514595941892,-0.08099736869103236,4.0977554053441825,2.960726664355176,0.0,-430.6,421.0
2018-01-01 05:00:00,-0.2524830979241943,5.3612921657094255,0.07577514595941892,-0.1065016351369561,4.0977554053441825,2.960726664355176,0.0,-450.0,236.6
2018-01-01 06:00:00,-0.3355066679717349,5.25227342804663,0.07577514595941892,-0.15597913525734874,4.0977554053441825,2.960726664355176,0.0,-450.0,-24.3
2018-01-01 07:00:00,-0.4385677835481503,5.153291594497779,0.07577514595941892,-0.20358877045511026,4.0977554053441825,2.960726664355176,-27.2,-450.0,0.0
2018-01-01 08:00:00,-0.3716043073918245,5.153291594497779,0.07577514595941892,-0.201860115980792,4.0977554053441825,2.960726664355176,-112.0,-450.0,0.0
2018-01-01 09:00:00,-0.3227036034152251,4.990432586778736,0.07577514595941892,-0.1946833716286429,4.0977554053441825,2.960726664355176,-199.7,-450.0,0.0
2018-01-01 10:00:00,-0.14629967335511163,4.969813299576001,0.07577514595941892,-0.18194350422320582,4.0977554053441825,2.960726664355176,-532.6,-450.0,0.1
2018-01-01 11:00:00,-0.10644921833851617,4.941642422609304,0.07577514595941892,-0.17625834549505282,4.0977554053441825,2.960726664355176,-742.1,-450.0,0.0
2018-01-01 12:00:00,-0.14266731736211025,4.852030263919617,0.07577514595941892,-0.16781165829973244,4.0977554053441825,2.960726664355176,-463.4,-450.0,0.0
2018-01-01 13:00:00,-0.09311105755639337,4.77912349311153,0.07577514595941892,-0.15763681373205607,4.0977554053441825,2.960726664355176,-520.0,-450.0,0.0
2018-01-01 14:00:00,-0.0653336281319028,4.74493212836325,0.07577514595941892,-0.12911856835409097,4.0977554053441825,2.960726664355176,-703.4,-450.0,0.0
2018-01-01 15:00:00,-0.03618806856379919,4.727387818712341,0.07577514595941892,-0.11016047756104896,4.0977554053441825,2.960726664355176,-1118.3,-275.3,0.0
2018-01-01 16:00:00,-0.05899184083920561,4.727387818712341,0.07577514595941892,-0.10840829713274047,4.0977554053441825,2.960726664355176,-1520.0,-96.3,0.0
2018-01-01 17:00:00,-0.1025427866809796,4.700480365792417,0.07577514595941892,-0.098248572823878,4.0977554053441825,2.960726664355176,-1520.0,-168.3,0.0
2018-01-01 18:00:00,-0.07724708296004934,4.6913478822291435,0.07577514595941892,-0.09624446193604896,4.0977554053441825,2.960726664355176,-1520.0,-136.7,0.0
2018-01-01 19:00:00,-0.028225387495564913,4.663439094112067,0.07577514595941892,-0.10351567315954924,4.0977554053441825,2.960726664355176,-1520.0,-73.2,0.0
2018-01-01 20:00:00,0.023905233381119828,4.61512051684126,0.07577514595941892,-0.107524321815899,4.0977554053441825,2.960726664355176,-1413.2,-76.9,0.0
2018-01-01 21:00:00,0.06228091447668227,4.51085950651685,0.07577514595941892,-0.1001438293044421,4.0977554053441825,2.960726664355176,-1153.3,-246.7,0.0
2018-01-01 22:00:00,0.09223742499861398,4.382026634673881,0.07577514595941892,-0.08908676111139524,4.0977554053441825,2.960726664355176,-808.2,-450.0,0.0
2018-01-01 23:00:00,0.11296591757349495,4.3694478524670215,0.07577514595941892,-0.08819300514216621,4.0977554053441825,2.960726664355176,-533.3,-450.0,0.0
2018-01-02 00:00:00,-0.16352314974279913,4.343805421853684,0.07577514595941892,-0.09248034833571683,4.0977554053441825,2.960726664355176,0.0,-450.0,215.2
2018-01-02 01:00:00,-0.2137897779592679,4.219507705176107,0.07577514595941892,-0.08783814723984484,4.0977554053441825,2.960726664355176,0.0,-450.0,248.2
2018-01-02 02:00:00,-0.12633597612444314,4.143134726391533,0.07577514595941892,-0.08902709301761913,4.0977554053441825,2.960726664355176,0.0,-450.0,235.2
2018-01-02 03:00:00,-0.1252160322516298,4.04305126783455,0.07577514595941892,-0.09664169378976784,4.0977554053441825,2.960726664355176,0.0,-450.0,229.7
2018-01-02 04:00:00,-0.1236859863772457,3.9512437185814275,0.07577514595941892,-0.09871663596496028,4.0977554053441825,2.960726664355176,0.0,-450.0,-137.2
2018-01-02 05:00:00,-0.11349828755167035,3.912023005428146,0.07577514595941892,-0.09368237671780477,4.0977554053441825,2.960726664355176,-965.2,0.0,0.0
2018-01-02 06:00:00,-0.1382084174747953,3.871201010907891,0.07577514595941892,-0.09445809364276148,4.0977554053441825,2.960726664355176,-1520.0,-50.3,-232.6
2018-01-02 07:00:00,-0.17248017788260572,3.6635616461296463,0.07577514595941892,-0.10419380679674628,4.0977554053441825,2.960726664355176,-1520.0,254.7,-865.9
2018-01-02 08:00:00,-0.1665771317010436,3.6888794541139363,0.07577514595941892,-0.09387023829320285,4.0977554053441825,2.960726664355176,-1520.0,303.7,-1008.2
2018-01-02 09:00:00,-0.11113846479041767,3.4657359027997265,0.07577514595941892,-0.08188504411987907,4.0977554053441825,2.960726664355176,-1520.0,368.2,-1143.0
2018-01-02 10:00:00,-0.0667454364464577,3.4339872044851463,0.07577514595941892,-0.08382822747740626,4.0977554053441825,2.960726664355176,-1520.0,403.3,-1048.6
2018-01-02 11:00:00,-0.055543833028131484,3.4657359027997265,0.07577514595941892,-0.07831258013062126,4.0977554053441825,2.960726664355176,-1520.0,407.4,-1055.2
2018-01-02 12:00:00,-0.05165577823211365,3.4011973816621555,0.07577514595941892,-0.07850535329047492,4.0977554053441825,2.960726664355176,-1520.0,412.0,-1028.3
2018-01-02 13:00:00,-0.03953501317146646,3.4657359027997265,0.07577514595941892,-0.06940555626696732,4.0977554053441825,2.960726664355176,-1520.0,414.6,-1003.8
2018-01-02 14:00:00,0.009236574469652759,3.5553480614894135,0.07577514595941892,-0.06435930156652603,4.0977554053441825,2.960726664355176,-1520.0,408.7,-1034.3
