type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,12597.09332718107,,,
fit,AIC,-25146.18665436214,,,
fit,BIC,-24976.38166961051,,,
lbq_std,L24,749.3228311172599,,1.0195145196e-142,***
lbq_sq,L24,158.784893167061,,7.59447218550e-22,***
coef,_cons,.0183196429116769,.2558506492546259,.9429179493737898,
coef,wind_log,-.0370565936440692,.0051691815215981,7.56728013585e-13,***
coef,hydro_log_ds,-.0938834429132338,.0948619260752946,.3223280182088257,
coef,consump_log_ds,.4364253433169905,.0680391966876188,1.41450628988e-10,***
coef,oil_log,.0032911084647626,.0454944802822649,.9423306721420044,
coef,gas_log,.0747150726766808,.0504844586164959,.1388834285627918,
coef,netexch_dk2,-.0000271955963434,5.19748728891e-06,1.67277216745e-07,***
coef,netexch_ger,-.0000122200497519,5.95322905967e-06,.0401040219796847,**
coef,netexch_pl,-.000016263668498,8.35022900228e-06,.0514519100519151,*
coef,netexch_se3,-.0000179010188908,5.23838365840e-06,.0006325040493629,***
coef,ar_L1,.8375610766135699,.0159576431869464,0,***
coef,ma_L1,.2695356813533971,.0189149492881338,0,***
var_coef,omega,-18.52463895246984,4.745197640658994,.0000946662941623,***
var_coef,arch1,.5403664034451167,.1512915630976291,.0003546865223443,***
var_coef,garch1,.4810465013024112,.108284035338717,8.89399674509e-06,***
var_coef,het_wind_log,.4015356952384784,.106929452748163,.0001732405363595,***
var_coef,het_hydro_log_ds,-1.418360392490789,1.082944918319768,.1902887707734826,
var_coef,het_consump_log_ds,1.667456705412708,1.06560759821861,.1176311465684459,
var_coef,het_oil_log,1.65260906863806,.8449678430904695,.0504857955330462,*
var_coef,het_gas_log,.4619534312936043,.6309900805538204,.4641021237754941,
var_coef,het_netexch_dk2,-.0000768322521978,.0002280131775597,.7361439729117891,
var_coef,het_netexch_ger,-.0008245531173087,.0003769031776939,.0286910684350146,**
var_coef,het_netexch_pl,.0002364536051994,.0004709572479405,.6156181331152539,
var_coef,het_netexch_se3,.0001423754298562,.000186642315843,.4455677526198423,
var_coef,persistence,1.021412904747528,,,
