type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,14688.21008137843,,,
fit,AIC,-29332.42016275685,,,
fit,BIC,-29176.76559340119,,,
lbq_std,L24,977.7667681440972,,4.6839133132e-191,***
lbq_sq,L24,302.5128341191464,,5.22902635625e-50,***
coef,_cons,-.4893721019628061,.2862369000886852,.0873259689218193,*
coef,wind_log,-.009111674631277,.0029599542364214,.0020817400653712,***
coef,hydro_log_ds,-.1606886433550696,.1500300240748301,.2841499869185067,
coef,consump_log_ds,.298036265259086,.0823298406613655,.000294572011277,***
coef,oil_log,.0661547420324305,.0397907458757618,.0963993375561296,*
coef,gas_log,.0889784302995399,.0602406212745024,.1396621430616103,
coef,netexch_fi,.0000137978819559,4.91213582609e-06,.0049705313087247,***
coef,netexch_no4,4.55411297562e-06,6.23453171357e-06,.4651054340866569,
coef,netexch_se2,-.0000136567840383,3.56598363105e-06,.0001282796148663,***
coef,ar_L1,.867377020886032,.0117946162089185,0,***
coef,ma_L1,.2613246951671478,.0232654448229344,0,***
var_coef,omega,-17.1780161296362,3.282752507896921,1.66953434189e-07,***
var_coef,arch1,.6942576444988697,.1186086792350485,4.81780215722e-09,***
var_coef,garch1,.3994220812918758,.0762825559545465,1.64016875637e-07,***
var_coef,het_wind_log,.051270512488058,.0760226553097457,.5000500721823344,
var_coef,het_hydro_log_ds,-.6595118457186621,1.70584005845126,.699037565715718,
var_coef,het_consump_log_ds,1.879457760697065,2.070787675381613,.3640868208647174,
var_coef,het_oil_log,3.068226122209906,.6689763290952747,4.50847480304e-06,***
var_coef,het_gas_log,-.9493594067353355,.5443577901241851,.0811592753849482,*
var_coef,het_netexch_fi,.0007184876203402,.0001845001182588,.000098507349007,***
var_coef,het_netexch_no4,-.001886260846301,.0003339786546337,1.62468243303e-08,***
var_coef,het_netexch_se2,-.0004380299515326,.0002210051041683,.0474803370279622,**
var_coef,persistence,1.093679725790746,,,
