type,variable,value,se,pval,stars
fit,AIC,-21006.7131051012,,,
fit,BIC,-20907.66019732941,,,
coef,_cons,.1129840545270974,.0556824708600618,.0424503866900587,**
coef,wind_log,-.0230290502222778,.0074293913388562,.0019370214107359,***
coef,consump_log_ds,.1874696269210052,.0868301256639776,.0308471420811478,**
coef,d_congested,-.0656073615229848,.0290275560961635,.0238103812859554,**
coef,wind_cong,.0062142102309031,.0037121875822283,.0941301642592889,*
