timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2,decoupled,wind_x_decoupled
2023-09-18 14:00:00,-0.1007477292567831,6.668228248417403,0.027955842235003914,0.0011170915174494311,4.503186185703175,3.541195912433757,-1269.6,0.0,562.0,0,0.0
2023-09-18 15:00:00,-0.13911070613152177,6.709304340258298,0.027955842235003914,-0.004138586906827335,4.502963137366878,3.540012410313249,-997.2,0.0,254.9,0,0.0
2023-09-18 16:00:00,-0.07773262798099267,6.728628613084702,0.027955842235003914,-0.0018268507473457873,4.5027400392689225,3.538827505855639,-927.8,58.5,68.9,0,0.0
2023-09-18 17:00:00,-0.08848479654581176,6.80903930604298,0.027955842235003914,0.000837182021109939,4.502516891387098,3.537641195733713,-809.8,24.4,0.0,0,0.0
2023-09-18 18:00:00,-0.0915362269491995,6.97354301952014,0.027955842235003914,-0.0002862381006805137,4.502293693699182,3.536453476608401,-826.1,-38.6,0.0,0,0.0
2023-09-18 19:00:00,-0.08546519136962605,7.154615356913663,0.027955842235003914,0.0028493081822604793,4.502070446182937,3.5352643451287222,-831.7,-131.5,0.0,0,0.0
2023-09-18 20:00:00,-0.10383261404534139,7.2254814727822945,0.027955842235003914,-0.002329058859115385,4.5018471488161085,3.534073797931726,-366.0,-378.0,-23.7,0,0.0
2023-09-18 21:00:00,-0.10549249146276907,7.216709486709457,0.027955842235003914,-0.005997972795171336,4.50162380157643,3.5328818316424373,-145.5,-384.0,-100.7,0,0.0
2023-09-18 22:00:00,-0.10512420164261282,7.228388451573604,0.027955842235003914,-0.007431967609688783,4.5014004044416165,3.531688442873798,0.0,-384.0,-202.7,0,0.0
2023-09-18 23:00:00,-0.08488286964788738,7.158513997329321,0.027955842235003914,-0.01176027853405337,4.501176957389372,3.5304936282266084,-122.6,-376.8,0.0,0,0.0
2023-09-19 00:00:00,-0.08938696986872863,7.150701457592526,0.027955842235003914,-0.02301183323599343,4.500953460397384,3.529297384289471,-156.7,-378.0,0.0,0,0.0
2023-09-19 01:00:00,-0.09464385852336132,6.823286122355687,0.027955842235003914,-0.022033250201893395,4.501397298270698,3.529297384289471,0.0,-400.0,0.2,0,0.0
2023-09-19 02:00:00,-0.10275736716580308,6.779921907472252,0.027955842235003914,-0.024250531252140384,4.501840939239345,3.529297384289471,0.0,-342.7,125.6,0,0.0
2023-09-19 03:00:00,-0.10879025699870937,6.634633357861686,0.027955842235003914,-0.02543315660338763,4.503558191393838,3.529297384289471,0.0,-288.8,226.2,0,0.0
2023-09-19 04:00:00,-0.11743632224392808,6.493753839851686,0.027955842235003914,-0.02458402822591843,4.504332759057849,3.529297384289471,0.0,-269.0,278.9,0,0.0
