timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_dk1,netexch_fi,netexch_no1,netexch_se2,netexch_se4
2024-01-01 00:00:00,0.19331865173544127,7.795234929002173,-0.007455232889436836,0.02617246416009955,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1609.0,510.5,1669.9
2024-01-01 01:00:00,0.21124273816325445,7.812782818577581,-0.007455232889436836,0.033528602763240656,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1645.0,312.8,1767.4
2024-01-01 02:00:00,0.18873976926672142,7.825644732219989,-0.007455232889436836,0.015300764857737903,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1645.0,136.6,1804.5
2024-01-01 03:00:00,0.18093817314191973,7.835974581721566,-0.007455232889436836,0.016243225634758218,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1122.8,-233.8,1526.0
2024-01-01 04:00:00,0.15143237756847405,7.844632644464681,-0.007455232889436836,0.003024042492501877,4.275804636935792,3.4094961844768505,500.0,-1200.0,-690.3,-684.9,1498.7
2024-01-01 05:00:00,0.04971379658699249,7.852050207265889,-0.007455232889436836,-0.03674344383023076,4.275804636935792,3.4094961844768505,500.0,-1200.0,-360.1,-914.2,1372.1
2024-01-01 06:00:00,-0.09108204594404867,7.854381210652365,-0.007455232889436836,-0.10413806721075147,4.275804636935792,3.4094961844768505,500.0,-1200.0,-422.8,-668.8,1245.7
2024-01-01 07:00:00,-0.23995425194941866,7.8547691834991324,-0.007455232889436836,-0.15979039751807456,4.275804636935792,3.4094961844768505,500.0,-1200.0,-887.2,0.0,1165.2
2024-01-01 08:00:00,-0.33604057553458766,7.848933726364071,-0.007455232889436836,-0.15084329291670784,4.275804636935792,3.4094961844768505,500.0,-1200.0,-978.7,196.6,1223.0
2024-01-01 09:00:00,-0.22844178379608948,7.8383433155571165,-0.007455232889436836,-0.12175296622804055,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1514.0,1086.4,1086.0
2024-01-01 10:00:00,-0.09876730407755385,7.825644732219989,-0.007455232889436836,-0.08311129587729127,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1645.0,1841.9,716.5
2024-01-01 11:00:00,-0.06735068115343612,7.813591552952433,-0.007455232889436836,-0.10136184221276068,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1645.0,2564.0,241.1
2024-01-01 12:00:00,-0.02931912719683538,7.804251383528112,-0.007455232889436836,-0.07352437007229895,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1645.0,2799.4,227.2
2024-01-01 13:00:00,-0.020023449072710697,7.801800401908973,-0.007455232889436836,-0.06437740174368223,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,3361.3,-289.0
2024-01-01 14:00:00,-0.016744121747191087,7.80994708647679,-0.007455232889436836,-0.03528589476954913,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,3958.7,-848.5
2024-01-01 15:00:00,-0.01614368244917319,7.822444729489319,-0.007455232889436836,-0.03979409110499077,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,4822.1,-1550.7
2024-01-01 16:00:00,0.006505036634670169,7.830822995135316,-0.007455232889436836,-0.04301345983571636,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,5433.1,-2039.7
2024-01-01 17:00:00,-2.7466637701145658e-05,7.83241092718792,-0.007455232889436836,-0.05135951366928282,4.275804636935792,3.4094961844768505,126.5,-1200.0,-1276.5,5672.4,-2214.3
2024-01-01 18:00:00,0.011828020969888442,7.829630389150193,-0.007455232889436836,-0.07690573248114418,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,5499.7,-2101.2
2024-01-01 19:00:00,0.013099195345222192,7.823245690685523,-0.007455232889436836,-0.03634516799009724,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,5317.0,-2107.4
2024-01-01 20:00:00,0.05126679100637599,7.8160138391590275,-0.007455232889436836,-0.022142804871812416,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1645.0,4775.8,-1791.4
2024-01-01 21:00:00,0.08920293292180492,7.806696372521179,-0.007455232889436836,-0.02179288369464416,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1641.0,3757.4,-895.6
2024-01-01 22:00:00,0.1877253928341096,7.798112628829788,-0.007455232889436836,-0.0038328790328687745,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1641.0,4232.0,-1599.7
2024-01-01 23:00:00,0.19932814490872364,7.791522819150732,-0.007455232889436836,0.022758949705254494,4.275804636935792,3.4094961844768505,500.0,-1200.0,-1641.0,2115.7,317.8
2024-01-02 00:00:00,0.037647035107644555,7.769378609513984,-0.007455232889436836,-0.033262668431074616,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1541.3,1385.9,1073.2
2024-01-02 01:00:00,0.03120216232145978,7.771067086065406,-0.007455232889436836,-0.0160668615518329,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1200.0,1054.7,995.2
2024-01-02 02:00:00,0.01580713173654047,7.773594467360194,-0.007455232889436836,-0.023691825082917006,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1102.0,890.7,1017.7
2024-01-02 03:00:00,0.03452507632303359,7.773594467360194,-0.007455232889436836,-0.019721208530910417,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1041.9,883.5,1002.3
2024-01-02 04:00:00,0.06205342928168989,7.767687277186908,-0.007455232889436836,-0.017056693413447732,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1092.8,1141.7,813.0
2024-01-02 05:00:00,0.04648665565509713,7.7664168980196555,-0.007455232889436836,-0.030807543602206167,4.275804636935792,3.4094961844768505,715.0,-1200.0,-809.2,1835.8,136.3
2024-01-02 06:00:00,-0.028080177807269457,7.765569081097317,-0.007455232889436836,-0.05209075662226681,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1542.0,3924.6,-463.7
2024-01-02 07:00:00,-0.1478766907957736,7.763446388727362,-0.007455232889436836,-0.061677558646552555,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1542.0,5483.5,-1467.9
2024-01-02 08:00:00,-0.1769400431029915,7.757478766584179,-0.007455232889436836,-0.04516851065115368,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1363.1,6019.7,-1888.4
2024-01-02 09:00:00,-0.13293200670293093,7.752764808851328,-0.007455232889436836,-0.028164070729999935,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1559.0,6075.5,-1606.9
2024-01-02 10:00:00,-0.07795319736014594,7.748460023899697,-0.007455232889436836,-0.018085032839579185,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1597.0,6279.8,-1673.5
2024-01-02 11:00:00,-0.010135752387059327,7.742402021815782,-0.007455232889436836,-0.02204959083726088,4.275804636935792,3.4094961844768505,715.0,-1200.0,-1576.2,6583.3,-1983.3
2024-01-02 12:00:00,0.05092171114155608,7.741533589281828,-0.007455232889436836,0.0007512555914992447,4.275804636935792,3.4094961844768505,392.8,-1200.0,-816.4,6782.8,-2561.6
2024-01-02 13:00:00,0.06518864607171082,7.7475968386928855,-0.007455232889436836,0.011410354132582512,4.275804636935792,3.4094961844768505,-42.8,-1200.0,-488.1,6923.1,-2678.4
2024-01-02 14:00:00,0.0338839750254758,7.776535028185241,-0.007455232889436836,0.008651923498629088,4.275804636935792,3.4094961844768505,-250.7,-1200.0,-398.0,6990.2,-2647.7
2024-01-02 15:00:00,0.03315088826586443,7.806289289267033,-0.007455232889436836,0.017866831188637633,4.275804636935792,3.4094961844768505,-198.4,-1200.0,-90.7,7061.9,-3014.3
2024-01-02 16:00:00,-0.03534720457696672,7.8336002236611035,-0.007455232889436836,0.005055857397715968,4.275804636935792,3.4094961844768505,-213.1,-1200.0,38.7,7193.4,-3251.2
2024-01-02 17:00:00,-0.06750822683325186,7.852050207265889,-0.007455232889436836,0.0002447896204884614,4.275804636935792,3.4094961844768505,-705.0,-1200.0,379.6,7218.0,-3133.9
2024-01-02 18:00:00,-0.05517211578311265,7.8709295967551425,-0.007455232889436836,-0.00736346279601463,4.275804636935792,3.4094961844768505,-105.0,-1200.0,-300.1,6737.5,-2723.8
2024-01-02 19:00:00,-0.0823183109803276,7.8826922062890254,-0.007455232889436836,-0.005144092805480227,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1582.0,6079.4,-1659.9
2024-01-02 20:00:00,-0.03282735262943959,7.892078421248119,-0.007455232889436836,0.0016364773429717872,4.275804636935792,3.4094961844768505,495.0,-1200.0,-1627.0,5770.4,-1537.7
