timestamp,price_ds,wind_log,consump_log_ds,net_exchange
2024-01-01 00:00:00,0.08860824596610595,6.52649485957079,0.09015522658975694,-1079.7
2024-01-01 01:00:00,0.10007262928692207,6.559615237493242,0.09944898296369153,-968.7
2024-01-01 02:00:00,0.06897896214820154,6.5998704992128365,0.08637750222157958,-924.4
2024-01-01 03:00:00,0.0478182961991811,6.648984550024776,0.08351115508324547,-907.7
2024-01-01 04:00:00,0.03131203523266901,6.71174039505618,0.08024156166982177,-972.7
2024-01-01 05:00:00,-0.04408894931326568,6.7580945044277305,0.05306593567569884,-1013.8
2024-01-01 06:00:00,-0.06752563046735371,6.786716950605081,-0.008832150765088365,-1083.4
2024-01-01 07:00:00,-0.0961576249859073,6.814542897259958,-0.04137024451484095,-1204.6
2024-01-01 08:00:00,-0.13538207112967005,6.8308742346461795,-0.03747254490957097,-1358.4
2024-01-01 09:00:00,-0.08150947568023437,6.818924065275521,-0.026610423626811652,-1582.0
2024-01-01 10:00:00,0.010475795053926262,6.796823718274855,-0.011836037063612359,-1915.2
2024-01-01 11:00:00,0.009131797860856494,6.785587645007929,-0.016684199630508267,-2106.8
2024-01-01 12:00:00,0.025694235606519733,6.7650389767805414,0.016884208930017408,-2466.4
2024-01-01 13:00:00,0.03260191324236317,6.739336627357174,-0.0055272170458220415,-2573.4
2024-01-01 14:00:00,0.04859944125147653,6.7357800142423265,0.02420558711621723,-2867.1
2024-01-01 15:00:00,0.10539227862078349,6.74993119378857,0.04625927108959704,-3360.8
2024-01-01 16:00:00,0.18073531838333778,6.748759547491679,0.08227306743984819,-3666.8
2024-01-01 17:00:00,0.21611870866565397,6.728628613084702,0.091466950289119,-3824.0
2024-01-01 18:00:00,0.20899226267949356,6.721425700790643,0.11688223318797064,-3658.8
2024-01-01 19:00:00,0.1935855806095148,6.709304340258298,0.10545301799462603,-3577.9
2024-01-01 20:00:00,0.1469753442394186,6.688354713946762,0.10058681062087249,-3474.8
2024-01-01 21:00:00,0.12924742365484754,6.658011045870748,0.09806893469304345,-2979.3
2024-01-01 22:00:00,0.16044810622340222,6.634633357861686,0.127247947329729,-3062.9
2024-01-01 23:00:00,0.13678779677457875,6.625392368007956,0.13251302469258697,-2362.3
2024-01-02 00:00:00,0.049849189984222164,6.688354713946762,0.0967057456740461,-1874.5
2024-01-02 01:00:00,0.04285987716520978,6.658011045870748,0.1082715169506816,-1636.5
2024-01-02 02:00:00,0.01266382118966547,6.645090969505644,0.09173296804223607,-1565.9
2024-01-02 03:00:00,0.024877706938267963,6.610696044717759,0.08903978925544997,-1542.1
2024-01-02 04:00:00,0.0635058752655766,6.6039438246004725,0.10616030790265363,-1640.3
2024-01-02 05:00:00,0.08797434944171822,6.591673732008658,0.1050766260227114,-1851.5
2024-01-02 06:00:00,0.12552719066196882,6.591673732008658,0.10073077394198471,-3461.8
2024-01-02 07:00:00,0.15604024035657016,6.590301048196686,0.09682433946206537,-3815.7
2024-01-02 08:00:00,0.169846455920446,6.595780513961311,0.1114999174981035,-4148.2
2024-01-02 09:00:00,0.15033215345331907,6.602587892189336,0.11552368061605112,-4183.8
2024-01-02 10:00:00,0.16925444424141656,6.606650186198215,0.12761627094808237,-4198.1
2024-01-02 11:00:00,0.19840611773012817,6.621405651764134,0.11505436891846976,-4286.8
2024-01-02 12:00:00,0.24786690157124358,6.647688373563329,0.12617215227592649,-4205.3
2024-01-02 13:00:00,0.2579987046654608,6.674561391814426,0.13186277150200976,-4302.2
2024-01-02 14:00:00,0.2222995023692258,6.71901315438526,0.12765381692536426,-4337.4
2024-01-02 15:00:00,0.2796814211027785,6.75110146893676,0.1440064899015523,-4377.6
2024-01-02 16:00:00,0.26603867493963484,6.787844982309579,0.1342108163959299,-4418.4
2024-01-02 17:00:00,0.26920747140893564,6.811244378601294,0.12613789474853743,-4459.6
2024-01-02 18:00:00,0.26137146331844985,6.843749949006225,0.12959645800992448,-4272.7
2024-01-02 19:00:00,0.1769132564024849,6.860663671448287,0.11464539430082432,-4224.0
2024-01-02 20:00:00,0.1532383211986854,6.880384082186005,0.10657738185019472,-4157.7
2024-01-02 21:00:00,0.09262420605538235,6.883462586413092,0.10840161694899031,-3586.7
2024-01-02 22:00:00,0.041787387074153415,6.885509670034818,0.1214272152426199,-2940.9
2024-01-02 23:00:00,0.05391044865621719,6.88653164253051,0.11596809450913792,-2535.3
2024-01-03 00:00:00,0.07177885349839119,6.846943139585379,0.12742469580423954,-2360.9
2024-01-03 01:00:00,0.08057895918598756,6.877296071497429,0.1275890819413963,-2227.3
2024-01-03 02:00:00,0.08131161214152716,6.901737206656574,0.12581806807570484,-2101.6
2024-01-03 03:00:00,0.07443430768065795,6.900730664045173,0.11537973117334843,-2087.5
2024-01-03 04:00:00,0.09141831232131281,6.881411303642535,0.12287291737240125,-2152.9
2024-01-03 05:00:00,0.11193694081721794,6.874198495453294,0.1255459812144153,-2450.8
2024-01-03 06:00:00,0.126138288972097,6.858565034791365,0.11905825813063053,-3203.1
2024-01-03 07:00:00,0.10035218384528566,6.855408798609928,0.10906024819087268,-3653.2
2024-01-03 08:00:00,0.15338351803728223,6.838405200847344,0.11955144696735154,-4157.7
2024-01-03 09:00:00,0.1557982515210634,6.82001636467413,0.12399933694489551,-4212.4
2024-01-03 10:00:00,0.12119113137519921,6.790097235513905,0.1381658042250722,-4213.1
2024-01-03 11:00:00,0.11753568064987974,6.769641976852503,0.11827242573705643,-4252.2
2024-01-03 12:00:00,0.1356022286586338,6.723832440821209,0.1270411196378891,-4341.1
2024-01-03 13:00:00,0.12287822647380953,6.71174039505618,0.13588950961263713,-4291.6
2024-01-03 14:00:00,0.1681426118726259,6.715383386334681,0.13379642022012295,-4463.5
2024-01-03 15:00:00,0.23267335029134717,6.7357800142423265,0.13302217487561663,-4524.2
2024-01-03 16:00:00,0.23637439295631335,6.727431724850855,0.11208681669043674,-4569.9
2024-01-03 17:00:00,0.30093934449081505,6.726233402358747,0.12376781574316453,-4618.8
2024-01-03 18:00:00,0.33492252038558235,6.717804695023691,0.14248379778373899,-4638.9
2024-01-03 19:00:00,0.334361018091629,6.705639094860003,0.1202000330686106,-4717.6
2024-01-03 20:00:00,0.3071349612312888,6.682108597449809,0.11389380998804555,-4723.4
2024-01-03 21:00:00,0.29700384650571987,6.652863029353347,0.11629103595646395,-4480.2
2024-01-03 22:00:00,0.29677793213050485,6.626717749249025,0.13909389012675533,-4437.5
2024-01-03 23:00:00,0.2661675045975649,6.594413459749778,0.11583941180219615,-4024.0
2024-01-04 00:00:00,0.2570355482536426,6.318968113746434,0.14179268519644417,-3173.3
2024-01-04 01:00:00,0.23730219940355468,6.293419278846481,0.1356715261016621,-2704.9
2024-01-04 02:00:00,0.23713345841597722,6.267200548541362,0.1352004496222765,-2679.8
2024-01-04 03:00:00,0.25168301396200654,6.240275845170769,0.1335484890158014,-2671.6
2024-01-04 04:00:00,0.26774077684153585,6.22455842927536,0.14353802152249973,-2769.1
2024-01-04 05:00:00,0.24704461164235525,6.214608098422191,0.13976499215691618,-2921.9
2024-01-04 06:00:00,0.2932744102229483,6.206575926724928,0.13403322471491563,-3223.0
2024-01-04 07:00:00,0.32871174107783663,6.169610732491456,0.13064528099139494,-3957.1
2024-01-04 08:00:00,0.3266393970377859,6.135564891081739,0.1426269617612972,-4151.2
2024-01-04 09:00:00,0.3374791074456853,6.1092475827643655,0.1410467631879584,-4191.6
2024-01-04 10:00:00,0.333091314284677,6.077642243349034,0.15017533374459902,-4237.7
2024-01-04 11:00:00,0.3046028297842289,6.030685260261263,0.12667333123990687,-4242.5
2024-01-04 12:00:00,0.316806557860966,6.008813185442595,0.1517250147398128,-4123.5
2024-01-04 13:00:00,0.3171724648359042,5.991464547107982,0.14350472985616225,-4118.8
2024-01-04 14:00:00,0.35002925677392405,6.016157159698354,0.16854080195009224,-4358.6
2024-01-04 15:00:00,0.4185561422292592,6.07073772800249,0.15506192739787394,-4380.2
2024-01-04 16:00:00,0.4570989378602519,6.115892125483034,0.14140518633741284,-4385.7
2024-01-04 17:00:00,0.5988699647471671,6.161207321695077,0.14202771957898008,-4434.7
2024-01-04 18:00:00,0.6656370223257939,6.212606095751519,0.14471050373144578,-4490.5
2024-01-04 19:00:00,0.6001539956554103,6.274762021241939,0.14273372074541424,-4537.2
2024-01-04 20:00:00,0.5152509283480233,6.343880434126331,0.1482266714760998,-4603.8
2024-01-04 21:00:00,0.4985276906473084,6.406879986069314,0.14172140919855192,-4640.7
2024-01-04 22:00:00,0.5158238082933098,6.447305862541213,0.1651030802589073,-4540.7
2024-01-04 23:00:00,0.5067687718130545,6.467698726104354,0.1529694964171311,-4298.5
2024-01-05 00:00:00,0.5063464536930589,6.481577129276431,0.13231809782771897,-3017.9
