p,q,type,variable,value,se,pval
1,3,lbq_sq,L2,3.839269229689974,,.1466605399256031
1,3,lbq_std,L3,8.843785835486324,,.0314415814385209
1,3,lbq_sq,L3,4.686179854308173,,.1962726113397398
1,3,lbq_std,L4,47.32813087127854,,1.30284162584e-09
1,3,lbq_sq,L4,5.505629919721132,,.2392350480916487
1,3,lbq_std,L5,73.08572844954116,,2.33294859012e-14
1,3,lbq_sq,L5,5.842977501455201,,.3217990159945705
1,3,lbq_std,L10,178.565077298164,,4.65172776965e-33
1,3,lbq_sq,L10,46.18680236493085,,1.32668444804e-06
1,3,lbq_std,L15,282.5590376992851,,2.32685266784e-51
1,3,lbq_sq,L15,64.70009100414349,,3.85627391453e-08
1,3,lbq_std,L20,319.0991404974253,,9.99645103670e-56
1,3,lbq_sq,L20,71.70812489637781,,9.56005065407e-08
1,3,coef,_cons,.193703768280769,.3071117540712723,.5282188438621349
1,3,coef,wind_log,-.0194229882871093,.0028651657814216,1.21000987008e-11
1,3,coef,hydro_log_ds,-.0252664895647661,.0231137601550294,.274333973236121
1,3,coef,consump_log_ds,.3566044239249146,.028490922854015,0
1,3,coef,oil_log,.1861466513295504,.0679783211711661,.0061753251018761
1,3,coef,gas_log,-.261764063755871,.0394077837864473,3.08519876313e-11
1,3,coef,netexch_fi,-.0000305213906362,2.27168302047e-06,0
1,3,coef,netexch_no4,-.0000210470008302,7.57234414596e-06,.0054449952965436
1,3,coef,netexch_se2,-.0000432478645543,3.75088809766e-06,0
1,3,coef,ar_L1,.9490940866101061,.007212785922414,0
1,3,coef,ma_L1,.2331176017743955,.0211745345803335,0
1,3,coef,ma_L2,.0944584837713252,.0189614401484227,6.30576991956e-07
1,3,coef,ma_L3,.0224542461768143,.0160208540214099,.1610455967065882
1,3,var_coef,omega,-4.163391313229046,1.96857769878395,.0344364646115614
1,3,var_coef,arch1,.3983134717480456,.0570133300592936,2.82196488399e-12
1,3,var_coef,garch1,.4214164171015529,.0827425304866892,3.52246006363e-07
1,3,var_coef,het_wind_log,-.3258337381188566,.0476564616311631,8.07909295020e-12
