p,q,type,variable,value,se,pval
0,0,fit,N,17519,,
0,0,fit,ll,15737.62180649965,,
0,0,fit,AIC,-31431.2436129993,,
0,0,fit,BIC,-31260.28070472411,,
0,0,lbq_std,L1,10209.27839951404,,0
0,0,lbq_sq,L1,9.909514560061295,,.0016442648332506
0,0,lbq_std,L2,17485.45528715618,,0
0,0,lbq_sq,L2,9.911245294146745,,.0070436931790221
0,0,lbq_std,L3,22903.02072434936,,0
0,0,lbq_sq,L3,10.36711486201408,,.0156899668715873
0,0,lbq_std,L4,27256.99662482556,,0
0,0,lbq_sq,L4,11.12448921941849,,.0251999845095711
0,0,lbq_std,L5,30845.60155870737,,0
0,0,lbq_sq,L5,11.14293663395659,,.0486184774662284
0,0,lbq_std,L10,44727.09948670451,,0
0,0,lbq_sq,L10,16.78734339774996,,.079203974439942
0,0,lbq_std,L15,55519.63834544923,,0
0,0,lbq_sq,L15,17.05443966713665,,.3156204285675678
0,0,lbq_std,L20,63785.49288757873,,0
0,0,lbq_sq,L20,23.30188060126007,,.2742158047523902
0,0,coef,_cons,1.043365462937505,.1908239608306806,4.55949145106e-08
0,0,coef,wind_log,-.1042267225647834,.0071597085877437,0
0,0,coef,hydro_log_ds,-.1621308903612139,.0159176428121142,0
0,0,coef,consump_log_ds,.7271692810171797,.0462739579210799,0
0,0,coef,oil_log,.1433759488389905,.0546187498811745,.0086640905186366
0,0,coef,gas_log,-.2950507975355952,.0261570124804762,0
0,0,coef,netexch_no3,-.0000264767820714,5.39681471529e-06,9.29517275816e-07
0,0,coef,netexch_no4,-.0000335629711245,6.32054426309e-06,1.09541416826e-07
0,0,coef,netexch_se1,-.0000235125001926,4.01731626475e-06,4.83400319773e-09
0,0,coef,netexch_se3,-.0000266268094925,4.43706027468e-06,1.96103044914e-09
0,0,var_coef,omega,4.914057314491199,3.445805354512328,.1538399563463755
0,0,var_coef,arch1,.9223492578045859,.0324630483215162,0
0,0,var_coef,garch1,.019527394583037,.0122660148257007,.111386555067317
0,0,var_coef,het_wind_log,-.6088782705659479,.0750120484623802,4.44089209850e-16
0,0,var_coef,het_hydro_log_ds,.0195257692098165,.2519985569960901,.9382387937296246
0,0,var_coef,het_consump_log_ds,.2630722561506823,.9140488425646712,.7734923005001102
