p,q,type,variable,value,se,pval
1,2,coef,ar_L1,0.9382612114904636,0.0083501089730466,0.0
1,2,coef,ma_L1,0.220221668343114,0.0232023807186964,0.0
1,2,coef,ma_L2,0.0823926695231179,0.017139946574465,1.53169700123e-06
1,2,var_coef,omega,-2.217480009725174,4.025093666624607,0.5816927052126453
1,2,var_coef,arch1,0.7102811051017242,0.0953921190894065,9.636735853749999e-14
1,2,var_coef,garch1,0.2024842438796229,0.0380433599893808,1.02373564959e-07
1,2,var_coef,het_wind_log,-0.8370293463104733,0.0622976191194713,0.0
1,2,var_coef,het_hydro_log_ds,-1.791949796905342,1.126661099662746,0.1117230816219643
1,2,var_coef,het_consump_log_ds,5.093458578327274,1.162729766810424,1.18350829552e-05
1,2,var_coef,het_oil_log,1.03878666870092,1.384978016530801,0.453231589409014
1,2,var_coef,het_gas_log,-0.5455174178515888,0.6101147650325524,0.3712562829137072
1,2,var_coef,het_netexch_no3,0.0002929546562531,0.0001281713019168,0.022274779086362
1,2,var_coef,het_netexch_no4,-0.0001351170387254,0.0002968434587293,0.6489801520165277
1,2,var_coef,het_netexch_se1,-0.0001903796539663,0.000130342748213,0.1441230639315796
1,2,var_coef,het_netexch_se3,-5.42439802584e-05,0.0001060692798014,0.6090700011388508
1,2,var_coef,persistence,0.9127653489813472,,
1,3,fit,N,8736.0,,
1,3,fit,ll,9444.196060581482,,
1,3,fit,AIC,-18836.39212116296,,
1,3,fit,BIC,-18652.43672101536,,
1,3,lbq_std,L1,19.72613477879736,,8.93707648275e-06
1,3,lbq_sq,L1,1.272783222413411,,0.2592451979469205
1,3,lbq_std,L2,22.46629474192111,,1.32283623448e-05
1,3,lbq_sq,L2,1.353212587967723,,0.5083392222184205
1,3,lbq_std,L3,23.9432079929885,,2.56713174443e-05
1,3,lbq_sq,L3,1.40701234942241,,0.7038918238359648
1,3,lbq_std,L4,34.6948519591105,,5.36640896095e-07
1,3,lbq_sq,L4,1.528771316988771,,0.8215330610816445
