p,q,type,variable,value,se,pval
0,0,fit,N,17519,,
0,0,fit,ll,3972.3369777322,,
0,0,fit,AIC,-7900.673955464401,,
0,0,fit,BIC,-7729.711047189213,,
0,0,lbq_std,L1,9424.95906693082,,0
0,0,lbq_sq,L1,16.96630394748656,,.0000380491497184
0,0,lbq_std,L2,16022.23801983773,,0
0,0,lbq_sq,L2,19.94800413607432,,.0000465957106113
0,0,lbq_std,L3,21042.11427728513,,0
0,0,lbq_sq,L3,26.03766761448033,,9.36577028919e-06
0,0,lbq_std,L4,24941.61792991707,,0
0,0,lbq_sq,L4,27.20851771896094,,.0000180395196505
0,0,lbq_std,L5,28061.10477544409,,0
0,0,lbq_sq,L5,27.46379822049167,,.0000463231820942
0,0,lbq_std,L10,39201.64305112929,,0
0,0,lbq_sq,L10,43.58126567803362,,3.91340737549e-06
0,0,lbq_std,L15,47096.02298709426,,0
0,0,lbq_sq,L15,57.98952578693719,,5.57066034627e-07
0,0,lbq_std,L20,53306.29555959655,,0
0,0,lbq_sq,L20,60.55434058189809,,5.84314106565e-06
0,0,coef,_cons,.4215179490129027,.2764471856309371,.1273168597689522
0,0,coef,wind_log,-.1265703550455232,.0055246954558738,0
0,0,coef,hydro_log_ds,-.4817559922217037,.0582700779959006,2.22044604925e-16
0,0,coef,consump_log_ds,1.59402391249588,.0472159691103385,0
0,0,coef,oil_log,.0825263615599,.0462811614882942,.0745615077540618
0,0,coef,gas_log,-.0188387709660579,.0356683839936709,.5973852293723416
0,0,coef,netexch_dk2,.0000196528069836,6.49557585682e-06,.0024816652743129
0,0,coef,netexch_ger,-1.32682794423e-06,.0000120398655678,.912248472755415
0,0,coef,netexch_pl,.0000141710517891,.0000105886396292,.1807901877437665
0,0,coef,netexch_se3,.0000270229738923,4.61962882189e-06,4.92760965365e-09
0,0,var_coef,omega,-8.077513098870597,1.898956958776952,.0000210306603194
0,0,var_coef,arch1,.8502082038077658,.01374131117439,0
0,0,var_coef,garch1,.0308160200964153,.0114112130730253,.0069234622165362
0,0,var_coef,het_wind_log,-.1560584281800062,.0373241550273804,.0000290020072715
0,0,var_coef,het_hydro_log_ds,1.201202289700117,.3448138256768741,.0004946708495557
0,0,var_coef,het_consump_log_ds,-.676487991898866,.5237474338889435,.1964852475176861
0,0,var_coef,het_oil_log,.6392047360422657,.365268461597658,.0801254339560662
0,0,var_coef,het_gas_log,.5121780212496557,.2140848081888211,.0167382636170514
0,0,var_coef,het_netexch_dk2,-.0002070615858431,.0000855784973978,.0155396580685925
0,0,var_coef,het_netexch_ger,-.0003554893454919,.0001469105877296,.0155304682381985
0,0,var_coef,het_netexch_pl,.000046866158336,.0001261441662768,.7102439004078684
0,0,var_coef,het_netexch_se3,-.0001647954929595,.0000414408298315,.0000698942153556
0,0,var_coef,persistence,.8810242239041811,,
0,1,fit,N,17519,,
0,1,fit,ll,9104.137917225122,,
0,1,fit,AIC,-18162.27583445024,,
0,1,fit,BIC,-17983.54188488982,,
0,1,lbq_std,L1,3580.506722755686,,0
0,1,lbq_sq,L1,26.65103129943539,,2.43720666981e-07
0,1,lbq_std,L2,10246.92420860667,,0
0,1,lbq_sq,L2,142.4715065865037,,1.15532835032e-31
0,1,lbq_std,L3,12538.36666654102,,0
0,1,lbq_sq,L3,201.0415373475179,,2.51253511151e-43
0,1,lbq_std,L4,16080.32759761805,,0
0,1,lbq_sq,L4,201.2320249110286,,2.04165872074e-42
0,1,lbq_std,L5,17677.81348166967,,0
0,1,lbq_sq,L5,232.8131875344373,,2.66792111501e-48
0,1,lbq_std,L10,26045.10755012192,,0
0,1,lbq_sq,L10,255.9795764273065,,2.99853782781e-49
0,1,lbq_std,L15,31898.4956904409,,0
0,1,lbq_sq,L15,275.7063142537116,,6.10977987724e-50
0,1,lbq_std,L20,36364.34802245327,,0
0,1,lbq_sq,L20,277.3444055320753,,3.33029812857e-47
0,1,coef,_cons,.5898254082136332,.198136138351195,.0029120802631999
0,1,coef,wind_log,-.1305997395148576,.0042369394536769,0
0,1,coef,hydro_log_ds,-.4322032857852033,.0449523567334007,0
0,1,coef,consump_log_ds,1.379630208871472,.0455950758180809,0
0,1,coef,oil_log,.0380758039079735,.035268408264412,.2803199581345683
0,1,coef,gas_log,-.0042771456724516,.0269331308053047,.8738216366016658
0,1,coef,netexch_dk2,.0000227278600951,5.14205091436e-06,9.87013406051e-06
0,1,coef,netexch_ger,.0000106654234596,7.49246715337e-06,.154595265084603
0,1,coef,netexch_pl,9.42292787731e-07,8.11526520904e-06,.9075624978478183
0,1,coef,netexch_se3,.0000272049856389,3.18312526391e-06,0
0,1,coef,ma_L1,.7214005882184072,.0041472636949298,0
0,1,var_coef,omega,-8.764113757957912,1.961736454922333,7.91284275636e-06
0,1,var_coef,arch1,.4202641814426951,.0168372067800117,0
0,1,var_coef,garch1,.4853274811009169,.0179196167120026,0
0,1,var_coef,het_wind_log,-.2190620915025324,.0415433456218525,1.34140612174e-07
0,1,var_coef,het_hydro_log_ds,1.247472051054704,.3789620705579775,.0009954398232512
0,1,var_coef,het_consump_log_ds,-1.027445168755103,.5985469438363709,.0860585494384052
0,1,var_coef,het_oil_log,.5966476123080976,.3838870541724815,.1201302868826843
0,1,var_coef,het_gas_log,.6077252936211013,.2264919891925865,.0072919452561462
0,1,var_coef,het_netexch_dk2,-.0002034675882599,.0001039905054496,.0503947805872462
0,1,var_coef,het_netexch_ger,-.0003384041739245,.0002029836677996,.0954846288964446
0,1,var_coef,het_netexch_pl,-.0000758656826076,.0001362170586071,.5775636388547076
0,1,var_coef,het_netexch_se3,-.0002028308092273,.0000455880350907,8.61861204582e-06
0,1,var_coef,persistence,.905591662543612,,
0,2,fit,N,17519,,
0,2,fit,ll,11893.43621378066,,
0,2,fit,AIC,-23738.87242756132,,
0,2,fit,BIC,-23552.36743671566,,
0,2,lbq_std,L1,961.3646838747994,,4.4911416054e-211
0,2,lbq_sq,L1,.7031709788717837,,.4017202463558234
0,2,lbq_std,L2,3880.27816790199,,0
0,2,lbq_sq,L2,.7031929551895999,,.7035639685280602
0,2,lbq_std,L3,7136.465300716071,,0
0,2,lbq_sq,L3,3.638941604768809,,.3031838926898127
0,2,lbq_std,L4,7790.841644216096,,0
0,2,lbq_sq,L4,42.22119523859007,,1.50101290247e-08
0,2,lbq_std,L5,9742.218370447858,,0
0,2,lbq_sq,L5,42.40275903953147,,4.88221923482e-08
0,2,lbq_std,L10,14648.27686030432,,0
0,2,lbq_sq,L10,67.35319507410416,,1.43423861511e-10
0,2,lbq_std,L15,18558.83335218546,,0
0,2,lbq_sq,L15,82.60758231987343,,2.32260193436e-11
0,2,lbq_std,L20,21347.66166219056,,0
0,2,lbq_sq,L20,88.18741020617098,,1.53518504356e-10
0,2,coef,_cons,.4775891585168147,.194402438885336,.0140218348177894
0,2,coef,wind_log,-.1292786661600796,.0042483862330845,0
0,2,coef,hydro_log_ds,-.4268397619205341,.044166210758822,0
0,2,coef,consump_log_ds,1.251837146386903,.0428222056349757,0
0,2,coef,oil_log,.0560198015292965,.0359489540318479,.1191585472516987
0,2,coef,gas_log,.0045490848190235,.0251801053295723,.8566329925735627
0,2,coef,netexch_dk2,.000018598523202,4.48504687354e-06,.0000337177028704
0,2,coef,netexch_ger,5.99751881597e-06,6.67876036080e-06,.3691861871046112
0,2,coef,netexch_pl,-3.94727824927e-06,7.20679598710e-06,.5838868499412722
0,2,coef,netexch_se3,.0000247233814669,2.85619308787e-06,0
0,2,coef,ma_L1,1.031558440744878,.0101958376317571,0
0,2,coef,ma_L2,.5330038070614336,.0078876241215604,0
0,2,var_coef,omega,-10.22525926363583,2.020130378881445,4.15571943524e-07
0,2,var_coef,arch1,.2479593246602641,.039829504358998,4.79965400757e-10
0,2,var_coef,garch1,.6760700709661711,.0535439069603729,0
0,2,var_coef,het_wind_log,-.2335352995762696,.0439010130073593,1.04002531032e-07
0,2,var_coef,het_hydro_log_ds,1.290445200099129,.4304868204443561,.0027207743347308
0,2,var_coef,het_consump_log_ds,-1.381984633115507,.5970564635405825,.0206313704117733
0,2,var_coef,het_oil_log,.8207906168666227,.4142960596222686,.0475722955516062
0,2,var_coef,het_gas_log,.6292524778147454,.2289926706679413,.0059975488729533
0,2,var_coef,het_netexch_dk2,-.0001379626528584,.0001140590544808,.2264431198720707
0,2,var_coef,het_netexch_ger,-.0004780242339364,.0002230107020392,.0320726854623561
0,2,var_coef,het_netexch_pl,-.0000929616867115,.0001522102740296,.5413683102450104
0,2,var_coef,het_netexch_se3,-.0002449089728913,.0000548576551236,8.02766426777e-06
0,2,var_coef,persistence,.9240293956264352,,
1,0,fit,N,17519,,
1,0,fit,ll,15710.32378329758,,
1,0,fit,AIC,-31374.64756659515,,
1,0,fit,BIC,-31195.91361703473,,
1,0,lbq_std,L1,211.1095210859075,,7.86688351961e-48
1,0,lbq_sq,L1,44.20343943591338,,2.95960815869e-11
1,0,lbq_std,L2,215.5410762123752,,1.56982047319e-47
1,0,lbq_sq,L2,45.71648420223888,,1.18247397043e-10
1,0,lbq_std,L3,249.1450232763133,,1.00171581985e-53
1,0,lbq_sq,L3,49.62727075978913,,9.59126958260e-11
1,0,lbq_std,L4,303.8412132650372,,1.60762541848e-64
1,0,lbq_sq,L4,58.53664700000969,,5.88731097432e-12
1,0,lbq_std,L5,350.8623161119666,,1.14142676482e-73
1,0,lbq_sq,L5,63.13487766771275,,2.72977431635e-12
1,0,lbq_std,L10,437.6250696617033,,9.09863793468e-88
1,0,lbq_sq,L10,71.79306315586967,,1.99547457753e-11
1,0,lbq_std,L15,489.8311887774568,,7.99126267241e-95
1,0,lbq_sq,L15,76.15028632251506,,3.50653471238e-10
1,0,lbq_std,L20,508.6802107786451,,4.42637496967e-95
1,0,lbq_sq,L20,100.9357957819515,,8.56252123744e-13
1,0,coef,_cons,.4873324476156541,.4901653583077233,.3201155298825096
1,0,coef,wind_log,-.0740672683256157,.0065325092366633,0
1,0,coef,hydro_log_ds,-.1613434388905002,.0812113026724748,.046954363117844
1,0,coef,consump_log_ds,.6561515504630104,.0512109606881242,0
1,0,coef,oil_log,.0358057311169379,.1020896370763808,.7257921462756771
1,0,coef,gas_log,-.0579478771476399,.0571459131949866,.3105667108707446
1,0,coef,netexch_dk2,-.0000104123042428,4.17230687294e-06,.0125753209027362
1,0,coef,netexch_ger,-.0000145051184081,6.38600276248e-06,.0231232315511443
1,0,coef,netexch_pl,-.0000198862644669,6.70374843116e-06,.0030126958081946
1,0,coef,netexch_se3,4.71002473295e-06,3.12448653459e-06,.131693915646252
1,0,coef,ar_L1,.9352275279574322,.0044069466595868,0
1,0,var_coef,omega,-12.80840319647545,3.582193447751383,.0003494582773955
1,0,var_coef,arch1,.0494086526953873,.0064810341630706,2.46469511467e-14
1,0,var_coef,garch1,.9363434977092649,.0079406833902145,0
1,0,var_coef,het_wind_log,-.305544023354309,.0727168982720945,.0000264766277465
1,0,var_coef,het_hydro_log_ds,1.679125736802104,.6999246015108341,.0164394901996934
1,0,var_coef,het_consump_log_ds,-1.700578247820685,.9546884189373747,.0748648625483248
1,0,var_coef,het_oil_log,1.474666134939578,.728283486485326,.0428825833010147
1,0,var_coef,het_gas_log,.1892797541469055,.39617469514068,.6328150476111059
1,0,var_coef,het_netexch_dk2,-.0002879869190034,.0002346396794653,.2196880148125744
1,0,var_coef,het_netexch_ger,-.0007965798830826,.0005295094388179,.1324852647833012
1,0,var_coef,het_netexch_pl,-.0000207851210047,.0003240248553603,.9488534274486571
1,0,var_coef,het_netexch_se3,-.000453015716505,.0000988405689306,4.57700473921e-06
1,0,var_coef,persistence,.9857521504046522,,
1,1,fit,N,17519,,
1,1,fit,ll,15854.97569087485,,
1,1,fit,AIC,-31661.9513817497,,
1,1,fit,BIC,-31475.44639090404,,
1,1,lbq_std,L1,.0210443973299418,,.8846580739378992
1,1,lbq_sq,L1,60.34099184344827,,7.97687777094e-15
1,1,lbq_std,L2,.7023914931155425,,.7038459649453692
1,1,lbq_sq,L2,61.34876329628066,,4.76744086088e-14
1,1,lbq_std,L3,10.30696903091681,,.0161291712317801
1,1,lbq_sq,L3,65.5819257014235,,3.76595281770e-14
1,1,lbq_std,L4,29.03399156829149,,7.69407613172e-06
1,1,lbq_sq,L4,74.32447909885104,,2.76871518024e-15
1,1,lbq_std,L5,45.0513864155838,,1.41639194439e-08
1,1,lbq_sq,L5,78.86614070822704,,1.44878133436e-15
1,1,lbq_std,L10,97.16063305169669,,2.01349408984e-16
1,1,lbq_sq,L10,87.14812985264292,,1.96558306686e-14
1,1,lbq_std,L15,165.1614831329864,,2.28217426597e-27
1,1,lbq_sq,L15,90.86081190783851,,6.85087726947e-13
1,1,lbq_std,L20,168.3739325466027,,1.79447275807e-25
1,1,lbq_sq,L20,115.7446929596286,,1.74053952614e-15
1,1,coef,_cons,.4327280597723323,.4583235900402484,.3450909479559217
1,1,coef,wind_log,-.0794302681349802,.0068005153472955,0
1,1,coef,hydro_log_ds,-.1819644088643173,.0788699700722885,.0210467721016938
1,1,coef,consump_log_ds,.6255153050000151,.0511019592387594,0
1,1,coef,oil_log,.049666273162537,.0942889685822533,.5983704574760389
1,1,coef,gas_log,-.0500460127553716,.0530054828590799,.3450844601440259
1,1,coef,netexch_dk2,-7.32915105572e-06,4.13225884695e-06,.076122257249474
1,1,coef,netexch_ger,-.0000128423674612,6.32880432699e-06,.0424386037442221
1,1,coef,netexch_pl,-.0000197121988966,6.85669030425e-06,.004041741579959
1,1,coef,netexch_se3,6.50674287642e-06,3.07845633651e-06,.0345461814906836
1,1,coef,ar_L1,.9167538995286582,.0054744065983022,0
1,1,coef,ma_L1,.1560081419591951,.0111514690034704,0
1,1,var_coef,omega,-12.72412279300102,3.511214042380814,.0002902468477495
1,1,var_coef,arch1,.0550123687952649,.0077948400253212,1.69486646939e-12
1,1,var_coef,garch1,.9293277184005173,.0096741044531851,0
1,1,var_coef,het_wind_log,-.3149532241418511,.0705415495372081,8.01472217993e-06
1,1,var_coef,het_hydro_log_ds,1.68560985595977,.6802096408036833,.0132093729131257
1,1,var_coef,het_consump_log_ds,-1.756208006618722,.9320527806958511,.0595329725016649
1,1,var_coef,het_oil_log,1.442879773770027,.7165334774845226,.0440415810157448
1,1,var_coef,het_gas_log,.2440770480891986,.3895261157617663,.5309214953394545
1,1,var_coef,het_netexch_dk2,-.0002961881925494,.0002344809174922,.2065297282633509
1,1,var_coef,het_netexch_ger,-.0008480397519764,.0005220813100648,.1043023672433832
1,1,var_coef,het_netexch_pl,-.0000442343548747,.000324178438929,.891465044507171
1,1,var_coef,het_netexch_se3,-.0004556970824389,.0000980188150444,3.33422678089e-06
1,1,var_coef,persistence,.9843400871957823,,
1,2,fit,N,17519,,
1,2,fit,ll,15855.74909959625,,
1,2,fit,AIC,-31661.49819919251,,
1,2,fit,BIC,-31467.22216706161,,
1,2,lbq_std,L1,.1162767882753808,,.733108230849211
1,2,lbq_sq,L1,60.53006033247863,,7.24634028212e-15
1,2,lbq_std,L2,.1452637268971603,,.9299431130691393
1,2,lbq_sq,L2,61.57443554666357,,4.25874079511e-14
1,2,lbq_std,L3,7.021207637180799,,.0712248761047694
1,2,lbq_sq,L3,65.82637026148512,,3.33871038624e-14
1,2,lbq_std,L4,23.80751080597619,,.0000872932849365
1,2,lbq_sq,L4,74.60766491143865,,2.41209073059e-15
1,2,lbq_std,L5,37.62049869043078,,4.49696559330e-07
1,2,lbq_sq,L5,79.18738111025965,,1.24116157146e-15
1,2,lbq_std,L10,88.56462304138996,,1.03097172337e-14
1,2,lbq_sq,L10,87.5020089615446,,1.67308852379e-14
1,2,lbq_std,L15,158.9044369501276,,4.06863616411e-26
1,2,lbq_sq,L15,91.22750412729967,,5.85078579424e-13
1,2,lbq_std,L20,161.5781565026867,,3.72150918303e-24
1,2,lbq_sq,L20,116.1759318255218,,1.44975227324e-15
1,2,coef,_cons,.4253567388091848,.4539986985992492,.3488039278592914
1,2,coef,wind_log,-.0798496034165965,.0068228089631533,0
1,2,coef,hydro_log_ds,-.1838002538805552,.078656342597789,.0194521570701618
1,2,coef,consump_log_ds,.626810525073467,.0511548024558884,0
1,2,coef,oil_log,.0508873407019375,.0934257332048068,.5859720590837034
1,2,coef,gas_log,-.0487515994947413,.0524500378803373,.3526370443627787
1,2,coef,netexch_dk2,-7.27619033783e-06,4.12891918672e-06,.0780269653334282
1,2,coef,netexch_ger,-.0000128503713857,6.32684527030e-06,.0422461987172
1,2,coef,netexch_pl,-.00001969460374,6.85106024208e-06,.0040443756181703
1,2,coef,netexch_se3,6.61106900932e-06,3.07698828873e-06,.0316699387076633
1,2,coef,ar_L1,.9146138109388207,.0059007840611098,0
1,2,coef,ma_L1,.1602601443253954,.0126567322323265,0
1,2,coef,ma_L2,.0121424354721772,.0111357235893075,.275535302574266
1,2,var_coef,omega,-12.7387391539645,3.51793436988786,.0002933701739238
1,2,var_coef,arch1,.0552988541613264,.0078838521325411,2.31281660490e-12
1,2,var_coef,garch1,.9290351097873084,.0097682403325116,0
1,2,var_coef,het_wind_log,-.3155224629077763,.070573882988832,7.79236915083e-06
1,2,var_coef,het_hydro_log_ds,1.687560524148728,.6801890941973147,.0131008223023008
1,2,var_coef,het_consump_log_ds,-1.766120598919519,.9336065225067989,.0585285158672197
1,2,var_coef,het_oil_log,1.446176281199762,.7183620248055913,.0440980066059882
1,2,var_coef,het_gas_log,.2457572746109515,.3896314123276511,.5282085973856367
1,2,var_coef,het_netexch_dk2,-.0002956188477935,.0002348254341015,.2080709015341939
1,2,var_coef,het_netexch_ger,-.0008516617347725,.0005227919247392,.1032993778156186
1,2,var_coef,het_netexch_pl,-.000044850819665,.0003250231413438,.8902461897580807
1,2,var_coef,het_netexch_se3,-.0004556876137182,.0000981730837708,3.45595035456e-06
1,2,var_coef,persistence,.9843339639486348,,
2,0,fit,N,17519,,
2,0,fit,ll,15849.75812160011,,
2,0,fit,AIC,-31651.51624320022,,
2,0,fit,BIC,-31465.01125235456,,
2,0,lbq_std,L1,.0680985658000303,,.794125652868563
2,0,lbq_sq,L1,59.08238505829014,,1.51206785840e-14
2,0,lbq_std,L2,1.939285124013298,,.3792185610029256
2,0,lbq_sq,L2,60.32842976612755,,7.94050137596e-14
2,0,lbq_std,L3,8.788637314418601,,.0322371532364276
2,0,lbq_sq,L3,64.54707977831653,,6.26955333541e-14
2,0,lbq_std,L4,24.02902058162983,,.0000788119928149
2,0,lbq_sq,L4,73.38174538646628,,4.38119563512e-15
2,0,lbq_std,L5,36.3464493063558,,8.09675619101e-07
2,0,lbq_sq,L5,78.01229807764214,,2.18524213526e-15
2,0,lbq_std,L10,87.04704076621624,,2.05813919880e-14
2,0,lbq_sq,L10,86.36407525597006,,2.80818091778e-14
2,0,lbq_std,L15,159.6413145499745,,2.89951052213e-26
2,0,lbq_sq,L15,90.13245041418399,,9.37004460643e-13
2,0,lbq_std,L20,162.0198313899885,,3.05728821734e-24
2,0,lbq_sq,L20,115.1676053350087,,2.22250617589e-15
2,0,coef,_cons,.4083209412734398,.4531815733041601,.3675832234685499
2,0,coef,wind_log,-.079830819674691,.0068352950838939,0
2,0,coef,hydro_log_ds,-.1852985638439075,.0783382183012125,.0180122566941643
2,0,coef,consump_log_ds,.6295412453710496,.0514071209483453,0
2,0,coef,oil_log,.0591805845438626,.093501259462865,.5267735421322906
2,0,coef,gas_log,-.0541028762094795,.0529003723194875,.3064348217282711
2,0,coef,netexch_dk2,-7.42175485107e-06,4.13004078653e-06,.0723328691985829
2,0,coef,netexch_ger,-.0000130279640692,6.32594035316e-06,.0394510562095924
2,0,coef,netexch_pl,-.0000197553757965,6.84177599992e-06,.0038836214566456
2,0,coef,netexch_se3,6.60359389193e-06,3.07776084377e-06,.0319061968504002
2,0,coef,ar_L1,1.06960781596758,.012118544898609,0
2,0,coef,ar_L2,-.1430402641819292,.0110111373649862,0
2,0,var_coef,omega,-12.77380754854895,3.52689199691268,.000292524957809
2,0,var_coef,arch1,.0551145454726077,.007827337733575,1.90469862105e-12
2,0,var_coef,garch1,.9293209639344416,.0096791728659955,0
2,0,var_coef,het_wind_log,-.3154547953839255,.0707534104795943,8.25313080166e-06
2,0,var_coef,het_hydro_log_ds,1.687723277929785,.6816541279224736,.0132892156520605
2,0,var_coef,het_consump_log_ds,-1.771463586231123,.936005621849065,.0584140204826225
2,0,var_coef,het_oil_log,1.454598769760521,.72079632731094,.0435866695023801
2,0,var_coef,het_gas_log,.2439538237730984,.3899383212830274,.5315631889950312
2,0,var_coef,het_netexch_dk2,-.0002965189664703,.0002350372596866,.2070989450030782
2,0,var_coef,het_netexch_ger,-.0008493889113462,.0005236092754315,.1047646422838837
2,0,var_coef,het_netexch_pl,-.0000449315129837,.0003262075541554,.8904466697243654
2,0,var_coef,het_netexch_se3,-.0004561058990244,.0000983169444685,3.49864938309e-06
2,0,var_coef,persistence,.9844355094070494,,
2,1,fit,N,17519,,
2,1,fit,ll,15854.97570883664,,
2,1,fit,AIC,-31659.95141767328,,
2,1,fit,BIC,-31465.67538554239,,
2,1,lbq_std,L1,.0208763069515705,,.8851164300593046
2,1,lbq_sq,L1,60.35188613619707,,7.93285056647e-15
2,1,lbq_std,L2,.706782094555292,,.7023025061897741
2,1,lbq_sq,L2,61.36018455191209,,4.74029336888e-14
2,1,lbq_std,L3,10.32395790879373,,.0160039016170726
2,1,lbq_sq,L3,65.59243489565119,,3.74650753752e-14
2,1,lbq_std,L4,29.06147331202672,,7.59579627362e-06
