zone,start_year,end_year,type,variable,value,se,pval,stars,converged
SE4,2015,2015,fit_step1,AIC,-15854.00100814933,,,,1
SE4,2015,2015,fit_step1,BIC,-15762.02330807553,,,,1
SE4,2015,2015,fit_step2,N,8736,,,,1
SE4,2015,2015,fit_step2,ll,10805.29541619374,,,,1
SE4,2015,2015,fit_step2,AIC,-21586.59083238748,,,,1
SE4,2015,2015,fit_step2,BIC,-21501.68834001167,,,,1
SE4,2015,2015,lbq_std,L24,354.2422281403504,,1.71699923054e-60,***,1
SE4,2015,2015,lbq_sq,L24,250.6036756780879,,1.25321307400e-39,***,1
SE4,2015,2015,coef,_cons,.8534941831191349,.3871941492434036,.0275028681645666,**,1
SE4,2015,2015,coef,wind_log,-.0847212489275543,.011713815209001,4.73843186910e-13,***,1
SE4,2015,2015,coef,hydro_log_ds,-.7631049167312497,.1522782818290846,5.40769094171e-07,***,1
SE4,2015,2015,coef,consump_log_ds,.6592311309755046,.0936562434526524,1.93844940100e-12,***,1
SE4,2015,2015,coef,oil_log,-.0628357252429542,.1253566425546326,.6161912140900005,,1
SE4,2015,2015,coef,gas_log,-.0437639865941143,.1622043184963212,.7873081394582182,,1
SE4,2015,2015,coef,netexch_dk2,.0000217735448166,.0000197570935219,.270434656326505,,1
SE4,2015,2015,coef,netexch_ger,.0000769035847409,.0000255254628848,.0025883373834956,***,1
SE4,2015,2015,coef,netexch_pl,.0000633414954706,.0000244912673382,.0097015547172015,***,1
SE4,2015,2015,coef,netexch_se3,.0000233323522316,.000016575108758,.1592275778821621,,1
SE4,2015,2015,coef,ar_L1,.9058804358161419,.0075967138960771,0,***,1
SE4,2015,2015,coef,ma_L1,.1253432235972727,.01945268093834,1.16754161894e-10,***,1
SE4,2015,2015,var_coef,omega,-3.225365214839436,1.332462660367283,.0154947217443335,**,1
SE4,2015,2015,var_coef,arch1,.4190736615614656,.0422953573091505,0,***,1
SE4,2015,2015,var_coef,garch1,.2041466171676597,.0434895737817435,2.67716508495e-06,***,1
SE4,2015,2015,var_coef,het_wind_log,-.0589789967759186,.0545484715344395,.2795984614319575,,1
SE4,2015,2015,var_coef,het_hydro_log_ds,.0353127256937326,.5125394890270335,.9450711522081932,,1
SE4,2015,2015,var_coef,het_consump_log_ds,.1149367025678743,.6314320198942054,.8555627471090934,,1
SE4,2015,2015,var_coef,het_oil_log,1.147637412737675,.4235315394448395,.0067346965872104,***,1
SE4,2015,2015,var_coef,het_gas_log,-2.488947805312309,.5645019380794466,.0000103799128417,***,1
SE4,2015,2015,var_coef,het_netexch_dk2,-.0000956920331828,.0001266956188756,.4500745277763913,,1
SE4,2015,2015,var_coef,het_netexch_ger,9.66436616575e-06,.0001836079831332,.9580220354271625,,1
SE4,2015,2015,var_coef,het_netexch_pl,.0008776540841375,.0002202705602461,.000067640409779,***,1
SE4,2015,2015,var_coef,het_netexch_se3,.0002285836912542,.0001029747593654,.0264321356217547,**,1
SE4,2015,2015,var_coef,persistence,.6232202787291253,,,,1
SE4,2016,2016,fit_step1,AIC,-24265.38025389233,,,,1
SE4,2016,2016,fit_step1,BIC,-24173.36688850123,,,,1
SE4,2016,2016,fit_step2,N,8760,,,,1
SE4,2016,2016,fit_step2,ll,14711.0626720773,,,,1
SE4,2016,2016,fit_step2,AIC,-29398.12534415461,,,,1
SE4,2016,2016,fit_step2,BIC,-29313.18992994744,,,,1
SE4,2016,2016,lbq_std,L24,460.8827087408646,,2.13178778952e-82,***,1
SE4,2016,2016,lbq_sq,L24,194.2462607440038,,1.35185315899e-28,***,1
SE4,2016,2016,coef,_cons,.3758301350321043,.1805922852187054,.037424991890278,**,1
SE4,2016,2016,coef,wind_log,-.0484970473741388,.0058957940705401,2.22044604925e-16,***,1
SE4,2016,2016,coef,hydro_log_ds,-.4411570397876551,.0993654576952368,9.00666011039e-06,***,1
SE4,2016,2016,coef,consump_log_ds,.4011513049024851,.0481622400413667,0,***,1
SE4,2016,2016,coef,oil_log,-.0826095496907296,.0555467075544,.1369596849175543,,1
SE4,2016,2016,coef,gas_log,.0882288243975717,.0444166479470514,.0469899385178907,**,1
SE4,2016,2016,coef,netexch_dk2,-.0000192067685394,6.72290902717e-06,.0042778260440528,***,1
SE4,2016,2016,coef,netexch_ger,-7.70041169978e-06,7.88804819694e-06,.328959141848729,,1
SE4,2016,2016,coef,netexch_pl,.00001155011899,.0000107725301319,.2836380397914746,,1
SE4,2016,2016,coef,netexch_se3,-7.71766008798e-06,5.54450133547e-06,.1639380061578954,,1
SE4,2016,2016,coef,ar_L1,.8781722509181631,.0099642421736437,0,***,1
SE4,2016,2016,coef,ma_L1,.1812295751112832,.0197235597359083,0,***,1
SE4,2016,2016,var_coef,omega,-6.869122618666887,.9298511753573291,1.49880108324e-13,***,1
SE4,2016,2016,var_coef,arch1,.463985857693725,.0337538996347632,0,***,1
