zone,start_year,end_year,quantile,type,variable,value,se,pval,stars
SE1,2016,2016,.5,coef,hydro_log_ds,.0095421369498252,.0056408374816166,.0907190104330635,*
SE1,2016,2016,.5,coef,consump_log_ds,.0379937922200491,.0076237967362604,6.24188583265e-07,***
SE1,2016,2016,.5,coef,oil_log,-.0039578530699143,.0024605220560199,.1077165252748506,
SE1,2016,2016,.5,coef,gas_log,-.0001419511491411,.0030731658443463,.9631583929753385,
SE1,2016,2016,.5,coef,netexch_fi,3.46757339513e-06,8.56517509132e-07,.0000515566377637,***
SE1,2016,2016,.5,coef,netexch_no4,7.54222200158e-06,1.63120965110e-06,3.76957237158e-06,***
SE1,2016,2016,.5,coef,netexch_se2,-2.33733491375e-06,5.67938138259e-07,.0000386383749829,***
SE1,2016,2016,.5,coef,ar_L1,1.130328277663397,.0046011831654018,0,***
SE1,2016,2016,.5,coef,ar_L2,-.1888522493421714,.0043696771041354,0,***
SE1,2016,2016,.75,fit,N,8756,,,
SE1,2016,2016,.75,lbq,L24,480.1045942745029,,2.23409576554e-86,***
SE1,2016,2016,.75,coef,_cons,.0042072234308409,.0107603154258564,.6958013506655143,
SE1,2016,2016,.75,coef,wind_log,-.00061170996543,.0004251085957528,.1501647219151105,
SE1,2016,2016,.75,coef,hydro_log_ds,.0159390601228371,.0068780778750756,.0204835154915044,**
SE1,2016,2016,.75,coef,consump_log_ds,.0337702488956657,.0094402426366415,.0003472082256588,***
SE1,2016,2016,.75,coef,oil_log,-.0039767932342968,.0029488674636362,.1774708674129561,
SE1,2016,2016,.75,coef,gas_log,.0126722261888395,.0035677038099544,.0003824198420763,***
SE1,2016,2016,.75,coef,netexch_fi,2.54421243391e-06,9.75615988726e-07,.0091125891192179,***
SE1,2016,2016,.75,coef,netexch_no4,-7.23027819985e-07,1.96335407349e-06,.7126782175187134,
SE1,2016,2016,.75,coef,netexch_se2,-6.48803899498e-06,6.83814617867e-07,0,***
SE1,2016,2016,.75,coef,ar_L1,1.124741434561019,.0082316775452372,0,***
SE1,2016,2016,.75,coef,ar_L2,-.1727240466589646,.0081372674415663,0,***
SE1,2016,2016,.9,fit,N,8756,,,
SE1,2016,2016,.9,lbq,L24,455.417357695713,,2.87607054555e-81,***
SE1,2016,2016,.9,coef,_cons,.0012311632527415,.0188059735383194,.9478024941396417,
SE1,2016,2016,.9,coef,wind_log,-.0003410158304442,.0006882052572608,.6202368390447788,
SE1,2016,2016,.9,coef,hydro_log_ds,.0356397558493958,.0098590111625865,.0003004145976966,***
SE1,2016,2016,.9,coef,consump_log_ds,.091566130280217,.0144837032752888,2.58181032109e-10,***
SE1,2016,2016,.9,coef,oil_log,.000516628672575,.005542093027717,.9257295369159775,
SE1,2016,2016,.9,coef,gas_log,.0153155684501959,.0056641698968732,.0068522919372405,***
SE1,2016,2016,.9,coef,netexch_fi,3.58723193812e-06,1.45209854215e-06,.0134970440402604,**
SE1,2016,2016,.9,coef,netexch_no4,-5.56744325903e-06,3.35160587261e-06,.0966879278341373,*
SE1,2016,2016,.9,coef,netexch_se2,-.0000143367413548,1.25645225026e-06,0,***
SE1,2016,2016,.9,coef,ar_L1,1.117934182101568,.0137632580637073,0,***
SE1,2016,2016,.9,coef,ar_L2,-.1811629061306316,.0134308958174092,0,***
SE1,2016,2016,.95,fit,N,8756,,,
SE1,2016,2016,.95,lbq,L24,485.8660292468755,,1.42811918003e-87,***
SE1,2016,2016,.95,coef,_cons,.0243317076149702,.0306189379363686,.4268101205143797,
SE1,2016,2016,.95,coef,wind_log,-.0008719473667796,.0012040511907764,.4689564715081542,
SE1,2016,2016,.95,coef,hydro_log_ds,.0167014362551369,.0161675569916351,.301593771258633,
SE1,2016,2016,.95,coef,consump_log_ds,.1315615421023132,.0248391582699653,1.18018880224e-07,***
SE1,2016,2016,.95,coef,oil_log,-.0125167723980881,.0095762363366946,.1911903158982828,
SE1,2016,2016,.95,coef,gas_log,.032692676799752,.0101014475178702,.0012103285040748,***
SE1,2016,2016,.95,coef,netexch_fi,1.39923155734e-06,3.02559852015e-06,.643748337195803,
SE1,2016,2016,.95,coef,netexch_no4,-.0000235506079617,5.78720561411e-06,.000047129001679,***
SE1,2016,2016,.95,coef,netexch_se2,-.00002152903886,1.99513989521e-06,0,***
SE1,2016,2016,.95,coef,ar_L1,1.153873418701127,.0227506809590986,0,***
SE1,2016,2016,.95,coef,ar_L2,-.2041026514355503,.0219414334570023,0,***
SE1,2016,2016,.99,fit,N,8756,,,
SE1,2016,2016,.99,lbq,L24,17219.54019084795,,0,***
SE1,2016,2016,.99,coef,_cons,.3499699831095952,.1867109830534257,.0608761127719775,*
SE1,2016,2016,.99,coef,wind_log,-.011287504021073,.0044288213275431,.0108141572108882,**
SE1,2016,2016,.99,coef,hydro_log_ds,.1148141848384841,.0543292937129416,.0345749595036433,**
SE1,2016,2016,.99,coef,consump_log_ds,.3783032502820776,.1145736569680887,.0009605473670411,***
SE1,2016,2016,.99,coef,oil_log,-.1726341202032252,.0546990286735168,.0015990890683562,***
SE1,2016,2016,.99,coef,gas_log,.1857685398800673,.0340868084539734,5.04077735108e-08,***
SE1,2016,2016,.99,coef,netexch_fi,-.0000270654525645,8.92677022433e-06,.0024298561747185,***
SE1,2016,2016,.99,coef,netexch_no4,-.0001438767318301,.0000204909498457,2.19535500889e-12,***
SE1,2016,2016,.99,coef,netexch_se2,-.0000490014820015,8.61267675923e-06,1.27441557307e-08,***
SE1,2016,2016,.99,coef,ar_L1,1.195921727772769,.0885609595942255,0,***
SE1,2016,2016,.99,coef,ar_L2,-.3263520394565183,.0753215761533291,.0000147236263481,***
SE1,2017,2017,.1,fit,N,8732,,,
SE1,2017,2017,.1,lbq,L24,1048.39250805515,,4.6443948652e-206,***
SE1,2017,2017,.1,coef,_cons,-.0915617908403855,.058024834539836,.1145711451707596,
SE1,2017,2017,.1,coef,wind_log,-.0019015708762799,.0009560902731385,.0467119032233092,**
SE1,2017,2017,.1,coef,hydro_log_ds,-.0117551790938537,.010008463534764,.240185265869147,
SE1,2017,2017,.1,coef,consump_log_ds,.0397661784527789,.0197576588807501,.0441465274638388,**
SE1,2017,2017,.1,coef,oil_log,-.0461566783426398,.020553216431045,.0247222316391393,**
SE1,2017,2017,.1,coef,gas_log,.0809946498862432,.0117731193648462,6.00097749270e-12,***
SE1,2017,2017,.1,coef,netexch_fi,9.37184587494e-06,2.24569183923e-06,.0000300277844743,***
SE1,2017,2017,.1,coef,netexch_no4,.0000442476359577,5.46942650583e-06,6.66133814775e-16,***
SE1,2017,2017,.1,coef,netexch_se2,1.39724462525e-06,1.41939377024e-06,.3249211641920524,
SE1,2017,2017,.1,coef,ar_L1,1.085929462052756,.0167507783168887,0,***
SE1,2017,2017,.1,coef,ar_L2,-.2009157768712078,.017451432866622,0,***
SE1,2017,2017,.25,fit,N,8732,,,
SE1,2017,2017,.25,lbq,L24,418.7219133162451,,1.06587945079e-73,***
SE1,2017,2017,.25,coef,_cons,-.0267105800087199,.0332702823301793,.4220695379716448,
SE1,2017,2017,.25,coef,wind_log,-.0012179916338499,.0005523563816551,.0274482750047287,**
SE1,2017,2017,.25,coef,hydro_log_ds,-.0031716346343655,.0057450522997781,.580904734358868,
SE1,2017,2017,.25,coef,consump_log_ds,.0440714375449388,.0110574838028517,.0000672911050923,***
SE1,2017,2017,.25,coef,oil_log,-.0172277221697858,.0123207926728691,.1620337719508327,
SE1,2017,2017,.25,coef,gas_log,.0287058420177308,.0074919810633896,.0001273424980386,***
SE1,2017,2017,.25,coef,netexch_fi,7.21118152076e-06,1.27010037334e-06,1.36560192043e-08,***
SE1,2017,2017,.25,coef,netexch_no4,.0000158788951107,2.98406833076e-06,1.03071567503e-07,***
SE1,2017,2017,.25,coef,netexch_se2,-1.65833640538e-06,8.87170068432e-07,.0615890197846214,*
SE1,2017,2017,.25,coef,ar_L1,1.156452704143204,.0108764419120012,0,***
SE1,2017,2017,.25,coef,ar_L2,-.2313045627933716,.0106688628040003,0,***
SE1,2017,2017,.5,fit,N,8732,,,
SE1,2017,2017,.5,lbq,L24,432.4939358434659,,1.55235381884e-76,***
SE1,2017,2017,.5,coef,_cons,.0680949866902392,.0234624639260823,.0037043977661175,***
SE1,2017,2017,.5,coef,wind_log,-.001137230526907,.0003624855773908,.0017050430037304,***
SE1,2017,2017,.5,coef,hydro_log_ds,-.000504578889773,.0039245011807108,.8976967417436139,
SE1,2017,2017,.5,coef,consump_log_ds,.0400484796609285,.0077058314049782,2.02350408429e-07,***
SE1,2017,2017,.5,coef,oil_log,-.0196755388797354,.0088168259960471,.0256420870105394,**
SE1,2017,2017,.5,coef,gas_log,.0066410242495894,.0054948614055228,.2268211204060766,
SE1,2017,2017,.5,coef,netexch_fi,5.44483749148e-06,9.02395318489e-07,1.60187130227e-09,***
SE1,2017,2017,.5,coef,netexch_no4,3.63851850119e-06,1.91793179455e-06,.0578140467662871,*
SE1,2017,2017,.5,coef,netexch_se2,-3.12029791735e-06,6.62422551361e-07,2.47189458147e-06,***
SE1,2017,2017,.5,coef,ar_L1,1.157244273087316,.0063497331850065,0,***
SE1,2017,2017,.5,coef,ar_L2,-.2169161785137875,.0062377923987962,0,***
SE1,2017,2017,.75,fit,N,8732,,,
SE1,2017,2017,.75,lbq,L24,451.8755129785833,,1.55157944923e-80,***
SE1,2017,2017,.75,coef,_cons,.1942217365192788,.0298429027344624,7.60878027251e-11,***
SE1,2017,2017,.75,coef,wind_log,-.0007707754824435,.0005132438851366,.1331559079888796,
SE1,2017,2017,.75,coef,hydro_log_ds,.0041277481614184,.0048413218537689,.3938769059140155,
SE1,2017,2017,.75,coef,consump_log_ds,.0473521461952314,.0094365636303868,5.22274425263e-07,***
SE1,2017,2017,.75,coef,oil_log,-.0332115993059957,.0114913601968197,.0038507460692796,***
SE1,2017,2017,.75,coef,gas_log,-.0126951397909705,.0074537830964153,.0885342503196964,*
SE1,2017,2017,.75,coef,netexch_fi,3.56250819559e-06,1.03348927224e-06,.0005667051185798,***
SE1,2017,2017,.75,coef,netexch_no4,-4.53203264539e-06,2.43010564129e-06,.0621880017247067,*
SE1,2017,2017,.75,coef,netexch_se2,-5.31124465945e-06,8.41621420641e-07,2.77724288011e-10,***
SE1,2017,2017,.75,coef,ar_L1,1.144614933319193,.0091367621334724,0,***
SE1,2017,2017,.75,coef,ar_L2,-.1967312771277002,.0089940320925081,0,***
SE1,2017,2017,.9,fit,N,8732,,,
SE1,2017,2017,.9,lbq,L24,453.6465423622869,,6.68037309838e-81,***
SE1,2017,2017,.9,coef,_cons,.2775297343249462,.0502627856680973,3.35974592591e-08,***
SE1,2017,2017,.9,coef,wind_log,-.0016966287119312,.0006844887594892,.0131869493608154,**
SE1,2017,2017,.9,coef,hydro_log_ds,.0110196600266021,.0087766017195047,.209270996104076,
SE1,2017,2017,.9,coef,consump_log_ds,.1037332139373636,.0161004411895114,1.17227116903e-10,***
SE1,2017,2017,.9,coef,oil_log,-.0394348743415619,.0180516632582198,.0289213964763237,**
SE1,2017,2017,.9,coef,gas_log,-.0211223716614085,.0099537265383747,.0338329805554327,**
SE1,2017,2017,.9,coef,netexch_fi,3.71633750093e-06,1.95061040625e-06,.0567517763800822,*
SE1,2017,2017,.9,coef,netexch_no4,-.0000254562692008,5.15878768039e-06,8.03378822578e-07,***
SE1,2017,2017,.9,coef,netexch_se2,-.0000124998577792,1.37130081348e-06,0,***
SE1,2017,2017,.9,coef,ar_L1,1.129560016915142,.018913286540571,0,***
SE1,2017,2017,.9,coef,ar_L2,-.2072042035319915,.0181805664005027,0,***
SE1,2017,2017,.95,fit,N,8732,,,
SE1,2017,2017,.95,lbq,L24,905.3725370229427,,1.0571227400e-175,***
SE1,2017,2017,.95,coef,_cons,.214783205811523,.0761317186352154,.0047843578116193,***
SE1,2017,2017,.95,coef,wind_log,-.0035381293101235,.001231579563609,.0040680188555877,***
SE1,2017,2017,.95,coef,hydro_log_ds,.0261060627713318,.0102481965438015,.0108534814294583,**
SE1,2017,2017,.95,coef,consump_log_ds,.1832807057011897,.0258306117557939,1.28896893159e-12,***
SE1,2017,2017,.95,coef,oil_log,-.0064498592373231,.030192517669587,.8308399503803359,
SE1,2017,2017,.95,coef,gas_log,-.0298133608672165,.0206758660965959,.1493192664667666,
SE1,2017,2017,.95,coef,netexch_fi,1.67491337847e-06,2.19381657684e-06,.4451830828538932,
SE1,2017,2017,.95,coef,netexch_no4,-.0000680879310577,8.06412185172e-06,0,***
SE1,2017,2017,.95,coef,netexch_se2,-.0000199690111455,2.23361138686e-06,0,***
SE1,2017,2017,.95,coef,ar_L1,1.094342230322723,.0271974217697997,0,***
SE1,2017,2017,.95,coef,ar_L2,-.1893236035280945,.0268680863191461,1.83586479352e-12,***
SE1,2017,2017,.99,fit,N,8732,,,
SE1,2017,2017,.99,lbq,L24,10921.89865911657,,0,***
SE1,2017,2017,.99,coef,_cons,.1848526016240166,.1876991221960424,.3247052914537782,
SE1,2017,2017,.99,coef,wind_log,-.0139837561211442,.0047857373902508,.0034783086630428,***
SE1,2017,2017,.99,coef,hydro_log_ds,.0508872488597558,.0245787324320581,.0384170290503598,**
SE1,2017,2017,.99,coef,consump_log_ds,.4104065898252053,.0715970218686901,9.91514581550e-09,***
SE1,2017,2017,.99,coef,oil_log,-.089969939742969,.0765619842337047,.2399445114796155,
SE1,2017,2017,.99,coef,gas_log,.1373098094688487,.0644997097138289,.0332671827610362,**
SE1,2017,2017,.99,coef,netexch_fi,-.000015889729508,6.18363565926e-06,.0101803678362482,**
SE1,2017,2017,.99,coef,netexch_no4,-.0001463889710634,.0000222977878341,5.19704279611e-11,***
SE1,2017,2017,.99,coef,netexch_se2,-.0000390152567205,7.62326533713e-06,3.08924738679e-07,***
SE1,2017,2017,.99,coef,ar_L1,.9803264330782059,.0762742212505292,0,***
SE1,2017,2017,.99,coef,ar_L2,-.172042101730545,.0741002868800744,.0202465749695211,**
SE1,2018,2018,.1,fit,N,8732,,,
SE1,2018,2018,.1,lbq,L24,917.7793097821385,,2.4825832993e-178,***
SE1,2018,2018,.1,coef,_cons,.2049848284044299,.0419213851466322,1.00967359407e-06,***
SE1,2018,2018,.1,coef,wind_log,-.0031619295681304,.0009385183688328,.0007542358747956,***
SE1,2018,2018,.1,coef,hydro_log_ds,.0209864122010816,.0116107661464917,.0706849934505849,*
SE1,2018,2018,.1,coef,consump_log_ds,-.0115552016653786,.0203231279155497,.5696452890522314,
SE1,2018,2018,.1,coef,oil_log,-.0687881850498582,.0088129640698261,5.99520433298e-15,***
SE1,2018,2018,.1,coef,gas_log,.0166020891911636,.0068539091181696,.0154234477994861,**
SE1,2018,2018,.1,coef,netexch_fi,8.61612361743e-06,1.89099377189e-06,5.20378489721e-06,***
SE1,2018,2018,.1,coef,netexch_no4,.0000498174057055,3.83150055303e-06,0,***
SE1,2018,2018,.1,coef,netexch_se2,5.45289790643e-07,1.51916374971e-06,.719639406722699,
SE1,2018,2018,.1,coef,ar_L1,1.109569239994085,.0129368062983129,0,***
SE1,2018,2018,.1,coef,ar_L2,-.2117515841767665,.0123587786874385,0,***
SE1,2018,2018,.25,fit,N,8732,,,
SE1,2018,2018,.25,lbq,L24,595.3749953820707,,2.2002264982e-110,***
SE1,2018,2018,.25,coef,_cons,.0938117358325862,.020001413308558,2.72864305018e-06,***
SE1,2018,2018,.25,coef,wind_log,-.0027233704006736,.0004144434288523,4.99278396404e-11,***
SE1,2018,2018,.25,coef,hydro_log_ds,.0268978918336981,.0058864799727705,4.89039133322e-06,***
SE1,2018,2018,.25,coef,consump_log_ds,-.0105128944476981,.009389205479523,.2628506567219264,
SE1,2018,2018,.25,coef,oil_log,-.0256686462871555,.0034234426339583,6.48370246381e-14,***
SE1,2018,2018,.25,coef,gas_log,.0026788714300395,.003595802322499,.4562719384787428,
SE1,2018,2018,.25,coef,netexch_fi,4.16910650661e-06,9.17567617787e-07,5.52883153460e-06,***
SE1,2018,2018,.25,coef,netexch_no4,.000016947267386,1.68151911995e-06,0,***
SE1,2018,2018,.25,coef,netexch_se2,-2.38389333628e-06,6.97285150847e-07,.0006289301267222,***
SE1,2018,2018,.25,coef,ar_L1,1.165070196477465,.0086809912670642,0,***
SE1,2018,2018,.25,coef,ar_L2,-.2337497488033056,.0085109058237254,0,***
SE1,2018,2018,.5,fit,N,8732,,,
SE1,2018,2018,.5,lbq,L24,622.4148499642851,,4.8117406956e-116,***
SE1,2018,2018,.5,coef,_cons,-.0003355501407791,.0154469342494207,.9826691032770332,
SE1,2018,2018,.5,coef,wind_log,-.001649196894244,.0003515296702791,2.71226448079e-06,***
SE1,2018,2018,.5,coef,hydro_log_ds,.0172580541180976,.0038595111423816,7.76493282251e-06,***
