zone,start_year,end_year,quantile,type,variable,value,se,pval,stars
SE4,2015,2015,.5,coef,_cons,.0483674501373134,.0197245627647,.0142008181912725,**
SE4,2015,2015,.5,coef,wind_log,-.0033819599297426,.0008130602338656,.0000318883396335,***
SE4,2015,2015,.5,coef,hydro_log_ds,-.0615457723244283,.007951547598483,9.99200722163e-15,***
SE4,2015,2015,.5,coef,consump_log_ds,.0745672617721382,.0088181470868519,0,***
SE4,2015,2015,.5,coef,oil_log,-.0048326040772764,.0055400876279639,.3830461513796606,
SE4,2015,2015,.5,coef,gas_log,-.0017165618054126,.0080812810408658,.8317855535918375,
SE4,2015,2015,.5,coef,netexch_dk2,-3.87348761477e-06,1.85873601171e-06,.0371659536795439,**
SE4,2015,2015,.5,coef,netexch_ger,-.000011549160122,3.07127661727e-06,.000169656999939,***
SE4,2015,2015,.5,coef,netexch_pl,-8.54265917295e-06,3.33088273473e-06,.0103270030025193,**
SE4,2015,2015,.5,coef,netexch_se3,-3.24903571757e-06,1.48438192417e-06,.0286103725009044,**
SE4,2015,2015,.5,coef,ar_L1,1.12466627389037,.0033895941280695,0,***
SE4,2015,2015,.5,coef,ar_L2,-.1695564829462447,.0032777252323256,0,***
SE4,2015,2015,.75,fit,N,8732,,,
SE4,2015,2015,.75,lbq,L24,308.31349905096,,3.53938413958e-51,***
SE4,2015,2015,.75,coef,_cons,.1376595334115495,.0289483907771295,1.98109567395e-06,***
SE4,2015,2015,.75,coef,wind_log,-.0039128696072717,.0011373565091395,.0005810281676712,***
SE4,2015,2015,.75,coef,hydro_log_ds,-.0521243754091692,.0117161883182565,8.63034643217e-06,***
SE4,2015,2015,.75,coef,consump_log_ds,.0600770682999924,.0132134842559173,5.45069172375e-06,***
SE4,2015,2015,.75,coef,oil_log,.0202079282675601,.0071725582643572,.0048414974204249,***
SE4,2015,2015,.75,coef,gas_log,-.0540066816943412,.0108485062597996,6.41585282235e-07,***
SE4,2015,2015,.75,coef,netexch_dk2,-2.89188827515e-06,2.38740576138e-06,.2257766493294247,
SE4,2015,2015,.75,coef,netexch_ger,-7.35123001203e-06,3.86539856412e-06,.0571967980118475,*
SE4,2015,2015,.75,coef,netexch_pl,2.58193903681e-06,4.28514044140e-06,.5468193242251296,
SE4,2015,2015,.75,coef,netexch_se3,-4.91801337222e-07,1.86956530273e-06,.7925070181344582,
SE4,2015,2015,.75,coef,ar_L1,1.090837748206381,.0051810233725721,0,***
SE4,2015,2015,.75,coef,ar_L2,-.1306164077642847,.0051441586995484,0,***
SE4,2015,2015,.9,fit,N,8732,,,
SE4,2015,2015,.9,lbq,L24,274.0877317023239,,2.64818007845e-44,***
SE4,2015,2015,.9,coef,_cons,.2478873691001307,.0487038142113863,3.58647288978e-07,***
SE4,2015,2015,.9,coef,wind_log,-.0078983806279649,.0026532198166995,.0029117518961375,***
SE4,2015,2015,.9,coef,hydro_log_ds,-.0889410553916737,.0187656604523257,2.14178203395e-06,***
SE4,2015,2015,.9,coef,consump_log_ds,.1008017985332309,.0222311645028073,5.78067911094e-06,***
SE4,2015,2015,.9,coef,oil_log,.0436247335360122,.0152753467947233,.0042916172350986,***
SE4,2015,2015,.9,coef,gas_log,-.1040404760117028,.0202646403542949,2.83513258648e-07,***
SE4,2015,2015,.9,coef,netexch_dk2,5.21942403880e-06,4.96757060275e-06,.2933966173907592,
SE4,2015,2015,.9,coef,netexch_ger,-6.02262890174e-06,7.91934097035e-06,.4469580257001029,
SE4,2015,2015,.9,coef,netexch_pl,.0000394269623963,8.75539866117e-06,6.69503911221e-06,***
SE4,2015,2015,.9,coef,netexch_se3,9.93591785549e-06,3.98449081199e-06,.0126437833559339,**
SE4,2015,2015,.9,coef,ar_L1,1.045085436720419,.0152533819769706,0,***
SE4,2015,2015,.9,coef,ar_L2,-.1079112527180805,.0151814186701289,1.17639231689e-12,***
SE4,2015,2015,.95,fit,N,8732,,,
SE4,2015,2015,.95,lbq,L24,1023.997399159615,,7.1122179022e-201,***
SE4,2015,2015,.95,coef,_cons,.3222738951530398,.0874058633897542,.0002268269273387,***
SE4,2015,2015,.95,coef,wind_log,-.0182283894912763,.005360612085815,.00067279806561,***
SE4,2015,2015,.95,coef,hydro_log_ds,-.1718889873394873,.0364414565631313,2.39520823353e-06,***
SE4,2015,2015,.95,coef,consump_log_ds,.156602004370986,.0482688666634449,.0011771123611382,***
SE4,2015,2015,.95,coef,oil_log,.0934778438104523,.0248041123158229,.0001641374548065,***
SE4,2015,2015,.95,coef,gas_log,-.1666686117591658,.0348679512838031,1.75300080296e-06,***
SE4,2015,2015,.95,coef,netexch_dk2,.0000229706340026,.000010124346798,.0232773904851116,**
SE4,2015,2015,.95,coef,netexch_ger,-.0000151501422501,.0000162160164831,.3501644911710884,
SE4,2015,2015,.95,coef,netexch_pl,.0000953781055139,.0000188192789335,4.01793080140e-07,***
SE4,2015,2015,.95,coef,netexch_se3,.0000275381817503,8.86316484938e-06,.0018897269994678,***
SE4,2015,2015,.95,coef,ar_L1,1.015726747111123,.0286131187805816,0,***
SE4,2015,2015,.95,coef,ar_L2,-.1292525391751931,.0280777527870211,4.15690635802e-06,***
SE4,2015,2015,.99,fit,N,8732,,,
SE4,2015,2015,.99,lbq,L24,40057.96027141641,,0,***
SE4,2015,2015,.99,coef,_cons,1.143854965013935,.4013956449940441,.004376123890856,***
SE4,2015,2015,.99,coef,wind_log,-.123830586405784,.0255471589314199,1.25255757877e-06,***
SE4,2015,2015,.99,coef,hydro_log_ds,-.4325750360455871,.1542361489832296,.0050374667395374,***
SE4,2015,2015,.99,coef,consump_log_ds,.553661809491879,.1666511860054425,.0008928522661467,***
SE4,2015,2015,.99,coef,oil_log,.2391578878370778,.1231363711157692,.05211050716869,*
SE4,2015,2015,.99,coef,gas_log,-.3535901844337039,.1635734980708451,.0306444417394804,**
SE4,2015,2015,.99,coef,netexch_dk2,.0000186213758044,.0000362245581461,.6072142989975393,
SE4,2015,2015,.99,coef,netexch_ger,-.0001223719200741,.0000614757715646,.0465280138539657,**
SE4,2015,2015,.99,coef,netexch_pl,.0000981465506221,.0000667801195517,.1416437980449812,
SE4,2015,2015,.99,coef,netexch_se3,.0000105898159006,.0000298040303396,.7223536982103376,
SE4,2015,2015,.99,coef,ar_L1,.7462469420769374,.0948002975052519,3.55271367880e-15,***
SE4,2015,2015,.99,coef,ar_L2,-.099891125694595,.0973821587903128,.3050027761443137,
SE4,2016,2016,.1,fit,N,8756,,,
SE4,2016,2016,.1,lbq,L24,990.8492219269851,,7.8190500827e-194,***
SE4,2016,2016,.1,coef,_cons,-.032602828366578,.0345840093114893,.3458272309825456,
SE4,2016,2016,.1,coef,wind_log,-.0120620307811714,.0012477070068241,0,***
SE4,2016,2016,.1,coef,hydro_log_ds,-.0429173995726975,.0138117437509595,.0018879691218294,***
SE4,2016,2016,.1,coef,consump_log_ds,.1401291232656095,.0172134384318851,4.44089209850e-16,***
SE4,2016,2016,.1,coef,oil_log,.0282961592082219,.0094244368240896,.0026783847733225,***
SE4,2016,2016,.1,coef,gas_log,-.0101285622153175,.0086137331061495,.2396499899052769,
SE4,2016,2016,.1,coef,netexch_dk2,-.0000109825248825,3.36648913599e-06,.0011050895276492,***
SE4,2016,2016,.1,coef,netexch_ger,-.0000211834485094,4.47337401304e-06,2.18567288757e-06,***
SE4,2016,2016,.1,coef,netexch_pl,-.0000169612506186,5.58225654302e-06,.002378207285417,***
SE4,2016,2016,.1,coef,netexch_se3,-.0000156339449267,2.17677243710e-06,6.86117829218e-13,***
SE4,2016,2016,.1,coef,ar_L1,1.073805205702965,.0148511321121903,0,***
SE4,2016,2016,.1,coef,ar_L2,-.2019539001023075,.0156303524538031,0,***
SE4,2016,2016,.25,fit,N,8756,,,
SE4,2016,2016,.25,lbq,L24,428.3564742388256,,1.10593631231e-75,***
SE4,2016,2016,.25,coef,_cons,.018700045854961,.017046957944171,.2726533680163963,
SE4,2016,2016,.25,coef,wind_log,-.0067376155656616,.0007917449481909,0,***
SE4,2016,2016,.25,coef,hydro_log_ds,-.0480254824524321,.0084148689954287,1.14838409893e-08,***
SE4,2016,2016,.25,coef,consump_log_ds,.0833475973850556,.0092871850229271,0,***
SE4,2016,2016,.25,coef,oil_log,.006630162363266,.004818802378438,.1688543834613301,
SE4,2016,2016,.25,coef,gas_log,-.003755277174024,.0050839983044439,.4601217256434493,
SE4,2016,2016,.25,coef,netexch_dk2,-8.34016276299e-06,1.87518793589e-06,8.68184659897e-06,***
SE4,2016,2016,.25,coef,netexch_ger,-.0000156739305478,2.55747517608e-06,8.86147155654e-10,***
SE4,2016,2016,.25,coef,netexch_pl,-.0000132231092483,3.05626724607e-06,.0000151459308684,***
SE4,2016,2016,.25,coef,netexch_se3,-8.79864440761e-06,1.20484256659e-06,2.81996648255e-13,***
SE4,2016,2016,.25,coef,ar_L1,1.13216121177504,.008577616713235,0,***
SE4,2016,2016,.25,coef,ar_L2,-.2223184956362619,.0087443035257703,0,***
SE4,2016,2016,.5,fit,N,8756,,,
SE4,2016,2016,.5,lbq,L24,429.2659266670378,,7.18336000286e-76,***
SE4,2016,2016,.5,coef,_cons,.0267261383719316,.0117716030452421,.0231838867397365,**
SE4,2016,2016,.5,coef,wind_log,-.0043478298563361,.0005839257715862,9.63673585375e-14,***
SE4,2016,2016,.5,coef,hydro_log_ds,-.0404043969314122,.0068102677881534,2.97694269236e-09,***
SE4,2016,2016,.5,coef,consump_log_ds,.0465430949191095,.0065656447303186,1.35202959939e-12,***
SE4,2016,2016,.5,coef,oil_log,-.0057669065052024,.0031804857984114,.0697985727494976,*
SE4,2016,2016,.5,coef,gas_log,.0093536329668461,.0038795575903929,.0159086278872198,**
SE4,2016,2016,.5,coef,netexch_dk2,-5.71649890292e-06,1.41385484352e-06,.0000527264485408,***
SE4,2016,2016,.5,coef,netexch_ger,-4.47982519101e-06,1.91462567268e-06,.0192944994928945,**
SE4,2016,2016,.5,coef,netexch_pl,-4.44762576778e-07,2.33784255776e-06,.8491172441313073,
SE4,2016,2016,.5,coef,netexch_se3,-1.88444676566e-06,9.18468107946e-07,.0401961006630807,**
SE4,2016,2016,.5,coef,ar_L1,1.096591866340567,.0066776114972966,0,***
SE4,2016,2016,.5,coef,ar_L2,-.1766645874997525,.005960375541025,0,***
SE4,2016,2016,.75,fit,N,8756,,,
SE4,2016,2016,.75,lbq,L24,446.9159525797574,,1.64153726780e-79,***
SE4,2016,2016,.75,coef,_cons,.0237656383477378,.0139681812614196,.0888655537202288,*
SE4,2016,2016,.75,coef,wind_log,-.0015791383354421,.000708571240484,.0258389832633683,**
SE4,2016,2016,.75,coef,hydro_log_ds,-.0436626092430644,.0077501746521948,1.76324299606e-08,***
SE4,2016,2016,.75,coef,consump_log_ds,.036221631280271,.0079255226089105,4.87139340821e-06,***
SE4,2016,2016,.75,coef,oil_log,-.0137837515475965,.004102923338938,.0007808498816571,***
SE4,2016,2016,.75,coef,gas_log,.0194766144588894,.0044818476011863,.000013885347325,***
SE4,2016,2016,.75,coef,netexch_dk2,-3.18564628751e-06,1.63598426342e-06,.0515065329432791,*
SE4,2016,2016,.75,coef,netexch_ger,4.67603315515e-06,2.11393711475e-06,.0269665257803748,**
SE4,2016,2016,.75,coef,netexch_pl,.0000122675878383,2.29987782540e-06,9.60634269909e-08,***
SE4,2016,2016,.75,coef,netexch_se3,4.58519471664e-06,9.77852947572e-07,2.74485439555e-06,***
SE4,2016,2016,.75,coef,ar_L1,1.080379675706938,.0076054593192499,0,***
SE4,2016,2016,.75,coef,ar_L2,-.1580167878117045,.007603198719429,0,***
SE4,2016,2016,.9,fit,N,8756,,,
SE4,2016,2016,.9,lbq,L24,578.1043174437128,,8.9663104490e-107,***
SE4,2016,2016,.9,coef,_cons,.1011651175407401,.0321279677602233,.0016393235494212,***
SE4,2016,2016,.9,coef,wind_log,-.0013094392892627,.0015016948711379,.3832224143065961,
SE4,2016,2016,.9,coef,hydro_log_ds,-.0556693761172107,.012712058245729,.0000119084366685,***
SE4,2016,2016,.9,coef,consump_log_ds,.0397283761858185,.0165152738255749,.0161479835237253,**
SE4,2016,2016,.9,coef,oil_log,-.0438935149537537,.0097650283220649,6.95795687577e-06,***
SE4,2016,2016,.9,coef,gas_log,.0345088194799498,.0093170136183457,.0002123519797528,***
SE4,2016,2016,.9,coef,netexch_dk2,4.48733353002e-06,2.95477447830e-06,.1288450554451732,
SE4,2016,2016,.9,coef,netexch_ger,.0000224460979913,4.15750283701e-06,6.70367190647e-08,***
SE4,2016,2016,.9,coef,netexch_pl,.0000366651076971,4.78685288316e-06,1.86517468137e-14,***
SE4,2016,2016,.9,coef,netexch_se3,.0000168129699179,1.71137339727e-06,0,***
SE4,2016,2016,.9,coef,ar_L1,1.044931021307035,.0171583534875831,0,***
SE4,2016,2016,.9,coef,ar_L2,-.1407950431943779,.0172015878329153,2.22044604925e-16,***
SE4,2016,2016,.95,fit,N,8756,,,
SE4,2016,2016,.95,lbq,L24,1719.638376167201,,0,***
SE4,2016,2016,.95,coef,_cons,.1961255865863562,.0606004809901574,.0012106029896217,***
SE4,2016,2016,.95,coef,wind_log,-.0011263020359424,.0022070933404396,.6098342239315806,
SE4,2016,2016,.95,coef,hydro_log_ds,-.0846063239948625,.0176328036510755,1.60070435440e-06,***
SE4,2016,2016,.95,coef,consump_log_ds,.0156304168374078,.0205077173309149,.4459570960458366,
SE4,2016,2016,.95,coef,oil_log,-.0778567667211977,.0177741920725775,.0000118501548345,***
SE4,2016,2016,.95,coef,gas_log,.0447671690818556,.0136065336480027,.0010014360275219,***
SE4,2016,2016,.95,coef,netexch_dk2,.0000227173127175,4.90724405128e-06,3.66828870835e-06,***
SE4,2016,2016,.95,coef,netexch_ger,.0000496101951289,6.03193527863e-06,2.22044604925e-16,***
SE4,2016,2016,.95,coef,netexch_pl,.0000708046100267,7.02293673868e-06,0,***
SE4,2016,2016,.95,coef,netexch_se3,.0000337496809818,3.17479405404e-06,0,***
SE4,2016,2016,.95,coef,ar_L1,1.064209120090208,.0280981174852548,0,***
SE4,2016,2016,.95,coef,ar_L2,-.1789418142056055,.0301487342123261,2.93306778865e-09,***
SE4,2016,2016,.99,fit,N,8756,,,
SE4,2016,2016,.99,lbq,L24,35005.96879616818,,0,***
SE4,2016,2016,.99,coef,_cons,.5439566013752476,.1719541580429817,.0015594782789023,***
SE4,2016,2016,.99,coef,wind_log,.0162548999889833,.0078512363133744,.0384184733846449,**
SE4,2016,2016,.99,coef,hydro_log_ds,-.2227585541379248,.0786753666502975,.0046350026006121,***
SE4,2016,2016,.99,coef,consump_log_ds,.0102350025466922,.1021558150301984,.9201933960165938,
SE4,2016,2016,.99,coef,oil_log,-.2686744236774193,.0553640435184563,1.21688374666e-06,***
SE4,2016,2016,.99,coef,gas_log,.1524612486093401,.0532190863316918,.0041729225161327,***
SE4,2016,2016,.99,coef,netexch_dk2,.0000619887431187,.0000187859475667,.0009677443141325,***
SE4,2016,2016,.99,coef,netexch_ger,.0001333731009504,.0000257535441776,2.23287687673e-07,***
SE4,2016,2016,.99,coef,netexch_pl,.0001910981315218,.0000293990189556,8.02382604803e-11,***
SE4,2016,2016,.99,coef,netexch_se3,.00008120618891,.0000112291420923,4.76951811379e-13,***
SE4,2016,2016,.99,coef,ar_L1,1.111306081444566,.0903295834418555,0,***
SE4,2016,2016,.99,coef,ar_L2,-.3150363146453807,.0818033697991264,.0001175687617023,***
SE4,2017,2017,.1,fit,N,8732,,,
SE4,2017,2017,.1,lbq,L24,452.07589750757,,1.41048773803e-80,***
SE4,2017,2017,.1,coef,_cons,.2351265436884183,.0781523810818784,.0026248436644714,***
SE4,2017,2017,.1,coef,wind_log,-.0176636020329754,.0016356759848883,0,***
SE4,2017,2017,.1,coef,hydro_log_ds,-.0495123226397486,.01955301792394,.0113346496624718,**
SE4,2017,2017,.1,coef,consump_log_ds,.115051302711818,.0194939517742844,3.59344687340e-09,***
SE4,2017,2017,.1,coef,oil_log,-.0784026844333595,.0299688586872317,.0088930482037459,***
SE4,2017,2017,.1,coef,gas_log,.0485940309078166,.0205810707666196,.0182206620435015,**
SE4,2017,2017,.1,coef,netexch_dk2,-.0000101548025489,3.58298040464e-06,.0045943800906416,***
SE4,2017,2017,.1,coef,netexch_ger,-.000010817538207,5.93755545840e-06,.0684725650599591,*
SE4,2017,2017,.1,coef,netexch_pl,-6.50133112114e-06,5.82218315637e-06,.2641447168135964,
SE4,2017,2017,.1,coef,netexch_se3,-.0000104667952203,2.31467291839e-06,6.12775366049e-06,***
SE4,2017,2017,.1,coef,ar_L1,1.054024371473913,.01221268213945,0,***
SE4,2017,2017,.1,coef,ar_L2,-.1865842889272067,.0129797811376954,0,***
SE4,2017,2017,.25,fit,N,8732,,,
SE4,2017,2017,.25,lbq,L24,386.4899390930129,,4.42711704184e-67,***
SE4,2017,2017,.25,coef,_cons,.1157005828113282,.0438570039870676,.0083364029170958,***
SE4,2017,2017,.25,coef,wind_log,-.0104283829621601,.0009257719175294,0,***
SE4,2017,2017,.25,coef,hydro_log_ds,-.0303005483243285,.0109180328362056,.0055154974886114,***
SE4,2017,2017,.25,coef,consump_log_ds,.0818322515999991,.0105885345756209,1.08801856413e-14,***
SE4,2017,2017,.25,coef,oil_log,-.0402142057315088,.0165501365088066,.0151054340537893,**
SE4,2017,2017,.25,coef,gas_log,.0304385415755779,.0114017323996506,.0075932200220041,***
SE4,2017,2017,.25,coef,netexch_dk2,-5.72663567004e-06,2.01565235300e-06,.0044960606507154,***
SE4,2017,2017,.25,coef,netexch_ger,-3.47648136197e-06,3.32354745981e-06,.29555398673736,
SE4,2017,2017,.25,coef,netexch_pl,5.07916058469e-07,3.38181188888e-06,.8806143114578173,
SE4,2017,2017,.25,coef,netexch_se3,-4.13246492233e-06,1.34252056537e-06,.0020829772584985,***
SE4,2017,2017,.25,coef,ar_L1,1.076530043349758,.0101667172386626,0,***
SE4,2017,2017,.25,coef,ar_L2,-.1809743892295042,.0103581145956207,0,***
SE4,2017,2017,.5,fit,N,8732,,,
SE4,2017,2017,.5,lbq,L24,407.1146673502476,,2.59759274730e-71,***
SE4,2017,2017,.5,coef,_cons,.0187966131603808,.030490429653487,.5375805142193317,
SE4,2017,2017,.5,coef,wind_log,-.0052881932567058,.0006933684062969,2.39808173319e-14,***
SE4,2017,2017,.5,coef,hydro_log_ds,-.0166438151886224,.0078468025519306,.0339137922375281,**
SE4,2017,2017,.5,coef,consump_log_ds,.0605035815269553,.0074511414394054,4.44089209850e-16,***
SE4,2017,2017,.5,coef,oil_log,-.0079762548483809,.0117300527332217,.4965142318520164,
SE4,2017,2017,.5,coef,gas_log,.0178415753898164,.0083574415384173,.0327762826294533,**
SE4,2017,2017,.5,coef,netexch_dk2,-7.95192070763e-06,1.43052535574e-06,2.71726738887e-08,***
SE4,2017,2017,.5,coef,netexch_ger,-2.69163804681e-06,2.39037037987e-06,.2601511766266378,
SE4,2017,2017,.5,coef,netexch_pl,6.09397233430e-07,2.35709404074e-06,.7959921007992243,
SE4,2017,2017,.5,coef,netexch_se3,-2.61966189458e-06,9.57566756795e-07,.0062238558663157,***
SE4,2017,2017,.5,coef,ar_L1,1.075285621981029,.005130038603333,0,***
SE4,2017,2017,.5,coef,ar_L2,-.1624842047714344,.0055806328828802,0,***
SE4,2017,2017,.75,fit,N,8732,,,
SE4,2017,2017,.75,lbq,L24,400.421948030668,,6.15317573060e-70,***
SE4,2017,2017,.75,coef,_cons,.0471535035065304,.0373674020431272,.2069888278924703,
SE4,2017,2017,.75,coef,wind_log,-.0030278602414793,.0009542455342801,.0015085119966547,***
SE4,2017,2017,.75,coef,hydro_log_ds,-.0044770463864693,.010008743319062,.65464869345583,
SE4,2017,2017,.75,coef,consump_log_ds,.055789368372803,.0097819454362391,1.17509970643e-08,***
SE4,2017,2017,.75,coef,oil_log,-.0291873361885871,.0146423259418845,.0462227180800936,**
SE4,2017,2017,.75,coef,gas_log,.0370648076253157,.010470771113801,.0004003764617653,***
SE4,2017,2017,.75,coef,netexch_dk2,-8.13801450941e-06,1.76371935024e-06,3.94762388423e-06,***
SE4,2017,2017,.75,coef,netexch_ger,5.43329221309e-06,3.13058974005e-06,.082643592195889,*
SE4,2017,2017,.75,coef,netexch_pl,.000013263258503,3.10604944461e-06,.0000195352411481,***
SE4,2017,2017,.75,coef,netexch_se3,3.50195509763e-06,1.16528009988e-06,.0026536482908377,***
SE4,2017,2017,.75,coef,ar_L1,1.027315977865642,.0097199302052946,0,***
SE4,2017,2017,.75,coef,ar_L2,-.1217178828837175,.0096527379032534,0,***
SE4,2017,2017,.9,fit,N,8732,,,
SE4,2017,2017,.9,lbq,L24,495.4934190571617,,1.43728115602e-89,***
SE4,2017,2017,.9,coef,_cons,.1176302750349691,.0687564211136488,.0871132326857407,*
SE4,2017,2017,.9,coef,wind_log,-.0041567503306962,.0016911622549127,.0139742274911467,**
SE4,2017,2017,.9,coef,hydro_log_ds,-.0257205937039357,.0182075482561438,.1577634962235246,
SE4,2017,2017,.9,coef,consump_log_ds,.0880066518929385,.0176183228892689,5.87816461728e-07,***
SE4,2017,2017,.9,coef,oil_log,-.0649924922356827,.0272839897719668,.0172154211861122,**
SE4,2017,2017,.9,coef,gas_log,.0717971692869611,.0205188883368072,.0004668718167704,***
SE4,2017,2017,.9,coef,netexch_dk2,-7.09446466341e-06,3.05954859373e-06,.0204061778120999,**
SE4,2017,2017,.9,coef,netexch_ger,.0000158497292709,5.18799669446e-06,.0022500276264192,***
SE4,2017,2017,.9,coef,netexch_pl,.0000417842411979,5.70211685722e-06,2.33812968986e-13,***
SE4,2017,2017,.9,coef,netexch_se3,.0000105765965216,2.14549048118e-06,8.23614683565e-07,***
SE4,2017,2017,.9,coef,ar_L1,.9772269205450299,.0156733402705607,0,***
SE4,2017,2017,.9,coef,ar_L2,-.1109065270694348,.0154430713838948,6.88782364477e-13,***
SE4,2017,2017,.95,fit,N,8732,,,
SE4,2017,2017,.95,lbq,L24,1459.296707382991,,1.0409459214e-293,***
SE4,2017,2017,.95,coef,_cons,.0764154536458078,.0979450164430906,.435280662286373,
SE4,2017,2017,.95,coef,wind_log,-.0087816212566986,.0023822283629474,.0002275332887158,***
SE4,2017,2017,.95,coef,hydro_log_ds,-.0470781914337117,.0278961819124456,.091483943315519,*
SE4,2017,2017,.95,coef,consump_log_ds,.1460363115543851,.0273501406456572,9.31988421993e-08,***
SE4,2017,2017,.95,coef,oil_log,-.0595925457549008,.0361822814296063,.0995561811841241,*
SE4,2017,2017,.95,coef,gas_log,.0960823961765572,.0331155360340462,.0037146424618857,***
SE4,2017,2017,.95,coef,netexch_dk2,7.20037192687e-07,4.02796443577e-06,.8581264919035707,
SE4,2017,2017,.95,coef,netexch_ger,-3.85519048703e-06,7.56930985634e-06,.6105289050782639,
SE4,2017,2017,.95,coef,netexch_pl,.0000720031273991,9.76556951034e-06,1.66533453694e-13,***
SE4,2017,2017,.95,coef,netexch_se3,.0000160135548426,3.13338973492e-06,3.21108376999e-07,***
SE4,2017,2017,.95,coef,ar_L1,.9559901910536505,.0293572350912696,0,***
SE4,2017,2017,.95,coef,ar_L2,-.126189758727386,.029820716956145,.0000232020505258,***
SE4,2017,2017,.99,fit,N,8732,,,
SE4,2017,2017,.99,lbq,L24,20785.7609327331,,0,***
SE4,2017,2017,.99,coef,_cons,-.1117454024789106,.3060625765915898,.7150319911006198,
SE4,2017,2017,.99,coef,wind_log,-.0198717766247465,.0081407660571915,.0146458243857055,**
SE4,2017,2017,.99,coef,hydro_log_ds,.0053389779447221,.0791846622189898,.946243848960131,
SE4,2017,2017,.99,coef,consump_log_ds,.194968831352818,.0686581644464,.0045155480109538,***
SE4,2017,2017,.99,coef,oil_log,-.2043420855835364,.1125807983135804,.0695130763800307,*
SE4,2017,2017,.99,coef,gas_log,.4151757150761348,.0974248775872545,.0000203063092559,***
SE4,2017,2017,.99,coef,netexch_dk2,-9.06185045994e-06,.0000119621084532,.4487226652278351,
SE4,2017,2017,.99,coef,netexch_ger,8.21257955589e-06,.0000203903791199,.6871193609644581,
SE4,2017,2017,.99,coef,netexch_pl,.0001075227669389,.0000202034549268,1.02633135990e-07,***
SE4,2017,2017,.99,coef,netexch_se3,.0000195232256091,7.74532908318e-06,.0117139939670152,**
SE4,2017,2017,.99,coef,ar_L1,.8084996894000144,.0820367319688212,0,***
SE4,2017,2017,.99,coef,ar_L2,-.0906649887963299,.0764582612079415,.235697248109803,
SE4,2018,2018,.1,fit,N,8732,,,
SE4,2018,2018,.1,lbq,L24,526.5073306589004,,5.15004788078e-96,***
SE4,2018,2018,.1,coef,_cons,.4195224273124543,.0717676379069426,5.04850272698e-09,***
SE4,2018,2018,.1,coef,wind_log,-.0087017165490451,.0015659288838858,2.74601617001e-08,***
SE4,2018,2018,.1,coef,hydro_log_ds,-.0402581332909015,.0173503715898383,.0203244482054472,**
SE4,2018,2018,.1,coef,consump_log_ds,.0293828488241299,.0171309345189813,.0863099563969989,*
