zone,start_year,end_year,quantile,type,variable,value,se,pval,stars
SE2,2015,2015,.5,fit,N,8732,,,
SE2,2015,2015,.5,lbq,L24,324.2001877017265,,2.17568582668e-54,***
SE2,2015,2015,.5,coef,_cons,-.0624852826710089,.0180178639810562,.0005244198081336,***
SE2,2015,2015,.5,coef,wind_log,.0012923275302038,.0005212781515463,.0131695342056928,**
SE2,2015,2015,.5,coef,hydro_log_ds,-.0105090450665467,.0041270790483687,.0108851651377064,**
SE2,2015,2015,.5,coef,consump_log_ds,.0239387276451281,.0080473856946651,.0029325508246909,***
SE2,2015,2015,.5,coef,oil_log,.0011758747749684,.0044691622537685,.7924669184810484,
SE2,2015,2015,.5,coef,gas_log,.0195079992569202,.0063522212832186,.0021330629332481,***
SE2,2015,2015,.5,coef,netexch_no3,8.43093590839e-06,1.89240209269e-06,8.38344096699e-06,***
SE2,2015,2015,.5,coef,netexch_no4,.0000104726023927,7.00260512599e-06,.134776312452576,
SE2,2015,2015,.5,coef,netexch_se1,1.24832076136e-06,1.05565101890e-06,.2370023200382754,
SE2,2015,2015,.5,coef,netexch_se3,1.49697427462e-06,5.63079217404e-07,.0078477696122417,***
SE2,2015,2015,.5,coef,ar_L1,1.15832430421974,.0069968153653624,0,***
SE2,2015,2015,.5,coef,ar_L2,-.1860186844917685,.0069389982097101,0,***
SE2,2015,2015,.75,fit,N,8732,,,
SE2,2015,2015,.75,lbq,L24,311.1972076639394,,9.26634354431e-52,***
SE2,2015,2015,.75,coef,_cons,.0156685862075157,.022857267809747,.4930304166684205,
SE2,2015,2015,.75,coef,wind_log,.0001965634190323,.0006790936155165,.7722372940359628,
SE2,2015,2015,.75,coef,hydro_log_ds,-.0126393439013123,.004885548022503,.0096790797981916,***
SE2,2015,2015,.75,coef,consump_log_ds,.0272006905751259,.0091005046708189,.0027996440228482,***
SE2,2015,2015,.75,coef,oil_log,.0192044763323851,.0054608359481947,.000436840474769,***
SE2,2015,2015,.75,coef,gas_log,-.0163784732609552,.0080717160200846,.0424461594828571,**
SE2,2015,2015,.75,coef,netexch_no3,.000022970582696,2.32555686731e-06,0,***
SE2,2015,2015,.75,coef,netexch_no4,-.0000125595754035,8.67138526095e-06,.1475071168610922,
SE2,2015,2015,.75,coef,netexch_se1,1.29601382444e-06,1.31697340915e-06,.325073703940542,
SE2,2015,2015,.75,coef,netexch_se3,3.95900476141e-06,6.81359165983e-07,6.23043772130e-09,***
SE2,2015,2015,.75,coef,ar_L1,1.164964126800478,.0088019128451111,0,***
SE2,2015,2015,.75,coef,ar_L2,-.1935365567764187,.0087464320767624,0,***
SE2,2015,2015,.9,fit,N,8732,,,
SE2,2015,2015,.9,lbq,L24,375.7528609706441,,6.97901301843e-65,***
SE2,2015,2015,.9,coef,_cons,.2727313839621887,.0448084447919389,1.15328746553e-09,***
SE2,2015,2015,.9,coef,wind_log,-.0034686203444799,.0010702632812638,.0011915138256544,***
SE2,2015,2015,.9,coef,hydro_log_ds,-.0142834872179441,.0063297305701233,.0240348864960167,**
SE2,2015,2015,.9,coef,consump_log_ds,.0361029279836454,.0171415900975822,.0351904737250761,**
SE2,2015,2015,.9,coef,oil_log,.03243835324019,.0091491149271406,.0003918419676479,***
SE2,2015,2015,.9,coef,gas_log,-.0987620421365444,.013788941801765,7.92699239582e-13,***
SE2,2015,2015,.9,coef,netexch_no3,.0000471450567364,4.08520433300e-06,0,***
SE2,2015,2015,.9,coef,netexch_no4,-.0000540509577631,.000013362339134,.0000523181774703,***
SE2,2015,2015,.9,coef,netexch_se1,-3.30281976601e-06,2.35802786472e-06,.1613126665114204,
SE2,2015,2015,.9,coef,netexch_se3,5.39935996818e-06,1.24376244811e-06,.000014173859666,***
SE2,2015,2015,.9,coef,ar_L1,1.152084054694768,.0149760148470197,0,***
SE2,2015,2015,.9,coef,ar_L2,-.1980730377426867,.014849086395913,0,***
SE2,2015,2015,.95,fit,N,8732,,,
SE2,2015,2015,.95,lbq,L24,1664.032967667461,,0,***
SE2,2015,2015,.95,coef,_cons,.4235599023298675,.0942449771482693,6.98176101932e-06,***
SE2,2015,2015,.95,coef,wind_log,-.0065040634655366,.0023589601358841,.0058303324147519,***
SE2,2015,2015,.95,coef,hydro_log_ds,-.0150410214750126,.0117504326628723,.2005311388304436,
SE2,2015,2015,.95,coef,consump_log_ds,.0350952424259543,.029920902239354,.240822288752679,
SE2,2015,2015,.95,coef,oil_log,.0600070204956811,.0165312365439228,.0002835121082598,***
SE2,2015,2015,.95,coef,gas_log,-.1615682957267717,.0266584198059085,1.35542710389e-09,***
SE2,2015,2015,.95,coef,netexch_no3,.0000721007119041,7.79985379696e-06,0,***
SE2,2015,2015,.95,coef,netexch_no4,-.0000746871705757,.000021927793712,.0006591001015488,***
SE2,2015,2015,.95,coef,netexch_se1,1.64846449314e-06,4.86246006350e-06,.7345957043477616,
SE2,2015,2015,.95,coef,netexch_se3,.0000113989026738,2.36031376916e-06,1.36944088802e-06,***
SE2,2015,2015,.95,coef,ar_L1,1.133444729607993,.0289305444394992,0,***
SE2,2015,2015,.95,coef,ar_L2,-.2074127199644973,.0283297148415111,2.45359288442e-13,***
SE2,2015,2015,.99,fit,N,8732,,,
SE2,2015,2015,.99,lbq,L24,26281.52928559256,,0,***
SE2,2015,2015,.99,coef,_cons,.5900189616971928,.2782331953811717,.0339561902560501,**
SE2,2015,2015,.99,coef,wind_log,-.0178446712952709,.0070810341500262,.0117332930983081,**
SE2,2015,2015,.99,coef,hydro_log_ds,-.049687452984839,.0581210387107707,.3926086349690607,
SE2,2015,2015,.99,coef,consump_log_ds,.1385687341292096,.1163004817865705,.2334684553695352,
SE2,2015,2015,.99,coef,oil_log,.0808525630410499,.0595028496319313,.1742094887945111,
SE2,2015,2015,.99,coef,gas_log,-.1449500518378632,.102732230881256,.1582593269368902,
SE2,2015,2015,.99,coef,netexch_no3,.0002485783108735,.0000248028165735,0,***
SE2,2015,2015,.99,coef,netexch_no4,-.000202457050338,.0000907322962936,.0256568299654596,**
SE2,2015,2015,.99,coef,netexch_se1,.0000105035175308,.0000145476648097,.4702901017893371,
SE2,2015,2015,.99,coef,netexch_se3,.0000306887317965,7.61575491774e-06,.0000558629262726,***
SE2,2015,2015,.99,coef,ar_L1,.9767686520193352,.0574612458220235,0,***
SE2,2015,2015,.99,coef,ar_L2,-.1887530080079134,.0528800717612729,.0003577253933047,***
SE2,2016,2016,.1,fit,N,8756,,,
SE2,2016,2016,.1,lbq,L24,762.1575742299489,,2.0057568304e-145,***
SE2,2016,2016,.1,coef,_cons,-.0130354982506053,.0271016501449878,.6305268696841606,
SE2,2016,2016,.1,coef,wind_log,-.0043945266086617,.0008816871993531,6.22109364690e-07,***
SE2,2016,2016,.1,coef,hydro_log_ds,.0020263925089022,.0067202595228315,.7630066723983862,
SE2,2016,2016,.1,coef,consump_log_ds,.0764135045067328,.0197669901933166,.0001107652792454,***
SE2,2016,2016,.1,coef,oil_log,.015219829110715,.0078678230507087,.0530590916341223,*
SE2,2016,2016,.1,coef,gas_log,-.0253304974461174,.007153887465844,.0003989131550934,***
SE2,2016,2016,.1,coef,netexch_no3,-.0000132247757542,3.18864536487e-06,.000033618572387,***
SE2,2016,2016,.1,coef,netexch_no4,.0000885775778946,.0000136077625599,7.54807327752e-11,***
SE2,2016,2016,.1,coef,netexch_se1,-5.86314324328e-06,2.31135757305e-06,.011191352193525,**
SE2,2016,2016,.1,coef,netexch_se3,2.50246488860e-07,8.71053020676e-07,.773888814081042,
SE2,2016,2016,.1,coef,ar_L1,1.118277456504227,.0145618742955548,0,***
SE2,2016,2016,.1,coef,ar_L2,-.2194205290583138,.0143049172442894,0,***
SE2,2016,2016,.25,fit,N,8756,,,
SE2,2016,2016,.25,lbq,L24,405.8748499632179,,4.66979988523e-71,***
SE2,2016,2016,.25,coef,_cons,.0101414725435119,.0140921878633371,.4717392272984544,
SE2,2016,2016,.25,coef,wind_log,-.0016888698695592,.0005269522521281,.0013507325453384,***
SE2,2016,2016,.25,coef,hydro_log_ds,.0015606353350411,.0035591145093548,.6610312777290679,
SE2,2016,2016,.25,coef,consump_log_ds,.061875342571316,.0116388718396016,1.05918083415e-07,***
SE2,2016,2016,.25,coef,oil_log,-.0022789957476672,.0041526459202675,.5831387987416456,
SE2,2016,2016,.25,coef,gas_log,-.0041377871589732,.0040309463552763,.3046535413462665,
SE2,2016,2016,.25,coef,netexch_no3,-2.19646640837e-06,1.84980039834e-06,.2350670207303045,
SE2,2016,2016,.25,coef,netexch_no4,.0000464798536835,7.15958390721e-06,8.47171222063e-11,***
SE2,2016,2016,.25,coef,netexch_se1,-1.25894901986e-06,1.25460122697e-06,.3156363253906977,
SE2,2016,2016,.25,coef,netexch_se3,6.91031438750e-07,4.90990580566e-07,.1593019932952697,
SE2,2016,2016,.25,coef,ar_L1,1.148632597555892,.0078309335697393,0,***
SE2,2016,2016,.25,coef,ar_L2,-.2190759183680312,.0082829502909438,0,***
SE2,2016,2016,.5,fit,N,8756,,,
SE2,2016,2016,.5,lbq,L24,439.2218465389082,,6.35965677983e-78,***
SE2,2016,2016,.5,coef,_cons,.0185428837069575,.0105369691062478,.0784429227358658,*
SE2,2016,2016,.5,coef,wind_log,-.00058859692719,.0003985402907924,.1397073074533448,
SE2,2016,2016,.5,coef,hydro_log_ds,-.0009062632743421,.0023119509380601,.6950650828919784,
SE2,2016,2016,.5,coef,consump_log_ds,.0430870532068997,.008930136292798,1.40070491317e-06,***
SE2,2016,2016,.5,coef,oil_log,-.005547064771143,.0028794582167017,.0540511343800616,*
SE2,2016,2016,.5,coef,gas_log,.0025717736186064,.0030321929184691,.3963509138535692,
SE2,2016,2016,.5,coef,netexch_no3,4.49837596615e-06,1.30472656347e-06,.0005652690460021,***
SE2,2016,2016,.5,coef,netexch_no4,.0000138934436385,5.48395285560e-06,.0112938608256394,**
SE2,2016,2016,.5,coef,netexch_se1,8.49299280980e-07,9.03858706563e-07,.3474036784715253,
SE2,2016,2016,.5,coef,netexch_se3,3.29226052089e-07,3.55053657599e-07,.3537930227358528,
SE2,2016,2016,.5,coef,ar_L1,1.141249511376474,.0040775380392563,0,***
SE2,2016,2016,.5,coef,ar_L2,-.1985167000376507,.0045089256310789,0,***
SE2,2016,2016,.75,fit,N,8756,,,
SE2,2016,2016,.75,lbq,L24,481.2551561747792,,1.29016692241e-86,***
SE2,2016,2016,.75,coef,_cons,.02286235288788,.0125218873464772,.0678817053654777,*
SE2,2016,2016,.75,coef,wind_log,.0000317094518953,.0004443405181886,.9431088929493745,
SE2,2016,2016,.75,coef,hydro_log_ds,-.0005637479123201,.0030774021572794,.8546492945470414,
SE2,2016,2016,.75,coef,consump_log_ds,.0299391000862732,.0109981238906412,.0064848753799989,***
SE2,2016,2016,.75,coef,oil_log,-.0112046109831211,.0033574610022342,.0008461867218605,***
SE2,2016,2016,.75,coef,gas_log,.0155296609040877,.0036043192852076,.0000164272475411,***
SE2,2016,2016,.75,coef,netexch_no3,.0000119847609223,1.59438144551e-06,5.61772850460e-14,***
SE2,2016,2016,.75,coef,netexch_no4,-.0000157055575367,6.70191589408e-06,.0191066841954168,**
SE2,2016,2016,.75,coef,netexch_se1,3.75817534145e-06,1.06001514528e-06,.000392021005875,***
SE2,2016,2016,.75,coef,netexch_se3,5.95052622229e-07,4.38771532913e-07,.1750423064201292,
SE2,2016,2016,.75,coef,ar_L1,1.12700552308874,.0078775086511702,0,***
SE2,2016,2016,.75,coef,ar_L2,-.1750618627778473,.0076394955505401,0,***
SE2,2016,2016,.9,fit,N,8756,,,
SE2,2016,2016,.9,lbq,L24,487.1902680191201,,7.58851737324e-88,***
SE2,2016,2016,.9,coef,_cons,.0538972763120741,.0229056192283039,.0186218595167955,**
SE2,2016,2016,.9,coef,wind_log,-.0002634559485508,.0008844608537417,.7658010100818553,
SE2,2016,2016,.9,coef,hydro_log_ds,-.0061848210881139,.0049289105548875,.2095495954277928,
SE2,2016,2016,.9,coef,consump_log_ds,.0772014303340645,.0196398928607821,.0000846468343976,***
SE2,2016,2016,.9,coef,oil_log,-.0189189150736205,.0062633098108002,.0025227951452589,***
SE2,2016,2016,.9,coef,gas_log,.0252102827609807,.006560684727357,.0001217229927009,***
SE2,2016,2016,.9,coef,netexch_no3,.0000254163943855,2.82170952145e-06,0,***
SE2,2016,2016,.9,coef,netexch_no4,-.0000643440962379,.0000113092534736,1.27405384021e-08,***
SE2,2016,2016,.9,coef,netexch_se1,.00001003987599,1.89264834923e-06,1.12876657132e-07,***
SE2,2016,2016,.9,coef,netexch_se3,1.41221002739e-06,7.32390029670e-07,.0538276106203999,*
SE2,2016,2016,.9,coef,ar_L1,1.108744539846487,.0159742370404528,0,***
SE2,2016,2016,.9,coef,ar_L2,-.1791313847202395,.0158483162873279,0,***
SE2,2016,2016,.95,fit,N,8756,,,
SE2,2016,2016,.95,lbq,L24,721.0690444699707,,9.1311203022e-137,***
SE2,2016,2016,.95,coef,_cons,.1274891389617023,.0342321303307385,.000195893834658,***
SE2,2016,2016,.95,coef,wind_log,-.0029083097122818,.0017251629832522,.0918309823118368,*
SE2,2016,2016,.95,coef,hydro_log_ds,-.0039592120149304,.0096653661397154,.6820782911386405,
SE2,2016,2016,.95,coef,consump_log_ds,.1233927384229839,.0281322627844686,.0000115366771316,***
SE2,2016,2016,.95,coef,oil_log,-.0328528717443493,.0099114392380861,.0009176059480351,***
SE2,2016,2016,.95,coef,gas_log,.0324180383199609,.0100113813334597,.0012032085490881,***
SE2,2016,2016,.95,coef,netexch_no3,.0000427115757993,4.84711564688e-06,0,***
SE2,2016,2016,.95,coef,netexch_no4,-.0001166887484608,.0000168108752489,3.88600263079e-12,***
SE2,2016,2016,.95,coef,netexch_se1,.000017321133447,2.89138802661e-06,2.09075246005e-09,***
SE2,2016,2016,.95,coef,netexch_se3,2.79187890698e-06,1.22145840827e-06,.0222722263406046,**
SE2,2016,2016,.95,coef,ar_L1,1.127849336329849,.0248903122972964,0,***
SE2,2016,2016,.95,coef,ar_L2,-.2080889079599208,.0245647774546237,0,***
SE2,2016,2016,.99,fit,N,8756,,,
SE2,2016,2016,.99,lbq,L24,13431.68180007007,,0,***
SE2,2016,2016,.99,coef,_cons,.6286352126954042,.3048197946078102,.0391775130220269,**
SE2,2016,2016,.99,coef,wind_log,-.0139190442122214,.0078461464920609,.0760635648760577,*
SE2,2016,2016,.99,coef,hydro_log_ds,-.0637766709881537,.0600457468565632,.2881745416845107,
SE2,2016,2016,.99,coef,consump_log_ds,.2314898913100815,.2021309152636104,.2521067166956117,
SE2,2016,2016,.99,coef,oil_log,-.2262910835989912,.0894750905722871,.0114356780069689,**
SE2,2016,2016,.99,coef,gas_log,.1785619519476612,.0568180853990552,.0016739977613338,***
SE2,2016,2016,.99,coef,netexch_no3,.0000778515205172,.0000270728833674,.0040322560686963,***
SE2,2016,2016,.99,coef,netexch_no4,-.0003971789564251,.0001268067857806,.0017352614734747,***
SE2,2016,2016,.99,coef,netexch_se1,.000028033412386,.0000200679581921,.16243642724424,
SE2,2016,2016,.99,coef,netexch_se3,1.29564740939e-06,6.70040998137e-06,.8466704788166053,
SE2,2016,2016,.99,coef,ar_L1,1.206627691110419,.1323132781188994,0,***
SE2,2016,2016,.99,coef,ar_L2,-.3565103996450427,.1313570385451737,.0066464866980123,***
SE2,2017,2017,.1,fit,N,8732,,,
SE2,2017,2017,.1,lbq,L24,1086.141152314526,,4.3508989562e-214,***
SE2,2017,2017,.1,coef,_cons,-.0070634621860329,.0622465475989454,.9096535338878311,
SE2,2017,2017,.1,coef,wind_log,-.0023115281430499,.0010751071986115,.031551707961978,**
SE2,2017,2017,.1,coef,hydro_log_ds,-.015256390960722,.0070468990870395,.0303892671897992,**
SE2,2017,2017,.1,coef,consump_log_ds,.0467643197563054,.0192216816148029,.0149786725348497,**
SE2,2017,2017,.1,coef,oil_log,-.0528843661944057,.0212276840603113,.0127279354160437,**
SE2,2017,2017,.1,coef,gas_log,.0603861306916542,.0122965758139471,9.07015723861e-07,***
SE2,2017,2017,.1,coef,netexch_no3,-1.89436475192e-06,4.10833718493e-06,.6447250323855724,
SE2,2017,2017,.1,coef,netexch_no4,.0001080268181372,.0000138391891421,5.99520433298e-15,***
SE2,2017,2017,.1,coef,netexch_se1,-2.63863980340e-06,2.67415273035e-06,.3237799553845013,
SE2,2017,2017,.1,coef,netexch_se3,-5.17981874936e-07,1.29152088833e-06,.6883733802553351,
SE2,2017,2017,.1,coef,ar_L1,1.096912085611607,.0101788461711893,0,***
SE2,2017,2017,.1,coef,ar_L2,-.2221356028047591,.0093780179978245,0,***
SE2,2017,2017,.25,fit,N,8732,,,
SE2,2017,2017,.25,lbq,L24,418.5415424551823,,1.16098626644e-73,***
SE2,2017,2017,.25,coef,_cons,.0563027475538113,.0380866314999537,.1393325539992702,
SE2,2017,2017,.25,coef,wind_log,-.001469236120032,.0006751348790715,.0295394679880199,**
SE2,2017,2017,.25,coef,hydro_log_ds,-.0020535414380193,.0043141587077335,.6340740652765073,
SE2,2017,2017,.25,coef,consump_log_ds,.0313243437517092,.0114782554360191,.006352360470864,***
SE2,2017,2017,.25,coef,oil_log,-.0374017137531795,.01341344707234,.0052973267853891,***
SE2,2017,2017,.25,coef,gas_log,.0264692228713243,.0078063953593478,.00069711821803,***
SE2,2017,2017,.25,coef,netexch_no3,-2.95460001382e-06,2.30720502533e-06,.2003352268746523,
SE2,2017,2017,.25,coef,netexch_no4,.0000499382579215,7.61806542822e-06,5.55520074386e-11,***
SE2,2017,2017,.25,coef,netexch_se1,1.35600794415e-06,1.65226254165e-06,.4118185238351439,
SE2,2017,2017,.25,coef,netexch_se3,8.73361122191e-08,7.59548600815e-07,.9084576205076436,
SE2,2017,2017,.25,coef,ar_L1,1.158045871577301,.0105476282573705,0,***
SE2,2017,2017,.25,coef,ar_L2,-.2351701439431845,.0105894672284701,0,***
SE2,2017,2017,.5,fit,N,8732,,,
SE2,2017,2017,.5,lbq,L24,438.388126829249,,9.45018002642e-78,***
SE2,2017,2017,.5,coef,_cons,.0611748072894517,.0247012942949147,.0132646752600334,**
SE2,2017,2017,.5,coef,wind_log,-.0006715661550714,.0004615061198612,.1456244261660213,
SE2,2017,2017,.5,coef,hydro_log_ds,-.0012550360239757,.0027854027182304,.6522950615600194,
SE2,2017,2017,.5,coef,consump_log_ds,.0346110575210735,.0072019786620039,1.54156555254e-06,***
SE2,2017,2017,.5,coef,oil_log,-.0148380414633695,.008859057507359,.0939537197493969,*
SE2,2017,2017,.5,coef,gas_log,.0013739019222332,.0051110319802668,.7880750821784679,
SE2,2017,2017,.5,coef,netexch_no3,1.67174458976e-06,1.45806240113e-06,.2515667596933726,
SE2,2017,2017,.5,coef,netexch_no4,.0000173926379807,4.57038102378e-06,.0001415113842136,***
SE2,2017,2017,.5,coef,netexch_se1,3.98994116319e-06,1.07981340922e-06,.0002198622514056,***
SE2,2017,2017,.5,coef,netexch_se3,1.41155129324e-06,4.85966719077e-07,.003676928356765,***
SE2,2017,2017,.5,coef,ar_L1,1.16594959497766,.0061994034393741,0,***
SE2,2017,2017,.5,coef,ar_L2,-.2239600061324592,.0060300741041684,0,***
SE2,2017,2017,.75,fit,N,8732,,,
SE2,2017,2017,.75,lbq,L24,456.6443657401311,,1.60381113929e-81,***
SE2,2017,2017,.75,coef,_cons,.1103833830299622,.0299287215133068,.0002258380274782,***
SE2,2017,2017,.75,coef,wind_log,-.0006761965299844,.0005618803046979,.2288010745002873,
SE2,2017,2017,.75,coef,hydro_log_ds,-.0017266240716002,.0028862697375494,.5496931968839458,
SE2,2017,2017,.75,coef,consump_log_ds,.0515158439162952,.0082547618008893,4.35498304086e-10,***
SE2,2017,2017,.75,coef,oil_log,-.0074358586175716,.0110281631567,.5001454921438111,
SE2,2017,2017,.75,coef,gas_log,-.0187636303933221,.0067378667738548,.0053560282666907,***
SE2,2017,2017,.75,coef,netexch_no3,9.43460288266e-06,1.66664592609e-06,1.50640693253e-08,***
SE2,2017,2017,.75,coef,netexch_no4,-.0000133594005291,4.71138694681e-06,.0045746024575526,***
SE2,2017,2017,.75,coef,netexch_se1,4.96544312981e-06,1.25647092345e-06,.0000775342536661,***
SE2,2017,2017,.75,coef,netexch_se3,1.38179117447e-06,5.51811952250e-07,.0122764044845116,**
SE2,2017,2017,.75,coef,ar_L1,1.154554805338573,.0082843685410297,0,***
SE2,2017,2017,.75,coef,ar_L2,-.2048646479964714,.0082037587836346,0,***
SE2,2017,2017,.9,fit,N,8732,,,
SE2,2017,2017,.9,lbq,L24,571.1197243548913,,2.5789202220e-105,***
SE2,2017,2017,.9,coef,_cons,.1012171376527069,.0687559582089129,.1409880182834282,
SE2,2017,2017,.9,coef,wind_log,-.0013469163312943,.0012582873703124,.2844230193553803,
SE2,2017,2017,.9,coef,hydro_log_ds,-.0076680698840513,.0069729917014614,.2714709236461723,
SE2,2017,2017,.9,coef,consump_log_ds,.0979263166909311,.0195822436568501,5.71014960427e-07,***
SE2,2017,2017,.9,coef,oil_log,.0107742092169388,.0252227755948567,.6692613962273544,
SE2,2017,2017,.9,coef,gas_log,-.0279663699224385,.0154615545537968,.0704870052569486,*
SE2,2017,2017,.9,coef,netexch_no3,.0000222717816065,3.89844125948e-06,1.11003906067e-08,***
SE2,2017,2017,.9,coef,netexch_no4,-.0000597006190341,.000013412285501,8.53961001157e-06,***
SE2,2017,2017,.9,coef,netexch_se1,.0000103860904513,2.80169953012e-06,.0002096727239771,***
SE2,2017,2017,.9,coef,netexch_se3,3.03096385800e-06,1.29126668236e-06,.0189110609944063,**
SE2,2017,2017,.9,coef,ar_L1,1.119335168689523,.0192537154955056,0,***
SE2,2017,2017,.9,coef,ar_L2,-.1992458081184661,.0189734859116518,0,***
SE2,2017,2017,.95,fit,N,8732,,,
SE2,2017,2017,.95,lbq,L24,1093.398996295893,,1.2425539567e-215,***
SE2,2017,2017,.95,coef,_cons,-.1383764620393955,.1165754826683394,.2352230049288344,
SE2,2017,2017,.95,coef,wind_log,-.0023293580263162,.001929447547772,.2273294002149928,
SE2,2017,2017,.95,coef,hydro_log_ds,-.006474707271224,.0096008166261648,.5000625680634567,
SE2,2017,2017,.95,coef,consump_log_ds,.186368319606762,.0323361375833024,8.24024981583e-09,***
SE2,2017,2017,.95,coef,oil_log,.0954744421299549,.0411537792164538,.0203439345826124,**
SE2,2017,2017,.95,coef,gas_log,-.0490339963959231,.0254590731393179,.0541052491597345,*
SE2,2017,2017,.95,coef,netexch_no3,.0000284763321038,6.67287927384e-06,.0000197699693889,***
SE2,2017,2017,.95,coef,netexch_no4,-.000128537496631,.0000263845649963,1.10646088824e-06,***
SE2,2017,2017,.95,coef,netexch_se1,.0000148113346951,4.83332394768e-06,.002180924759462,***
SE2,2017,2017,.95,coef,netexch_se3,3.83285750325e-06,2.18778115947e-06,.0797844259148077,*
SE2,2017,2017,.95,coef,ar_L1,1.123619430600568,.0238889190368901,0,***
SE2,2017,2017,.95,coef,ar_L2,-.2155448304383717,.0266529581292196,6.66133814775e-16,***
SE2,2017,2017,.99,fit,N,8732,,,
SE2,2017,2017,.99,lbq,L24,19379.06176413162,,0,***
SE2,2017,2017,.99,coef,_cons,-.2299531069703994,.421110303256749,.5850220585529828,
SE2,2017,2017,.99,coef,wind_log,-.0127547263841685,.0068437797769416,.0623643789263661,*
SE2,2017,2017,.99,coef,hydro_log_ds,-.0040769155760741,.0200417652154839,.8388060007960265,
SE2,2017,2017,.99,coef,consump_log_ds,.4546330181082411,.112722250727285,.0000550190111404,***
SE2,2017,2017,.99,coef,oil_log,-.0526291698212969,.147141695958345,.7205852027293562,
SE2,2017,2017,.99,coef,gas_log,.2402590625052199,.1080916251202838,.0262336592847479,**
SE2,2017,2017,.99,coef,netexch_no3,.0000365648141786,.0000184749773273,.0477987378260543,**
SE2,2017,2017,.99,coef,netexch_no4,-.0002581091647371,.0000948240979269,.0064892345721901,***
SE2,2017,2017,.99,coef,netexch_se1,.0000261207360771,.000015676882065,.095674663270785,*
SE2,2017,2017,.99,coef,netexch_se3,3.87696720768e-06,6.45569099568e-06,.548139544568931,
SE2,2017,2017,.99,coef,ar_L1,.9706234920033743,.1115393460508317,0,***
SE2,2017,2017,.99,coef,ar_L2,-.1967999175514521,.1069886883218327,.0658496097227359,*
SE2,2018,2018,.1,fit,N,8732,,,
SE2,2018,2018,.1,lbq,L24,1620.83954926712,,0,***
SE2,2018,2018,.1,coef,_cons,.3267650610139618,.0390173839403773,0,***
SE2,2018,2018,.1,coef,wind_log,-.0006175632995472,.0008691167218775,.4773542833447257,
SE2,2018,2018,.1,coef,hydro_log_ds,.0207202128218854,.0088317934032161,.0189713492691959,**
SE2,2018,2018,.1,coef,consump_log_ds,.0044794256903475,.0085587154567569,.6007126686728577,
SE2,2018,2018,.1,coef,oil_log,-.0910092130869425,.0066279566785717,0,***
SE2,2018,2018,.1,coef,gas_log,.0119577137944511,.0068717557623308,.0818370764739134,*
SE2,2018,2018,.1,coef,netexch_no3,.0000184907898423,2.42580801056e-06,2.48689957516e-14,***
SE2,2018,2018,.1,coef,netexch_no4,.0001460907283967,.0000113443022278,0,***
