timestamp,spread_se2_se1,spread_se2_se3,price_se1_raw,price_se2_raw,price_se3_raw,wind_log,consump_log_ds,post_fbmc,wind_post_fbmc
2024-04-18 08:00:00,0.0,0.0,131.19,131.19,131.19,5.736572297479192,0.06189249329515434,0,0.0
2024-04-18 09:00:00,0.0,0.0,101.12,101.12,101.12,5.598421958998375,0.05114969161843863,0,0.0
2024-04-18 10:00:00,0.0,0.0,90.21,90.21,90.21,5.484796933490655,0.06495214079135447,0,0.0
2024-04-18 11:00:00,0.0,0.0,83.87,83.87,83.87,5.365976015021851,0.04865270079467088,0,0.0
2024-04-18 12:00:00,0.0,0.0,80.64,80.64,80.64,5.288267030694535,0.05810108195967967,0,0.0
2024-04-18 13:00:00,0.0,0.0,77.2,77.2,77.2,5.298317366548036,0.054104779868352715,0,0.0
2024-04-18 14:00:00,0.0,0.0,73.01,73.01,73.01,5.3612921657094255,0.07009635953369031,0,0.0
2024-04-18 15:00:00,0.0,0.0,70.7,70.7,70.7,5.4638318050256105,0.07404500537219949,0,0.0
2024-04-18 16:00:00,0.0,0.0,70.88,70.88,70.88,5.598421958998375,0.07053494774249547,0,0.0
2024-04-18 17:00:00,0.0,-5.030000000000001,76.3,76.3,81.33,5.7899601708972535,0.06812655101931941,0,0.0
2024-04-18 18:00:00,0.0,-6.599999999999994,87.43,87.43,94.03,6.073044534100405,0.05073634742813127,0,0.0
2024-04-18 19:00:00,0.0,-55.72,69.52,69.52,125.24,6.546785410760524,0.07162259974579399,0,0.0
2024-04-18 20:00:00,0.0,-72.36000000000001,56.47,56.47,128.83,6.914730892718563,0.07179293917691432,0,0.0
2024-04-18 21:00:00,0.0,-51.550000000000004,54.37,54.37,105.92,7.0587581525186645,0.0778794054251577,0,0.0
2024-04-18 22:00:00,0.0,-11.829999999999998,52.15,52.15,63.98,7.081708586105575,0.09780652574681259,0,0.0
2024-04-18 23:00:00,0.0,-8.090000000000003,53.0,53.0,61.09,7.010311867307229,0.09518797243940647,0,0.0
2024-04-19 00:00:00,0.0,0.0,49.18,49.18,49.18,6.836259277277067,0.07784093829447869,0,0.0
2024-04-19 01:00:00,0.0,0.0,52.11,52.11,52.11,6.621405651764134,0.08151382878491997,0,0.0
2024-04-19 02:00:00,0.0,0.0,50.53,50.53,50.53,6.354370040797351,0.09217341812868263,0,0.0
2024-04-19 03:00:00,0.0,0.0,48.25,48.25,48.25,6.100318952020064,0.08441313222361035,0,0.0
2024-04-19 04:00:00,0.0,0.0,47.97,47.97,47.97,5.932245187448011,0.0840244431341004,0,0.0
2024-04-19 05:00:00,0.0,0.0,49.08,49.08,49.08,5.860786223465865,0.0833719699576001,0,0.0
2024-04-19 06:00:00,0.0,0.0,60.12,60.12,60.12,5.834810737062605,0.08789806162312619,0,0.0
2024-04-19 07:00:00,0.0,0.0,70.74,70.74,70.74,5.765191102784844,0.08256524476951554,0,0.0
2024-04-19 08:00:00,0.0,0.0,77.87,77.87,77.87,5.579729825986222,0.07486108152879822,0,0.0
2024-04-19 09:00:00,0.0,0.0,69.25,69.25,69.25,5.375278407684165,0.06469997785066273,0,0.0
2024-04-19 10:00:00,0.0,0.0,61.27,61.27,61.27,5.4510384535657,0.07887301730191432,0,0.0
2024-04-19 11:00:00,0.0,0.0,57.28,57.28,57.28,5.66988092298052,0.06522039806768376,0,0.0
2024-04-19 12:00:00,0.0,0.0,52.16,52.16,52.16,5.820082930352362,0.0679470432588154,0,0.0
2024-04-19 13:00:00,0.0,0.0,48.67,48.67,48.67,5.926926025970411,0.04856197819824448,0,0.0
2024-04-19 14:00:00,0.0,0.0,46.38,46.38,46.38,6.008813185442595,0.061581363142596324,0,0.0
2024-04-19 15:00:00,0.0,0.0,47.31,47.31,47.31,6.066108090103747,0.06709171871314545,0,0.0
2024-04-19 16:00:00,0.0,0.0,50.91,50.91,50.91,6.135564891081739,0.06790257881525275,0,0.0
2024-04-19 17:00:00,0.0,0.0,56.95,56.95,56.95,6.182084906716632,0.0708594006421226,0,0.0
2024-04-19 18:00:00,0.0,0.0,60.04,60.04,60.04,6.222576268071369,0.06260282839643772,0,0.0
2024-04-19 19:00:00,0.0,0.0,59.36,59.36,59.36,6.352629396319567,0.06794137221822716,0,0.0
2024-04-19 20:00:00,0.0,0.0,52.16,52.16,52.16,6.543911845564792,0.07260661596981777,0,0.0
2024-04-19 21:00:00,0.0,0.0,49.72,49.72,49.72,6.703188113240863,0.0884395969697529,0,0.0
2024-04-19 22:00:00,0.0,0.0,45.62,45.62,45.62,6.85751406254539,0.08084282402154841,0,0.0
2024-04-19 23:00:00,0.0,0.0,42.06,42.06,42.06,7.025538314638521,0.08756507340815478,0,0.0
2024-04-20 00:00:00,0.0,0.0,39.92,39.92,39.92,7.45182223652793,0.08800111002798694,0,0.0
2024-04-20 01:00:00,0.0,0.0,38.66,38.66,38.66,7.511524648390866,0.09314337054565858,0,0.0
2024-04-20 02:00:00,0.0,0.0,37.51,37.51,37.51,7.576097340623111,0.09794420319849717,0,0.0
2024-04-20 03:00:00,0.0,0.0,35.57,35.57,35.57,7.681560362559537,0.09354792448902227,0,0.0
2024-04-20 04:00:00,0.0,0.0,32.13,32.13,32.13,7.803435056952168,0.09494718904025312,0,0.0
2024-04-20 05:00:00,0.0,0.0,25.26,25.26,25.26,7.898039690764619,0.09420899187640419,0,0.0
2024-04-20 06:00:00,0.0,0.0,25.45,25.45,25.45,7.925518979786926,0.09646427589358009,0,0.0
2024-04-20 07:00:00,0.0,0.0,35.79,35.79,35.79,7.8898337513942955,0.10122889721207606,0,0.0
2024-04-20 08:00:00,0.0,0.0,39.71,39.71,39.71,7.830425617820331,0.09653790336489454,0,0.0
2024-04-20 09:00:00,0.0,0.0,41.26,41.26,41.26,7.772752716468742,0.08900087124222633,0,0.0
2024-04-20 10:00:00,0.0,0.0,42.07,42.07,42.07,7.746300662231439,0.09159351352043377,0,0.0
2024-04-20 11:00:00,0.0,0.0,38.43,38.43,38.43,7.732369222284388,0.07760423737818467,0,0.0
2024-04-20 12:00:00,0.0,0.0,28.97,28.97,28.97,7.731492029245684,0.06182295084510603,0,0.0
2024-04-20 13:00:00,0.0,0.0,12.33,12.33,12.33,7.751475318021456,0.0616376678242494,0,0.0
2024-04-20 14:00:00,0.0,0.0,10.55,10.55,10.55,7.789868559054706,0.04728638536377083,0,0.0
2024-04-20 15:00:00,0.0,0.0,18.33,18.33,18.33,7.813591552952433,0.06038259639217092,0,0.0
2024-04-20 16:00:00,0.0,0.0,37.41,37.41,37.41,7.81762544305337,0.0322409177497498,0,0.0
2024-04-20 17:00:00,0.0,0.0,43.19,43.19,43.19,7.768533300926033,0.040709175566125744,0,0.0
2024-04-20 18:00:00,0.0,0.0,47.31,47.31,47.31,7.679251425953058,0.03344548636492117,0,0.0
2024-04-20 19:00:00,0.0,-13.14,49.28,49.28,62.42,7.592366128519796,0.052198037770180505,0,0.0
2024-04-20 20:00:00,0.0,-13.04,50.18,50.18,63.22,7.605890001053122,0.07460044674275856,0,0.0
2024-04-20 21:00:00,0.0,-13.36,49.96,49.96,63.32,7.665284718471351,0.061328208795349504,0,0.0
2024-04-20 22:00:00,0.0,-13.310000000000002,49.61,49.61,62.92,7.699842407396986,0.055993063296226886,0,0.0
2024-04-20 23:00:00,0.0,0.0,48.39,48.39,48.39,7.690743163541872,0.061011510541779224,0,0.0
2024-04-21 00:00:00,0.0,0.0,54.71,54.71,54.71,7.490529402060711,0.047977861250079634,0,0.0
2024-04-21 01:00:00,0.0,0.0,56.82,56.82,56.82,7.425357887027151,0.05325573292567842,0,0.0
2024-04-21 02:00:00,0.0,0.0,58.1,58.1,58.1,7.396948602621014,0.05523496064109068,0,0.0
2024-04-21 03:00:00,0.0,0.0,59.7,59.7,59.7,7.3727463664043285,0.050821816643559004,0,0.0
2024-04-21 04:00:00,0.0,0.0,60.93,60.93,60.93,7.369600720526409,0.05301583244141739,0,0.0
2024-04-21 05:00:00,0.0,0.0,61.49,61.49,61.49,7.360103972989152,0.055902367508673834,0,0.0
2024-04-21 06:00:00,0.0,0.0,61.04,61.04,61.04,7.288244401020124,0.06692589363086388,0,0.0
2024-04-21 07:00:00,0.0,0.0,60.04,60.04,60.04,7.095893221097532,0.07468800426991073,0,0.0
2024-04-21 08:00:00,0.0,0.0,60.88,60.88,60.88,6.84587987526405,0.07386444764608235,0,0.0
2024-04-21 09:00:00,0.0,0.0,54.73,54.73,54.73,6.726233402358747,0.07165715787147775,0,0.0
2024-04-21 10:00:00,0.0,0.0,43.29,43.29,43.29,6.714170529909472,0.08081122034500776,0,0.0
2024-04-21 11:00:00,0.0,0.0,42.47,42.47,42.47,6.695798917058491,0.0737047292115065,0,0.0
2024-04-21 12:00:00,0.0,0.0,43.94,43.94,43.94,6.673297967767654,0.06985864165847477,0,0.0
2024-04-21 13:00:00,0.0,0.0,42.14,42.14,42.14,6.645090969505644,0.07448856790806602,0,0.0
2024-04-21 14:00:00,0.0,0.0,41.48,41.48,41.48,6.602587892189336,0.05969598393989717,0,0.0
2024-04-21 15:00:00,0.0,0.0,41.93,41.93,41.93,6.551080335043404,0.08410218818821136,0,0.0
2024-04-21 16:00:00,0.0,0.0,47.7,47.7,47.7,6.47543271670409,0.06735620025222477,0,0.0
2024-04-21 17:00:00,0.0,0.0,58.68,58.68,58.68,6.42648845745769,0.06082755279683738,0,0.0
2024-04-21 18:00:00,0.0,0.0,74.6,74.6,74.6,6.401917196727186,0.04624392564206481,0,0.0
2024-04-21 19:00:00,0.0,0.0,89.36,89.36,89.36,6.455198563340122,0.06609062863741055,0,0.0
2024-04-21 20:00:00,0.0,-7.510000000000005,87.75,87.75,95.26,6.670766320845874,0.07456063609508323,0,0.0
2024-04-21 21:00:00,0.0,-7.929999999999993,83.14,83.14,91.07,6.756932389247553,0.07492978306876807,0,0.0
2024-04-21 22:00:00,0.0,0.0,84.63,84.63,84.63,6.661854740545311,0.07129226025795532,0,0.0
2024-04-21 23:00:00,0.0,0.0,72.7,72.7,72.7,6.52649485957079,0.07520352627865545,0,0.0
2024-04-22 00:00:00,0.0,0.0,77.08,77.08,77.08,6.46302945692067,0.08004343232639233,0,0.0
2024-04-22 01:00:00,0.0,0.0,69.99,69.99,69.99,6.408528791059498,0.09060063381279715,0,0.0
2024-04-22 02:00:00,0.0,0.0,64.55,64.55,64.55,6.385194398997726,0.08770209542598462,0,0.0
2024-04-22 03:00:00,0.0,0.0,64.38,64.38,64.38,6.396929655216146,0.08664975853195678,0,0.0
2024-04-22 04:00:00,0.0,0.0,69.51,69.51,69.51,6.418364935936212,0.09261987682445394,0,0.0
2024-04-22 05:00:00,0.0,0.0,85.4,85.4,85.4,6.400257445308821,0.09149882019778666,0,0.0
2024-04-22 06:00:00,0.0,-23.230000000000004,82.67,82.67,105.9,6.329720905522696,0.08211360371447007,0,0.0
2024-04-22 07:00:00,0.0,0.0,130.79,130.79,130.79,6.111467339502679,0.07436655936969228,0,0.0
2024-04-22 08:00:00,0.0,0.0,117.46,117.46,117.46,5.8971538676367405,0.0722127323876176,0,0.0
2024-04-22 09:00:00,0.0,0.0,97.05,97.05,97.05,5.916202062607435,0.061328905651807375,0,0.0
2024-04-22 10:00:00,0.0,0.0,81.86,81.86,81.86,6.035481432524756,0.06740557270225533,0,0.0
2024-04-22 11:00:00,0.0,0.0,81.24,81.24,81.24,6.030685260261263,0.06116033899140216,0,0.0
2024-04-22 12:00:00,0.0,0.0,77.05,77.05,77.05,6.042632833682381,0.0680600054602225,0,0.0
2024-04-22 13:00:00,0.0,-1.9099999999999966,71.76,71.76,73.67,6.07993319509559,0.040247668661455904,0,0.0
2024-04-22 14:00:00,0.0,-7.739999999999995,66.39,66.39,74.13,6.102558594613569,0.05807227575690188,0,0.0
2024-04-22 15:00:00,0.0,-8.900000000000006,66.11,66.11,75.01,6.126869184114185,0.061085452498065074,0,0.0
2024-04-22 16:00:00,2.3699999999999974,-6.960000000000008,62.57,64.94,71.9,6.12029741895095,0.04780475935017847,0,0.0
2024-04-22 17:00:00,6.3700000000000045,-32.03,58.39,64.76,96.79,6.111467339502679,0.04279790797324079,0,0.0
2024-04-22 18:00:00,7.160000000000004,-53.08,57.96,65.12,118.2,6.124683390894205,0.030936335932632453,0,0.0
2024-04-22 19:00:00,8.209999999999994,-99.67000000000002,56.17,64.38,164.05,6.259581464064923,0.0297147200418042,0,0.0
2024-04-22 20:00:00,15.950000000000003,-106.09,48.92,64.87,170.96,6.520621127558696,0.029668322763394706,0,0.0
2024-04-22 21:00:00,18.129999999999995,-66.15,45.77,63.9,130.05,6.767343125265392,0.04991608744772247,0,0.0
2024-04-22 22:00:00,18.510000000000005,-46.779999999999994,40.48,58.99,105.77,6.9440872082295275,0.05565056327936091,0,0.0
2024-04-22 23:00:00,18.93,-41.94,36.12,55.05,96.99,7.057036981697891,0.06298851006470763,0,0.0
2024-04-23 00:00:00,0.0,-30.889999999999993,57.43,57.43,88.32,6.767343125265392,0.06259835799484126,0,0.0
2024-04-23 01:00:00,0.0,-31.849999999999994,54.84,54.84,86.69,6.945051063725834,0.08269658107842215,0,0.0
2024-04-23 02:00:00,4.700000000000003,-34.82,46.43,51.13,85.95,7.142036574706803,0.07127157869401568,0,0.0
2024-04-23 03:00:00,11.050000000000004,-34.4,39.97,51.02,85.42,7.364547014255642,0.062104208315758136,0,0.0
2024-04-23 04:00:00,0.0,-38.49999999999999,47.85,47.85,86.35,7.533158807455563,0.062351090624241934,0,0.0
2024-04-23 05:00:00,0.0,-45.339999999999996,52.35,52.35,97.69,7.670428522190693,0.06193916783447495,0,0.0
2024-04-23 06:00:00,0.0,-67.05000000000001,54.35,54.35,121.4,7.731930721948486,0.050191788032708295,0,0.0
2024-04-23 07:00:00,0.0,-124.83999999999999,56.42,56.42,181.26,7.748460023899697,0.04582833252925944,0,0.0
2024-04-23 08:00:00,0.0,-76.02000000000001,60.26,60.26,136.28,7.724004656676065,0.04301009362338615,0,0.0
2024-04-23 09:00:00,0.0,-37.779999999999994,60.6,60.6,98.38,7.7488913372555315,0.04540621357139596,0,0.0
2024-04-23 10:00:00,0.0,-23.990000000000002,58.88,58.88,82.87,7.815207062189088,0.0560330915992866,0,0.0
2024-04-23 11:00:00,0.0,-19.340000000000003,57.92,57.92,77.26,7.898039690764619,0.052524439202913165,0,0.0
2024-04-23 12:00:00,0.0,-20.459999999999994,57.0,57.0,77.46,7.9420068084898565,0.051020961803361686,0,0.0
2024-04-23 13:00:00,0.0,-22.22,57.16,57.16,79.38,7.930925372483388,0.05071918806111597,0,0.0
2024-04-23 14:00:00,0.0,-21.300000000000004,57.32,57.32,78.62,7.887959336599945,0.036720948489746164,0,0.0
2024-04-23 15:00:00,0.0,-21.61,58.41,58.41,80.02,7.837948916025283,0.0626451278340232,0,0.0
2024-04-23 16:00:00,0.0,-21.33,61.69,61.69,83.02,7.752764808851328,0.05745785222168198,0,0.0
2024-04-23 17:00:00,0.0,-26.68,63.29,63.29,89.97,7.619233416226805,0.04179845728964704,0,0.0
2024-04-23 18:00:00,0.0,-36.27000000000001,66.13,66.13,102.4,7.487173694213739,0.028386561684635048,0,0.0
2024-04-23 19:00:00,0.0,-56.06,66.95,66.95,123.01,7.40184157874383,0.03883047019063479,0,0.0
2024-04-23 20:00:00,0.0,-56.22,68.85,68.85,125.07,7.3727463664043285,0.02699237787021147,0,0.0
2024-04-23 21:00:00,0.0,-36.00999999999999,69.09,69.09,105.1,7.364547014255642,0.03834072400428745,0,0.0
2024-04-23 22:00:00,0.0,-23.760000000000005,68.97,68.97,92.73,7.385851078125209,0.03257470628445969,0,0.0
2024-04-23 23:00:00,0.0,-15.61999999999999,65.93,65.93,81.55,7.425953657077541,0.032989448015140255,0,0.0
2024-04-24 00:00:00,0.0,0.0,79.84,79.84,79.84,6.827629234502852,0.03176457734386773,0,0.0
2024-04-24 01:00:00,0.0,0.0,76.1,76.1,76.1,6.831953565565855,0.04053852578792583,0,0.0
2024-04-24 02:00:00,0.0,0.0,75.31,75.31,75.31,6.805722553416985,0.04534612746411515,0,0.0
2024-04-24 03:00:00,0.0,0.0,73.07,73.07,73.07,6.74993119378857,0.03680975628351746,0,0.0
2024-04-24 04:00:00,0.0,0.0,76.04,76.04,76.04,6.665683717782408,0.029748620536726555,0,0.0
2024-04-24 05:00:00,0.0,0.0,81.83,81.83,81.83,6.532334292222349,0.03063067578752854,0,0.0
2024-04-24 06:00:00,0.0,-14.069999999999993,87.59,87.59,101.66,6.289715570908998,0.03562488567061717,0,0.0
2024-04-24 07:00:00,0.0,0.0,131.32,131.32,131.32,6.003887067106539,0.026875740034518536,0,0.0
2024-04-24 08:00:00,0.0,0.0,129.23,129.23,129.23,5.771441123130016,0.027039102752833166,0,0.0
2024-04-24 09:00:00,0.0,0.0,97.08,97.08,97.08,5.6240175061873385,0.01978388364674899,0,0.0
2024-04-24 10:00:00,0.0,0.0,92.97,92.97,92.97,5.472270673671475,0.03412370834436196,0,0.0
2024-04-24 11:00:00,0.0,0.0,91.04,91.04,91.04,5.209486152841421,0.024731122039526987,0,0.0
2024-04-24 12:00:00,0.0,0.0,85.62,85.62,85.62,4.897839799950911,0.014737181870397187,0,0.0
2024-04-24 13:00:00,0.0,0.0,83.48,83.48,83.48,4.584967478670572,0.028319813534745997,0,0.0
2024-04-24 14:00:00,0.0,0.0,80.55,80.55,80.55,4.418840607796598,0.023117292445883564,0,0.0
2024-04-24 15:00:00,0.0,0.0,82.69,82.69,82.69,4.330733340286331,0.039833295863852314,0,0.0
2024-04-24 16:00:00,0.0,0.0,85.15,85.15,85.15,4.382026634673881,0.021221063749298885,0,0.0
2024-04-24 17:00:00,0.0,0.0,96.09,96.09,96.09,4.553876891600541,0.02468127052709157,0,0.0
2024-04-24 18:00:00,0.0,0.0,104.04,104.04,104.04,4.844187086458591,0.012323403528764487,0,0.0
2024-04-24 19:00:00,0.0,0.0,135.2,135.2,135.2,5.209486152841421,0.01823246158256353,0,0.0
2024-04-24 20:00:00,0.0,-14.650000000000006,128.79,128.79,143.44,5.568344503761097,0.005818040929574941,0,0.0
2024-04-24 21:00:00,0.0,-6.170000000000002,114.99,114.99,121.16,5.855071922202427,0.017479675250418936,0,0.0
2024-04-24 22:00:00,0.0,-17.620000000000005,87.69,87.69,105.31,6.091309882077698,0.039886701625571064,0,0.0
2024-04-24 23:00:00,0.0,-4.1299999999999955,86.08,86.08,90.21,6.082218910376446,0.02213638628179382,0,0.0
2024-04-25 00:00:00,0.0,0.0,83.5,83.5,83.5,5.908082938168931,0.010490967755536929,0,0.0
2024-04-25 01:00:00,0.0,0.0,80.0,80.0,80.0,5.831882477283517,0.010859103587047336,0,0.0
2024-04-25 02:00:00,0.0,0.0,77.37,77.37,77.37,5.902633333401366,0.014550243282793751,0,0.0
2024-04-25 03:00:00,0.0,0.0,76.05,76.05,76.05,5.993961427306569,0.006449313547984836,0,0.0
2024-04-25 04:00:00,0.0,0.0,75.24,75.24,75.24,6.035481432524756,0.005652516509149663,0,0.0
2024-04-25 05:00:00,0.0,0.0,84.02,84.02,84.02,6.030685260261263,0.007594075027901326,0,0.0
2024-04-25 06:00:00,0.0,0.0,102.44,102.44,102.44,6.025865973825314,0.019611494333796387,0,0.0
2024-04-25 07:00:00,0.0,0.0,130.98,130.98,130.98,5.945420608606575,0.016999700833407516,0,0.0
2024-04-25 08:00:00,0.0,0.0,114.36,114.36,114.36,5.8805329864007,0.021532684923570855,0,0.0
2024-04-25 09:00:00,0.0,0.0,92.56,92.56,92.56,6.0330862217988015,0.0187844071164065,0,0.0
2024-04-25 10:00:00,0.0,0.0,80.17,80.17,80.17,6.255750041753367,0.02715474658313699,0,0.0
2024-04-25 11:00:00,0.0,0.0,78.2,78.2,78.2,6.391917113392602,0.012525648109869003,0,0.0
2024-04-25 12:00:00,0.0,0.0,73.92,73.92,73.92,6.51471269087253,0.010978721982465522,0,0.0
2024-04-25 13:00:00,0.0,0.0,69.02,69.02,69.02,6.62273632394984,0.004264934987069147,0,0.0
2024-04-25 14:00:00,0.0,0.0,66.81,66.81,66.81,6.704414354964107,0.022669136441609616,0,0.0
2024-04-25 15:00:00,0.0,0.0,69.38,69.38,69.38,6.74993119378857,0.03155238140728933,0,0.0
2024-04-25 16:00:00,0.0,0.0,72.81,72.81,72.81,6.717804695023691,0.023043633891276727,0,0.0
2024-04-25 17:00:00,0.0,0.0,79.88,79.88,79.88,6.665683717782408,0.019738316115748056,0,0.0
2024-04-25 18:00:00,0.0,0.0,95.17,95.17,95.17,6.620073206530356,-0.005659938278783194,0,0.0
2024-04-25 19:00:00,0.0,-57.14,83.95,83.95,141.09,6.587550014824796,0.008593611924108124,0,0.0
2024-04-25 20:00:00,0.0,-69.47999999999999,82.81,82.81,152.29,6.610696044717759,0.0035674471269713237,0,0.0
2024-04-25 21:00:00,0.0,-33.72,79.99,79.99,113.71,6.625392368007956,0.008502059701981146,0,0.0
2024-04-25 22:00:00,0.0,-12.36999999999999,78.98,78.98,91.35,6.516193076042964,0.019041878893284903,0,0.0
2024-04-25 23:00:00,0.0,-6.969999999999999,72.77,72.77,79.74,6.3473892096560105,0.012249920837412276,0,0.0
2024-04-26 00:00:00,0.0,-2.5,77.37,77.37,79.87,6.0330862217988015,-0.0017184122346360908,0,0.0
2024-04-26 01:00:00,0.0,-0.14000000000000057,73.86,73.86,74.0,6.056784013228625,-0.0024009713157902013,0,0.0
2024-04-26 02:00:00,0.0,-1.0799999999999983,71.83,71.83,72.91,6.1463292576688975,0.006128691770147299,0,0.0
2024-04-26 03:00:00,0.0,-0.5900000000000034,71.7,71.7,72.29,6.246106765481563,-0.0028868867076976557,0,0.0
2024-04-26 04:00:00,0.0,-3.0,74.1,74.1,77.1,6.338594078203183,-0.012488760065047622,0,0.0
2024-04-26 05:00:00,0.0,-6.77000000000001,76.21,76.21,82.98,6.405228458030842,-0.011531375016052614,0,0.0
2024-04-26 06:00:00,0.0,-12.11,81.39,81.39,93.5,6.429719478039138,-0.012084236113355296,0,0.0
2024-04-26 07:00:00,0.0,-14.049999999999997,90.01,90.01,104.06,6.342121418721152,-0.010307738477830952,0,0.0
2024-04-26 08:00:00,0.0,-2.980000000000004,93.08,93.08,96.06,6.210600077024653,-0.0025746807175979214,0,0.0
2024-04-26 09:00:00,0.0,-3.3400000000000034,77.74,77.74,81.08,6.194405391104672,-0.005293601116407309,0,0.0
2024-04-26 10:00:00,0.0,-1.240000000000009,76.57,76.57,77.81,6.280395838960195,0.010647525251971324,0,0.0
2024-04-26 11:00:00,0.0,0.0,72.95,72.95,72.95,6.320768294250582,0.0034818458185945644,0,0.0
2024-04-26 12:00:00,0.0,0.0,70.35,70.35,70.35,6.3080984415095305,0.0107589051118131,0,0.0
2024-04-26 13:00:00,0.0,0.0,68.74,68.74,68.74,6.306275286948016,0.004394118345319775,0,0.0
2024-04-26 14:00:00,0.0,0.0,65.37,65.37,65.37,6.343880434126331,0.017200917922115977,0,0.0
2024-04-26 15:00:00,0.0,0.0,69.92,69.92,69.92,6.373319789577012,0.023093205831006713,0,0.0
2024-04-26 16:00:00,0.0,0.0,71.7,71.7,71.7,6.345636360828596,0.015866168536238234,0,0.0
2024-04-26 17:00:00,0.0,0.0,80.46,80.46,80.46,6.297109319933935,0.011321145037908487,0,0.0
2024-04-26 18:00:00,0.0,-8.739999999999995,85.14,85.14,93.88,6.300785794663244,-0.0022078386129997796,0,0.0
2024-04-26 19:00:00,0.0,-46.610000000000014,82.0,82.0,128.61,6.3818160174060985,-0.011847431683474241,0,0.0
2024-04-26 20:00:00,0.0,-51.05,81.14,81.14,132.19,6.52795791762255,-0.023611233706716916,0,0.0
2024-04-26 21:00:00,0.0,-24.849999999999994,80.29,80.29,105.14,6.673297967767654,-0.011377946572101116,0,0.0
2024-04-26 22:00:00,0.0,0.0,81.13,81.13,81.13,6.760414691083428,-0.014826210527354888,0,0.0
2024-04-26 23:00:00,0.0,0.0,78.56,78.56,78.56,6.838405200847344,-0.005114218269894444,0,0.0
2024-04-27 00:00:00,0.0,-3.719999999999999,69.34,69.34,73.06,6.814542897259958,-0.019375176751720957,0,0.0
2024-04-27 01:00:00,0.0,-0.7700000000000102,68.21,68.21,68.98,6.804614520062624,-0.018335573412731065,0,0.0
2024-04-27 02:00:00,0.0,0.0,68.03,68.03,68.03,6.7464121285733745,-0.01821939890558255,0,0.0
2024-04-27 03:00:00,0.0,-0.269999999999996,68.26,68.26,68.53,6.665683717782408,-0.022689775421258496,0,0.0
2024-04-27 04:00:00,0.0,-0.5799999999999983,68.08,68.08,68.66,6.523562306149512,-0.02793447566761209,0,0.0
2024-04-27 05:00:00,0.0,0.0,69.56,69.56,69.56,6.343880434126331,-0.030811711080209747,0,0.0
2024-04-27 06:00:00,0.0,0.0,67.67,67.67,67.67,6.045005314036012,-0.023298566388493036,0,0.0
2024-04-27 07:00:00,0.0,0.0,69.39,69.39,69.39,5.69035945432406,-0.014722396469364796,0,0.0
2024-04-27 08:00:00,0.0,0.0,68.5,68.5,68.5,5.3471075307174685,-0.005338288210321451,0,0.0
2024-04-27 09:00:00,0.0,0.0,59.07,59.07,59.07,5.049856007249537,-0.004740680789471874,0,0.0
2024-04-27 10:00:00,0.0,0.0,50.98,50.98,50.98,4.804021044733257,0.008581274578887133,0,0.0
2024-04-27 11:00:00,0.0,0.0,44.01,44.01,44.01,4.543294782270004,0.0012912844047274774,0,0.0
2024-04-27 12:00:00,0.0,0.0,43.42,43.42,43.42,4.219507705176107,-0.010539262844334374,0,0.0
2024-04-27 13:00:00,0.0,0.0,42.64,42.64,42.64,4.110873864173311,-0.00403657177724881,0,0.0
2024-04-27 14:00:00,0.0,0.0,43.05,43.05,43.05,4.02535169073515,-0.014235081412420136,0,0.0
2024-04-27 15:00:00,0.0,0.0,45.12,45.12,45.12,3.9889840465642745,0.0004417845032289591,0,0.0
2024-04-27 16:00:00,0.0,0.0,52.72,52.72,52.72,4.007333185232471,-0.028810902364389435,0,0.0
2024-04-27 17:00:00,0.0,0.0,62.36,62.36,62.36,4.07753744390572,-0.01907874281284716,0,0.0
2024-04-27 18:00:00,0.0,0.0,86.0,86.0,86.0,4.127134385045092,-0.038421233132670096,0,0.0
2024-04-27 19:00:00,0.0,-29.980000000000004,89.92,89.92,119.9,4.330733340286331,-0.043004678705901966,0,0.0
2024-04-27 20:00:00,0.0,-22.299999999999997,89.97,89.97,112.27,4.672828834461906,-0.027391570029199563,0,0.0
2024-04-27 21:00:00,0.0,0.0,85.0,85.0,85.0,4.9344739331306915,-0.040359099343607596,0,0.0
2024-04-27 22:00:00,0.0,0.0,75.9,75.9,75.9,5.209486152841421,-0.04312043540951205,0,0.0
2024-04-27 23:00:00,0.0,0.0,65.23,65.23,65.23,5.424950017481403,-0.04134388188305049,0,0.0
2024-04-28 00:00:00,0.0,0.0,56.39,56.39,56.39,5.081404364984463,-0.03173626191560697,0,0.0
2024-04-28 01:00:00,0.0,0.0,46.14,46.14,46.14,5.214935757608986,-0.030967106238403375,0,0.0
2024-04-28 02:00:00,0.0,0.0,39.6,39.6,39.6,5.288267030694535,-0.02965727871611179,0,0.0
2024-04-28 03:00:00,0.0,0.0,32.56,32.56,32.56,5.3230099791384085,-0.0351060527716065,0,0.0
2024-04-28 04:00:00,0.0,0.0,28.49,28.49,28.49,5.308267697401205,-0.03179069812237856,0,0.0
2024-04-28 05:00:00,0.0,0.0,26.82,26.82,26.82,5.14166355650266,-0.03879071878640428,0,0.0
2024-04-28 06:00:00,0.0,0.0,15.12,15.12,15.12,5.0238805208462765,-0.027390853783131774,0,0.0
2024-04-28 07:00:00,0.0,0.0,25.76,25.76,25.76,4.927253685157205,-0.024357212283442564,0,0.0
