zone,start_year,end_year,type,variable,value,se,pval,stars,converged
SE1,2015,2015,fit,N,8736,,,,2
SE1,2015,2015,fit,ll,15219.30336075837,,,,2
SE1,2015,2015,fit,AIC,-30374.60672151674,,,,2
SE1,2015,2015,fit,BIC,-30148.20007518123,,,,2
SE1,2015,2015,lbq_std,L24,323.5108636406082,,3.00039970232e-54,***,2
SE1,2015,2015,lbq_sq,L24,564.1461101066178,,7.3665024941e-104,***,2
SE1,2015,2015,coef,_cons,.4088655665454729,.2831561577158371,.1487508224188505,,2
SE1,2015,2015,coef,wind_log,.0008711713858692,.003029233292961,.7736620705477169,,2
SE1,2015,2015,coef,hydro_log_ds,.1721011853039267,.1388656337914751,.2152210754921033,,2
SE1,2015,2015,coef,consump_log_ds,.1572047034774711,.0313467360060024,5.30262296516e-07,***,2
SE1,2015,2015,coef,oil_log,-.007430025630578,.0524528886078782,.8873553569997537,,2
SE1,2015,2015,coef,gas_log,-.0995474826101202,.0926524437732925,.2826352370010115,,2
SE1,2015,2015,coef,netexch_fi,.0000151685378297,2.26384199724e-06,2.07918127160e-11,***,2
SE1,2015,2015,coef,netexch_no4,.0000458191494513,4.85042994170e-06,0,***,2
SE1,2015,2015,coef,netexch_se2,9.58479934920e-06,2.01930704340e-06,2.06886477327e-06,***,2
SE1,2015,2015,coef,dt,.0341448728881294,.0279188266356365,.2213276952651735,,2
SE1,2015,2015,coef,dt_wind,.0121874075605302,.0061695286744792,.0482205559664357,**,2
SE1,2015,2015,coef,dl,-.0813615914264068,.0283537181070463,.0041109394670933,***,2
SE1,2015,2015,coef,dl_wind,.0008075030616972,.0061167068433242,.894971650430922,,2
SE1,2015,2015,coef,ar_L1,2.104025047215128,.0110414525199185,0,***,2
SE1,2015,2015,coef,ar_L2,-1.277770307956047,.0182127364697815,0,***,2
SE1,2015,2015,coef,ar_L3,.1734186773162198,.0093828177789701,0,***,2
SE1,2015,2015,coef,ma_L1,-.9817339372562719,.0068307928152395,0,***,2
SE1,2015,2015,elasticity,wind_normal,.0008711713858692,.003029233292961,.7736620705477169,,2
SE1,2015,2015,elasticity,wind_spike,.0130585789463994,.0066434473803617,.0493410272723401,**,2
SE1,2015,2015,elasticity,wind_low,.0016786744475664,.0065293744783989,.7971048560695378,,2
SE1,2015,2015,var_coef,omega,-1.814881702032192,1.151819980532856,.1151031732440535,,2
SE1,2015,2015,var_coef,arch1,.2561202157562314,.0389738128904051,4.97781815767e-11,***,2
SE1,2015,2015,var_coef,garch1,.3834591476703565,.078334921557464,9.82438055352e-07,***,2
SE1,2015,2015,var_coef,het_wind_log,-.0656792756578571,.0366955772557476,.0734793577367623,*,2
SE1,2015,2015,var_coef,het_hydro_log_ds,1.196979844604344,.3567224195262313,.0007922345031837,***,2
SE1,2015,2015,var_coef,het_consump_log_ds,.441506711624353,.6986248905332891,.5274095302698134,,2
SE1,2015,2015,var_coef,het_oil_log,2.395663312533735,.3246859846836808,1.60094160151e-13,***,2
SE1,2015,2015,var_coef,het_gas_log,-4.803571577912701,.5069336441645204,0,***,2
SE1,2015,2015,var_coef,het_netexch_fi,.000354118762857,.0000913256298646,.0001055180781373,***,2
SE1,2015,2015,var_coef,het_netexch_no4,-3.54966677133e-06,.0001473021849105,.980774553865617,,2
SE1,2015,2015,var_coef,het_netexch_se2,.0002274605415976,.0000520481412677,.0000124135469277,***,2
SE1,2015,2015,var_coef,het_dt,1.663892446067285,.468698567664497,.0003851920303979,***,2
SE1,2015,2015,var_coef,het_dt_wind,.0663456225488008,.1003769979939097,.5086351423616449,,2
SE1,2015,2015,var_coef,het_dl,1.352153161832482,.5528523454839775,.0144540652240528,**,2
SE1,2015,2015,var_coef,het_dl_wind,-.0026980246777567,.1185011195911629,.9818353930297572,,2
SE1,2015,2015,var_coef,persistence,.6395793634265879,,,,2
SE1,2015,2015,var_elasticity,wind_normal,-.0656792756578571,.0366955772557476,.0734793577367623,*,2
SE1,2015,2015,var_elasticity,wind_spike,.0006663468909437,.0926449404788957,.9942612806518082,,2
SE1,2015,2015,var_elasticity,wind_low,-.0683773003356137,.1102890658311149,.5352692512570201,,2
SE1,2016,2016,fit,N,8760,,,,1
SE1,2016,2016,fit,ll,16747.70556006819,,,,1
SE1,2016,2016,fit,AIC,-33431.41112013638,,,,1
SE1,2016,2016,fit,BIC,-33204.9166822506,,,,1
SE1,2016,2016,lbq_std,L24,319.8502555392459,,1.65220511107e-53,***,1
SE1,2016,2016,lbq_sq,L24,309.1014769151873,,2.45431673557e-51,***,1
SE1,2016,2016,coef,_cons,-.1185067284858162,.1523244263871896,.4365754967892266,,1
SE1,2016,2016,coef,wind_log,-.0046702869445727,.0022184041653983,.0352698823661646,**,1
SE1,2016,2016,coef,hydro_log_ds,-.0852531087872364,.0662646651915308,.19824958188952,,1
SE1,2016,2016,coef,consump_log_ds,.1355090340072301,.0294172310299902,4.09599475404e-06,***,1
SE1,2016,2016,coef,oil_log,.038591208644271,.0429655930714619,.3690849758180568,,1
SE1,2016,2016,coef,gas_log,.0015212942315202,.0469902444810879,.9741732525800724,,1
SE1,2016,2016,coef,netexch_fi,.0000122146440471,1.89025263709e-06,1.03389075079e-10,***,1
SE1,2016,2016,coef,netexch_no4,.0000242594535479,4.47440347079e-06,5.89920761129e-08,***,1
SE1,2016,2016,coef,netexch_se2,2.84537551838e-06,1.55876056443e-06,.0679393365008025,*,1
SE1,2016,2016,coef,dt,.0534505415539495,.0139432600268045,.0001263676569465,***,1
SE1,2016,2016,coef,dt_wind,-.0009741371336736,.0029608921686175,.7421547664299979,,1
