zone,start_year,end_year,type,variable,value,se,pval,stars,converged
SE2,2015,2015,fit,N,8736,,,,1
SE2,2015,2015,fit,ll,15311.13570165413,,,,1
SE2,2015,2015,fit,AIC,-30554.27140330826,,,,1
SE2,2015,2015,fit,BIC,-30313.71434157678,,,,1
SE2,2015,2015,lbq_std,L24,342.1883540654355,,4.87360817495e-58,***,1
SE2,2015,2015,lbq_sq,L24,554.4512019618405,,7.7620930485e-102,***,1
SE2,2015,2015,coef,_cons,.098642812589318,.2865114382715773,.7306287564289886,,1
SE2,2015,2015,coef,wind_log,-.0041285353376753,.0034605996464137,.2328648508341686,,1
SE2,2015,2015,coef,hydro_log_ds,.0229605417188828,.0766303739909452,.7644615609024614,,1
SE2,2015,2015,coef,consump_log_ds,.4228796376145024,.0324935906941583,0,***,1
SE2,2015,2015,coef,oil_log,-.0035431177329845,.054576178524095,.9482372263863232,,1
SE2,2015,2015,coef,gas_log,.0165545529781769,.0953911539002769,.8622239232665998,,1
SE2,2015,2015,coef,netexch_no3,.0000456214073728,4.77423826333e-06,0,***,1
SE2,2015,2015,coef,netexch_no4,.0000386149784858,9.01321665139e-06,.0000183347039464,***,1
SE2,2015,2015,coef,netexch_se1,.0000180677188221,3.49909834761e-06,2.42328491495e-07,***,1
SE2,2015,2015,coef,netexch_se3,.0000210556880779,2.19729667678e-06,0,***,1
SE2,2015,2015,coef,dt,.0622542642503357,.0384078614764613,.1050448863161753,,1
SE2,2015,2015,coef,dt_wind,.0042844603088144,.0063622429757588,.5006802638578258,,1
SE2,2015,2015,coef,dl,-.0769356478511573,.0541757779559635,.155575209096944,,1
SE2,2015,2015,coef,dl_wind,.001137255562361,.0088176694099632,.8973777312953262,,1
SE2,2015,2015,coef,ar_L1,.9046904764422441,.2126612224651435,.000020985458226,***,1
SE2,2015,2015,coef,ar_L2,.1013154241621649,.2394023798791574,.6721483198504441,,1
SE2,2015,2015,coef,ar_L3,-.0506562262063449,.0358803259481195,.1580057225405556,,1
SE2,2015,2015,coef,ma_L1,.2250668155251877,.2118775712282614,.2881224946658447,,1
SE2,2015,2015,elasticity,wind_normal,-.0041285353376753,.0034605996464137,.2328648508341686,,1
SE2,2015,2015,elasticity,wind_spike,.000155924971139,.0070664887580996,.9823957786397067,,1
SE2,2015,2015,elasticity,wind_low,-.0029912797753143,.0091949790388294,.744941430947953,,1
SE2,2015,2015,var_coef,omega,-5.337305389180836,1.312912133234462,.0000479826725501,***,1
SE2,2015,2015,var_coef,arch1,.2556075429387593,.033171842507602,1.31006316906e-14,***,1
SE2,2015,2015,var_coef,garch1,.3014036801614157,.0519044308791388,6.36412877952e-09,***,1
SE2,2015,2015,var_coef,het_wind_log,-.078510870459514,.0404758900427968,.0524168008806909,*,1
SE2,2015,2015,var_coef,het_hydro_log_ds,.326851915259788,.2544945824413839,.1990307907456255,,1
SE2,2015,2015,var_coef,het_consump_log_ds,.2005567903434025,.5678112506451829,.7239307758657654,,1
SE2,2015,2015,var_coef,het_oil_log,2.713625785363231,.3262235363945086,0,***,1
SE2,2015,2015,var_coef,het_gas_log,-3.734155851559441,.5073229649669159,1.83186799063e-13,***,1
SE2,2015,2015,var_coef,het_netexch_no3,.0011226971895981,.0001588676014567,1.58473234535e-12,***,1
SE2,2015,2015,var_coef,het_netexch_no4,-.0023089006018381,.0005796219311301,.000067919194604,***,1
SE2,2015,2015,var_coef,het_netexch_se1,.0000126969658693,.0000758860763686,.8671213001687352,,1
SE2,2015,2015,var_coef,het_netexch_se3,.0002136788899841,.000041725561977,3.03831307447e-07,***,1
SE2,2015,2015,var_coef,het_dt,1.941075674084708,.6016746689903312,.0012548001266335,***,1
SE2,2015,2015,var_coef,het_dt_wind,-.0295385404810448,.1033190355114365,.7749574697943207,,1
SE2,2015,2015,var_coef,het_dl,1.371119793963555,.8650893584094134,.1129786364939425,,1
SE2,2015,2015,var_coef,het_dl_wind,.0210243841470267,.1429918602107649,.8831067350930948,,1
