type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,6033.687074447003,,,
fit,AIC,-12019.37414889401,,,
fit,BIC,-11849.56916414237,,,
lbq_std,L24,178.0953028218251,,1.69156528972e-25,***
lbq_sq,L24,70.81698883522387,,1.64328984854e-06,***
coef,_cons,1.385858071094534,.8507172492660501,.1033031472481367,
coef,wind_log,-.1128676437067594,.0152007865941928,1.12576614697e-13,***
coef,hydro_log_ds,-.031490242356624,.293847607748299,.9146579100826944,
coef,consump_log_ds,.8825260200249958,.1076095429827982,2.22044604925e-16,***
coef,oil_log,-.1080993766066062,.1712029347810294,.5277719768484606,
coef,gas_log,-.0238715992470547,.086771412338366,.7832324727534266,
coef,netexch_no3,.0001365874698106,.0000235154246694,6.30650420774e-09,***
coef,netexch_no4,.0000129763027055,.0000547837593576,.8127622661585248,
coef,netexch_se1,.0000995203483331,.0000169493330684,4.31510138732e-09,***
coef,netexch_se3,-.0000443875880919,.0000102766512174,.0000156549145922,***
coef,ar_L1,.9832344325940966,.0058046809345367,0,***
coef,ma_L1,.1922692625446304,.0102771238377457,0,***
var_coef,omega,-13.33410922266545,1.349431685153317,0,***
var_coef,arch1,.184542076111713,.0605940742463747,.00232257792496,***
var_coef,garch1,.5614512430892851,.1585455842799403,.0003982199357488,***
var_coef,het_wind_log,.0001792108354106,.0470146627168663,.9969586251571232,
var_coef,het_hydro_log_ds,-.8628585694136269,.3707051087755482,.0199325852393863,**
var_coef,het_consump_log_ds,-.0358915677117274,.5419820166032886,.9472004433383532,
var_coef,het_oil_log,1.638824575051487,.2772539787864404,3.40213524019e-09,***
var_coef,het_gas_log,.5689472006440427,.113696106757009,5.61223047368e-07,***
var_coef,het_netexch_no3,.0006436284719219,.0001416471395659,5.52265006459e-06,***
var_coef,het_netexch_no4,-.002553819656049,.0006871259431973,.0002018666712651,***
var_coef,het_netexch_se1,.0003203119256677,.0000755869950501,.0000225862250993,***
var_coef,het_netexch_se3,.0004598730874753,.0000484466172253,0,***
var_coef,persistence,.745993319200998,,,
