type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,5571.923552501477,,,
fit,AIC,-11091.84710500295,,,
fit,BIC,-10907.89170485535,,,
lbq_sq_pre,L24,963.8192333551424,,4.2735135836e-188,***
lbq_std,L24,119.0398111381533,,1.43805138678e-14,***
lbq_sq,L24,167.2862344582495,,1.90629879680e-23,***
coef,_cons,.6445169744177547,1.01290363274593,.5245767920296742,
coef,wind_log,-.0611077406598248,.0102134922519408,2.19009899105e-09,***
coef,hydro_log_ds,-.2822505595435899,.210026260397926,.178986472597513,
coef,consump_log_ds,1.152241253971537,.1213616234014343,0,***
coef,oil_log,.0522411055197363,.3296354936753038,.8740774498125794,
coef,gas_log,-.1307477263754122,.1512700921225081,.3874050093084482,
coef,netexch_dk2,-.0000423109455424,7.46745281463e-06,1.46128666945e-08,***
coef,netexch_ger,-.0000424838777209,.0000102010006735,.0000311793012016,***
coef,netexch_pl,-.0000289674008261,.000011226429905,.009871849688404,***
coef,netexch_se3,3.75992530427e-06,4.13672029792e-06,.3633952282311035,
coef,dt,.0636276443954307,.0365022028416148,.0813130165999032,*
coef,dt_wind,.0108208195956761,.0068535828338918,.114369116532006,
coef,ar_L1,.9404299915560819,.0045054575150297,0,***
coef,ma_L1,.1362404151781245,.0132274444244178,0,***
var_coef,omega,-9.969984324314003,2.466506226170722,.000052963682396,***
var_coef,arch1,.2120365202563521,.0434336489595174,1.05095665681e-06,***
var_coef,garch1,.4350788666751569,.0952709207838159,4.95334538431e-06,***
var_coef,het_wind_log,-.0523580293447402,.037068671249301,.1578144497540361,
var_coef,het_hydro_log_ds,1.449027384116292,.5287015452235939,.0061303142818554,***
var_coef,het_consump_log_ds,-1.800961560781896,.5808969491896741,.0019331714064006,***
var_coef,het_oil_log,.9797007063915517,.8273130739446074,.2363355456994902,
var_coef,het_gas_log,.639883873623455,.3729933411700996,.0862468197013773,*
var_coef,het_netexch_dk2,.0000600088056822,.0001009836092157,.5523495779301262,
var_coef,het_netexch_ger,-.0004442484355757,.0001463962102416,.0024088491606176,***
var_coef,het_netexch_pl,-.0002298785402207,.0001293195317896,.0754693952236138,*
var_coef,het_netexch_se3,-.0004536075148168,.0000466351181223,0,***
var_coef,persistence,.6471153869315089,,,
elasticity,wind_normal,-.0611077406598248,,,
elasticity,wind_spike,-.0502869210641487,,,
