type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,17384.60495878204,,,
fit,AIC,-34717.20991756408,,,
fit,BIC,-34533.25451741648,,,
lbq_std,L24,586.7841475321652,,1.3764301095e-108,***
lbq_sq,L24,36.67486603117973,,.0471378605168857,**
coef,_cons,-.4390592565599923,.2283993246162232,.0545640366326272,*
coef,wind_log,-.0150482410977624,.0022668801490456,3.17310622222e-11,***
coef,hydro_log_ds,.0436386542027859,.068995460922322,.5270694379867207,
coef,consump_log_ds,.1000727943468174,.0351284683013926,.0043889115286391,***
coef,oil_log,.0781625506362027,.0636408371580126,.2193785364012162,
coef,gas_log,.0325386942421011,.0328377497164521,.321737861843133,
coef,netexch_fi,-.0000212229911534,1.81836433112e-06,0,***
coef,netexch_no4,-.0000286596433704,2.16015025261e-06,0,***
coef,netexch_se2,-.0000239529583669,1.77249717405e-06,0,***
coef,dt,.0196944550733997,.1001660014885213,.8441263570881823,
coef,dt_wind,.0226808002773059,.0188423397192453,.2286998896238071,
coef,ar_L1,.9591926561677029,.0036149956563964,0,***
coef,ma_L1,.2268243728329802,.0106210726147246,0,***
var_coef,omega,-4.179802204332431,2.592064592565094,.1068449554858981,
var_coef,arch1,.5542539964196104,.0467243326493842,0,***
var_coef,garch1,.1099389496618387,.0353684605194788,.0018811000430439,***
var_coef,het_wind_log,-.2893609037590933,.0415693439656031,3.38062910998e-12,***
var_coef,het_hydro_log_ds,.3349089609261409,.6514018870857244,.6071571238472415,
var_coef,het_consump_log_ds,1.015568951824959,.9278708427154598,.273728985036084,
var_coef,het_oil_log,.1669867142441929,.8643732938175568,.8468115856036098,
var_coef,het_gas_log,-.9256213051645225,.3839272803926057,.0159119580770064,**
var_coef,het_netexch_fi,-.0005724536967712,.0000539921584862,0,***
var_coef,het_netexch_no4,-.0001609270897645,.0001233334551591,.1919565475576055,
var_coef,het_netexch_se2,-.0004435851514646,.0000564457412352,3.77475828373e-15,***
var_coef,het_dt,-.0645512089792827,.6961293295928769,.9261190488989826,
var_coef,het_dt_wind,.3245400389740252,.1360173033786489,.0170318136266427,**
var_coef,persistence,.6641929460814491,,,
elasticity,wind_normal,-.0150482410977624,,,
elasticity,wind_spike,.0076325591795435,,,
