type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,4518.507020748182,,,
fit,AIC,-8989.014041496364,,,
fit,BIC,-8819.209056744732,,,
lbq_std,L24,137.1677542158564,,7.69530341057e-18,***
lbq_sq,L24,171.460235988554,,3.09031599055e-24,***
coef,_cons,1.289739244321148,1.185415572954424,.2765924630708343,
coef,wind_log,-.099551671730496,.0123868784015094,8.88178419700e-16,***
coef,hydro_log_ds,-.5389746226325879,.2721671990608758,.0476690372861068,**
coef,consump_log_ds,1.556770531720819,.1414639227889914,0,***
coef,oil_log,-.0949153897487609,.3879306718543088,.8067111756371619,
coef,gas_log,-.1063382927882485,.1598609118214454,.5059273241039424,
coef,netexch_dk2,-.0000426906717886,9.45874001508e-06,6.38094363348e-06,***
coef,netexch_ger,-.0000677451377886,.000013721176694,7.92242354164e-07,***
coef,netexch_pl,-.0000369120698014,.0000145998246957,.0114631284071307,**
coef,netexch_se3,.0000236122200296,5.45948095263e-06,.0000152536309774,***
coef,ar_L1,.9013742222502026,.0077836271230783,0,***
coef,ma_L1,.1454393326192244,.0159443857195461,0,***
var_coef,omega,-15.03364649718214,2.77199528143084,5.84750747823e-08,***
var_coef,arch1,.2141814703153065,.0528562330922283,.0000507487591968,***
var_coef,garch1,.4647122995015043,.1612681822590152,.0039564682713367,***
var_coef,het_wind_log,-.0009657695586293,.0400522863937521,.9807626973504746,
var_coef,het_hydro_log_ds,2.718929202571888,.6636455140456189,.0000418610990591,***
var_coef,het_consump_log_ds,-2.771848379951429,.6841051566242908,.0000508279278946,***
var_coef,het_oil_log,2.596271011155701,.9188963338560483,.0047218207285542,***
var_coef,het_gas_log,.0535821615860625,.4291040516588565,.9006265821538009,
var_coef,het_netexch_dk2,-.0000892738723044,.0001207669711988,.4597708449507201,
var_coef,het_netexch_ger,-.0005096007772962,.0001662726812279,.0021777940964691,***
var_coef,het_netexch_pl,-.0001257892986593,.0001512147714578,.4054887976268478,
var_coef,het_netexch_se3,-.0003847693041122,.0000501166527748,1.62092561595e-14,***
var_coef,persistence,.6788937698168108,,,
