type,variable,value,se,pval,stars
fit_step1,AIC,-7501.002207105195,,,
fit_step1,BIC,-7409.024507031394,,,
fit_step2,AIC,-10256.8433908955,,,
fit_step2,BIC,-10164.86569082169,,,
lbq_std,L24,214.9641471556903,,1.29138922429e-32,***
lbq_sq,L24,191.6180982775142,,4.33802806995e-28,***
coef,_cons,1.883694347506067,1.029406562547601,.0672673228917238,*
coef,wind_log,-.133692357156892,.0128924553284289,0,***
coef,hydro_log_ds,-.8563291333116652,.2606918794024179,.0010204305012826,***
coef,consump_log_ds,1.710910238225158,.1563357363872341,0,***
coef,oil_log,-.3222086103334003,.3511751267026975,.3588725918240749,
coef,gas_log,.0368533706783555,.1537577156390008,.8105747032763004,
coef,netexch_dk2,-.0000496343268256,.0000121130807487,.0000417490501228,***
coef,netexch_ger,-.0000721518996353,.0000156701025112,4.13595893378e-06,***
coef,netexch_pl,-.0000172342996472,.0000177596939946,.3318389397768029,
coef,netexch_se3,.0000222281276362,5.55036775160e-06,.0000620692704094,***
coef,ar_L1,.8859543490956502,.0081322872440744,0,***
coef,ma_L1,.080214519439757,.0181118919719638,9.47449637190e-06,***
var_coef,omega,-10.1303162777026,2.29556497006818,.0000101950445761,***
var_coef,arch1,.3125508761065732,.0514669034221243,1.25658439210e-09,***
var_coef,garch1,.3675544398794446,.0802432461732128,4.63858684729e-06,***
var_coef,het_wind_log,-.0626574341702836,.0334641373185774,.0611546583679445,*
var_coef,het_hydro_log_ds,1.599673112549676,.4874174721625692,.0010309687930128,***
var_coef,het_consump_log_ds,-1.25147579877755,.5363902103984595,.0196405694654751,**
var_coef,het_oil_log,1.350308050326756,.7696140825899155,.079340389360304,*
var_coef,het_gas_log,.3455217153971437,.3433650571364796,.3142804422747421,
var_coef,het_netexch_dk2,.0000492693887112,.0000889139238189,.5794936044946803,
var_coef,het_netexch_ger,-.0003984918520788,.0001308203201485,.0023183027568714,***
var_coef,het_netexch_pl,-.0000914027079025,.0001196783375402,.4450243183644544,
var_coef,het_netexch_se3,-.0003865351211581,.0000410152847469,0,***
var_coef,persistence,.6801053159860178,,,
