type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,5573.01245880754,,,
fit,AIC,-11094.02491761508,,,
fit,BIC,-10910.06951746748,,,
lbq_std,L24,120.4642276860704,,8.02014241744e-15,***
lbq_sq,L24,170.0050484692309,,5.83185455912e-24,***
coef,_cons,.6105945094623443,1.015962012401868,.547839107811273,
coef,wind_log,-.0631460440146611,.0100001368038634,2.71004774177e-10,***
coef,hydro_log_ds,-.2718056743637961,.2117953739737369,.1993726553839752,
coef,consump_log_ds,1.14106322135864,.1230268579423956,0,***
coef,oil_log,.0637063134950385,.3304723473899503,.8471363523601438,
coef,gas_log,-.1306013400779476,.1514201252766988,.3884070494792053,
coef,netexch_dk2,-.0000434905851127,7.49063824281e-06,6.39860475715e-09,***
coef,netexch_ger,-.0000421191752314,.0000101601892951,.0000339056904881,***
coef,netexch_pl,-.0000294835941027,.0000112393273089,.0087094684136193,***
coef,netexch_se3,3.58458439968e-06,4.12085675172e-06,.3843748024180695,
coef,dt_wind,.0222406828814082,.0013376482405658,0,***
coef,ar_L1,.9407627642912569,.0045111917405163,0,***
coef,ma_L1,.1356314344036414,.0132148266606387,0,***
var_coef,omega,-9.897034961089577,2.458608161705484,.0000568634417559,***
var_coef,arch1,.2145315344699615,.042788609301395,5.33783955037e-07,***
var_coef,garch1,.4251990042888305,.0937975908251877,5.81091813623e-06,***
var_coef,het_wind_log,-.0590922379344615,.0372073003741322,.1122435302124805,
var_coef,het_hydro_log_ds,1.306592781714671,.5353799146138232,.0146670900540486,**
var_coef,het_consump_log_ds,-1.506831771738013,.5903258096184668,.0106939833795936,**
var_coef,het_oil_log,.9671683553861288,.8258341757026315,.2415420607216108,
var_coef,het_gas_log,.6539702306491162,.3723978514031296,.0790702515024102,*
var_coef,het_netexch_dk2,.000062360094571,.0001001495349637,.5335015082384256,
var_coef,het_netexch_ger,-.0004467667505437,.0001442566244924,.001954716596446,***
var_coef,het_netexch_pl,-.0002032411617984,.0001302525701218,.1186743576865588,
var_coef,het_netexch_se3,-.0004429698224447,.0000464172465148,0,***
var_coef,het_dt_wind,-.0519726615154788,.0247230132691889,.0355359616235784,**
var_coef,persistence,.6397305387587919,,,
elasticity,wind_normal,-.0631460440146611,,,
elasticity,wind_spike,-.0409053611332529,,,
