type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,17302.72785810121,,,
fit,AIC,-34557.45571620242,,,
fit,BIC,-34387.65073145079,,,
lbq_sq_pre,L24,1069.584998900324,,1.4469711721e-210,***
lbq_std,L24,562.364770395137,,1.7338891881e-103,***
lbq_sq,L24,29.10151775247959,,.2163336347450844,
coef,_cons,-.4315335319909617,.2294808518917065,.0600430577138151,*
coef,wind_log,-.0150514307353242,.0022813567775136,4.17927914498e-11,***
coef,hydro_log_ds,.042232749464907,.0667748874060551,.527083362444861,
coef,consump_log_ds,.0886914660622772,.0351276947616422,.0115754189614572,**
coef,oil_log,.0771679278868766,.0621389411750964,.2142878500465666,
coef,gas_log,.0320889358584437,.0328807834078517,.329105290129277,
coef,netexch_fi,-.0000206527896147,1.82367348108e-06,0,***
coef,netexch_no4,-.0000279033358904,2.18324274247e-06,0,***
coef,netexch_se2,-.0000230705658393,1.77545845764e-06,0,***
coef,dt,.0217497293610093,.1029123890700079,.8326202659268962,
coef,dt_wind,.0241660422038463,.0195315707330568,.2159827632391285,
coef,ar_L1,.9616962097901182,.0039220155824082,0,***
coef,ma_L1,.2212571504665703,.0114229452276224,0,***
var_coef,omega,-.2125069149334637,2.695630619023552,.9371647867756927,
var_coef,arch1,.63667001062611,.0504967973972275,0,***
var_coef,garch1,.1187872603357714,.0363043960839245,.0010679710526642,***
var_coef,het_wind_log,-.3973607907400156,.0376967845590243,0,***
var_coef,het_hydro_log_ds,.028814559585216,.6877974828795635,.9665832321484278,
var_coef,het_consump_log_ds,2.479088348702776,.9757646681055043,.011064277929641,**
var_coef,het_oil_log,-.887339186216893,.9023035749342911,.3254030584060721,
var_coef,het_gas_log,-.658213539468954,.3982800140812113,.0984041230723995,*
var_coef,het_netexch_fi,-.0006866724081848,.0000549539293488,0,***
var_coef,het_netexch_no4,-.0001777082934402,.0001255121952867,.1568151062981529,
var_coef,het_netexch_se2,-.0005649755793613,.0000596877282058,0,***
var_coef,persistence,.7554572709618813,,,
elasticity,wind_normal,-.0150514307353242,,,
elasticity,wind_spike,.0091146114685221,,,
