type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,11029.9981998301,,,
fit,AIC,-22005.99639966021,,,
fit,BIC,-21814.96579181462,,,
lbq_std,L24,245.3850209697121,,1.35388295393e-38,***
lbq_sq,L24,21.95735588898602,,.5818121309978388,
coef,_cons,.4950444144378061,.4909346688807514,.3132762610781645,
coef,wind_log,-.0934908536046204,.0078162284438917,0,***
coef,hydro_log_ds,.3758317030056285,.1226268853091966,.0021778694916261,***
coef,consump_log_ds,.1491151144969845,.0823949733591502,.070333036957517,*
coef,oil_log,-.0922126856264805,.1471735282207468,.5309493000799252,
coef,gas_log,.0803201686864644,.0879914022924455,.361338073581098,
coef,netexch_no3,-.0000568680764354,3.40544772818e-06,0,***
coef,netexch_no4,-.0000604137458588,3.98485499911e-06,0,***
coef,netexch_se1,-.0000527630406918,3.47193100014e-06,0,***
coef,netexch_se3,-.0000490787362565,2.95231246421e-06,0,***
coef,dt,-.0678436968171895,.1688139646482224,.687769113105166,
coef,dt_wind,.0468866906788215,.026078472845499,.0721916141679579,*
coef,ar_L1,.9588403746746914,.003338920816459,0,***
coef,ma_L1,.2122736485077384,.0112815350277527,0,***
var_coef,omega,-7.263352368222896,2.55925890168554,.0045387424562267,***
var_coef,arch1,.578090952037183,.0405338102253303,0,***
var_coef,garch1,.1833933109313372,.0258546299136765,1.31006316906e-12,***
var_coef,het_wind_log,-.5587975297953743,.0524100469191305,0,***
var_coef,het_hydro_log_ds,-.9939492750106954,.7549955079843386,.188007305228759,
var_coef,het_consump_log_ds,1.124892160077099,.7841714944880286,.1514303013981901,
var_coef,het_oil_log,2.047841416950519,.8799625910527469,.0199550779622448,**
var_coef,het_gas_log,-1.042082475141901,.4233823713170657,.0138424125801486,**
var_coef,het_netexch_no3,.0002392508395851,.0000903513578969,.0080968348563271,***
var_coef,het_netexch_no4,-.0002608285873437,.0001210632923908,.0312024548282674,**
var_coef,het_netexch_se1,-.0002451126333411,.0000740791956775,.0009369949550084,***
var_coef,het_netexch_se3,-.0000999393850316,.0000376825587056,.0079983597813678,***
var_coef,het_dt_wind,.1461231059706202,.0306959096911657,1.93262754666e-06,***
var_coef,persistence,.7614842629685201,,,
elasticity,wind_normal,-.0934908536046204,,,
elasticity,wind_spike,-.0466041629257989,,,
