type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,11029.7339186032,,,
fit,AIC,-22007.46783720641,,,
fit,BIC,-21823.51243705881,,,
lbq_std,L24,245.1929785508897,,1.47766250073e-38,***
lbq_sq,L24,22.13192383541137,,.5713928746668409,
coef,_cons,.4880530637509792,.4897484042995519,.3189886462740366,
coef,wind_log,-.0931795541060032,.0077596726753339,0,***
coef,hydro_log_ds,.3761167201876899,.122423665576608,.0021244814327774,***
coef,consump_log_ds,.1498168587384667,.0823334276475122,.0688144744608512,*
coef,oil_log,-.0911276417176538,.1469668465327948,.5352210680362446,
coef,gas_log,.0803249046964731,.0877858274682884,.3601864120633496,
coef,netexch_no3,-.000056811647274,3.40160279666e-06,0,***
coef,netexch_no4,-.0000603722372088,3.98251673655e-06,0,***
coef,netexch_se1,-.0000527122305565,3.46989720602e-06,0,***
coef,netexch_se3,-.0000490311857681,2.94939847128e-06,0,***
coef,dt_wind,.0364680523137098,.0036414657780372,0,***
coef,ar_L1,.9587264164068393,.0033433606973875,0,***
coef,ma_L1,.2120439964511422,.0113089059302648,0,***
var_coef,omega,-7.236991542478119,2.560160889721986,.0047019768481085,***
var_coef,arch1,.5773064296122207,.0404201632343257,0,***
var_coef,garch1,.1840035075133733,.0258236446199867,1.03783648342e-12,***
var_coef,het_wind_log,-.5601134957241625,.0520052209604278,0,***
var_coef,het_hydro_log_ds,-1.001824826501846,.7547854852468013,.1844103172889195,
var_coef,het_consump_log_ds,1.14496129349723,.7826717018297983,.1434979396503464,
var_coef,het_oil_log,2.040083791002463,.8801029180825356,.0204489982923575,**
var_coef,het_gas_log,-1.038459822800969,.4231441736262075,.0141217551452419,**
var_coef,het_netexch_no3,.0002387636421776,.000090293405527,.0081857951310687,***
var_coef,het_netexch_no4,-.0002611662596942,.0001210116130086,.0309129298785848,**
var_coef,het_netexch_se1,-.0002448354686958,.0000741095654434,.0009541927071843,***
var_coef,het_netexch_se3,-.0001004149260356,.00003766318443,.007673013623698,***
var_coef,het_dt_wind,.1450255713781871,.0307124446973706,2.33484051915e-06,***
var_coef,persistence,.761309937125594,,,
elasticity,wind_normal,-.0931795541060032,,,
elasticity,wind_spike,-.0567115017922934,,,
