type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,5289.664222842501,,,
fit,AIC,-10531.328445685,,,
fit,BIC,-10361.52346093337,,,
lbq_std,L24,125.9832264276224,,8.23580916814e-16,***
lbq_sq,L24,193.6750545892969,,1.74203182292e-28,***
coef,_cons,.3299582136926545,1.045658514612872,.7523436080918779,
coef,wind_log,-.0671360116570329,.0105724220913582,2.15165218975e-10,***
coef,hydro_log_ds,-.3300041813164865,.2000534743558838,.0990288979524139,*
coef,consump_log_ds,1.262247721519312,.1327034374354624,0,***
coef,oil_log,.1686888387559621,.3379892277541777,.6177122406876894,
coef,gas_log,-.1695641931275926,.1532623538009506,.2685683167448987,
coef,netexch_dk2,-.0000408476196201,7.68248064506e-06,1.05501873238e-07,***
coef,netexch_ger,-.0000502472929814,.0000106909206217,2.60165535293e-06,***
coef,netexch_pl,-.0000391779982148,.0000118397845365,.0009362556698136,***
coef,netexch_se3,3.62610372808e-06,4.20114268068e-06,.3880697316901034,
coef,ar_L1,.9394768885989444,.004505376033604,0,***
coef,ma_L1,.1664819861779786,.0121020750200603,0,***
var_coef,omega,-10.12402859268362,2.489751194911607,.0000477692823102,***
var_coef,arch1,.263939054793285,.0378560682184118,3.12083692222e-12,***
var_coef,garch1,.3482264824197431,.0685965028028692,3.84558839883e-07,***
var_coef,het_wind_log,-.0856468577940933,.0365281709705567,.0190434356808673,**
var_coef,het_hydro_log_ds,1.506469707766757,.5370958325073216,.0050341029388585,***
var_coef,het_consump_log_ds,-1.513054291845543,.5871794702680135,.0099714603137804,***
var_coef,het_oil_log,1.155965351319015,.8357453289127749,.1666173367314419,
var_coef,het_gas_log,.5794191996728539,.3731420897459737,.1204682567429711,
var_coef,het_netexch_dk2,.0000855330536638,.0000957420234384,.3716590505504835,
var_coef,het_netexch_ger,-.0005290384565152,.0001381972254496,.0001291148178957,***
var_coef,het_netexch_pl,-.0001844811730557,.0001274550854935,.1477790350296198,
var_coef,het_netexch_se3,-.0004379083907738,.0000445839854837,0,***
var_coef,persistence,.6121655372130281,,,
