type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,16527.41990215813,,,
fit,AIC,-33006.83980431625,,,
fit,BIC,-32837.03481956462,,,
lbq_std,L24,339.7152444258262,,1.55039337021e-57,***
lbq_sq,L24,241.0492440978691,,9.74256369097e-38,***
coef,_cons,-.048289233678352,.4000833179068568,.9039302879802329,
coef,wind_log,-.0224514551474336,.0031609178714746,1.22235555011e-12,***
coef,hydro_log_ds,-.0387018243965177,.0489255720438642,.4289237523478526,
coef,consump_log_ds,-.0539260034459789,.052768254667537,.3068091800272437,
coef,oil_log,.0392097361504546,.0856639083769813,.6471565361999088,
coef,gas_log,.0081808875133641,.0383155411367921,.8309264152031199,
coef,netexch_no3,.0000487593545928,5.20892506134e-06,0,***
coef,netexch_no4,.0000193775662623,.0000122767159271,.1144737855577307,
coef,netexch_se1,.0000235980660539,3.12752532140e-06,4.50750547998e-14,***
coef,netexch_se3,-3.55606666402e-06,1.99704797484e-06,.0749677481312989,*
coef,ar_L1,.9780911786874035,.0023285421524424,0,***
coef,ma_L1,.1990485911816491,.0091984396506,0,***
var_coef,omega,12.58175849721719,1.962566847603162,1.44692702264e-10,***
var_coef,arch1,.4223171201965461,.0325849995055667,0,***
var_coef,garch1,.0601205195405972,.0196767981518842,.0022475938038946,***
var_coef,het_wind_log,-.2251173982490976,.0419944747615997,8.29261319613e-08,***
var_coef,het_hydro_log_ds,-.1410487493731492,.1709599335976461,.4093489954547334,
var_coef,het_consump_log_ds,1.633782829961041,.6543921514009046,.0125375513965347,**
var_coef,het_oil_log,-4.783508120922725,.4631835363303735,0,***
var_coef,het_gas_log,.8457855747182673,.145971774992763,6.86590562182e-09,***
var_coef,het_netexch_no3,-.0001788644237067,.0000788321255757,.0232726995142543,**
var_coef,het_netexch_no4,-.0008329607143813,.0004165546843678,.0455388127701684,**
var_coef,het_netexch_se1,.0000107894266271,.0000553012171722,.8453124095576718,
var_coef,het_netexch_se3,.0000854713608643,.000033458186645,.0106318310117994,**
var_coef,persistence,.4824376397371433,,,
