type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,10454.43505922716,,,
fit,AIC,-20866.87011845433,,,
fit,BIC,-20718.29075679665,,,
fit,Q_std,187.9727302101533,,2.17861770505e-27,
fit,Q_sq,193.1097519174856,,2.23874454170e-28,
coef,_cons,.4509477623288622,.0618837685469483,3.16857651228e-13,***
coef,wind_log,-.0305372757373383,.0064758824764787,2.41071826523e-06,***
coef,consump_log_ds,.7713535179353851,.0663748683010213,0,***
coef,north_wind_log,-.0260284876519789,.0056377468254621,3.89656530841e-06,***
coef,netexch_dk2,-.000062734099614,6.00617301273e-06,0,***
coef,netexch_ger,-.0000600870568517,7.07513084512e-06,0,***
coef,netexch_pl,-.0000712685018844,7.79638104678e-06,0,***
coef,netexch_se3,-.0000339308833469,6.10945387873e-06,2.79473337805e-08,***
coef,ar_L1,1.979976783073567,.0251742573965555,0,***
coef,ar_L2,-1.217179223248058,.0338300021823308,0,***
coef,ar_L3,.231872350449704,.0121355938008517,0,***
coef,ma_L1,-.7907196431324214,.0227527871885484,0,***
var_coef,omega,-5.80751408740062,.4073590229222629,0,***
var_coef,arch1,.6265075856810742,.0499552771131495,0,***
var_coef,garch1,.060135795413275,.017849438103211,.0007542550676491,***
var_coef,het_wind_log,-.0796039704122375,.0496445025054127,.1088287055229702,
var_coef,het_consump_log_ds,.0925322110320463,.4984869593135535,.8527379515960338,
var_coef,het_netexch_dk2,.0001292627731626,.0000956062706776,.176364958867234,
var_coef,het_netexch_ger,-.0006170640389949,.0001461688828289,.0000242592829045,***
var_coef,het_netexch_pl,-.0003890710003378,.0001409451977202,.0057723260648312,***
var_coef,het_netexch_se3,-2.56901647782e-06,.0000685936747636,.9701240750407845,
var_coef,persistence,.6866433810943492,,,
