type,variable,value,se,pval,stars
fit,AIC,-32897.49425781377,,,
fit,BIC,-32748.91489615609,,,
coef,_cons,.1645205295766952,.0300885696129193,4.55463566862e-08,***
coef,wind_log,-.019412272664779,.0038264863731881,3.91319666448e-07,***
coef,consump_log_ds,-.0762010072249128,.0541725319325791,.1595354969648366,
coef,north_wind_log,-.008347069844217,.0025318985601425,.0009780594687556,***
coef,netexch_no3,.0000497986802225,5.30303777503e-06,0,***
coef,netexch_no4,.0000190765979805,.00001294202817,.1404805830492508,
coef,netexch_se1,.0000243941909072,3.26701654768e-06,8.21565038223e-14,***
coef,netexch_se3,-6.32090238981e-06,2.19189982664e-06,.0039296417506498,***
