type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,12233.60296567516,,,
fit,AIC,-24421.20593135033,,,
fit,BIC,-24258.47615429668,,,
fit,Q_std,264.4973429950114,,2.17107930524e-42,
fit,Q_sq,371.8995108700396,,4.28125791086e-64,
coef,_cons,.4669315199012642,.0563577430671712,2.22044604925e-16,***
coef,wind_log,-.0496998535848507,.006506780883574,2.19824158876e-14,***
coef,consump_log_ds,.7515348487751422,.0580235448825374,0,***
coef,north_wind_log,-.0303716392021765,.0055614816433622,4.73274026636e-08,***
coef,netexch_dk1,-.0000706981485464,5.66994696932e-06,0,***
coef,netexch_fi,-.0000585536754917,5.97846848498e-06,0,***
coef,netexch_no1,-.0000722635240005,4.82192073167e-06,0,***
coef,netexch_se2,-.0000612405451958,3.93470714517e-06,0,***
coef,netexch_se4,-.0000944985039174,4.70719931608e-06,0,***
coef,ar_L1,2.005064357887045,.0322218246703486,0,***
coef,ar_L2,-1.219851757558369,.0401609915748887,0,***
coef,ar_L3,.2111238565919293,.0122193998131557,0,***
coef,ma_L1,-.8135762130965695,.0310450070435152,0,***
var_coef,omega,-6.437507992762962,.3419753686433179,0,***
var_coef,arch1,.4686697762487536,.0419837811085891,0,***
var_coef,garch1,.0530359470095127,.0222994855385849,.0173903834840008,**
var_coef,het_wind_log,-.0518149682145038,.0438880516168803,.2377550123854615,
var_coef,het_consump_log_ds,-.2885796174253354,.5642337870189783,.6090332032211705,
var_coef,het_netexch_dk1,-.0000542163119781,.0000917797652255,.5547068106118307,
var_coef,het_netexch_fi,.0000920145010213,.0000860586636485,.2849765337900267,
var_coef,het_netexch_no1,.000093341387837,.0000546125555693,.0874220200677303,*
var_coef,het_netexch_se2,.0002814960133433,.0000311268449179,0,***
var_coef,het_netexch_se4,.0002410753786263,.0000455732293801,1.22419192783e-07,***
var_coef,persistence,.5217057232582663,,,
