type,variable,value,se,pval,stars
fit,N,8736,,,
fit,ll,6672.658147743833,,,
fit,AIC,-13299.31629548767,,,
fit,BIC,-13136.58651843402,,,
fit,Q_std,80.22113133159496,,5.60990725965e-08,
fit,Q_sq,201.6363117575391,,5.04195323081e-30,
coef,_cons,1.157697192026908,.1034662674024687,0,***
coef,wind_log,-.1069950512720741,.0120704615355442,0,***
coef,consump_log_ds,1.285287187029998,.131512233281221,0,***
coef,north_wind_log,-.0457760304998361,.0110120869960588,.0000322609713432,***
coef,netexch_dk1,-.0000608428577218,8.69783188170e-06,2.64921418136e-12,***
coef,netexch_fi,-.0000174043574675,6.54470988888e-06,.0078302833178405,***
coef,netexch_no1,-.0000432465302886,5.25258079726e-06,2.22044604925e-16,***
coef,netexch_se2,-.0000428454858118,4.97566950676e-06,0,***
coef,netexch_se4,-.0000414133196422,3.93996868207e-06,0,***
coef,ar_L1,1.865153263869807,.0502897804065542,0,***
coef,ar_L2,-1.039765711201734,.0545722382309674,0,***
coef,ar_L3,.1667256603421677,.0113074948750906,0,***
coef,ma_L1,-.7634489895059318,.0509456067719343,0,***
var_coef,omega,-4.418442850216485,.3022387448442779,0,***
var_coef,arch1,.2125746262747005,.0404875155307178,1.51790145786e-07,***
var_coef,garch1,.4294586314703854,.0799714213234987,7.86706149114e-08,***
var_coef,het_wind_log,-.0361643667608986,.0407219716863498,.3744977445039299,
var_coef,het_consump_log_ds,-1.945669011678897,.6278192539977255,.0019411537532814,***
var_coef,het_netexch_dk1,-.0001116648154757,.0000971956394369,.2506110272499804,
var_coef,het_netexch_fi,-.0000916425503418,.0000564788986803,.1046753596239234,
var_coef,het_netexch_no1,.0000799884424354,.0000758159666878,.2914096554266017,
var_coef,het_netexch_se2,.0000561264534508,.0000415665961479,.1769268794149219,
var_coef,het_netexch_se4,.0003530490236716,.0000502436661473,2.11408668349e-12,***
var_coef,persistence,.6420332577450859,,,
