spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
1,full,Full model,_cons,1.757912603459266,1.1221758,.11722655,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,wind_log,-.1205598505252784,.01169298,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,hydro_log_ds,-.364772168557359,.30698493,.23473838,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,consump_log_ds,1.232924314897414,.13041674,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,oil_log,-.1320541732757981,.31587213,.67590171,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,gas_log,-.080927899733226,.16530122,.62443227,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,netexch_dk1,-.0000616339092036,8.6547434e-06,1.0682566e-12,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,netexch_fi,-.0000205078904056,6.4981355e-06,.0015996788,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,netexch_no1,-.0000460582509627,5.2003506e-06,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,netexch_se2,-.0000463959718198,4.8676634e-06,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,netexch_se4,-.0000420211776525,3.9388055e-06,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,ar_L1,1.858318758853741,.050485756,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,ar_L2,-1.030941844475803,.05486289,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,ar_L3,.1649288258161024,.011386291,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,ma_L1,-.7545831630673221,.050853107,0,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,omega,-10.99189438038702,2.3330011,2.4592077e-06,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,alpha,.1878096432248521,.044795699,.000027579743,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,delta,.4703748349446331,.093063764,4.3190801e-07,***,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_wind_log,-.0646987984624317,.044063888,.14202403,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_hydro_log_ds,.1095719204935112,.84926474,.89734203,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_consump_log_ds,-1.575905951626625,.64196026,.014094959,**,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_oil_log,1.227552661912882,.79745764,.12372307,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_gas_log,.5090942322115244,.37081248,.16977859,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_netexch_dk1,-.0001132196139285,.000098464785,.25020617,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_netexch_fi,-.0000813654319747,.000057964044,.16040149,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_netexch_no1,.0000766895018182,.000079102756,.33229971,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_netexch_se2,8.12626511183e-06,.000047876485,.86521935,,8736,6684.668,-13313.336,-13115.23
1,full,Full model,het_netexch_se4,.0003478567829123,.000051333824,1.2323698e-11,***,8736,6684.668,-13313.336,-13115.23
2,no_gas,Drop gas,_cons,1.781549692027068,1.1163069,.11050403,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,wind_log,-.1209688201815485,.011689842,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,hydro_log_ds,-.3751102545988046,.30854216,.22408004,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,consump_log_ds,1.237540893007092,.13162483,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,oil_log,-.2067772952790466,.2682108,.4407362,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,netexch_dk1,-.000061685895713,8.6609416e-06,1.0613732e-12,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,netexch_fi,-.0000205047934204,6.5027270e-06,.001614576,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,netexch_no1,-.000046027828429,5.2006349e-06,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,netexch_se2,-.0000463339916814,4.8715983e-06,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,netexch_se4,-.0000420492365649,3.9390284e-06,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,ar_L1,1.85842651152646,.04947022,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,ar_L2,-1.031441471018437,.053840954,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,ar_L3,.1652597941812635,.01131662,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,ma_L1,-.7543279513034303,.049807366,0,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,omega,-13.12785895455647,1.6903838,7.9936058e-15,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,alpha,.1936267529027417,.043292679,7.7308296e-06,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,delta,.458827762659661,.089599185,3.0409356e-07,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_wind_log,-.0533247858352045,.041936364,.20352796,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_hydro_log_ds,.1588674045995604,.84918314,.85159588,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_consump_log_ds,-1.500178066515766,.63916206,.018920111,**,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_oil_log,2.151253000582757,.41329196,1.9382402e-07,***,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_netexch_dk1,-.0001007676136688,.000096944692,.29860294,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_netexch_fi,-.0000765833430898,.000057098747,.17984128,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_netexch_no1,.0000817742568023,.000078051475,.29477844,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_netexch_se2,.00001696505949,.000045601395,.70987093,,8736,6683.1968,-13314.394,-13130.438
2,no_gas,Drop gas,het_netexch_se4,.000343308073408,.0000510547,1.7641666e-11,***,8736,6683.1968,-13314.394,-13130.438
3,no_energy,Drop energy prices,_cons,.923417886500684,.084728345,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,wind_log,-.1215441151301747,.011648658,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,hydro_log_ds,-.3641068442636171,.31542063,.24835537,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,consump_log_ds,1.272582271924559,.13638698,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,netexch_dk1,-.0000614719576898,8.7105773e-06,1.6993074e-12,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,netexch_fi,-.0000196861407489,6.5062050e-06,.002480184,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,netexch_no1,-.0000451489382283,5.1751817e-06,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,netexch_se2,-.0000455429244513,4.8576312e-06,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,netexch_se4,-.0000412006889833,3.9325032e-06,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,ar_L1,1.853131885456433,.048155595,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,ar_L2,-1.026586821212725,.052562147,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,ar_L3,.1654739260887084,.011243621,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,ma_L1,-.7496532594771902,.04839275,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,omega,-4.408883802773389,.30244589,0,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,alpha,.209000939431473,.040199533,2.0026808e-07,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,delta,.4387412212914015,.080472901,4.9796085e-08,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_wind_log,-.0382826098440755,.040919937,.34950542,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_hydro_log_ds,.2488078199419414,.8608008,.77254903,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_consump_log_ds,-1.897764379331347,.62964875,.0025782359,***,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_netexch_dk1,-.0001172593544232,.0000975695,.22943972,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_netexch_fi,-.0000875891856849,.000056712332,.1224801,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_netexch_no1,.0000815334888087,.000076285476,.28516233,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_netexch_se2,.0000549295694521,.000041925392,.19013689,,8736,6663.8823,-13279.765,-13109.96
3,no_energy,Drop energy prices,het_netexch_se4,.0003552438633431,.000050515289,2.0301538e-12,***,8736,6663.8823,-13279.765,-13109.96
4,no_trade,Drop trade flows,_cons,.7388459209966617,.082233854,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,wind_log,-.1036026953083055,.01163733,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,hydro_log_ds,-.4064275824068281,.2821379,.14971805,,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,consump_log_ds,1.257165864211052,.14581515,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,ar_L1,1.893154634385263,.037808836,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,ar_L2,-1.086302845026985,.042671975,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,ar_L3,.1850807736307046,.011172006,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,ma_L1,-.7818378169879732,.037097089,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,omega,-4.80887286535382,.27083921,0,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,alpha,.2824439417258088,.040236715,2.2257751e-12,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,delta,.3878564969902286,.078129575,6.8958991e-07,***,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,het_wind_log,-.0709362768724369,.035174537,.043727472,**,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,het_hydro_log_ds,.7699034688007247,.89273161,.38846022,,8736,6464.3252,-12900.65,-12801.598
4,no_trade,Drop trade flows,het_consump_log_ds,-2.137137744203562,.60370618,.00040008232,***,8736,6464.3252,-12900.65,-12801.598
5,no_demand,Drop consumption,_cons,.6869857970737446,.084425375,4.4408921e-16,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,wind_log,-.0947718789991283,.011788133,8.8817842e-16,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,hydro_log_ds,-.8027220660674309,.27014872,.0029643776,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,ar_L1,1.90596620487662,.034450974,0,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,ar_L2,-1.105306643495683,.040203739,0,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,ar_L3,.1920187430101996,.011238489,0,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,ma_L1,-.7796258143746485,.033578042,0,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,omega,-4.743664536097167,.26766604,0,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,alpha,.3004727167636415,.039969694,5.5733196e-14,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,delta,.3519078803786762,.076593988,4.3387531e-06,***,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,het_wind_log,-.0704547461260721,.035307523,.045992743,**,8736,6401.9565,-12779.913,-12695.011
5,no_demand,Drop consumption,het_hydro_log_ds,.8904800469468412,.89798266,.32137069,,8736,6401.9565,-12779.913,-12695.011
6,wind_arma,"Wind + ARMA(3,1) only",_cons,.6864992345578833,.085144311,6.6613381e-16,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",wind_log,-.0949477470803349,.011898124,1.5543122e-15,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",ar_L1,1.914122135750976,.034202095,0,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",ar_L2,-1.1138013664508,.039877426,0,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",ar_L3,.1927536134494543,.011227525,0,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",ma_L1,-.7877470624213125,.033295047,0,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",omega,-4.758355447109091,.26703113,0,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",alpha,.300442083117788,.039632678,3.4416914e-14,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",delta,.3517359437592614,.07513684,2.8510126e-06,***,8736,6396.8623,-12773.725,-12702.973
6,wind_arma,"Wind + ARMA(3,1) only",het_wind_log,-.0679665597449166,.035347797,.054505829,*,8736,6396.8623,-12773.725,-12702.973
