spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
3,no_no4,Drop NO4,gas_log,.0440309733310321,.11788319,.70876622,,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,netexch_no3,-.0000305724404587,5.0460035e-06,1.3718917e-09,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,netexch_se1,-.0000325427940694,4.5587585e-06,9.4346753e-13,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,netexch_se3,-.0000240188866763,4.3357718e-06,3.0298512e-08,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,ar_L1,.9487379059561024,.0075900005,0,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,ma_L1,.1928351398249367,.018180348,0,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,omega,-2.689270229898037,3.7422848,.47237679,,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,alpha,.669848937063888,.088560581,3.9079850e-14,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,delta,.2297438963221983,.040931046,1.9890688e-08,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_wind_log,-.7902306701397206,.066127971,0,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_hydro_log_ds,-1.929936981560968,1.0877064,.076010592,*,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_consump_log_ds,4.692343703491021,1.1665112,.000057572684,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_oil_log,1.106994790308359,1.2844167,.38876137,,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_gas_log,-.5649968456637433,.5893684,.3377361,,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_netexch_no3,.0003551545037209,.00012966257,.0061613782,***,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_netexch_se1,-.000178177462737,.00012895996,.16707933,,8736,9307.0586,-18570.117,-18414.463
3,no_no4,Drop NO4,het_netexch_se3,-.000035472777767,.000085476415,.67814136,,8736,9307.0586,-18570.117,-18414.463
4,no_se1,Drop SE1,_cons,.4383572848102102,.72537035,.54562956,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,wind_log,-.1072842975176505,.015528563,4.8865356e-12,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,hydro_log_ds,.2947646252913781,.18096837,.10335144,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,consump_log_ds,.5194356719423513,.1293108,.000058955007,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,oil_log,.0216278223436561,.22711037,.92413181,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,gas_log,.007954884028645,.1206843,.94744563,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,netexch_no3,-.0000395250225943,5.8718178e-06,1.6814328e-11,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,netexch_no4,-.0000376909169862,5.7275365e-06,4.6839421e-11,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,netexch_se3,-.0000227996776613,4.1251765e-06,3.2583014e-08,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,ar_L1,.9498156000191972,.0074564745,0,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,ma_L1,.179331607753581,.017776517,0,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,omega,-1.847680124412348,3.6239321,.61015302,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,alpha,.6514715538747409,.084161341,9.9920072e-15,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,delta,.2321076897284498,.041339386,1.9691907e-08,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_wind_log,-.7616183422476077,.064218998,0,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_hydro_log_ds,-2.023224889086698,1.0791548,.060817007,*,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_consump_log_ds,5.298256047525975,1.1037189,1.5837493e-06,***,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_oil_log,.7952681601218332,1.2479222,.52394652,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_gas_log,-.4977039327458,.58628762,.39593279,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_netexch_no3,.0002417971707552,.00011825401,.040881768,**,8736,9298.3057,-18552.611,-18396.957
