spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
1,full,Full model,_cons,.5475193001828619,.53560942,.30666918,,8736,10812.069,-21572.139,-21388.184
1,full,Full model,wind_log,-.090584965156119,.0084926309,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,hydro_log_ds,.3875227852958237,.11908704,.0011374666,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,consump_log_ds,.1191896946244205,.082734622,.14969021,,8736,10812.069,-21572.139,-21388.184
1,full,Full model,oil_log,-.0839997482867857,.14918545,.5733968,,8736,10812.069,-21572.139,-21388.184
1,full,Full model,gas_log,.0525327517518153,.096682586,.58688694,,8736,10812.069,-21572.139,-21388.184
1,full,Full model,netexch_no3,-.0000583796840099,3.3983238e-06,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,netexch_no4,-.0000608878708017,3.8443764e-06,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,netexch_se1,-.0000547828063233,3.4473103e-06,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,netexch_se3,-.0000519256091118,3.0621229e-06,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,ar_L1,1.998533409627005,.038328238,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,ar_L2,-1.236861199956962,.051534485,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,ar_L3,.2316842772427842,.016034631,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,ma_L1,-.7559674072884723,.035295997,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,omega,-4.89621543737391,2.5798943,.057717733,*,8736,10812.069,-21572.139,-21388.184
1,full,Full model,alpha,.6264227156000821,.042088546,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,delta,.1800353678025541,.025792044,2.9460878e-12,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_wind_log,-.675204587263015,.04903952,0,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_hydro_log_ds,-1.109689414932239,.77459294,.15196939,,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_consump_log_ds,2.059361763630237,.79902452,.0099562546,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_oil_log,1.489539509605609,.89863157,.097405456,*,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_gas_log,-.8428768621086239,.43617553,.053306967,*,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_netexch_no3,.0002334067694058,.000092117531,.011283528,**,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_netexch_no4,-.0002667818387425,.00012390243,.031306058,**,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_netexch_se1,-.000277048409198,.000074615076,.00020478836,***,8736,10812.069,-21572.139,-21388.184
1,full,Full model,het_netexch_se3,-.0001301662643985,.000037941863,.00060207798,***,8736,10812.069,-21572.139,-21388.184
2,no_gas,Drop gas,_cons,.5469017202530446,.52900708,.30121711,,8736,10809.236,-21570.473,-21400.666
2,no_gas,Drop gas,wind_log,-.0905671690948828,.0084777372,0,***,8736,10809.236,-21570.473,-21400.666
2,no_gas,Drop gas,hydro_log_ds,.3857384031181785,.12342919,.0017769644,***,8736,10809.236,-21570.473,-21400.666
2,no_gas,Drop gas,consump_log_ds,.1235905476248825,.082944684,.13621481,,8736,10809.236,-21570.473,-21400.666
2,no_gas,Drop gas,oil_log,-.0383564877589199,.12635349,.76145935,,8736,10809.236,-21570.473,-21400.666
