spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
2,no_gas,Drop gas,ar_L2,-1.319008755701127,.048702553,0,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,ar_L3,.2639313601138257,.016867179,0,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,ma_L1,-.7715038924875661,.029303499,0,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,omega,2.941817059614746,1.9018134,.1218998,,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,alpha,.6401660717185409,.045057848,0,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,delta,.1219196091233695,.026872441,5.7066723e-06,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_wind_log,-.4140604030801398,.035417203,0,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_hydro_log_ds,.0774086774426288,.68323869,.90979534,,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_consump_log_ds,2.437973160143547,.96969169,.011931171,**,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_oil_log,-2.184688666026354,.45576072,1.6389718e-06,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_netexch_fi,-.0006880155017938,.00005463474,0,***,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_netexch_no4,-.0001586129331057,.00012289753,.19683854,,8736,17130.674,-34217.348,-34061.691
2,no_gas,Drop gas,het_netexch_se2,-.000548287924373,.00005942717,0,***,8736,17130.674,-34217.348,-34061.691
3,no_energy,Drop energy prices,_cons,.00400306970184,.020443361,.84475678,,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,wind_log,-.014101182522361,.0023504368,1.9806254e-09,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,hydro_log_ds,.0493650330530795,.0621593,.42709664,,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,consump_log_ds,.0586054272759048,.034187783,.086488098,*,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,netexch_fi,-.0000228693184083,1.8579341e-06,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,netexch_no4,-.0000285153410159,2.0983623e-06,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,netexch_se2,-.0000249196234477,1.8009315e-06,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,ar_L1,2.055790604509436,.033911463,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,ar_L2,-1.327096475293418,.048631769,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,ar_L3,.2660389856137729,.016888097,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,ma_L1,-.7762530555293282,.029334173,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,omega,-6.131237836861267,.21624517,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,alpha,.6468977476417066,.045006923,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,delta,.126378484129273,.02744858,4.1407366e-06,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,het_wind_log,-.4244170885540918,.035361003,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,het_hydro_log_ds,-.4473765862165512,.68092334,.51117152,,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,het_consump_log_ds,2.878712414489125,.97080481,.0030240321,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,het_netexch_fi,-.0007181300861869,.000054686967,0,***,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,het_netexch_no4,-.0002464888848094,.00012137859,.042280942,**,8736,17112.662,-34185.324,-34043.82
3,no_energy,Drop energy prices,het_netexch_se2,-.0005138469243088,.000059196464,0,***,8736,17112.662,-34185.324,-34043.82
4,no_trade,Drop trade flows,_cons,-.0069443199285851,.021988094,.75213772,,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,wind_log,-.0057104204774122,.0023351028,.014466402,**,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,hydro_log_ds,.0488073900894885,.12280244,.69103831,,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,consump_log_ds,.0882823520029474,.038209137,.020860279,**,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,ar_L1,1.961999131924413,.043639436,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,ar_L2,-1.18528863363369,.059583034,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,ar_L3,.2168373706129522,.018259682,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,ma_L1,-.7133591777582735,.039825227,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,omega,-5.60137412749127,.26381859,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,alpha,.7256015269741881,.04895094,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,delta,.1786014245657144,.026669044,2.1280533e-11,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,het_wind_log,-.3701299199934688,.037562683,0,***,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,het_hydro_log_ds,-.0074935813467213,.69010335,.99133623,,8736,16768.605,-33509.211,-33410.16
4,no_trade,Drop trade flows,het_consump_log_ds,4.611826380151951,1.0554019,.00001243975,***,8736,16768.605,-33509.211,-33410.16
5,no_demand,Drop consumption,_cons,-.0068478905107305,.021957889,.75514334,,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,wind_log,-.0057380829355925,.0023207087,.013415062,**,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,hydro_log_ds,.0510443112965044,.11410159,.65461624,,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,ar_L1,1.969351657622372,.038415346,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,ar_L2,-1.193557643315213,.052872587,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,ar_L3,.2181327694556324,.016763501,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,ma_L1,-.7207717570650316,.034708928,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,omega,-5.551300494497107,.27304721,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,alpha,.7425172268778781,.049511962,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,delta,.1861828570514247,.026155312,1.0922374e-12,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,het_wind_log,-.386416194362551,.038720172,0,***,8736,16750.424,-33476.848,-33391.945
5,no_demand,Drop consumption,het_hydro_log_ds,.2334200609776365,.69420117,.73668784,,8736,16750.424,-33476.848,-33391.945
6,wind_arma,"Wind + ARMA(3,1) only",_cons,-.0061372613871506,.02209555,.78119653,,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",wind_log,-.0056886988074773,.0023214144,.014264555,**,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",ar_L1,1.97227761732244,.037492391,0,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",ar_L2,-1.196798024899546,.051812936,0,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",ar_L3,.2185656765856898,.016579986,0,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",ma_L1,-.7242995434365582,.033382948,0,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",omega,-5.553585485304193,.27326164,0,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",alpha,.7416516599416847,.049507741,0,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",delta,.1863469888261372,.026262097,1.2874146e-12,***,8736,16749.963,-33479.926,-33409.172
6,wind_arma,"Wind + ARMA(3,1) only",het_wind_log,-.3858975467071233,.038697269,0,***,8736,16749.963,-33479.926,-33409.172
